datetime,instrument,score,method,signal_artifact_id,profile_name,profile_type,research_run_family_id
2026-05-19,SH600025,0.03568399,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-19,SH600026,-0.0136886835,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-19,SH600027,0.18071163,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-19,SH600028,-0.093592286,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-19,SH600029,-0.07135582,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-19,SH600030,-0.0015461445,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-19,SH600031,-0.05296552,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-19,SH600032,0.16027534,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-19,SH600033,-0.029941976,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-19,SH600035,0.015691876,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-19,SH600036,-0.063657105,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-19,SH600037,0.045288205,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-20,SH600000,-0.09332037,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-20,SH600004,-0.06417787,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-20,SH600006,0.05012417,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-20,SH600007,-0.020146906,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-20,SH600008,0.026400566,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-20,SH600009,-0.055036247,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-20,SH600010,-0.09075773,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-20,SH600011,0.076545954,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-20,SH600012,0.04285705,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-20,SH600015,-0.06603354,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-20,SH600016,-0.04039663,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-20,SH600017,-0.06382978,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-20,SH600018,0.035971284,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-20,SH600019,-0.052387595,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-20,SH600020,0.02889514,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-20,SH600021,0.053498864,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-20,SH600022,-0.099337816,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-20,SH600023,0.09437394,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-20,SH600025,-0.0059778094,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-20,SH600026,0.031520724,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-20,SH600027,0.12687981,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-20,SH600028,-0.083004,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-20,SH600029,-0.073045254,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-20,SH600030,-0.0068281293,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-20,SH600031,-0.03769225,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-20,SH600032,0.08234131,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-20,SH600033,-0.040536404,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-20,SH600035,0.007845879,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-20,SH600036,-0.05944574,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-20,SH600037,0.035269737,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-21,SH600000,-0.09408504,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-21,SH600004,-0.06870544,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-21,SH600006,0.015592933,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-21,SH600007,-0.020877302,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-21,SH600008,0.0035415888,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-21,SH600009,-0.068805695,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-21,SH600010,-0.11781728,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-21,SH600011,0.059370637,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-21,SH600012,0.039769053,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-21,SH600015,-0.06952226,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-21,SH600016,-0.04847592,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-21,SH600017,-0.060352862,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-21,SH600018,0.041112423,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-21,SH600019,-0.04953271,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-21,SH600020,0.02606225,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-21,SH600021,-0.004462242,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-21,SH600022,-0.1125828,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-21,SH600023,0.017825246,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-21,SH600025,-0.038493752,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-21,SH600026,0.015410185,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-21,SH600027,0.09395337,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-21,SH600028,-0.0902226,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-21,SH600029,-0.075834095,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-21,SH600030,-0.0030363798,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-21,SH600031,-0.04818815,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-21,SH600032,0.109803796,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-21,SH600033,-0.024714231,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-21,SH600035,0.0049928427,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-21,SH600036,-0.06820911,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-21,SH600037,-0.016739309,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-22,SH600000,-0.07817727,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-22,SH600004,-0.074151576,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-22,SH600006,0.020357251,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-22,SH600007,-0.017532885,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-22,SH600008,0.0,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-22,SH600009,-0.08062267,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-22,SH600010,-0.11862302,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-22,SH600011,0.042541742,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-22,SH600012,-0.0050632954,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-22,SH600015,-0.059829056,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-22,SH600016,-0.058797777,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-22,SH600017,-0.06660503,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-22,SH600018,0.035971284,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-22,SH600019,-0.066081285,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-22,SH600020,0.023608804,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-22,SH600021,-0.023954928,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-22,SH600022,-0.11842102,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-22,SH600023,0.005244732,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-22,SH600025,-0.061881185,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-22,SH600026,0.01840055,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-22,SH600027,0.077910066,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-22,SH600028,-0.09792161,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-22,SH600029,-0.08434957,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-22,SH600030,-0.016327739,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-22,SH600031,-0.04866892,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-22,SH600032,-0.049866438,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-22,SH600033,-0.029966056,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-22,SH600035,-0.0028389096,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-22,SH600036,-0.071459055,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-22,SH600037,-0.009025693,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-25,SH600000,-0.055179358,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-25,SH600004,-0.0650987,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-25,SH600006,-0.009480596,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-25,SH600007,-0.03292179,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-25,SH600008,0.0096246,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-25,SH600009,-0.066759706,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-25,SH600010,-0.12766832,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-25,SH600011,0.070246816,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-25,SH600012,0.012017727,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-25,SH600015,-0.04935187,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-25,SH600016,-0.058797777,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-25,SH600017,-0.060352862,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-25,SH600018,0.037439585,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-25,SH600019,-0.06298852,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-25,SH600020,0.036640406,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-25,SH600021,0.03279078,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-25,SH600022,-0.10596025,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-25,SH600023,0.026041627,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-25,SH600025,-0.041736245,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-25,SH600026,-0.00096446276,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-25,SH600027,0.07727277,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-25,SH600028,-0.095353544,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-25,SH600029,-0.03182751,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-25,SH600030,-0.01946181,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-25,SH600031,-0.04802966,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-25,SH600032,-0.124467194,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-25,SH600033,-0.032746375,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-25,SH600035,-0.007746458,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-25,SH600036,-0.07044989,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-25,SH600037,0.005357504,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-26,SH600000,-0.028360248,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-26,SH600004,-0.059046745,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-26,SH600006,0.009255409,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-26,SH600007,-0.019310653,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-26,SH600008,0.009593844,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-26,SH600009,-0.059078217,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-26,SH600010,-0.104856014,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-26,SH600011,0.07436454,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-26,SH600012,0.013597131,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-26,SH600015,-0.059829056,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-26,SH600016,-0.058797777,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-26,SH600017,-0.06985295,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-26,SH600018,0.032451868,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-26,SH600019,-0.053546906,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-26,SH600020,0.047484517,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-26,SH600021,0.14045477,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-26,SH600022,-0.081632614,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-26,SH600023,0.04827583,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-26,SH600025,-0.027431428,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-26,SH600026,-0.010096014,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-26,SH600027,0.05976808,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-26,SH600028,-0.10645163,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-26,SH600029,-0.004179716,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-26,SH600030,-0.010241866,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-26,SH600031,-0.036742866,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-26,SH600032,-0.22891569,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-26,SH600033,-0.030049562,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-26,SH600035,0.005007148,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-26,SH600036,-0.07055944,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-26,SH600037,-0.01447922,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-27,SH600000,-0.0021044016,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-27,SH600004,-0.062711835,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-27,SH600006,-0.035980105,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-27,SH600007,-0.017187178,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-27,SH600008,0.00641644,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-27,SH600009,-0.060645282,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-27,SH600010,-0.1316247,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-27,SH600011,0.104821205,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-27,SH600012,0.015451193,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-27,SH600015,-0.065718114,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-27,SH600016,-0.069321334,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-27,SH600017,-0.08018428,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-27,SH600018,0.0289855,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-27,SH600019,-0.05057472,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-27,SH600020,0.058553457,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-27,SH600021,0.17382896,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-27,SH600022,-0.08965522,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-27,SH600023,0.034482718,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-27,SH600025,-0.00420171,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-27,SH600026,-0.044968963,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-27,SH600027,0.08400357,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-27,SH600028,-0.10358888,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-27,SH600029,-0.016895473,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-27,SH600030,-0.017577112,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-27,SH600031,-0.053788662,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-27,SH600032,-0.12923348,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-27,SH600033,-0.02498436,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-27,SH600035,0.0,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-27,SH600036,-0.060438633,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-27,SH600037,-0.006627202,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-28,SH600000,-0.016030371,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-28,SH600004,-0.083438694,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-28,SH600006,-0.07191914,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-28,SH600007,-0.015986562,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-28,SH600008,0.016579986,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-28,SH600009,-0.08330399,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-28,SH600010,-0.10008818,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-28,SH600011,0.15964103,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-28,SH600012,0.03258145,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-28,SH600015,-0.070580184,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-28,SH600016,-0.069508195,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-28,SH600017,-0.077065945,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-28,SH600018,0.031591773,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
2026-05-28,SH600019,-0.05246049,transparent_momentum_20d,signal:qlib-exchange-local-reference-v1,local_reference,reference,qlib_exchange_v1
