level,cluster_id,comparison_view,members,comparable_pairs,all_pairs,co_membership_retention,eligible_reference_members,eligible_universe_members,best_eligible_member_jaccard,full_max_within_cluster_distance
0.995,6cd93057366b847f2ac8,LOO_B,2,1,1,0.0,2,490,0.3333333333333333,0.0023483107201989206
0.995,6d40e78a131cbc9d0e6d,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,704c8d1b868c8ab5dfcd,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,708453d85a7ae204b4b2,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,70d695c0466b6ce16dfe,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,70dc3bf4c1a363dcbd44,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,70f0204e4b59a48895f6,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,70f70d61d915d910d721,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,7193e6035babf4afc193,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,722a91a2464476bd3879,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,74bdd8d5509e4291c465,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,75051713182f887b0b83,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,758a464652054052923e,LOO_B,1,0,0,,1,1,1.0,0.0
0.995,75cee712b75bbcbc2ff2,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,7660a1402f710c1a6ad4,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,775fca1fbd5138a0dc49,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,77de8075b5a50a3d11f3,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,79057194ab3e099f2a8b,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,798fba25053b6a13390e,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,79952df2992578df6a64,LOO_B,1,0,0,,1,487,1.0,0.0
0.995,7a24f910d284d2000a87,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,7bbee534468d4839e0d3,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,7bedb07cd4439301ab02,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,7cca7726802188cf252f,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,7cd089fe935ec604ce24,LOO_B,1,0,0,,1,489,1.0,0.0
0.995,7d8f646bd55a94c7526f,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,7e540e74e6ee9db83a15,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,7e94364880118cb84fed,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,7f3c916e92ce16207739,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,7f428e3964e0f3d887b4,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,7f985eb448e830e130fa,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,7f98d713a07e53a1b104,LOO_B,2,1,1,1.0,2,490,1.0,0.003237778440907113
0.995,800c01e2c6dc62635a2c,LOO_B,1,0,0,,1,489,1.0,0.0
0.995,805969ad8578b1e3472e,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,808219408c7bad9e2471,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,81bfc98903edd5e52981,LOO_B,2,1,1,1.0,2,490,1.0,0.0035063211393608906
0.995,81c1bd9715c51f9bdc67,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,82bcce09bc2024dba8bd,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,831d98108cef82725869,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,836bea986a82cb98f025,LOO_B,2,1,1,1.0,2,490,1.0,0.004523697822405026
0.995,83c3ab7fe46dbc2c850b,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,851fe3bee73c15486432,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,860b4d060e2db9cf0c88,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,8754630351bc153fc9bd,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,8794e046868fc68d9130,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,87f9b20220583b84dee3,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,8803e694e320e13c4477,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,883799231fd35942ddb9,LOO_B,2,1,1,1.0,2,490,1.0,0.004423356099497622
0.995,88924a19acdc16a7aab6,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,8ad4cc82f49af2928685,LOO_B,1,0,0,,1,1,1.0,0.0
0.995,8ae2fbf6f712e7fcc5e6,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,8b1b8a3355693cfef9d2,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,8d3644d99bdfce0ca18c,LOO_B,3,3,3,1.0,3,490,1.0,0.00450429889120274
0.995,8de8f28d1ea1c41cfc54,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,9226cf5da77330476c1d,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,92b16e27b7289d31b2d8,LOO_B,2,1,1,0.0,2,490,0.5,0.004915186393977589
0.995,92cb9e44cbb37c1ca493,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,92ddb93a2cb7504c23ba,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,9400ab941585b39bdcc1,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,94edb0b08782464e3777,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,950ed9cf0b71ae184e18,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,95626cd700881db07ef8,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,95847fb1c3cfae1841e2,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,95a8cc8666682250b7a3,LOO_B,1,0,0,,1,1,1.0,0.0
0.995,963aaa8c7e25d871466f,LOO_B,3,3,3,1.0,3,490,1.0,5.451530338262955e-10
0.995,967539051fecb0a01e35,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,97a90b9c5d46f2c944cc,LOO_B,3,3,3,1.0,3,490,1.0,1.130078031152948e-09
0.995,97e4aae8caf1c38e274e,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,996c165a7ad99cefa71a,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,99981275f78b11604537,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,99cc2fba2c9e935b421d,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,9a0e3adf7cf0d296d487,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,9ac05d83c3191c9b3332,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,9be17b9f88e6f597809b,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,9beed40886ca039402d5,LOO_B,1,0,0,,1,490,0.5,0.0
0.995,9c99f15bdf3176395c77,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,9cea1235c4eba854a20e,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,9e215464f5adef45f703,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,9e64cc2e295bfcf4f0c1,LOO_B,2,1,1,1.0,2,490,1.0,6.026145138449124e-10
0.995,9e6e3e2a25a93cf9ffb6,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,9f292e1b417a9433e07f,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,9f6f09145909854e78cd,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,9fefd07ad21a772f5bed,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,a0f9321c0296140244ae,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,a10058de7a8e37ff58c7,LOO_B,1,0,0,,1,482,1.0,0.0
0.995,a3bf45255d020a6585af,LOO_B,1,0,0,,1,489,1.0,0.0
0.995,a49cf24859025c6696e4,LOO_B,2,1,1,1.0,2,490,1.0,0.0031693730984818647
0.995,a57a964cfcef2780130d,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,a57fc0dd3ede3a735bc9,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,a61822b58e18eb20ed4a,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,a61c39df1c3aa23482ed,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,a63b2524dc2709595376,LOO_B,1,0,0,,1,487,1.0,0.0
0.995,a6e21389c5091f194a7b,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,a70fe0069b49a04e334b,LOO_B,1,0,0,,1,489,1.0,0.0
0.995,a728edfe6318fa28c84c,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,a746d7ea32f94efe24d1,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,a7d29ec1593b64cb89bb,LOO_B,2,1,1,1.0,2,490,1.0,0.0
0.995,a8257c0f2abf5ced2c56,LOO_B,2,1,1,1.0,2,490,1.0,0.0036378636975247236
0.995,a8d89e02400765b4b7c5,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,aa0edb60ff93e8cbdb5d,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,aa147706b6f37c98e718,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,ae9976767ab8ebdaf3f9,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,aed31557c0b7e01cb60c,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,af1e245f6e56d4709b06,LOO_B,2,1,1,1.0,2,490,1.0,0.002928503585541753
0.995,af2450b93a401873f3a0,LOO_B,2,1,1,1.0,2,490,1.0,0.00415648502761945
0.995,af978cb0c9447a675683,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,b067806ca732b09822b3,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,b09765b4937b3eb19449,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,b11e77dd9047ec10282f,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,b1397db4abd68e6ce73b,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,b2ed0017f62f475056cc,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,b702894686ea328a34dd,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,b7806c7a975b4ca6537b,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,b837c2f5c25ef604e084,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,b8851a6d67d703a2233f,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,b8a53a9e9249b570380c,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,b8f3c9093edca45a8388,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,b92f287d0965d59ec7fc,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,bbb5bbab8d8fc500c589,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,bbefefa0fe381565e5ca,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,bd213f69200b47b9f248,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,be56df1ab92268009497,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,bf7af0682d97e0a2b4b7,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,bf9e179f4851012e1aac,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,c1080ec8aaea7a367c23,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,c127ae9a3551f23ea2c1,LOO_B,2,1,1,1.0,2,490,1.0,0.0028428326717908625
0.995,c280d8714b748ca92ed7,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,c4527ea9c91b055d3616,LOO_B,1,0,0,,1,490,0.5,0.0
0.995,c468404ea5fc3e65edf1,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,c50f7f0975b1760a5c91,LOO_B,2,1,1,1.0,2,490,1.0,0.0028730222404644845
0.995,c51c9e7c70356696ffeb,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,c55c2ace0a541577175a,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,c5c2279889353b96306d,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,c60d267958733d9341d3,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,c6e1bdb112c357ea3f27,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,c7a37a0937ce0ce43909,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,caf59ad025dfa8353d55,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,cb20b2ca5bc3735caf00,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,cc7a888d934c2457a387,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,cc99e622d5c3fa2d5ed9,LOO_B,2,1,1,1.0,2,489,1.0,0.0
0.995,cd3988748d4c9fffb34b,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,cdad79daa48318f8b357,LOO_B,3,3,3,1.0,3,490,1.0,0.004370540939044543
0.995,cdb825b3b03d50254c68,LOO_B,2,1,1,0.0,2,490,0.5,0.004978987588921457
0.995,cde26c63e0b027cd9d11,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,cded97c992a82adc7401,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,ce4411bf34c689130567,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,ce68d97c56fc7ed9626c,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,cf03be3726c9f855cc13,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,cf32e3c752b81cd24172,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,cf67895c38d3e798a504,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,d01d091f629f220567f7,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,d02105cf9ebd98387d4b,LOO_B,1,0,0,,1,490,0.5,0.0
0.995,d1882d657075ba48a56b,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,d19860acc1a8add3bab6,LOO_B,3,3,3,1.0,3,490,1.0,3.7953629128395505e-10
0.995,d28d4e8b638681c78f7d,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,d2daa33daa1bae7ddcb8,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,d3340a4f727143f3c047,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,d371e3512e5b3b29b3fe,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,d592ff8809b35ae23d92,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,d6482cd1e6d457402afc,LOO_B,1,0,0,,1,489,1.0,0.0
0.995,d788148bf1ef3da17441,LOO_B,3,3,3,1.0,3,490,1.0,0.004768305035436127
0.995,d86e631a7bb930c44afa,LOO_B,1,0,0,,1,1,1.0,0.0
0.995,d987aca76407a9029e56,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,da138bd37d16059cbe41,LOO_B,1,0,0,,1,489,1.0,0.0
0.995,dc4742514c889238a8c8,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,dca3495eeb65dbf1322c,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,dd158e093b1f242a9689,LOO_B,2,1,1,1.0,2,490,1.0,0.004276789917009194
0.995,dd30a1c0e3a21a564d4a,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,de0447dfb5648c1dffa8,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,def065bb3ca7dcb81164,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,dfaea578e30f18192ae3,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,e05fe7adae4fa67e9f70,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,e0c7e4f14d5cd95a5bf5,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,e0dca8a556950403261a,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,e0f44476aa3956908f9e,LOO_B,8,28,28,1.0,8,489,1.0,0.0032534838791716814
0.995,e2d3454b99a524ec2a24,LOO_B,1,0,0,,1,489,1.0,0.0
0.995,e3d60641ad8e6c1d41b3,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,e4db0944b44de1180856,LOO_B,2,1,1,1.0,2,490,1.0,0.0030936050315081287
0.995,e53d162b70a230d27913,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,e61a509958c7ab3e5ef5,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,e739b5450a4f43fc57d5,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,e8548fc02cb366880fc4,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,e9872021511d1ad38ee7,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,ea287b76c19b188a3c9a,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,ea8e938315114ae2fb75,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,eabd55ce6dfad643998b,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,ebb5d681d08c28adf5f2,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,ebf24dbc642dbcc18fad,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,ec581dd8fb2fab0d1f2b,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,ede7867065f4a48ecd6e,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,edf76a11fffb3c0f64bb,LOO_B,3,3,3,1.0,3,490,1.0,8.217622138317893e-10
0.995,ee6867eeec2efe315cca,LOO_B,3,3,3,1.0,3,490,1.0,0.004834121864497831
0.995,f0802552698149a58494,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,f1604058807fbf7599f7,LOO_B,3,3,3,1.0,3,490,1.0,3.972138173935491e-10
0.995,f195364bbafbfde6e09a,LOO_B,1,0,0,,1,489,1.0,0.0
0.995,f2642e0f33656a1b13af,LOO_B,1,0,0,,1,489,1.0,0.0
0.995,f2cee8df3f93f3e6e6d8,LOO_B,2,1,1,1.0,2,490,1.0,0.0038419802845183204
0.995,f2e035016e01d878e878,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,f2eb5618cea2975fc76d,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,f413c0dc13488bc40935,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,f4b71a77e9eebacd374b,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,f5b80ddd6e05e6ece026,LOO_B,2,1,1,1.0,2,490,1.0,0.004914398221962379
0.995,f6054281d17b805d634b,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,f6bf23d675dfb9340db4,LOO_B,4,6,6,1.0,4,490,1.0,8.694417408250388e-10
0.995,f6defa2c00bcefe17ff0,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,f792fc8d6fa54d5f72bd,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,f808bc018cf711aeb657,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,f81f8c01f99e2bcf6ea2,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,f83cce056b97e3c68cae,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,f8e32e45d2e42b253b99,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,fa268cead9eff3de4840,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,fae392325731509ffd03,LOO_B,1,0,0,,1,487,1.0,0.0
0.995,fb2a557bc098b77cc95a,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,fb7557c9568196899c11,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,fb819172ab5b538ff6ec,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,fbab3007895e6567cb07,LOO_B,1,0,0,,1,443,1.0,0.0
0.995,fd24d9fa8c6fdb48d314,LOO_B,3,3,3,1.0,3,490,1.0,0.0046007808885361046
0.995,fe7bfcef6a2746bb747f,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,fea3522443f841bf57d0,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,ff3822e7db613ded91bd,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,ff47388823cb8e7f9d27,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,ff5ada582a8e125d788a,LOO_B,3,3,3,1.0,3,490,1.0,0.00442775323911293
0.995,ff9b8d9eac0ea545aaad,LOO_B,1,0,0,,1,490,1.0,0.0
0.995,001c3dcf6b9a48f57a67,LOO_C,1,0,0,,1,490,1.0,0.0
0.995,0023c4fe77b52c52b7f2,LOO_C,13,78,78,1.0,13,489,1.0,0.002853782893573964
0.995,01b40219ad52f369ade9,LOO_C,1,0,0,,1,490,1.0,0.0
0.995,021c9f985e366e0de673,LOO_C,1,0,0,,1,490,1.0,0.0
0.995,0346c930b6da9feb2eb5,LOO_C,1,0,0,,1,490,0.5,0.0
0.995,04c44cc1db242bf454ac,LOO_C,1,0,0,,1,490,0.5,0.0
0.995,04d099c0d6f80a9931d2,LOO_C,1,0,0,,1,490,1.0,0.0
0.995,05dfc03e5438877ddcb0,LOO_C,1,0,0,,1,490,1.0,0.0
0.995,05f31a2908653bfcd522,LOO_C,1,0,0,,1,490,1.0,0.0
0.995,06e4724c13eac8d534a2,LOO_C,1,0,0,,1,490,1.0,0.0
0.995,09b333d1eced136ffe86,LOO_C,1,0,0,,1,490,1.0,0.0
0.995,0a4619b74e630e60cf86,LOO_C,1,0,0,,1,489,1.0,0.0
0.995,0a69c31621660d21e772,LOO_C,3,3,3,0.3333333333333333,3,490,0.6666666666666666,0.0041337237773886315
0.995,0c76d277d07fd3d6ec5d,LOO_C,1,0,0,,1,490,0.5,0.0
0.995,0d58d8b65be7711016a7,LOO_C,1,0,0,,1,490,1.0,0.0
0.995,0ddfd1c7c63a283494ac,LOO_C,1,0,0,,1,490,1.0,0.0
0.995,0e7baeaf172d53e7c8a5,LOO_C,2,1,1,0.0,2,490,0.3333333333333333,0.0037282078362987914
0.995,0f31a580edef05f30e7e,LOO_C,1,0,0,,1,490,1.0,0.0
0.995,1020f2d34ce4536fe8b7,LOO_C,1,0,0,,1,490,1.0,0.0
0.995,109daa6c9ef8dfbf4020,LOO_C,3,3,3,0.3333333333333333,3,490,0.5,0.004033047575602744
0.995,118affab4565dc571f1e,LOO_C,1,0,0,,1,490,0.5,0.0
0.995,129217575f32e4ed8122,LOO_C,2,1,1,0.0,2,490,0.3333333333333333,0.003942706182313627
0.995,12fcc6d40c570b0c286b,LOO_C,1,0,0,,1,490,1.0,0.0
0.995,141d63ff2986f956d32a,LOO_C,1,0,0,,1,490,1.0,0.0
0.995,146ef802bb1424ba5fe1,LOO_C,1,0,0,,1,490,1.0,0.0
0.995,1549bc57fb7959d8c2e9,LOO_C,1,0,0,,1,490,1.0,0.0
0.995,15bccdda56f44d6c954e,LOO_C,1,0,0,,1,490,1.0,0.0
0.995,164c4496e5931b3dd4f2,LOO_C,1,0,0,,1,490,0.5,0.0
0.995,16e4d7eba6abdba5fa60,LOO_C,1,0,0,,1,490,1.0,0.0
0.995,1733a3b5823eac999a5c,LOO_C,1,0,0,,1,490,0.5,0.0
0.995,181131f17bd479b9b42d,LOO_C,2,1,1,0.0,2,490,0.5,0.004592407534868892
0.995,1836f8f695d5feb1be16,LOO_C,2,1,1,1.0,2,490,1.0,0.0
0.995,18cb3ba6311442251e84,LOO_C,1,0,0,,1,490,1.0,0.0
0.995,19268328b54e82b3c381,LOO_C,1,0,0,,1,490,1.0,0.0
0.995,19cc2c431527aa1a06d8,LOO_C,2,1,1,0.0,2,490,0.3333333333333333,0.003378003232413551
0.995,1acdb566b64828ed3252,LOO_C,1,0,0,,1,490,1.0,0.0
0.995,1bf52e624e1d24d242db,LOO_C,1,0,0,,1,489,1.0,0.0
0.995,1cb5ae70952107981baf,LOO_C,1,0,0,,1,490,1.0,0.0
0.995,1d3d85b9844b52c461c0,LOO_C,1,0,0,,1,488,1.0,0.0
0.995,1dd74b76ddcdb3a9dc51,LOO_C,1,0,0,,1,490,1.0,0.0
0.995,1f7b8d8a08594ad5cba6,LOO_C,1,0,0,,1,490,1.0,0.0
0.995,208cec3d0edfc0423e49,LOO_C,1,0,0,,1,490,1.0,0.0
0.995,211e7adc00e4c8056bb6,LOO_C,1,0,0,,1,490,1.0,0.0
0.995,21af19e53c7b130cc690,LOO_C,1,0,0,,1,490,1.0,0.0
0.995,21c094d991d549b915d5,LOO_C,1,0,0,,1,490,1.0,0.0
0.995,2446ce5e7eb869bcd22d,LOO_C,1,0,0,,1,490,1.0,0.0
0.995,25a316b552ab38763c96,LOO_C,1,0,0,,1,490,1.0,0.0
0.995,25df1203dd31f63bf6ea,LOO_C,2,1,1,1.0,2,490,1.0,7.613638608461315e-10
0.995,2601402b2ea0651598b4,LOO_C,1,0,0,,1,490,1.0,0.0
0.995,268aa2b53f9b2846b8cb,LOO_C,1,0,0,,1,490,1.0,0.0
0.995,26b66b84e2eac97ca67c,LOO_C,3,3,3,1.0,3,490,1.0,1.1102230246251565e-16
0.995,270aab90881e94505cc8,LOO_C,3,3,3,0.3333333333333333,3,490,0.6666666666666666,0.0049478040107422405
0.995,27b46a52df377305dd47,LOO_C,1,0,0,,1,490,1.0,0.0
0.995,28000ec70892021d8d79,LOO_C,1,0,0,,1,490,0.5,0.0
0.995,28089b6967d19f6e1f6b,LOO_C,1,0,0,,1,489,1.0,0.0
0.995,283c0a8bed4026efdb61,LOO_C,1,0,0,,1,490,1.0,0.0
0.995,2873c831d867c4625a01,LOO_C,3,3,3,0.3333333333333333,3,490,0.6666666666666666,0.004677354886148066
0.995,2a1bb7de677b626226ff,LOO_C,1,0,0,,1,490,0.5,0.0
0.995,2a62888350c0cb56a22f,LOO_C,1,0,0,,1,490,1.0,0.0
0.995,2a6ff4627ffc914b3150,LOO_C,1,0,0,,1,490,1.0,0.0
0.995,2a9d3eb0b5c2356f4e90,LOO_C,2,1,1,1.0,2,490,1.0,0.002765525908860811
0.995,2aec0839a35e00bc3892,LOO_C,3,3,3,1.0,3,490,1.0,2.220446049250313e-16
0.995,2afcd506038b98c69f9f,LOO_C,1,0,0,,1,490,1.0,0.0
0.995,2b3d002537add8ed85bd,LOO_C,1,0,0,,1,490,0.5,0.0
0.995,2c2c5d00fa09f776c52f,LOO_C,1,0,0,,1,490,1.0,0.0
0.995,2d4502e2f22dcb12866c,LOO_C,1,0,0,,1,490,1.0,0.0
0.995,2d45ac0065c78fe0521c,LOO_C,2,1,1,0.0,2,490,0.3333333333333333,0.003038017651816216
0.995,2e89265f61e9bec55479,LOO_C,3,3,3,0.3333333333333333,3,490,0.6666666666666666,0.004178466337789732
0.995,2e96f96db9531bd84be2,LOO_C,1,0,0,,1,490,1.0,0.0
0.995,2f45337e1200e80092db,LOO_C,1,0,0,,1,490,1.0,0.0
0.995,34289b567c616668a802,LOO_C,1,0,0,,1,490,1.0,0.0
0.995,34a4f2f432a22139e30a,LOO_C,1,0,0,,1,490,1.0,0.0
0.995,3504209659e6ebf5243e,LOO_C,1,0,0,,1,490,1.0,0.0
0.995,358d75208b12edd6d8c3,LOO_C,3,3,3,1.0,3,490,1.0,4.2187475735033786e-10
0.995,3590b6e33d625ead7e5a,LOO_C,3,3,3,0.3333333333333333,3,490,0.6666666666666666,0.0042895137403419215
0.995,36978b099b13f35c9f78,LOO_C,1,0,0,,1,490,1.0,0.0
0.995,3708276b86a4eb3e271e,LOO_C,1,0,0,,1,489,1.0,0.0
0.995,38a53942a7d1a86a3315,LOO_C,2,1,1,0.0,2,490,0.5,0.004796049820831594
0.995,39078be26c126a16253f,LOO_C,2,1,1,0.0,2,490,0.5,0.004743408869989807
0.995,39109e47b99eddcb5949,LOO_C,2,1,1,0.0,2,490,0.5,0.004675268761645368
0.995,3913794b10f341b31c2b,LOO_C,1,0,0,,1,490,1.0,0.0
0.995,3b9f92617f7a6ea88d27,LOO_C,1,0,0,,1,490,1.0,0.0
0.995,3d00a10a5c56fa277785,LOO_C,1,0,0,,1,490,0.5,0.0
0.995,3d12abf43135c5f27ba1,LOO_C,1,0,0,,1,490,1.0,0.0
0.995,3d1a6972aefeff2ca797,LOO_C,1,0,0,,1,490,1.0,0.0
0.995,3f5763e9f7dd83663199,LOO_C,2,1,1,1.0,2,489,1.0,0.00276912577987809
