datetime,cash,nav,turnover,accounting_error,daily_return,holding_valuation_missing_count,unfilled_shares,calendar_mode,method
2020-12-30,4959063.679282118,9801926.079322148,0.0,0.0,0.0023618536633898124,1,0,signal_date_only,old_candidate_equal
2020-12-31,4959063.679282118,9867862.721037615,0.0,0.0,0.0067269066489457074,1,0,signal_date_only,old_candidate_equal
2021-01-04,4959063.679282118,9998526.834840823,0.0,0.0,0.013241379364210326,1,0,signal_date_only,old_candidate_equal
2021-01-05,6420630.927129839,9961754.653935883,0.7685961534300736,0.0,-0.0036777598852666404,1,15015300,signal_date_only,old_candidate_equal
2021-01-06,6420630.927129839,9870386.911746118,0.0,0.0,-0.009171852285447035,1,0,signal_date_only,old_candidate_equal
2021-01-07,6420630.927129839,9755774.510499094,0.0,0.0,-0.011611743518446183,1,0,signal_date_only,old_candidate_equal
2021-01-08,6420630.927129839,9808789.0570052,0.0,0.0,0.005434170956806428,1,0,signal_date_only,old_candidate_equal
2021-01-11,6420630.927129839,9747334.685079012,0.0,0.0,-0.00626523534852641,1,0,signal_date_only,old_candidate_equal
2021-01-12,6420630.927129839,9750937.195716057,0.0,0.0,0.0003695893034800779,2,0,signal_date_only,old_candidate_equal
2021-01-13,6420630.927129839,9739481.787236784,0.0,0.0,-0.0011748007652336856,2,0,signal_date_only,old_candidate_equal
2021-01-14,6420630.927129839,9767063.145280633,0.0,0.0,0.002831912276892723,3,0,signal_date_only,old_candidate_equal
2021-01-15,6420630.927129839,9823502.905153487,0.0,0.0,0.005778580422112434,3,0,signal_date_only,old_candidate_equal
2021-01-18,6420630.927129839,9870162.19023541,0.0,0.0,0.004749760399362701,3,0,signal_date_only,old_candidate_equal
2021-01-19,6420630.927129839,9964232.505739484,0.0,0.0,0.009530777072451535,2,0,signal_date_only,old_candidate_equal
2021-01-20,6420630.927129839,9925271.232085679,0.0,0.0,-0.00391011285930587,2,0,signal_date_only,old_candidate_equal
2021-01-21,6420630.927129839,9922843.837880347,0.0,0.0,-0.00024456703988950945,2,0,signal_date_only,old_candidate_equal
2021-01-22,6420630.927129839,9878301.3294749,0.0,0.0,-0.004488885357180172,2,0,signal_date_only,old_candidate_equal
2021-01-25,6420630.927129839,9765767.132311318,0.0,0.0,-0.01139205956673972,2,0,signal_date_only,old_candidate_equal
2021-01-26,6420630.927129839,9711320.580872152,0.0,0.0,-0.0055752457233003705,2,0,signal_date_only,old_candidate_equal
2021-01-27,6420630.927129839,9714285.232766721,0.0,0.0,0.0003052779351562229,2,0,signal_date_only,old_candidate_equal
2021-01-28,6420630.927129839,9641336.80025563,0.0,0.0,-0.0075093978366038705,2,0,signal_date_only,old_candidate_equal
2021-01-29,6420630.927129839,9561573.740904782,0.0,0.0,-0.008273029041857893,2,0,signal_date_only,old_candidate_equal
2021-02-01,6420630.927129839,9577352.016089115,0.0,0.0,0.0016501755476541202,3,0,signal_date_only,old_candidate_equal
2021-02-02,5233929.000762577,9558316.671152886,0.54787417824218,0.0,-0.0019875373594132606,2,9954300,signal_date_only,old_candidate_equal
2021-02-03,5233929.000762577,9478724.6509214,0.0,0.0,-0.008326991348978297,2,0,signal_date_only,old_candidate_equal
2021-02-04,5233929.000762577,9362919.074127551,0.0,0.0,-0.012217421758589864,2,0,signal_date_only,old_candidate_equal
2021-02-05,5233929.000762577,9262473.785822567,0.0,0.0,-0.010727988516160969,2,0,signal_date_only,old_candidate_equal
2021-02-08,5233929.000762577,9223457.781808551,0.0,0.0,-0.004212266065868331,2,0,signal_date_only,old_candidate_equal
2021-02-09,5233929.000762577,9311558.810542997,0.0,0.0,0.009551843876621557,2,0,signal_date_only,old_candidate_equal
2021-02-10,5233929.000762577,9336776.358002897,0.0,0.0,0.002708198269804951,2,0,signal_date_only,old_candidate_equal
2021-02-18,5233929.000762577,9523017.114910956,0.0,0.0,0.019947008449916037,2,0,signal_date_only,old_candidate_equal
2021-02-19,5233929.000762577,9751837.880273636,0.0,0.0,0.024028179578129416,2,0,signal_date_only,old_candidate_equal
2021-02-22,5233929.000762577,9817020.23880678,0.0,0.0,0.006684110147585409,2,0,signal_date_only,old_candidate_equal
2021-02-23,5233929.000762577,9774105.177847024,0.0,0.0,-0.004371495618406995,2,0,signal_date_only,old_candidate_equal
2021-02-24,5233929.000762577,9829100.773871418,0.0,0.0,0.005626663006352839,2,0,signal_date_only,old_candidate_equal
2021-02-25,5233929.000762577,9784596.666613694,0.0,0.0,-0.004527790311808388,3,0,signal_date_only,old_candidate_equal
2021-02-26,5233929.000762577,9763279.135440763,0.0,0.0,-0.0021786826682053118,2,0,signal_date_only,old_candidate_equal
2021-03-01,5233929.000762577,9876443.930958685,0.0,0.0,0.011590859377064389,2,0,signal_date_only,old_candidate_equal
2021-03-02,5233929.000762577,9830538.036479529,0.0,0.0,-0.00464801853785235,2,0,signal_date_only,old_candidate_equal
2021-03-03,5233929.000762577,9892374.522403356,0.0,0.0,0.006290244307520343,2,0,signal_date_only,old_candidate_equal
2021-03-04,5233929.000762577,9919208.524454113,0.0,0.0,0.0027125946343808938,2,0,signal_date_only,old_candidate_equal
2021-03-05,5233929.000762577,10084899.819319423,0.0,0.0,0.01670408424793446,2,0,signal_date_only,old_candidate_equal
2021-03-08,5233929.000762577,10028625.139505144,0.0,0.0,-0.005580093091899108,2,0,signal_date_only,old_candidate_equal
2021-03-09,250657.08734517684,9757248.50447079,1.3917495385444199,9.313225746154785e-10,-0.027060203294002605,2,618600,signal_date_only,old_candidate_equal
2021-03-10,250657.08734517684,9995972.310159111,0.0,0.0,0.024466303751404794,2,0,signal_date_only,old_candidate_equal
2021-03-11,250657.08734517684,10287897.586970532,0.0,0.0,0.029204290263462607,2,0,signal_date_only,old_candidate_equal
2021-03-12,250657.08734517684,10274655.601285899,0.0,0.0,-0.0012871420591710203,2,0,signal_date_only,old_candidate_equal
2021-03-15,250657.08734517684,9944983.971104527,0.0,0.0,-0.03208590564730096,2,0,signal_date_only,old_candidate_equal
2021-03-16,250657.08734517684,10029199.263689423,0.0,0.0,0.008468117478076076,2,0,signal_date_only,old_candidate_equal
2021-03-17,250657.08734517684,10220738.09863677,0.0,0.0,0.01909811839523523,2,0,signal_date_only,old_candidate_equal
2021-03-18,250657.08734517684,10437171.82212224,0.0,0.0,0.02117593870391188,2,0,signal_date_only,old_candidate_equal
2021-03-19,250657.08734517684,10178550.74184587,0.0,0.0,-0.02477884667264041,2,0,signal_date_only,old_candidate_equal
2021-03-22,250657.08734517684,10278543.199891353,0.0,0.0,0.009823840405333462,2,0,signal_date_only,old_candidate_equal
2021-03-23,250657.08734517684,10107511.736296618,0.0,0.0,-0.01663965994680472,2,0,signal_date_only,old_candidate_equal
2021-03-24,250657.08734517684,9976784.038344527,0.0,0.0,-0.012933717156383917,2,0,signal_date_only,old_candidate_equal
2021-03-25,250657.08734517684,10048212.816760445,0.0,0.0,0.007159499307731965,2,0,signal_date_only,old_candidate_equal
2021-03-26,250657.08734517684,10424842.914535606,0.0,0.0,0.037482297065498216,2,0,signal_date_only,old_candidate_equal
2021-03-29,250657.08734517684,10481878.202419484,0.0,0.0,0.005471093267443994,2,0,signal_date_only,old_candidate_equal
2021-03-30,250657.08734517684,10652517.202166224,0.0,0.0,0.0162794297406883,2,0,signal_date_only,old_candidate_equal
2021-03-31,250657.08734517684,10496124.02315786,0.0,0.0,-0.014681335504115545,2,0,signal_date_only,old_candidate_equal
2021-04-01,250657.08734517684,10714344.530955458,0.0,0.0,0.020790580152838745,2,0,signal_date_only,old_candidate_equal
2021-04-02,250657.08734517684,10923985.708970333,0.0,0.0,0.01956640253719555,2,0,signal_date_only,old_candidate_equal
2021-04-06,250657.08734517684,10897577.043924237,0.0,0.0,-0.0024174935549768906,2,0,signal_date_only,old_candidate_equal
2021-04-07,5349966.264212514,10942115.608108427,1.266945605657018,3.725290298461914e-09,0.004087015306675212,2,7241500,signal_date_only,old_candidate_equal
2021-04-08,5349966.264212514,10965591.72726312,0.0,0.0,0.0021454826466369425,2,0,signal_date_only,old_candidate_equal
2021-04-09,5349966.264212514,10912440.903231885,0.0,0.0,-0.004847054801346284,2,0,signal_date_only,old_candidate_equal
2021-04-12,5349966.264212514,10767730.783577647,0.0,0.0,-0.013261022069900097,2,0,signal_date_only,old_candidate_equal
2021-04-13,5349966.264212514,10715595.468953636,0.0,0.0,-0.00484181074656187,2,0,signal_date_only,old_candidate_equal
2021-04-14,5349966.264212514,10783740.889789548,0.0,0.0,0.006359461873430172,2,0,signal_date_only,old_candidate_equal
2021-04-15,5349966.264212514,10759468.228991713,0.0,0.0,-0.0022508571975070613,2,0,signal_date_only,old_candidate_equal
2021-04-16,5349966.264212514,10824837.909147527,0.0,0.0,0.006075549345428977,2,0,signal_date_only,old_candidate_equal
2021-04-19,5349966.264212514,10912428.391637292,0.0,0.0,0.008091620699072655,2,0,signal_date_only,old_candidate_equal
2021-04-20,5349966.264212514,10938188.327090826,0.0,0.0,0.0023606052226903262,2,0,signal_date_only,old_candidate_equal
2021-04-21,5349966.264212514,10912816.163726535,0.0,0.0,-0.0023195946719486438,2,0,signal_date_only,old_candidate_equal
2021-04-22,5349966.264212514,10929451.479411509,0.0,0.0,0.0015243833887963465,2,0,signal_date_only,old_candidate_equal
2021-04-23,5349966.264212514,10915357.204884674,0.0,0.0,-0.001289568333176172,2,0,signal_date_only,old_candidate_equal
2021-04-26,5349966.264212514,10879366.279009368,0.0,0.0,-0.0032972742164772972,2,0,signal_date_only,old_candidate_equal
2021-04-27,5349966.264212514,10869719.495475676,0.0,0.0,-0.0008867045456778522,2,0,signal_date_only,old_candidate_equal
2021-04-28,5349966.264212514,10922082.593854155,0.0,0.0,0.0048173366755484,3,0,signal_date_only,old_candidate_equal
2021-04-29,5349966.264212514,10889648.42103311,0.0,0.0,-0.002969596003540187,3,0,signal_date_only,old_candidate_equal
2021-04-30,5349966.264212514,10782974.947283056,0.0,0.0,-0.009795860217490349,3,0,signal_date_only,old_candidate_equal
2021-05-06,5349966.264212514,10836596.528128173,0.0,0.0,0.004972800280745204,2,0,signal_date_only,old_candidate_equal
2021-05-07,5349966.264212514,10855072.356897976,0.0,0.0,0.0017049475563517547,2,0,signal_date_only,old_candidate_equal
2021-05-10,6529733.605846866,10964702.602955803,0.7754973558409931,9.313225746154785e-10,0.010099448668176025,2,10568100,signal_date_only,old_candidate_equal
2021-05-11,6529733.605846866,11012747.189059958,0.0,0.0,0.004381750043197963,2,0,signal_date_only,old_candidate_equal
2021-05-12,6529733.605846866,11029127.000823721,0.0,0.0,0.0014873502026846452,2,0,signal_date_only,old_candidate_equal
2021-05-13,6529733.605846866,11072600.472116575,0.0,0.0,0.00394169649960574,2,0,signal_date_only,old_candidate_equal
2021-05-14,6529733.605846866,11070122.757861122,0.0,0.0,-0.00022376985981675812,2,0,signal_date_only,old_candidate_equal
2021-05-17,6529733.605846866,10921591.481563553,0.0,0.0,-0.013417310679061267,2,0,signal_date_only,old_candidate_equal
2021-05-18,6529733.605846866,10979206.2835605,0.0,0.0,0.0052753119446193875,2,0,signal_date_only,old_candidate_equal
2021-05-19,6529733.605846866,10999812.00243245,0.0,0.0,0.0018767949467171086,2,0,signal_date_only,old_candidate_equal
2021-05-20,6529733.605846866,10951383.580762252,0.0,0.0,-0.004402659032671563,2,0,signal_date_only,old_candidate_equal
2021-05-21,6529733.605846866,10990750.770458683,0.0,0.0,0.0035947229321402485,2,0,signal_date_only,old_candidate_equal
2021-05-24,6529733.605846866,11068850.32100688,0.0,0.0,0.007105934087606958,2,0,signal_date_only,old_candidate_equal
2021-05-25,6529733.605846866,11150182.811576232,0.0,0.0,0.007347871568467834,2,0,signal_date_only,old_candidate_equal
2021-05-26,6529733.605846866,11128921.545818552,0.0,0.0,-0.0019068087148854662,2,0,signal_date_only,old_candidate_equal
2021-05-27,6529733.605846866,11168028.360578522,0.0,0.0,0.0035139806313635447,2,0,signal_date_only,old_candidate_equal
2021-05-28,6529733.605846866,11151869.945401058,0.0,0.0,-0.0014468458223567682,2,0,signal_date_only,old_candidate_equal
2021-05-31,6529733.605846866,11205356.817939982,0.0,0.0,0.004796224561512297,2,0,signal_date_only,old_candidate_equal
2021-06-01,6529733.605846866,11287889.037221774,0.0,0.0,0.00736542536063256,2,0,signal_date_only,old_candidate_equal
2021-06-02,6529733.605846866,11299430.390623316,0.0,0.0,0.0010224545407457875,2,0,signal_date_only,old_candidate_equal
2021-06-03,6529733.605846866,11319372.759866819,0.0,0.0,0.001764900402417835,2,0,signal_date_only,old_candidate_equal
2021-06-04,6529733.605846866,11276029.924640164,0.0,0.0,-0.00382908453905928,2,0,signal_date_only,old_candidate_equal
2021-06-07,6307297.4257481145,11272292.94788659,0.6496563265270205,-1.210719347000122e-08,-0.00033140890708416304,2,6775400,signal_date_only,old_candidate_equal
2021-06-08,6307297.4257481145,11276097.02276558,0.0,0.0,0.0003374712577624006,2,0,signal_date_only,old_candidate_equal
2021-06-09,6307297.4257481145,11322532.18466312,0.0,0.0,0.004118017236264482,2,0,signal_date_only,old_candidate_equal
2021-06-10,6307297.4257481145,11323950.869607631,0.0,0.0,0.00012529749718281913,2,0,signal_date_only,old_candidate_equal
2021-06-11,6307297.4257481145,11320517.948893908,0.0,0.0,-0.0003031557407173757,2,0,signal_date_only,old_candidate_equal
2021-06-15,6307297.4257481145,11198314.37604696,0.0,0.0,-0.010794874704376012,2,0,signal_date_only,old_candidate_equal
2021-06-16,6307297.4257481145,11134811.14557654,0.0,0.0,-0.005670784757235592,2,0,signal_date_only,old_candidate_equal
2021-06-17,6307297.4257481145,11129815.400425795,0.0,0.0,-0.0004486600702454657,2,0,signal_date_only,old_candidate_equal
2021-06-18,6307297.4257481145,11155876.498473886,0.0,0.0,0.0023415570798319685,3,0,signal_date_only,old_candidate_equal
2021-06-21,6307297.4257481145,11192058.651666049,0.0,0.0,0.0032433267970573,4,0,signal_date_only,old_candidate_equal
2021-06-22,6307297.4257481145,11200179.115689997,0.0,0.0,0.0007255558853542787,4,0,signal_date_only,old_candidate_equal
2021-06-23,6307297.4257481145,11227147.34472305,0.0,0.0,0.0024078390849369136,4,0,signal_date_only,old_candidate_equal
2021-06-24,6307297.4257481145,11197793.826496307,0.0,0.0,-0.0026145126028420673,4,0,signal_date_only,old_candidate_equal
2021-06-25,6307297.4257481145,11248284.475306872,0.0,0.0,0.004508981822034741,3,0,signal_date_only,old_candidate_equal
2021-06-28,6307297.4257481145,11217269.878393117,0.0,0.0,-0.0027572735186277564,3,0,signal_date_only,old_candidate_equal
2021-06-29,6307297.4257481145,11172115.964773003,0.0,0.0,-0.0040253924626606485,3,0,signal_date_only,old_candidate_equal
2021-06-30,6307297.4257481145,11202137.084296051,0.0,0.0,0.002687147145420621,3,0,signal_date_only,old_candidate_equal
2021-07-01,6307297.4257481145,11133444.985356633,0.0,0.0,-0.006132053055815212,3,0,signal_date_only,old_candidate_equal
2021-07-02,6307297.4257481145,11092585.175797049,0.0,0.0,-0.0036700059696997966,2,0,signal_date_only,old_candidate_equal
2021-07-05,6307297.4257481145,11160456.074805263,0.0,0.0,0.006118582632685277,2,0,signal_date_only,old_candidate_equal
2021-07-06,4230474.875944957,11205506.683792278,0.8800129901124668,9.313225746154785e-10,0.004036627955439576,2,7658300,signal_date_only,old_candidate_equal
2021-07-07,4230474.875944957,11225804.55797474,0.0,0.0,0.0018114195774674435,2,0,signal_date_only,old_candidate_equal
2021-07-08,4230474.875944957,11126681.427742645,0.0,0.0,-0.008829935504415909,2,0,signal_date_only,old_candidate_equal
2021-07-09,4230474.875944957,11158011.764250055,0.0,0.0,0.002815784446680736,2,0,signal_date_only,old_candidate_equal
2021-07-12,4230474.875944957,11220414.348833367,0.0,0.0,0.005592625810204588,2,0,signal_date_only,old_candidate_equal
2021-07-13,4230474.875944957,11346437.209279194,0.0,0.0,0.011231569220875537,2,0,signal_date_only,old_candidate_equal
2021-07-14,4230474.875944957,11391022.558438137,0.0,0.0,0.003929458061291635,2,0,signal_date_only,old_candidate_equal
2021-07-15,4230474.875944957,11295255.509405687,0.0,0.0,-0.008407238993790589,3,0,signal_date_only,old_candidate_equal
2021-07-16,4230474.875944957,11235401.745971397,0.0,0.0,-0.005299018104057085,3,0,signal_date_only,old_candidate_equal
2021-07-19,4230474.875944957,11251180.121933773,0.0,0.0,0.001404344617052411,3,0,signal_date_only,old_candidate_equal
2021-07-20,4230474.875944957,11346155.710174993,0.0,0.0,0.00844138901092406,3,0,signal_date_only,old_candidate_equal
2021-07-21,4230474.875944957,11353778.632622316,0.0,0.0,0.0006718506815914793,3,0,signal_date_only,old_candidate_equal
2021-07-22,4230474.875944957,11249638.353034213,0.0,0.0,-0.009172301394786864,3,0,signal_date_only,old_candidate_equal
2021-07-23,4230474.875944957,11017096.264445141,0.0,0.0,-0.020671072375082367,3,0,signal_date_only,old_candidate_equal
2021-07-26,4230474.875944957,10814092.847927764,0.0,0.0,-0.018426217911203913,3,0,signal_date_only,old_candidate_equal
2021-07-27,4230474.875944957,10547488.420578197,0.0,0.0,-0.024653425035152665,3,0,signal_date_only,old_candidate_equal
2021-07-28,4230474.875944957,10511177.001144841,0.0,0.0,-0.003442660279437848,3,0,signal_date_only,old_candidate_equal
2021-07-29,4230474.875944957,10546900.025352195,0.0,0.0,0.003398575079029076,3,0,signal_date_only,old_candidate_equal
2021-07-30,4230474.875944957,10543152.00137432,0.0,0.0,-0.0003553673561772497,3,0,signal_date_only,old_candidate_equal
2021-08-02,4230474.875944957,10669948.369705036,0.0,0.0,0.012026419453517123,3,0,signal_date_only,old_candidate_equal
