window,sample,label,factor_a,factor_b,spearman_corr
main_research_2021_2023,tradable_only,label_20d_t1,corr_ret_amount_20__liquidity_volatility_residual,max_drawdown_20__volatility_bucket_zscore,-0.40505316510345213
main_research_2021_2023,tradable_only,label_20d_t1,corr_ret_amount_20__liquidity_volatility_residual,max_drawdown_20__amount_proxy_residual,-0.37113369797917234
main_research_2021_2023,tradable_only,label_20d_t1,corr_ret_amount_20__liquidity_volatility_residual,max_drawdown_20__liquidity_volatility_residual,-0.41090241540563494
main_research_2021_2023,tradable_only,label_20d_t1,corr_ret_amount_20__liquidity_volatility_residual,corr_ret_amount_20__raw,0.9409383138761281
main_research_2021_2023,tradable_only,label_20d_t1,corr_ret_amount_20__liquidity_volatility_residual,corr_ret_amount_20__volatility_bucket_zscore,0.958841888858355
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__raw,ret_20__volatility_bucket_zscore,0.7122125103940293
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__raw,rev_5__raw,-0.42728190950769906
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__raw,rev_5__cs_rank,-0.3323220796096532
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__raw,rev_5__cs_zscore,-0.3387860589955268
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__raw,rev_5__liquidity_bucket_zscore,-0.31760950558682055
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__raw,rev_5__volatility_bucket_zscore,-0.337856519362968
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__raw,rev_5__amount_proxy_residual,-0.3102694834601993
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__raw,rev_5__liquidity_volatility_residual,-0.23882621943759264
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__raw,rev_20_exclude_5__raw,-0.844538983410898
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__raw,rev_20_exclude_5__cs_rank,-0.6787540892798576
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__raw,rev_20_exclude_5__cs_zscore,-0.6889577419587654
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__raw,rev_20_exclude_5__liquidity_bucket_zscore,-0.6634535010399556
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__raw,rev_20_exclude_5__volatility_bucket_zscore,-0.5888226688986433
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__raw,rev_20_exclude_5__amount_proxy_residual,-0.6359828457767097
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__raw,rev_20_exclude_5__liquidity_volatility_residual,-0.5541676974932066
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__raw,std_20__raw,0.2378258532542831
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__raw,std_20__cs_rank,0.2120650286562456
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__raw,std_20__cs_zscore,0.21101610521374375
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__raw,std_20__liquidity_bucket_zscore,0.17779473036918483
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__raw,std_20__volatility_bucket_zscore,0.09465859759653793
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__raw,std_20__amount_proxy_residual,0.21846991375852412
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__raw,std_20__liquidity_volatility_residual,0.08697897691619863
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_rank,ret_20__raw,0.8081826890871328
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_rank,ret_20__cs_zscore,0.9983176326450485
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_rank,ret_20__liquidity_bucket_zscore,0.9599629607156028
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_rank,ret_20__volatility_bucket_zscore,0.882268892241918
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_rank,ret_20__liquidity_volatility_residual,0.7937568658024398
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_rank,rev_5__raw,-0.3489365909760247
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_rank,rev_5__cs_rank,-0.4074699649555028
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_rank,rev_5__cs_zscore,-0.40647154292722093
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_rank,rev_5__liquidity_bucket_zscore,-0.3807300758539729
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_rank,rev_5__volatility_bucket_zscore,-0.404017313175917
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_rank,rev_5__amount_proxy_residual,-0.40478393768337306
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_rank,rev_5__liquidity_volatility_residual,-0.29441025398417003
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_rank,rev_20_exclude_5__raw,-0.6845114039420641
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_rank,rev_20_exclude_5__cs_rank,-0.8352782532208487
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_rank,rev_20_exclude_5__cs_zscore,-0.8338168082764323
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_rank,rev_20_exclude_5__liquidity_bucket_zscore,-0.8026642211048619
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_rank,rev_20_exclude_5__volatility_bucket_zscore,-0.724435751764783
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_rank,rev_20_exclude_5__amount_proxy_residual,-0.8036795597713959
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_rank,rev_20_exclude_5__liquidity_volatility_residual,-0.6671505915005951
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_rank,std_20__raw,0.24174234398653988
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_rank,std_20__cs_rank,0.2572636227313203
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_rank,std_20__cs_zscore,0.25556894471951386
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_rank,std_20__liquidity_bucket_zscore,0.21731562331755716
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_rank,std_20__volatility_bucket_zscore,0.11486576052104847
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_rank,std_20__amount_proxy_residual,0.26912353592133836
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_rank,std_20__liquidity_volatility_residual,0.11141380239543265
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_zscore,ret_20__raw,0.8168812068351563
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_zscore,ret_20__liquidity_bucket_zscore,0.9609086173773492
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_zscore,ret_20__volatility_bucket_zscore,0.8791885789506698
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_zscore,ret_20__liquidity_volatility_residual,0.7921017564093723
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_zscore,rev_5__raw,-0.3503105488657879
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_zscore,rev_5__cs_rank,-0.4063554449821791
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_zscore,rev_5__cs_zscore,-0.40613724773549387
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_zscore,rev_5__liquidity_bucket_zscore,-0.38024365498654894
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_zscore,rev_5__volatility_bucket_zscore,-0.4029942159195562
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_zscore,rev_5__amount_proxy_residual,-0.4024948217301838
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_zscore,rev_5__liquidity_volatility_residual,-0.29286321310926516
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_zscore,rev_20_exclude_5__raw,-0.6930821463479483
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_zscore,rev_20_exclude_5__cs_rank,-0.8340099189671745
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_zscore,rev_20_exclude_5__cs_zscore,-0.8344808725215943
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_zscore,rev_20_exclude_5__liquidity_bucket_zscore,-0.803179831550141
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_zscore,rev_20_exclude_5__volatility_bucket_zscore,-0.7213095501762646
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_zscore,rev_20_exclude_5__amount_proxy_residual,-0.8012857589270517
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_zscore,rev_20_exclude_5__liquidity_volatility_residual,-0.6654351073223743
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_zscore,std_20__raw,0.2428604706986226
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_zscore,std_20__cs_rank,0.25810720152176647
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_zscore,std_20__cs_zscore,0.2566586272942992
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_zscore,std_20__liquidity_bucket_zscore,0.21768790424563808
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_zscore,std_20__volatility_bucket_zscore,0.11511026102094878
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_zscore,std_20__amount_proxy_residual,0.2698849697345022
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__cs_zscore,std_20__liquidity_volatility_residual,0.11170231435805114
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_bucket_zscore,ret_20__raw,0.7863844516329767
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_bucket_zscore,ret_20__volatility_bucket_zscore,0.855011838086123
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_bucket_zscore,ret_20__liquidity_volatility_residual,0.8377354221424965
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_bucket_zscore,rev_5__raw,-0.32557452784247937
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_bucket_zscore,rev_5__cs_rank,-0.37726781194530695
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_bucket_zscore,rev_5__cs_zscore,-0.3769857912143327
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_bucket_zscore,rev_5__liquidity_bucket_zscore,-0.3876773132320164
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_bucket_zscore,rev_5__volatility_bucket_zscore,-0.37383341046589885
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_bucket_zscore,rev_5__amount_proxy_residual,-0.365755033666577
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_bucket_zscore,rev_5__liquidity_volatility_residual,-0.31165450436790787
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_bucket_zscore,rev_20_exclude_5__raw,-0.6767636501351517
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_bucket_zscore,rev_20_exclude_5__cs_rank,-0.8149880637078647
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_bucket_zscore,rev_20_exclude_5__cs_zscore,-0.8152775278192709
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_bucket_zscore,rev_20_exclude_5__liquidity_bucket_zscore,-0.8327315551629894
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_bucket_zscore,rev_20_exclude_5__volatility_bucket_zscore,-0.7170087119822848
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_bucket_zscore,rev_20_exclude_5__amount_proxy_residual,-0.8350478976610759
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_bucket_zscore,rev_20_exclude_5__liquidity_volatility_residual,-0.7053849697914658
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_bucket_zscore,std_20__raw,0.21647607871925686
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_bucket_zscore,std_20__cs_rank,0.22740584604382394
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_bucket_zscore,std_20__cs_zscore,0.22624885656757074
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_bucket_zscore,std_20__liquidity_bucket_zscore,0.22840897134824076
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_bucket_zscore,std_20__volatility_bucket_zscore,0.10439076947462625
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_bucket_zscore,std_20__amount_proxy_residual,0.2855240806390971
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_bucket_zscore,std_20__liquidity_volatility_residual,0.13091989530463283
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__volatility_bucket_zscore,rev_5__raw,-0.36446603994764865
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__volatility_bucket_zscore,rev_5__cs_rank,-0.4278009700426948
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__volatility_bucket_zscore,rev_5__cs_zscore,-0.4262458371399239
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__volatility_bucket_zscore,rev_5__liquidity_bucket_zscore,-0.40801967272799167
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__volatility_bucket_zscore,rev_5__volatility_bucket_zscore,-0.4600469248068496
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__volatility_bucket_zscore,rev_5__amount_proxy_residual,-0.4128146626418091
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__volatility_bucket_zscore,rev_5__liquidity_volatility_residual,-0.34410700634737523
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__volatility_bucket_zscore,rev_20_exclude_5__raw,-0.5840903358328838
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__volatility_bucket_zscore,rev_20_exclude_5__cs_rank,-0.7127182406404668
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__volatility_bucket_zscore,rev_20_exclude_5__cs_zscore,-0.7089355805548954
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__volatility_bucket_zscore,rev_20_exclude_5__liquidity_bucket_zscore,-0.6865026089014661
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__volatility_bucket_zscore,rev_20_exclude_5__volatility_bucket_zscore,-0.8064690099697133
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__volatility_bucket_zscore,rev_20_exclude_5__amount_proxy_residual,-0.6931759711685669
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__volatility_bucket_zscore,rev_20_exclude_5__liquidity_volatility_residual,-0.7181289032905773
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__volatility_bucket_zscore,std_20__raw,0.06259559126200338
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__volatility_bucket_zscore,std_20__cs_rank,0.062331473719626426
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__volatility_bucket_zscore,std_20__cs_zscore,0.06135490520557166
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__volatility_bucket_zscore,std_20__liquidity_bucket_zscore,0.03401837296507064
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__volatility_bucket_zscore,std_20__volatility_bucket_zscore,0.1273473496378665
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__volatility_bucket_zscore,std_20__amount_proxy_residual,0.09369496933114645
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__volatility_bucket_zscore,std_20__liquidity_volatility_residual,0.14016098448039327
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__amount_proxy_residual,ret_20__raw,0.7531101549788622
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__amount_proxy_residual,ret_20__cs_rank,0.9572222061774136
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__amount_proxy_residual,ret_20__cs_zscore,0.9550989940579097
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__amount_proxy_residual,ret_20__liquidity_bucket_zscore,0.9605026283479996
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__amount_proxy_residual,ret_20__volatility_bucket_zscore,0.8493973869664118
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__amount_proxy_residual,ret_20__liquidity_volatility_residual,0.8221247653430902
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__amount_proxy_residual,rev_5__raw,-0.35375809640689126
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__amount_proxy_residual,rev_5__cs_rank,-0.4154935846231176
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__amount_proxy_residual,rev_5__cs_zscore,-0.41375852635900523
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__amount_proxy_residual,rev_5__liquidity_bucket_zscore,-0.411502285134393
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__amount_proxy_residual,rev_5__volatility_bucket_zscore,-0.4054101400390008
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__amount_proxy_residual,rev_5__amount_proxy_residual,-0.41977514286428924
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__amount_proxy_residual,rev_5__liquidity_volatility_residual,-0.31019168445839174
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__amount_proxy_residual,rev_20_exclude_5__raw,-0.6240855515337552
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__amount_proxy_residual,rev_20_exclude_5__cs_rank,-0.7884288099445479
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__amount_proxy_residual,rev_20_exclude_5__cs_zscore,-0.785385502797832
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__amount_proxy_residual,rev_20_exclude_5__liquidity_bucket_zscore,-0.7826997211381069
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__amount_proxy_residual,rev_20_exclude_5__volatility_bucket_zscore,-0.6850953533170223
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__amount_proxy_residual,rev_20_exclude_5__amount_proxy_residual,-0.8385694098677959
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__amount_proxy_residual,rev_20_exclude_5__liquidity_volatility_residual,-0.6857941651363315
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__amount_proxy_residual,std_20__raw,0.20533039000267642
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__amount_proxy_residual,std_20__cs_rank,0.22993741128273554
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__amount_proxy_residual,std_20__cs_zscore,0.22886915930228866
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__amount_proxy_residual,std_20__liquidity_bucket_zscore,0.2147579271290139
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__amount_proxy_residual,std_20__volatility_bucket_zscore,0.10779474350080749
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__amount_proxy_residual,std_20__amount_proxy_residual,0.29083620881452765
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__amount_proxy_residual,std_20__liquidity_volatility_residual,0.13384460554735697
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_volatility_residual,ret_20__raw,0.6560518746705657
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_volatility_residual,ret_20__volatility_bucket_zscore,0.8639638030033042
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_volatility_residual,rev_5__raw,-0.27961156145793625
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_volatility_residual,rev_5__cs_rank,-0.3226213452881562
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_volatility_residual,rev_5__cs_zscore,-0.320995299741342
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_volatility_residual,rev_5__liquidity_bucket_zscore,-0.3405156700865162
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_volatility_residual,rev_5__volatility_bucket_zscore,-0.3336784219733126
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_volatility_residual,rev_5__amount_proxy_residual,-0.3167062803853403
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_volatility_residual,rev_5__liquidity_volatility_residual,-0.38949142708520706
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_volatility_residual,rev_20_exclude_5__raw,-0.5675579599480732
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_volatility_residual,rev_20_exclude_5__cs_rank,-0.6790001772309622
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_volatility_residual,rev_20_exclude_5__cs_zscore,-0.6762867290001608
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_volatility_residual,rev_20_exclude_5__liquidity_bucket_zscore,-0.6981398203172118
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_volatility_residual,rev_20_exclude_5__volatility_bucket_zscore,-0.741608210517617
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_volatility_residual,rev_20_exclude_5__amount_proxy_residual,-0.715278025814221
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_volatility_residual,rev_20_exclude_5__liquidity_volatility_residual,-0.8237151390887107
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_volatility_residual,std_20__raw,-0.02044804755995715
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_volatility_residual,std_20__cs_rank,-0.027853878230562314
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_volatility_residual,std_20__cs_zscore,-0.028438144789417634
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_volatility_residual,std_20__liquidity_bucket_zscore,-0.010856878864979437
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_volatility_residual,std_20__volatility_bucket_zscore,0.12682619970014522
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_volatility_residual,std_20__amount_proxy_residual,0.027188035320111163
recent_oos_2024_2026,tradable_only,label_20d_t1,ret_20__liquidity_volatility_residual,std_20__liquidity_volatility_residual,0.2241074711452092
recent_oos_2024_2026,tradable_only,label_20d_t1,rev_5__raw,rev_5__volatility_bucket_zscore,0.7720249400279746
recent_oos_2024_2026,tradable_only,label_20d_t1,rev_5__raw,std_20__raw,-0.036469807366780495
recent_oos_2024_2026,tradable_only,label_20d_t1,rev_5__raw,std_20__cs_rank,-0.010332370815518332
recent_oos_2024_2026,tradable_only,label_20d_t1,rev_5__raw,std_20__cs_zscore,-0.008480487414794034
recent_oos_2024_2026,tradable_only,label_20d_t1,rev_5__raw,std_20__liquidity_bucket_zscore,0.023306709868933437
recent_oos_2024_2026,tradable_only,label_20d_t1,rev_5__raw,std_20__volatility_bucket_zscore,-0.01136356601620888
recent_oos_2024_2026,tradable_only,label_20d_t1,rev_5__raw,std_20__amount_proxy_residual,-0.04347930591578741
recent_oos_2024_2026,tradable_only,label_20d_t1,rev_5__raw,std_20__liquidity_volatility_residual,-0.008402089828271004
recent_oos_2024_2026,tradable_only,label_20d_t1,rev_5__cs_rank,rev_5__raw,0.8272116316523038
recent_oos_2024_2026,tradable_only,label_20d_t1,rev_5__cs_rank,rev_5__cs_zscore,0.9982412060333496
recent_oos_2024_2026,tradable_only,label_20d_t1,rev_5__cs_rank,rev_5__liquidity_bucket_zscore,0.9725375597829672
recent_oos_2024_2026,tradable_only,label_20d_t1,rev_5__cs_rank,rev_5__volatility_bucket_zscore,0.9329567608194389
recent_oos_2024_2026,tradable_only,label_20d_t1,rev_5__cs_rank,rev_5__liquidity_volatility_residual,0.8223203831739037
recent_oos_2024_2026,tradable_only,label_20d_t1,rev_5__cs_rank,std_20__raw,0.0021350273644679496
recent_oos_2024_2026,tradable_only,label_20d_t1,rev_5__cs_rank,std_20__cs_rank,-0.006503326387467254
recent_oos_2024_2026,tradable_only,label_20d_t1,rev_5__cs_rank,std_20__cs_zscore,-0.006735778103973575
recent_oos_2024_2026,tradable_only,label_20d_t1,rev_5__cs_rank,std_20__liquidity_bucket_zscore,0.02960938836298363
recent_oos_2024_2026,tradable_only,label_20d_t1,rev_5__cs_rank,std_20__volatility_bucket_zscore,-0.013818048058785115
recent_oos_2024_2026,tradable_only,label_20d_t1,rev_5__cs_rank,std_20__amount_proxy_residual,-0.044913137023230236
recent_oos_2024_2026,tradable_only,label_20d_t1,rev_5__cs_rank,std_20__liquidity_volatility_residual,-0.013167653004117043
recent_oos_2024_2026,tradable_only,label_20d_t1,rev_5__cs_zscore,rev_5__raw,0.832843275442941
recent_oos_2024_2026,tradable_only,label_20d_t1,rev_5__cs_zscore,rev_5__liquidity_bucket_zscore,0.9736841668880338
recent_oos_2024_2026,tradable_only,label_20d_t1,rev_5__cs_zscore,rev_5__volatility_bucket_zscore,0.9311128906744469
recent_oos_2024_2026,tradable_only,label_20d_t1,rev_5__cs_zscore,rev_5__liquidity_volatility_residual,0.8205027435857026
recent_oos_2024_2026,tradable_only,label_20d_t1,rev_5__cs_zscore,std_20__raw,0.0005137362106924366
recent_oos_2024_2026,tradable_only,label_20d_t1,rev_5__cs_zscore,std_20__cs_rank,-0.0060349926872793995
recent_oos_2024_2026,tradable_only,label_20d_t1,rev_5__cs_zscore,std_20__cs_zscore,-0.0061733864223654554
recent_oos_2024_2026,tradable_only,label_20d_t1,rev_5__cs_zscore,std_20__liquidity_bucket_zscore,0.0304557120739821
recent_oos_2024_2026,tradable_only,label_20d_t1,rev_5__cs_zscore,std_20__volatility_bucket_zscore,-0.01371702023399071
recent_oos_2024_2026,tradable_only,label_20d_t1,rev_5__cs_zscore,std_20__amount_proxy_residual,-0.04440971174531692
recent_oos_2024_2026,tradable_only,label_20d_t1,rev_5__cs_zscore,std_20__liquidity_volatility_residual,-0.012840140171180554
recent_oos_2024_2026,tradable_only,label_20d_t1,rev_5__liquidity_bucket_zscore,rev_5__raw,0.8117860080422757
recent_oos_2024_2026,tradable_only,label_20d_t1,rev_5__liquidity_bucket_zscore,rev_5__volatility_bucket_zscore,0.9085371533927121
recent_oos_2024_2026,tradable_only,label_20d_t1,rev_5__liquidity_bucket_zscore,rev_5__liquidity_volatility_residual,0.8421805473553133
recent_oos_2024_2026,tradable_only,label_20d_t1,rev_5__liquidity_bucket_zscore,std_20__raw,0.021104177698509873
recent_oos_2024_2026,tradable_only,label_20d_t1,rev_5__liquidity_bucket_zscore,std_20__cs_rank,0.01721649021845636
recent_oos_2024_2026,tradable_only,label_20d_t1,rev_5__liquidity_bucket_zscore,std_20__cs_zscore,0.016971126167745126
recent_oos_2024_2026,tradable_only,label_20d_t1,rev_5__liquidity_bucket_zscore,std_20__liquidity_bucket_zscore,0.027830175676147668
recent_oos_2024_2026,tradable_only,label_20d_t1,rev_5__liquidity_bucket_zscore,std_20__volatility_bucket_zscore,-0.0066873317775164335
recent_oos_2024_2026,tradable_only,label_20d_t1,rev_5__liquidity_bucket_zscore,std_20__amount_proxy_residual,-0.05465665342892863
recent_oos_2024_2026,tradable_only,label_20d_t1,rev_5__liquidity_bucket_zscore,std_20__liquidity_volatility_residual,-0.028159015590520625
recent_oos_2024_2026,tradable_only,label_20d_t1,rev_5__volatility_bucket_zscore,std_20__raw,-0.018185694890241782
recent_oos_2024_2026,tradable_only,label_20d_t1,rev_5__volatility_bucket_zscore,std_20__cs_rank,-0.02260788219714829
