factor,side,date_count,row_count,valid_count,coverage,nonfinite_count
ta_momentum_ppo,historical_pre_boundary,20,40000,39126,0.97815,0
ta_momentum_ppo,canonical_continuation_post_boundary,15,30000,30000,1.0,0
ta_momentum_ppo_hist,historical_pre_boundary,20,40000,38822,0.97055,0
ta_momentum_ppo_hist,canonical_continuation_post_boundary,15,30000,30000,1.0,0
ta_momentum_ppo_signal,historical_pre_boundary,20,40000,38822,0.97055,0
ta_momentum_ppo_signal,canonical_continuation_post_boundary,15,30000,30000,1.0,0
ta_momentum_pvo,historical_pre_boundary,20,40000,39126,0.97815,0
ta_momentum_pvo,canonical_continuation_post_boundary,15,30000,30000,1.0,0
ta_momentum_pvo_hist,historical_pre_boundary,20,40000,38822,0.97055,0
ta_momentum_pvo_hist,canonical_continuation_post_boundary,15,30000,30000,1.0,0
ta_momentum_pvo_signal,historical_pre_boundary,20,40000,38822,0.97055,0
ta_momentum_pvo_signal,canonical_continuation_post_boundary,15,30000,30000,1.0,0
ta_momentum_roc,historical_pre_boundary,20,40000,39045,0.976125,0
ta_momentum_roc,canonical_continuation_post_boundary,15,30000,29889,0.9963,0
ta_momentum_rsi,historical_pre_boundary,20,40000,40000,1.0,0
ta_momentum_rsi,canonical_continuation_post_boundary,15,30000,30000,1.0,0
ta_momentum_stoch,historical_pre_boundary,20,40000,38882,0.97205,0
ta_momentum_stoch,canonical_continuation_post_boundary,15,30000,29770,0.9923333333333333,0
ta_momentum_stoch_rsi,historical_pre_boundary,20,40000,39927,0.998175,0
ta_momentum_stoch_rsi,canonical_continuation_post_boundary,15,30000,30000,1.0,0
ta_momentum_stoch_rsi_d,historical_pre_boundary,20,40000,39729,0.993225,0
ta_momentum_stoch_rsi_d,canonical_continuation_post_boundary,15,30000,30000,1.0,0
ta_momentum_stoch_rsi_k,historical_pre_boundary,20,40000,39830,0.99575,0
ta_momentum_stoch_rsi_k,canonical_continuation_post_boundary,15,30000,30000,1.0,0
ta_momentum_stoch_signal,historical_pre_boundary,20,40000,38721,0.968025,0
ta_momentum_stoch_signal,canonical_continuation_post_boundary,15,30000,29749,0.9916333333333334,0
ta_momentum_tsi,historical_pre_boundary,20,40000,38676,0.9669,0
ta_momentum_tsi,canonical_continuation_post_boundary,15,30000,30000,1.0,0
ta_momentum_uo,historical_pre_boundary,20,40000,37940,0.9485,0
ta_momentum_uo,canonical_continuation_post_boundary,15,30000,29650,0.9883333333333333,0
ta_momentum_wr,historical_pre_boundary,20,40000,38882,0.97205,0
ta_momentum_wr,canonical_continuation_post_boundary,15,30000,29770,0.9923333333333333,0
ta_trend_adx,historical_pre_boundary,20,40000,24966,0.62415,0
ta_trend_adx,canonical_continuation_post_boundary,15,30000,29006,0.9668666666666667,0
ta_trend_adx_neg,historical_pre_boundary,20,40000,24966,0.62415,0
ta_trend_adx_neg,canonical_continuation_post_boundary,15,30000,29006,0.9668666666666667,0
ta_trend_adx_pos,historical_pre_boundary,20,40000,24966,0.62415,0
ta_trend_adx_pos,canonical_continuation_post_boundary,15,30000,29006,0.9668666666666667,0
ta_trend_aroon_down,historical_pre_boundary,20,40000,38153,0.953825,0
ta_trend_aroon_down,canonical_continuation_post_boundary,15,30000,29675,0.9891666666666666,0
ta_trend_aroon_ind,historical_pre_boundary,20,40000,38153,0.953825,0
ta_trend_aroon_ind,canonical_continuation_post_boundary,15,30000,29675,0.9891666666666666,0
ta_trend_aroon_up,historical_pre_boundary,20,40000,38153,0.953825,0
ta_trend_aroon_up,canonical_continuation_post_boundary,15,30000,29675,0.9891666666666666,0
ta_trend_cci,historical_pre_boundary,20,40000,38403,0.960075,0
ta_trend_cci,canonical_continuation_post_boundary,15,30000,29717,0.9905666666666667,0
ta_trend_dpo,historical_pre_boundary,20,40000,38403,0.960075,0
ta_trend_dpo,canonical_continuation_post_boundary,15,30000,29717,0.9905666666666667,0
ta_trend_ema_fast,historical_pre_boundary,20,40000,39571,0.989275,0
ta_trend_ema_fast,canonical_continuation_post_boundary,15,30000,30000,1.0,0
ta_trend_ema_slow,historical_pre_boundary,20,40000,39126,0.97815,0
ta_trend_ema_slow,canonical_continuation_post_boundary,15,30000,30000,1.0,0
ta_trend_ichimoku_a,historical_pre_boundary,20,40000,38153,0.953825,0
ta_trend_ichimoku_a,canonical_continuation_post_boundary,15,30000,29675,0.9891666666666666,0
ta_trend_ichimoku_b,historical_pre_boundary,20,40000,40000,1.0,0
ta_trend_ichimoku_b,canonical_continuation_post_boundary,15,30000,30000,1.0,0
ta_trend_ichimoku_base,historical_pre_boundary,20,40000,38153,0.953825,0
ta_trend_ichimoku_base,canonical_continuation_post_boundary,15,30000,29675,0.9891666666666666,0
ta_trend_ichimoku_conv,historical_pre_boundary,20,40000,39280,0.982,0
ta_trend_ichimoku_conv,canonical_continuation_post_boundary,15,30000,29830,0.9943333333333333,0
ta_trend_kst,historical_pre_boundary,20,40000,36899,0.922475,0
ta_trend_kst,canonical_continuation_post_boundary,15,30000,29492,0.9830666666666666,0
ta_trend_kst_diff,historical_pre_boundary,20,40000,36899,0.922475,0
ta_trend_kst_diff,canonical_continuation_post_boundary,15,30000,29492,0.9830666666666666,0
ta_trend_kst_sig,historical_pre_boundary,20,40000,36970,0.92425,0
ta_trend_kst_sig,canonical_continuation_post_boundary,15,30000,29597,0.9865666666666667,0
ta_trend_macd,historical_pre_boundary,20,40000,39126,0.97815,0
ta_trend_macd,canonical_continuation_post_boundary,15,30000,30000,1.0,0
ta_trend_macd_diff,historical_pre_boundary,20,40000,38822,0.97055,0
ta_trend_macd_diff,canonical_continuation_post_boundary,15,30000,30000,1.0,0
ta_trend_macd_signal,historical_pre_boundary,20,40000,38822,0.97055,0
ta_trend_macd_signal,canonical_continuation_post_boundary,15,30000,30000,1.0,0
ta_trend_mass_index,historical_pre_boundary,20,40000,38608,0.9652,0
ta_trend_mass_index,canonical_continuation_post_boundary,15,30000,30000,1.0,0
ta_trend_psar_down,historical_pre_boundary,20,40000,15985,0.399625,0
ta_trend_psar_down,canonical_continuation_post_boundary,15,30000,15669,0.5223,0
ta_trend_psar_down_indicator,historical_pre_boundary,20,40000,40000,1.0,0
ta_trend_psar_down_indicator,canonical_continuation_post_boundary,15,30000,30000,1.0,0
ta_trend_psar_up,historical_pre_boundary,20,40000,13455,0.336375,0
ta_trend_psar_up,canonical_continuation_post_boundary,15,30000,14241,0.4747,0
ta_trend_psar_up_indicator,historical_pre_boundary,20,40000,40000,1.0,0
ta_trend_psar_up_indicator,canonical_continuation_post_boundary,15,30000,30000,1.0,0
ta_trend_sma_fast,historical_pre_boundary,20,40000,39043,0.976075,0
ta_trend_sma_fast,canonical_continuation_post_boundary,15,30000,29794,0.9931333333333333,0
ta_trend_sma_slow,historical_pre_boundary,20,40000,38153,0.953825,0
ta_trend_sma_slow,canonical_continuation_post_boundary,15,30000,29675,0.9891666666666666,0
ta_trend_stc,historical_pre_boundary,20,40000,37368,0.9342,0
ta_trend_stc,canonical_continuation_post_boundary,15,30000,29988,0.9996,0
ta_trend_trix,historical_pre_boundary,20,40000,38460,0.9615,0
ta_trend_trix,canonical_continuation_post_boundary,15,30000,30000,1.0,0
ta_trend_vortex_ind_diff,historical_pre_boundary,20,40000,38802,0.97005,0
ta_trend_vortex_ind_diff,canonical_continuation_post_boundary,15,30000,29759,0.9919666666666667,0
ta_trend_vortex_ind_neg,historical_pre_boundary,20,40000,38802,0.97005,0
ta_trend_vortex_ind_neg,canonical_continuation_post_boundary,15,30000,29759,0.9919666666666667,0
ta_trend_vortex_ind_pos,historical_pre_boundary,20,40000,38802,0.97005,0
ta_trend_vortex_ind_pos,canonical_continuation_post_boundary,15,30000,29759,0.9919666666666667,0
ta_volatility_atr,historical_pre_boundary,20,40000,24346,0.60865,0
ta_volatility_atr,canonical_continuation_post_boundary,15,30000,28916,0.9638666666666666,0
ta_volatility_bbh,historical_pre_boundary,20,40000,38403,0.960075,0
ta_volatility_bbh,canonical_continuation_post_boundary,15,30000,29717,0.9905666666666667,0
ta_volatility_bbhi,historical_pre_boundary,20,40000,40000,1.0,0
ta_volatility_bbhi,canonical_continuation_post_boundary,15,30000,30000,1.0,0
ta_volatility_bbl,historical_pre_boundary,20,40000,38403,0.960075,0
ta_volatility_bbl,canonical_continuation_post_boundary,15,30000,29717,0.9905666666666667,0
ta_volatility_bbm,historical_pre_boundary,20,40000,38403,0.960075,0
ta_volatility_bbm,canonical_continuation_post_boundary,15,30000,29717,0.9905666666666667,0
ta_volatility_bbp,historical_pre_boundary,20,40000,38403,0.960075,0
ta_volatility_bbp,canonical_continuation_post_boundary,15,30000,29717,0.9905666666666667,0
ta_volatility_bbw,historical_pre_boundary,20,40000,38403,0.960075,0
ta_volatility_bbw,canonical_continuation_post_boundary,15,30000,29717,0.9905666666666667,0
ta_volatility_dch,historical_pre_boundary,20,40000,38403,0.960075,0
ta_volatility_dch,canonical_continuation_post_boundary,15,30000,29717,0.9905666666666667,0
ta_volatility_dcl,historical_pre_boundary,20,40000,38403,0.960075,0
ta_volatility_dcl,canonical_continuation_post_boundary,15,30000,29717,0.9905666666666667,0
ta_volatility_dcm,historical_pre_boundary,20,40000,38403,0.960075,0
ta_volatility_dcm,canonical_continuation_post_boundary,15,30000,29717,0.9905666666666667,0
ta_volatility_dcp,historical_pre_boundary,20,40000,38403,0.960075,0
ta_volatility_dcp,canonical_continuation_post_boundary,15,30000,29717,0.9905666666666667,0
ta_volatility_dcw,historical_pre_boundary,20,40000,38403,0.960075,0
ta_volatility_dcw,canonical_continuation_post_boundary,15,30000,29717,0.9905666666666667,0
ta_volatility_kcc,historical_pre_boundary,20,40000,39201,0.980025,0
ta_volatility_kcc,canonical_continuation_post_boundary,15,30000,29818,0.9939333333333333,0
ta_volatility_kch,historical_pre_boundary,20,40000,39995,0.999875,0
ta_volatility_kch,canonical_continuation_post_boundary,15,30000,29999,0.9999666666666667,0
ta_volatility_kcl,historical_pre_boundary,20,40000,39995,0.999875,0
ta_volatility_kcl,canonical_continuation_post_boundary,15,30000,29999,0.9999666666666667,0
ta_volatility_kcli,historical_pre_boundary,20,40000,40000,1.0,0
ta_volatility_kcli,canonical_continuation_post_boundary,15,30000,30000,1.0,0
ta_volatility_kcp,historical_pre_boundary,20,40000,39925,0.998125,1
ta_volatility_kcp,canonical_continuation_post_boundary,15,30000,29955,0.9985,2
ta_volatility_kcw,historical_pre_boundary,20,40000,39201,0.980025,0
ta_volatility_kcw,canonical_continuation_post_boundary,15,30000,29818,0.9939333333333333,0
ta_volatility_ui,historical_pre_boundary,20,40000,38882,0.97205,0
ta_volatility_ui,canonical_continuation_post_boundary,15,30000,29770,0.9923333333333333,0
ta_volume_adi,historical_pre_boundary,20,40000,39927,0.998175,0
ta_volume_adi,canonical_continuation_post_boundary,15,30000,29958,0.9986,0
ta_volume_cmf,historical_pre_boundary,20,40000,38403,0.960075,0
ta_volume_cmf,canonical_continuation_post_boundary,15,30000,29717,0.9905666666666667,0
ta_volume_em,historical_pre_boundary,20,40000,39843,0.996075,0
ta_volume_em,canonical_continuation_post_boundary,15,30000,29945,0.9981666666666666,0
ta_volume_fi,historical_pre_boundary,20,40000,39487,0.987175,0
ta_volume_fi,canonical_continuation_post_boundary,15,30000,30000,1.0,0
ta_volume_mfi,historical_pre_boundary,20,40000,38882,0.97205,0
ta_volume_mfi,canonical_continuation_post_boundary,15,30000,29770,0.9923333333333333,0
ta_volume_obv,historical_pre_boundary,20,40000,39927,0.998175,0
ta_volume_obv,canonical_continuation_post_boundary,15,30000,29958,0.9986,0
ta_volume_sma_em,historical_pre_boundary,20,40000,38802,0.97005,0
ta_volume_sma_em,canonical_continuation_post_boundary,15,30000,29759,0.9919666666666667,0
ta_volume_vwap,historical_pre_boundary,20,40000,38882,0.97205,0
ta_volume_vwap,canonical_continuation_post_boundary,15,30000,29770,0.9923333333333333,0
