file_role,instrument,field,relative_path,exists,size_bytes,sha256
feature,SZ002824,$vwap,features/sz002824/vwap.day.bin,True,9128,8bd9fd8411074a2aabe5e0d66d95643353145092ad2f3b4cd448e86229952794
feature,SZ002827,$amount,features/sz002827/amount.day.bin,True,9220,94552170f40cc315d87227ce389bee6768f17b66f087305921d738b3c7822c2a
feature,SZ002827,$close,features/sz002827/close.day.bin,True,9220,e43f6c35b0d8614e1aa1f97031519102c1c702b07fc517eceb7f57b358530459
feature,SZ002827,$high,features/sz002827/high.day.bin,True,9220,ac90f0b6c8f30336b4ba6d324ddfd278bdc7e73ab2d7ab8ecb6035c53127a7a9
feature,SZ002827,$low,features/sz002827/low.day.bin,True,9220,a12bba5e92e7cc56dd06b65e1866d426c26bdd6691b86c3b527f31c074a85eb6
feature,SZ002827,$open,features/sz002827/open.day.bin,True,9220,e25d9272fe4ffbb32dbbeb41fe56f4325097fc9bfd2cdf8bd3faa4f538ef8f52
feature,SZ002827,$volume,features/sz002827/volume.day.bin,True,9220,a422d81fbf0f0d0c083b477b60712b6c8f6d4c8e1282044cb872454c6c6d6763
feature,SZ002827,$vwap,features/sz002827/vwap.day.bin,True,9220,7e8a6f41dab419bae21d63daa93fa862b14c8644bebd06a5ecf0c1a1ac2a11d7
feature,SZ002828,$amount,features/sz002828/amount.day.bin,True,9224,6e3c0f10dac4e7643872b443a42015ac34fc4f7c2f59617f1d640877501edb58
feature,SZ002828,$close,features/sz002828/close.day.bin,True,9224,cd565d860c0159383d817ba545a753f97b9112a012090374707c165fec333d2e
feature,SZ002828,$high,features/sz002828/high.day.bin,True,9224,d94f35deadd9d5060f09ebd09eb863e7509e9b01a99506ba292159d1e060876f
feature,SZ002828,$low,features/sz002828/low.day.bin,True,9224,5081d6e6f70ac01c056667a80a83a62b14a883446dcd839171c9ce38d3267a42
feature,SZ002828,$open,features/sz002828/open.day.bin,True,9224,28a534205446485c931bbba7f87678c06a4b2b30f41dde952008300877e4aceb
feature,SZ002828,$volume,features/sz002828/volume.day.bin,True,9224,700c28dcc3253f2cea6ee171158b4a711de58da899c8d64791d54721acc0101d
feature,SZ002828,$vwap,features/sz002828/vwap.day.bin,True,9224,dff27a0f9331335a7296410710fe68df13614095d88e34552abf01779cd725e4
feature,SZ002829,$amount,features/sz002829/amount.day.bin,True,9212,50180f24f810a7b852910423bfd7185ce67760fa201683d0a1ad07000d12388f
feature,SZ002829,$close,features/sz002829/close.day.bin,True,9212,7b8dbac6b31bbb7c8e711e2e1fe074b3e4fd3985371c013849bc62548bd4d17a
feature,SZ002829,$high,features/sz002829/high.day.bin,True,9212,28b8f33ca0d2d98b6f6849b0a762ff58a86dfe53c68a09993d6d569a72b2ba05
feature,SZ002829,$low,features/sz002829/low.day.bin,True,9212,7aa1debd9684177527bb7529b1b6ac3d7549403d6dbe11de91782d901c700e96
feature,SZ002829,$open,features/sz002829/open.day.bin,True,9212,aa04a2dcef6b227a306c7ccba8f0b0342f9d6eb1c503160f6544b6ffb70b1427
feature,SZ002829,$volume,features/sz002829/volume.day.bin,True,9212,19266dd26ff2d38230ae23dec838d064ff27525e8384ec4fd5a06d6c101b93d1
feature,SZ002829,$vwap,features/sz002829/vwap.day.bin,True,9212,c9450d8cc94d8c2c1f4f3d7df7eec6ca9c2c1b78e7973395f055ae7127ac9957
feature,SZ002831,$amount,features/sz002831/amount.day.bin,True,9200,60876a3ef2613fb76fe33b56be1f0df80a4f292eb3f92d642ea769b5636efdb7
feature,SZ002831,$close,features/sz002831/close.day.bin,True,9200,4beee0909bd7e29eebfbaef51e3c8eff46946021b171e5e4ba55555623a2d40b
feature,SZ002831,$high,features/sz002831/high.day.bin,True,9200,fd1a1f1341e41f0df66abeb01ee1662235be831adade848a13500a286191814c
feature,SZ002831,$low,features/sz002831/low.day.bin,True,9200,28f3b811fead2e8112491a74c05fb1a51895bccbbc71996fb4a18d20eb1ae388
feature,SZ002831,$open,features/sz002831/open.day.bin,True,9200,377862ab902a3d279c2bf249b70de8fb4b7f882c0cff44cb469fbe28010dea48
feature,SZ002831,$volume,features/sz002831/volume.day.bin,True,9200,05ebd7d83b03dc675e4e0749efb356979e5dbd19d701a4dc989e02bca5f3500a
feature,SZ002831,$vwap,features/sz002831/vwap.day.bin,True,9200,9b8d051f32c2779d3d3d29f200a1ac5a122bd735d849be151ad6f92f5ecaefc3
feature,SZ002832,$amount,features/sz002832/amount.day.bin,True,9180,f3f6dff54ae779a6a47fbf9d562f2134df09aa4827d2fe6a8175b061fcb4bf51
feature,SZ002832,$close,features/sz002832/close.day.bin,True,9180,ce1da9730b89f2d426c81b6e7f953f78cce9240060c54ea180427208e8fa6a84
feature,SZ002832,$high,features/sz002832/high.day.bin,True,9180,7f5af100a69528e7561d195b159c3ac5db2c0dfd7dc6767baf6f9688642a3c9e
feature,SZ002832,$low,features/sz002832/low.day.bin,True,9180,2acea8486f9e0dfe8bf6b37446abc4c8760bc45d2c5a4941508380f08af01f8e
feature,SZ002832,$open,features/sz002832/open.day.bin,True,9180,613037c42d13c8c7569cbbea299aa74b42f054eefd4e9e67465cdab9ce4a6250
feature,SZ002832,$volume,features/sz002832/volume.day.bin,True,9180,3811d9f897f0f941934620c0f4ed61a216641baf5530ce9e9471b599f3477af3
feature,SZ002832,$vwap,features/sz002832/vwap.day.bin,True,9180,c594c78edf55b6d32b2bd064163dac9cecf519ed532349599568a1fa6591fd11
feature,SZ002833,$amount,features/sz002833/amount.day.bin,True,9168,8c6b2e367d4fc1d4653c328314dbdbff8a87ada2c17b54b090b18f2640e77d3f
feature,SZ002833,$close,features/sz002833/close.day.bin,True,9168,b64b3685780856f81fc404ef02ba07de5db94c1d02edaf94d066f7add465d9de
feature,SZ002833,$high,features/sz002833/high.day.bin,True,9168,68c0f3aa4dec83675fcfc0fa25b8b8edd584c458ca938dafe1b685a19f9a5118
feature,SZ002833,$low,features/sz002833/low.day.bin,True,9168,f446e622bf23aeeae46fe59f45a0523647d893024794b0b232d128b6d2aee95d
feature,SZ002833,$open,features/sz002833/open.day.bin,True,9168,2536f4c1aa887faf6bebd00694a9efac11420a4ca08ceb7d4ac5a47903c92d36
feature,SZ002833,$volume,features/sz002833/volume.day.bin,True,9168,25e1645d1fa2df76e42cf60d8796aba4ba3993d9b77263d2b9227c2524448881
feature,SZ002833,$vwap,features/sz002833/vwap.day.bin,True,9168,690ff451982cd44f4b31c1f5ec7ed0580517f01de1c895068ab11533c47488f0
feature,SZ002835,$amount,features/sz002835/amount.day.bin,True,9168,c594fa4de20f5ae3940feda5706f213cb09717c85a7f50da2e0f8d62496e9e26
feature,SZ002835,$close,features/sz002835/close.day.bin,True,9168,f318c702a14631e737a50ca9b652c6e62f07bf4b624a14944119bdf0d5db4db1
feature,SZ002835,$high,features/sz002835/high.day.bin,True,9168,d9214ebc7fdb5c5066f99c04020acf0e57510b2ca54eb3df0fae002e2f159ddd
feature,SZ002835,$low,features/sz002835/low.day.bin,True,9168,a3c19a217f03acd30fa0c9896bf44d65ee2381d7927b27d05f2a83f5a849dcaf
feature,SZ002835,$open,features/sz002835/open.day.bin,True,9168,25034ca28803cd2ba147c8f8c65e28d302fec411251b10e0ae807a196bcfaea2
feature,SZ002835,$volume,features/sz002835/volume.day.bin,True,9168,5b85439ebfdbc9efd8094f737e4ffd49589b900b98d3db3a2dc7d157ddd094d3
feature,SZ002835,$vwap,features/sz002835/vwap.day.bin,True,9168,30d2071def005e4d6b9a5e9c3e3fcd84f105f46e809a1550a054089d90e74ca5
feature,SZ002837,$amount,features/sz002837/amount.day.bin,True,9164,833668a5624a1eb069f91880eedea98e07a7bb780a3608f51ffd27d2f54fb10e
feature,SZ002837,$close,features/sz002837/close.day.bin,True,9164,ccad14bc38dc3df7539a4b3a68167ba11944917faaa3510f5642f60efddad420
feature,SZ002837,$high,features/sz002837/high.day.bin,True,9164,9ab9df45f02947c0f3b2b57e97f24102d65e6c56d818da2607658ae0bbe0c702
feature,SZ002837,$low,features/sz002837/low.day.bin,True,9164,e1430df8cae012ea89783385481d913939155e91c1ff34cc693c987b031e3a20
feature,SZ002837,$open,features/sz002837/open.day.bin,True,9164,587ae31390ae5c08898713170e4f0aa44b3bfe2de63332b344cfd215467e6842
feature,SZ002837,$volume,features/sz002837/volume.day.bin,True,9164,46de20373f0fafa2c8f694262c55046e26a06682fbabda80d5cef194e0d41720
feature,SZ002837,$vwap,features/sz002837/vwap.day.bin,True,9164,e02538a8ff6f588f22c58f95e8b9927935b85f4e0a87f9dc93c791bc8ba14f9a
feature,SZ002838,$amount,features/sz002838/amount.day.bin,True,9144,2d9c4f4bb70bcaf2c7aef143ebd021d84a2d148c8ba3a36201f455c8bced4b60
feature,SZ002838,$close,features/sz002838/close.day.bin,True,9144,ea7d7044ca9367a2a765019f4e29a4af8a24398446dcf5fd279aef7e4ecbb80c
feature,SZ002838,$high,features/sz002838/high.day.bin,True,9144,70c94d4dc152e6d289138e72bf4084a01eb309941a69d8a1b214a7ad0e44620b
feature,SZ002838,$low,features/sz002838/low.day.bin,True,9144,9b5c38e7101573671972c536e531d062d24ea439339a24ef7e7bb56197670f54
feature,SZ002838,$open,features/sz002838/open.day.bin,True,9144,4c89b682b5eaca1d0e0df8a6e6a583b76fb5c64eabfe71c9e58d63aab707de6e
feature,SZ002838,$volume,features/sz002838/volume.day.bin,True,9144,0441e17b8ace2e35952306a88ee93e5de46a2c983c9bcc4362983995ca1af532
feature,SZ002838,$vwap,features/sz002838/vwap.day.bin,True,9144,09904deebd56d0a3a5f93e021d4bacad67aebf2af2fa6f4e0aaf43e4e37ce885
feature,SZ002839,$amount,features/sz002839/amount.day.bin,True,9096,4957e826fc475b06a1791f9afd4821a70ce9265dc4e345d0f41ac8ceb89d978f
feature,SZ002839,$close,features/sz002839/close.day.bin,True,9096,8627b85ad4df27070e02a9e2a517a01c79eec62c5a80c49f6445fff91107e587
feature,SZ002839,$high,features/sz002839/high.day.bin,True,9096,8cfc934c0e1445b7d473a6081e488564b67b57d8c5058942cc43ca851c74161c
feature,SZ002839,$low,features/sz002839/low.day.bin,True,9096,0a818cf4f2f90a508644b14a74eacd32d90971eb8f4c3389d1ea83ce2fd7bdaf
feature,SZ002839,$open,features/sz002839/open.day.bin,True,9096,14b720a6a33652643665c455edb5aebb09dad32a292ddad4dff2288e7a1e714f
feature,SZ002839,$volume,features/sz002839/volume.day.bin,True,9096,acf8431b9c6e2bbade36386257b5c65cade464f6509494242bdadca5aa3d45dc
feature,SZ002839,$vwap,features/sz002839/vwap.day.bin,True,9096,ee862a0984e494f0ac2ed53541c856cd1db3219751eb417e3a6cd32acad745bb
feature,SZ002840,$amount,features/sz002840/amount.day.bin,True,9136,b26b00c5ed56d2c9d17288ac7fb03d01fff13fff4eecbe6896b31d49b8374dd9
feature,SZ002840,$close,features/sz002840/close.day.bin,True,9136,f4ef1f389a817dc985a61f903e0a5fa88ffe3f469bdd69623c8cf6e74356a87d
feature,SZ002840,$high,features/sz002840/high.day.bin,True,9136,1e3ddbc7555e9687952dbff83567e80e0ab97222afcc1532a468aa3c28073af9
feature,SZ002840,$low,features/sz002840/low.day.bin,True,9136,789659f8cb9a6ca94a05f6ac68543e2845a08272da6c28a360569af64a2d0dec
feature,SZ002840,$open,features/sz002840/open.day.bin,True,9136,cb6e4b9e375d9669930601f7a1af3eda2d19ff8854e01e36b59411634fce624f
feature,SZ002840,$volume,features/sz002840/volume.day.bin,True,9136,7d80f34c1645f2277b81e4647249772707ad48dd56a92bcb0d10dde8f875f0a3
feature,SZ002840,$vwap,features/sz002840/vwap.day.bin,True,9136,aa815891562ad690bbf71e5a8d30448956165fa98e8df51e3bbbda76198fffba
feature,SZ002841,$amount,features/sz002841/amount.day.bin,True,9108,c60b5ead6fad904241bc9ff017098e6608134fa1de1c0a2073d891ef4ec09ab6
feature,SZ002841,$close,features/sz002841/close.day.bin,True,9108,efe3ce80736d66da5fdabf1f47c1a389315dbb59fc23e8bfa4d8a25099f4ed97
feature,SZ002841,$high,features/sz002841/high.day.bin,True,9108,b8682cca5f599e753f1b1deb7a3b7a7c494c9d838f64f9eb83b4a12616816eda
feature,SZ002841,$low,features/sz002841/low.day.bin,True,9108,2d05d63b2833ad500f95c37b3d605d5456e165bc05f95deb93d5aad57fb2eebe
feature,SZ002841,$open,features/sz002841/open.day.bin,True,9108,ff6c7bfb849a18ded3ab975c154788fdd9f888e956e6065334aae223b9fcb69d
feature,SZ002841,$volume,features/sz002841/volume.day.bin,True,9108,3904842108b8b123b831b42692d5e460baffce6f4909e9f5240c2f9bcdf460ef
feature,SZ002841,$vwap,features/sz002841/vwap.day.bin,True,9108,27de08b76b94b72176068baea93b760df8aede677cf3aa1c71d678c57534e2ad
feature,SZ002842,$amount,features/sz002842/amount.day.bin,True,9108,f690bcb05a5f3adde5ffc9daf18e0581f9421b24cc5c66cef41b9094fe3b7e08
feature,SZ002842,$close,features/sz002842/close.day.bin,True,9108,18ac07b1c3a0a6b63ae5ac61f6fb4f621d2f1524a95f5d61ed6e5e2d2d99e8af
feature,SZ002842,$high,features/sz002842/high.day.bin,True,9108,83d06e4ac50539ba1486ea644e79ea06b3dc5b65782b5eee3047366d128368c7
feature,SZ002842,$low,features/sz002842/low.day.bin,True,9108,5005bb68a08a5cab488065fcd05ce20b57e38d80dcd393878527241e69d0a594
feature,SZ002842,$open,features/sz002842/open.day.bin,True,9108,606da51204cef1856fffe9eed2ed3144d8e4cdf8970103d7c0b9e149877f63a6
feature,SZ002842,$volume,features/sz002842/volume.day.bin,True,9108,f04bf36443b3999811d3bd77dd4e326d7439fbd3adf895125702a7e5af12f8f5
feature,SZ002842,$vwap,features/sz002842/vwap.day.bin,True,9108,f64d81f8620f2ef47e025cf629268c235936e3a537493f4488dca0d53d740d67
feature,SZ002843,$amount,features/sz002843/amount.day.bin,True,9104,8eb8cae0f3719fa74c0d0a268797da511924c128cfee052ece66d2e5b3747415
feature,SZ002843,$close,features/sz002843/close.day.bin,True,9104,dfd40484be4ae65e351c0be68164f26eb9115b7eef255121dda822b04c7280e4
feature,SZ002843,$high,features/sz002843/high.day.bin,True,9104,e58bdd3ffbc85e4ed0755b86505f50200eae1e009f479ac1a2e4b31cc89fa60f
feature,SZ002843,$low,features/sz002843/low.day.bin,True,9104,4ac27c75d70495b3dc1bc18a6515b9ca77c24f78c0fb5966fb9c5f7474575e6c
feature,SZ002843,$open,features/sz002843/open.day.bin,True,9104,945e0a2cda574412e3cd24fc569fdb64cc1063d4c069319331537ea5a3aa1e59
feature,SZ002843,$volume,features/sz002843/volume.day.bin,True,9104,9be4298e77ab35258fbc27bd4a25cd7e3c0d5f0689572785b48622f95cee08b0
feature,SZ002843,$vwap,features/sz002843/vwap.day.bin,True,9104,61974098550d6a52982eec3ee0072d4d367f2f499382ef471d30f9153dcde814
feature,SZ002845,$amount,features/sz002845/amount.day.bin,True,9092,4ca78064241cdc799a4c965edfc3786c54ae1389dde25c67973dcbef85cf325b
feature,SZ002845,$close,features/sz002845/close.day.bin,True,9092,95d24a088c1c8ca630f7aea98b8cc1152f4e0e96c770883c2f33702448e2ad19
feature,SZ002845,$high,features/sz002845/high.day.bin,True,9092,6d6a64385145360608a5ced260268a0fba4ea1d397bfdeaf668a741cd664d829
feature,SZ002845,$low,features/sz002845/low.day.bin,True,9092,322bdcb510c1a26c0594875b97109d544883643d09839745d09debd024319f0d
feature,SZ002845,$open,features/sz002845/open.day.bin,True,9092,47cc2e7c25e4435acbf2a85d49a86f48de97ac54d7ba2cc78edd2839138af4b2
feature,SZ002845,$volume,features/sz002845/volume.day.bin,True,9092,a0abdc8194466c8527f4f76c23d1c8c30cd68a44c42042e8e64e992e0189350c
feature,SZ002845,$vwap,features/sz002845/vwap.day.bin,True,9092,970328b70b6f563d55f9b28957f3f8a970c94217af7d08798593017978e33978
feature,SZ002846,$amount,features/sz002846/amount.day.bin,True,9076,f239e906602522457373abe30dd8aefb0ac1ed85a79020a2252bc653d5140c24
feature,SZ002846,$close,features/sz002846/close.day.bin,True,9076,eca0510359e4e4affd2b1729a5b4875af53ec0e7a69a813bfa8e0759bb83c5aa
feature,SZ002846,$high,features/sz002846/high.day.bin,True,9076,aa37030fb09149b998c7d3f7afbc79b94f512aa9184d9e974ba8497c01a3c2c1
feature,SZ002846,$low,features/sz002846/low.day.bin,True,9076,aa72aa2b414f56b6ecfc3bcedc848be1e1ef6f3ab674bb35c33fdd9f3e11e77c
feature,SZ002846,$open,features/sz002846/open.day.bin,True,9076,235925454e0fd236e5b9b7a6482ebc394a4277c021628a8dc2cba1b7e5001168
feature,SZ002846,$volume,features/sz002846/volume.day.bin,True,9076,02b49964f7a5abb4b5b1325ebe1a266a54da3669aa6f411a6c4b8fbb64f1b75f
feature,SZ002846,$vwap,features/sz002846/vwap.day.bin,True,9076,5c0d4ef1d95bb70bdc7be3e449416dec44031afdb6b7da368e72ba5de4a9329d
feature,SZ002847,$amount,features/sz002847/amount.day.bin,True,9072,5453a86a82b4031b46820220761426e972bb1bc5dee667be3a20948e6f2c2359
feature,SZ002847,$close,features/sz002847/close.day.bin,True,9072,2017172ff578a2dcdb29ab6f6135a6616121f30ac63dc3be5e7f6d78df1dc210
feature,SZ002847,$high,features/sz002847/high.day.bin,True,9072,cbc8057394afac885c77e05dd12e10efd3aee167e048d897db1561acf20bf74e
feature,SZ002847,$low,features/sz002847/low.day.bin,True,9072,0faed582e2967473b2f389ba56f9be7ca0f82f7a83fe55cee4992254a0fb673c
feature,SZ002847,$open,features/sz002847/open.day.bin,True,9072,f20d08395318755bb1fec1c220d8542f80ddfa29a26c28b996171aa71e1712ac
feature,SZ002847,$volume,features/sz002847/volume.day.bin,True,9072,2f4c0fb7c4a80891b072208f7a4e01e1cfb61828d528070f4ff50601665b3241
feature,SZ002847,$vwap,features/sz002847/vwap.day.bin,True,9072,ffba1c754eb07931bec13d7dc0ae82ea98c07ca31b187510ac0c9de116ee5c28
feature,SZ002849,$amount,features/sz002849/amount.day.bin,True,9044,aa479a5b9a5c60114c91808208e7e63abf2a9d5fb1b35dabddf36f6b7702c570
feature,SZ002849,$close,features/sz002849/close.day.bin,True,9044,2c1a1dcc537d986b41744304d3ea3486be4058c0f6fa83a7c8cdd94daa974e08
feature,SZ002849,$high,features/sz002849/high.day.bin,True,9044,439d69cc68da81fd369a5b79c1c307c845705c0dc74768ac3c7afeb13d4f61c0
feature,SZ002849,$low,features/sz002849/low.day.bin,True,9044,42bbfd9d763fe96bb277199d5020e2f3c22a88da3670a84fb01ee8a3acc4ebfe
feature,SZ002849,$open,features/sz002849/open.day.bin,True,9044,20a9996266af747cc20a4d35b5bf9fc417370b7019303962dba873cc4b97b571
feature,SZ002849,$volume,features/sz002849/volume.day.bin,True,9044,6a6a1e156cf4f3662b0ae4cff49858789452d9fa89cbab2b2cedd364bccc26a5
feature,SZ002849,$vwap,features/sz002849/vwap.day.bin,True,9044,ba82eeac8e3ab6bbfd7835de9c8f154c659055d5e6d211ec249da469a7e07908
feature,SZ002850,$amount,features/sz002850/amount.day.bin,True,9008,c0f166298aedff3e19c7cbf6043790efbfd05ae3dd6b3e14caf716144cb17811
feature,SZ002850,$close,features/sz002850/close.day.bin,True,9008,deed2ffeabad8b8e0bdad222983e0a534a71667a46559bc3f9a4404fcd5d3e4e
feature,SZ002850,$high,features/sz002850/high.day.bin,True,9008,f7abd38a2c0e133815ec58dbd655fff6273b40b4674d296406089d4d53ab2470
feature,SZ002850,$low,features/sz002850/low.day.bin,True,9008,f19773198e9b8aa1f8aad051102f4da917fede992cafeb688d103584282ba559
feature,SZ002850,$open,features/sz002850/open.day.bin,True,9008,3f0a051596260bc8dc25059a0a68bd8de4c3ba108a01cc7a21158006157d656f
feature,SZ002850,$volume,features/sz002850/volume.day.bin,True,9008,33b0fdeff0796943bc45d34f8f458ac461cf0511a8a1f991b9d389500b808303
feature,SZ002850,$vwap,features/sz002850/vwap.day.bin,True,9008,143d2ad8f687403dd72f10042d2b18332a8acf9e8ad1ed918f58e31dfdfa8fd4
feature,SZ002851,$amount,features/sz002851/amount.day.bin,True,9000,e8f181178e5f56930fa4e013ddb2fe63dcefc1c5a3870248413b0e112ae08ebb
feature,SZ002851,$close,features/sz002851/close.day.bin,True,9000,998a0a43af007c87ad83b2bdac40251a60dd3d18303f7d9ae8f8a3a9205bfda0
feature,SZ002851,$high,features/sz002851/high.day.bin,True,9000,4bc4a510e50881b9bc99c375a2c034583b5ccb1f9998d9f6d905a68a4166e372
feature,SZ002851,$low,features/sz002851/low.day.bin,True,9000,f5b82424c1624232f8b4c3033ed69d1d22033f2abea90a34da50a272c2132f29
feature,SZ002851,$open,features/sz002851/open.day.bin,True,9000,079b38f179d4d00e6a3e4ef45ef3e4137f29b9228944982a1dc8254b97e3e12f
feature,SZ002851,$volume,features/sz002851/volume.day.bin,True,9000,dd780d79a31d6a657e73f7b45d5a56ec61095f81e27d48ca3ebc75b74db164dd
feature,SZ002851,$vwap,features/sz002851/vwap.day.bin,True,9000,3f930af487e3b614114c6dddafd800ad2c9673b69aadb35d4fd4c1f0b9ee486f
feature,SZ002852,$amount,features/sz002852/amount.day.bin,True,8984,c64e25a186e130de1be6e382f138fa577d1be43d7a90550a342d3fec5d677724
feature,SZ002852,$close,features/sz002852/close.day.bin,True,8984,37fb69fa2b4974ec96b4e32c531d5fcd1765862871ec9f2313be904dac29e08a
feature,SZ002852,$high,features/sz002852/high.day.bin,True,8984,07e00b6e693db1e48a0e391bdf628d6216e2e65800a5c103ca809b24f182853e
feature,SZ002852,$low,features/sz002852/low.day.bin,True,8984,a14772c36591760e8fb66b8c74ee422f743d781f5c6c803ac5670eb58b4d0804
feature,SZ002852,$open,features/sz002852/open.day.bin,True,8984,c02aecabee8872a8e97d536780e9d6244a7c1c86dd264798bc132f0e9c9e5c74
feature,SZ002852,$volume,features/sz002852/volume.day.bin,True,8984,7bea7b9ad5a21e2fe2a3718f2ca4d7ed1864aa1f78e73f94de4692c9d2eb49da
feature,SZ002852,$vwap,features/sz002852/vwap.day.bin,True,8984,34bd3445f59ed8cb4347e55af2c2e5ca5bd4f403662ea33d266c8276a9914f67
feature,SZ002855,$amount,features/sz002855/amount.day.bin,True,8956,bc90046047c781fe32a5bb2166b611187e07b4f66b79aacdd48408d80390f918
feature,SZ002855,$close,features/sz002855/close.day.bin,True,8956,0883b53a36f2c145b5342b9e46ca197066f3e491e54d280bc00b61bcec636be6
feature,SZ002855,$high,features/sz002855/high.day.bin,True,8956,3752c18433ef34413554b17b134aef771bfff1dcc548637ba71743a2237ff9c1
feature,SZ002855,$low,features/sz002855/low.day.bin,True,8956,be8a482ab7db3c0b97353df59c67318c465a815c25b8b090698ad4825157bdb0
feature,SZ002855,$open,features/sz002855/open.day.bin,True,8956,3ea68af6ffed29189c0bbb3d5301c58f1954b5fd3d165ee1fdd8cd4b4bd9949f
feature,SZ002855,$volume,features/sz002855/volume.day.bin,True,8956,d17bb90bb075e234753fd89ed0c5801e1734bedaa30ba28c0b27fb8e5e53470d
feature,SZ002855,$vwap,features/sz002855/vwap.day.bin,True,8956,3d79fcd7f4a5369d37c0443c6445f1684bd085cca018adf34d6718ca1c0702a3
feature,SZ002858,$amount,features/sz002858/amount.day.bin,True,8944,6fb0c0157204db16401a285a692af5937c668f041ce4097337726205fd05b60d
feature,SZ002858,$close,features/sz002858/close.day.bin,True,8944,6d45176234698fc759faa2e0bf1f28daa1ac908f083377209ed4ed61d65aa672
feature,SZ002858,$high,features/sz002858/high.day.bin,True,8944,2a90a09044a1d59bcb9f3376252cdf06ef7e31c9507f9ab75639a981d2c69520
feature,SZ002858,$low,features/sz002858/low.day.bin,True,8944,2a8ff9e74aabaf69dd1da05182c08c19fd509eab8dbe98ab25aebca7c388315c
feature,SZ002858,$open,features/sz002858/open.day.bin,True,8944,c38b3fe062500e3ac1c15a5deff08db4c6d43e5bd42b866ed0260cd83fd400b3
feature,SZ002858,$volume,features/sz002858/volume.day.bin,True,8944,c2559533df217722971c69c4446da9da4af5de548c4d8a2883ab36aea4a5293d
feature,SZ002858,$vwap,features/sz002858/vwap.day.bin,True,8944,a25b4af1b603187d4473d5be6c59820c573d173d74e7d798248ca6a56b5540c9
feature,SZ002859,$amount,features/sz002859/amount.day.bin,True,8912,616d603b266c65c6acf29cc8cbb7fb3a3f68f718bb996be4e19a467567afb7bd
feature,SZ002859,$close,features/sz002859/close.day.bin,True,8912,f87823f439458434b2118f12b412da537eda8ebb04c31390b76991428eb39377
feature,SZ002859,$high,features/sz002859/high.day.bin,True,8912,84f6d8cc10d523d0af039304f0946baf3cbc799e959e6667ee6d12c69d363fe1
feature,SZ002859,$low,features/sz002859/low.day.bin,True,8912,625cf1b446bf8e2b9a7e1de36180268ff312995361025cb76d90859aafc0ec5e
feature,SZ002859,$open,features/sz002859/open.day.bin,True,8912,57f66ebb0ebb3fb57c3b6dbc53f12f019e08c68db0880932a45f46a8267c19d4
feature,SZ002859,$volume,features/sz002859/volume.day.bin,True,8912,d9dd5d91da54b79d0f2ac23ee8c16c6d4e522ee060bafbd1ae3e132f45166fc0
feature,SZ002859,$vwap,features/sz002859/vwap.day.bin,True,8912,ec1f6ec8ff75c6c9b0cbb37499fe277b73e16ac7f97c2511ce2ddb875b15e090
feature,SZ002860,$amount,features/sz002860/amount.day.bin,True,8900,185fefa6ab1b7141279bc5aa9fdea238a6d5c7283f0e020b0cceabf3a2741e35
feature,SZ002860,$close,features/sz002860/close.day.bin,True,8900,fb3baf27840f3e7dcf33a2d80b23a8fe356b415c74e2e3af4dabe612b5ef330f
feature,SZ002860,$high,features/sz002860/high.day.bin,True,8900,2107bf1518ab70376fa5661736a722180dabd5917d11cd72b7dcb2313dae1553
feature,SZ002860,$low,features/sz002860/low.day.bin,True,8900,865c17e864212d7dbbaf604dc5d7f9e3bb5cd4c5a423339bbad62e767ce5e9f1
feature,SZ002860,$open,features/sz002860/open.day.bin,True,8900,e5067d370dbfac1a14dcda722f80af10d6a3a876686c3239e437ea1ff3a07bdd
feature,SZ002860,$volume,features/sz002860/volume.day.bin,True,8900,f33d5f8a48e1a193e460707065fedd2ee66a6b62fffe12ff68dc8e171de2e5f2
feature,SZ002860,$vwap,features/sz002860/vwap.day.bin,True,8900,ed4d82d1f70f1ffe31e6a67592195dc425a5bf2e290df8f6a99ff37a11f127d5
feature,SZ002861,$amount,features/sz002861/amount.day.bin,True,8896,1f2a04fd4dbb629dda90499a907dc4a6c7d436d93ec11d0f9f7cbf6996e8bf2f
feature,SZ002861,$close,features/sz002861/close.day.bin,True,8896,f7bfe0c3ed21c2ddabae2d48eb27b504c1c56e99cf4867002f3efcb4fb0bf6e2
feature,SZ002861,$high,features/sz002861/high.day.bin,True,8896,31da4f54bc0975143f168053647e2cbd3b434589ed7db69ce329d9bda53253b5
feature,SZ002861,$low,features/sz002861/low.day.bin,True,8896,aedb151044c22d67135666a8732f17db84d7e1a485a86dda0a8cdbe08478f0ee
feature,SZ002861,$open,features/sz002861/open.day.bin,True,8896,0c72bc2822b66defcef542eb40a3f58637ccca318276e183d8e320363f7c1f5d
feature,SZ002861,$volume,features/sz002861/volume.day.bin,True,8896,7ea99d0492b5ccff76beda9acddcd565178bdbf8917aaacf6225d3c280ee6ce1
feature,SZ002861,$vwap,features/sz002861/vwap.day.bin,True,8896,c52f46d49c97a7fc4876aa365b51c6dd81dc7e83dbeb80f3b355c3f9bafdeb81
feature,SZ002862,$amount,features/sz002862/amount.day.bin,True,8904,0541359b36fcc670a946ee6943e81d09f8f7e465ee978880e10316263ab52c01
feature,SZ002862,$close,features/sz002862/close.day.bin,True,8904,37dab7ed8dacb71cf6dc585badd5c8d8be73347d2a7cf2114f66c94a6f3d3444
