signal_date,execution_date,instrument,side,shares,price,trade_value
2023-04-03,2023-04-04,SH600289,sell,14200,0.33459185725450513,4751.204373013973
2023-04-03,2023-04-04,SH600365,sell,4200,0.6376109692454338,2677.966070830822
2023-04-03,2023-04-04,SH600423,sell,5400,1.3717879164218902,7407.654748678207
2023-04-03,2023-04-04,SH600601,sell,15900,1.1371454458236694,18080.612588596345
2023-04-03,2023-04-04,SH600611,sell,4100,1.8096103302240372,7419.402353918553
2023-04-03,2023-04-04,SH600648,sell,17900,1.2355899506807326,22117.060117185116
2023-04-03,2023-04-04,SH600679,sell,1800,1.811413711309433,3260.5446803569794
2023-04-03,2023-04-04,SH600684,sell,5200,3.3262514412403106,17296.507494449615
2023-04-03,2023-04-04,SH600794,sell,4600,4.273868120670318,19659.793355083464
2023-04-03,2023-04-04,SH600807,sell,9100,1.0182893775701523,9266.433335888385
2023-04-03,2023-04-04,SH601599,sell,23400,0.6261213964819908,14651.240677678585
2023-04-03,2023-04-04,SH601880,sell,57600,0.8312289912700653,47878.789897155766
2023-04-03,2023-04-04,SH603111,sell,400,1.1772738010883332,470.9095204353333
2023-04-03,2023-04-04,SH603167,sell,13200,0.8244714033007622,10883.02252357006
2023-04-03,2023-04-04,SH603800,sell,6800,2.037930189371109,13857.92528772354
2023-04-03,2023-04-04,SZ000036,sell,2300,4.309142602443695,9911.0279856205
2023-04-03,2023-04-04,SZ000410,sell,3500,2.1227220883369444,7429.527309179305
2023-04-03,2023-04-04,SZ000548,sell,18300,1.066874795794487,19523.808763039113
2023-04-03,2023-04-04,SZ000567,sell,100,8.026164562225341,802.6164562225341
2023-04-03,2023-04-04,SZ000598,sell,2000,5.037486577033997,10074.973154067993
2023-04-03,2023-04-04,SZ000861,sell,8300,2.1496859879493715,17842.393699979784
2023-04-03,2023-04-04,SZ000890,sell,5700,1.299041979074478,7404.539280724525
2023-04-03,2023-04-04,SZ000971,sell,7300,0.5963951429128647,4353.684543263912
2023-04-03,2023-04-04,SZ002040,sell,11000,1.6182415030002595,17800.656533002853
2023-04-03,2023-04-04,SZ002102,sell,14000,2.9472093901634215,41260.9314622879
2023-04-03,2023-04-04,SZ002118,sell,11900,1.4561980125904084,17328.75634982586
2023-04-03,2023-04-04,SZ002239,sell,25900,1.702097949385643,44084.336889088154
2023-04-03,2023-04-04,SZ002310,sell,8900,0.8019843379855156,7137.660608071089
2023-04-03,2023-04-04,SZ002313,sell,27500,0.35191562327742576,9677.679640129209
2023-04-03,2023-04-04,SZ002366,sell,21800,0.41128229624032975,8965.954058039188
2023-04-03,2023-04-04,SZ002470,sell,70000,0.29153186148405075,20407.230303883553
2023-04-03,2023-04-04,SZ002484,sell,17400,4.395503870487213,76481.7673464775
2023-04-03,2023-04-04,SZ002586,sell,4700,1.163357887029648,5467.7820690393455
2023-04-03,2023-04-04,SZ002672,sell,14900,0.8820587216019631,13142.67495186925
2023-04-03,2023-04-04,SZ002715,sell,3400,1.6312532851696013,5546.2611695766445
2023-04-03,2023-04-04,SZ002731,sell,10400,1.6113507127761841,16758.047412872314
2023-04-03,2023-04-04,SZ002775,sell,20900,0.7637754766345024,15962.9074616611
2023-04-03,2023-04-04,SZ300005,sell,12700,2.055260177850723,26101.804258704185
2023-04-03,2023-04-04,SZ300126,sell,9600,0.6723499624729157,6454.55963973999
2023-04-03,2023-04-04,SZ300197,sell,2500,0.9419559110999107,2354.889777749777
2023-04-03,2023-04-04,SZ300201,sell,15100,1.7602393938302994,26579.61484683752
2023-04-03,2023-04-04,SZ300215,sell,7500,1.3056456431150436,9792.342323362827
2023-04-03,2023-04-04,SZ300237,sell,18400,1.1546226296424866,21245.056385421754
2023-04-03,2023-04-04,SZ300262,sell,6600,0.7672165249586105,5063.629064726829
2023-04-03,2023-04-04,SZ300267,sell,200,1.4611913405656816,292.2382681131363
2023-04-03,2023-04-04,SZ300464,sell,13500,1.1392373821735382,15379.704659342766
2023-04-03,2023-04-04,SZ300492,sell,300,8.53821379852295,2561.464139556885
2023-04-03,2023-04-04,SH600917,buy,7900,1.793322855710983,14167.250560116767
2023-04-03,2023-04-04,SZ002482,buy,17600,0.26713823428750033,4701.632923460006
2023-04-03,2023-04-04,SH600376,buy,19800,1.6716571888923644,33098.81234006881
2023-04-03,2023-04-04,SZ000903,buy,3300,3.6368947036266324,12001.752521967886
2023-04-03,2023-04-04,SH600323,buy,4100,5.067573478221893,20777.05126070976
2023-04-03,2023-04-04,SH600530,buy,13700,0.7138656206727028,9779.959003216029
2023-04-03,2023-04-04,SH600722,buy,20200,0.49745405057072634,10048.571821528672
2023-04-03,2023-04-04,SZ000518,buy,4500,3.0533456482887265,13740.055417299269
2023-04-03,2023-04-04,SZ000685,buy,4500,4.845420566558837,21804.392549514767
2023-04-03,2023-04-04,SH600712,buy,8600,1.861463724374771,16008.58802962303
2023-04-03,2023-04-04,SH601777,buy,106900,0.24724829161167142,26430.842373287673
2023-04-03,2023-04-04,SZ002694,buy,12600,1.0498540420532225,13228.160929870604
2023-04-03,2023-04-04,SZ000882,buy,17100,0.5931181866526603,10142.32099176049
2023-04-03,2023-04-04,SZ002538,buy,10800,1.5883324847221372,17153.99083499908
2023-04-03,2023-04-04,SH600746,buy,8200,1.7836488943099973,14625.920933341979
2023-04-03,2023-04-04,SZ002016,buy,3200,3.553105811595916,11369.938597106931
2023-04-03,2023-04-04,SH600310,buy,8400,1.785735711097717,15000.179973220824
2023-04-03,2023-04-04,SH600565,buy,22900,0.8852788016796111,20272.884558463094
2023-04-03,2023-04-04,SZ002087,buy,12800,1.1034201278686522,14123.777636718747
2023-04-03,2023-04-04,SH601010,buy,19900,0.683874073088169,13609.094054454565
2023-04-03,2023-04-04,SH600084,buy,2300,3.37778122138977,7768.896809196472
2023-04-03,2023-04-04,SZ000517,buy,11800,1.8085878345966337,21341.33644824028
2023-04-03,2023-04-04,SH600960,buy,18100,0.9741308615803718,17631.768594604728
2023-04-03,2023-04-04,SH600609,buy,13300,1.2841636638641356,17079.376729393003
2023-04-03,2023-04-04,SZ002067,buy,12700,1.3873813834190367,17619.743569421767
2023-04-03,2023-04-04,SH600628,buy,2600,3.5005831341743465,9101.516148853301
2023-04-03,2023-04-04,SZ000959,buy,16700,1.6986236397027967,28367.014783036706
2023-04-03,2023-04-04,SZ001896,buy,23600,0.8126667538285255,19178.935390353203
2023-04-03,2023-04-04,SZ000966,buy,18000,1.3918978477716444,25054.1612598896
2023-04-03,2023-04-04,SH600300,buy,17300,1.3455596084594725,23278.181226348875
2023-04-03,2023-04-04,SH600743,buy,10600,0.796401682794094,8441.857837617395
2023-04-03,2023-04-04,SH600293,buy,33600,0.5446165216565132,18299.115127658843
2023-04-03,2023-04-04,SZ002692,buy,3800,1.0324860177040098,3923.4468672752373
2023-04-03,2023-04-04,SZ000667,buy,26300,1.481885616660118,38973.5917181611
2023-04-03,2023-04-04,SH600169,buy,5600,2.5262406435012816,14146.947603607177
2023-04-03,2023-04-04,SH600696,buy,1900,8.354974817276,15874.4521528244
2023-04-03,2023-04-04,SH603299,buy,10700,2.0826770434379576,22284.644364786145
2023-04-03,2023-04-04,SZ002233,buy,10700,1.4104178694486615,15091.471203100678
2023-04-03,2023-04-04,SH600448,buy,25700,0.6840602852106094,17580.34932991266
2023-04-03,2023-04-04,SH600635,buy,7500,2.2866956031322476,17150.217023491856
2023-04-03,2023-04-04,SZ002734,buy,12800,2.1556099059581753,27591.806796264642
2023-04-03,2023-04-04,SH600815,buy,10300,1.4629675151109693,15068.565405642985
2023-04-03,2023-04-04,SH600076,buy,21000,0.5091442757844924,10692.02979147434
2023-04-03,2023-04-04,SZ000096,buy,2600,2.0624114844799037,5362.269859647749
2023-04-03,2023-04-04,SZ002637,buy,11700,1.264333057284355,14792.696770226954
2023-04-03,2023-04-04,SZ002203,buy,12900,1.4682702349424361,18940.686030757428
2023-04-03,2023-04-04,SH601018,buy,23700,1.3082840106487272,31006.331052374837
2023-04-03,2023-04-04,SH601002,buy,29400,0.5798888922929764,17048.733433413505
2023-04-03,2023-04-04,SZ002650,buy,9600,1.5049755618572234,14447.765393829344
2023-04-03,2023-04-04,SZ002210,buy,103500,0.8299314993619918,85897.91018396616
2023-05-05,2023-05-08,SH600052,sell,11300,0.5820928410887718,6577.649104303121
2023-05-05,2023-05-08,SH600076,sell,15400,0.4946267743706703,7617.252325308323
2023-05-05,2023-05-08,SH600084,sell,2300,3.543980976819992,8151.156246685981
2023-05-05,2023-05-08,SH600165,sell,17800,1.5837705219984055,28191.11529157162
2023-05-05,2023-05-08,SH600169,sell,5600,2.530779722929001,14172.366448402405
2023-05-05,2023-05-08,SH600226,sell,5000,3.7467454147338866,18733.727073669434
2023-05-05,2023-05-08,SH600293,sell,15300,0.5188976304531098,7939.13374593258
2023-05-05,2023-05-08,SH600300,sell,12800,1.3468762961626053,17240.016590881347
2023-05-05,2023-05-08,SH600310,sell,8400,1.8170551275014877,15263.263071012496
2023-05-05,2023-05-08,SH600323,sell,4100,5.668747365474701,23241.864198446274
2023-05-05,2023-05-08,SH600365,sell,6200,0.6046629121899605,3748.910055577755
2023-05-05,2023-05-08,SH600376,sell,19800,1.589533648252487,31472.766235399245
2023-05-05,2023-05-08,SH600565,sell,18300,0.8246498002409935,15091.091344410183
2023-05-05,2023-05-08,SH600601,sell,3700,1.2266846326589584,4538.733140838146
2023-05-05,2023-05-08,SH600609,sell,11500,1.3087846194505692,15051.023123681545
2023-05-05,2023-05-08,SH600611,sell,3300,1.8500778540372849,6105.25691832304
2023-05-05,2023-05-08,SH600628,sell,2600,3.549442447900772,9228.550364542007
2023-05-05,2023-05-08,SH600635,sell,7500,2.462290065050125,18467.17548787594
2023-05-05,2023-05-08,SH600648,sell,16400,1.194859833240509,19595.701265144347
2023-05-05,2023-05-08,SH600696,sell,1900,8.329674682617188,15826.381896972658
2023-05-05,2023-05-08,SH600712,sell,5300,1.8527729816436767,9819.696802711485
2023-05-05,2023-05-08,SH600743,sell,10600,0.7992708109617234,8472.270596194268
2023-05-05,2023-05-08,SH600746,sell,5300,1.5055063076019286,7979.183430290222
2023-05-05,2023-05-08,SH600815,sell,10300,1.4280359476804734,14708.770261108875
2023-05-05,2023-05-08,SH600917,sell,3700,1.7387614978551864,6433.41754206419
2023-05-05,2023-05-08,SH600960,sell,10800,0.9611055364608765,10379.939793777467
2023-05-05,2023-05-08,SH601002,sell,29400,0.5962802805304527,17530.640247595307
2023-05-05,2023-05-08,SH601010,sell,34400,0.6988935336470604,24041.937557458878
2023-05-05,2023-05-08,SH601018,sell,56700,1.405139569759369,79671.41360535623
2023-05-05,2023-05-08,SH601599,sell,6300,0.7076994709968567,4458.506667280198
2023-05-05,2023-05-08,SH601777,sell,61200,0.23144152276217939,14164.221193045378
2023-05-05,2023-05-08,SH601880,sell,78800,0.8519620978832245,67134.61331319809
2023-05-05,2023-05-08,SH603167,sell,15200,0.8297498924732208,12612.198365592956
2023-05-05,2023-05-08,SH603299,sell,8900,1.9519315506219863,17372.190800535678
2023-05-05,2023-05-08,SZ000036,sell,1000,4.57501501750946,4575.01501750946
2023-05-05,2023-05-08,SZ000096,sell,3500,2.0529536411762237,7185.337744116783
2023-05-05,2023-05-08,SZ000410,sell,2100,2.3140083861351015,4859.417610883713
2023-05-05,2023-05-08,SZ000517,sell,11800,1.979004774928093,23352.256344151498
2023-05-05,2023-05-08,SZ000518,sell,2200,2.9642852404117583,6521.427528905869
2023-05-05,2023-05-08,SZ000548,sell,7900,1.099533225774765,8686.312483620643
2023-05-05,2023-05-08,SZ000667,sell,26300,1.0651508477926255,28013.46729694605
2023-05-05,2023-05-08,SZ000685,sell,13800,5.292094975948333,73030.910668087
2023-05-05,2023-05-08,SZ000861,sell,2600,1.9212133362293244,4995.154674196244
2023-05-05,2023-05-08,SZ000882,sell,17100,0.5990027988553047,10242.947860425711
2023-05-05,2023-05-08,SZ000959,sell,16700,1.6632570769786834,27776.393185544013
2023-05-05,2023-05-08,SZ000966,sell,18000,1.67705961728096,30187.073111057278
2023-05-05,2023-05-08,SZ001896,sell,23600,0.7813312003612518,18439.41632852554
2023-05-05,2023-05-08,SZ002016,sell,3200,3.5838649592399596,11468.36786956787
2023-05-05,2023-05-08,SZ002067,sell,8500,1.3488550969362259,11465.26832395792
2023-05-05,2023-05-08,SZ002087,sell,1600,0.7608483020067215,1217.3572832107543
2023-05-05,2023-05-08,SZ002118,sell,500,1.1232803832292557,561.6401916146278
2023-05-05,2023-05-08,SZ002203,sell,12900,1.525295744419098,19676.315103006364
2023-05-05,2023-05-08,SZ002210,sell,14000,0.8320775676369667,11649.085946917534
2023-05-05,2023-05-08,SZ002233,sell,10700,1.5651239926815033,16746.826721692087
2023-05-05,2023-05-08,SZ002239,sell,11300,1.5901890009641648,17969.13571089506
2023-05-05,2023-05-08,SZ002366,sell,30200,0.42947238305211066,12970.065968173742
2023-05-05,2023-05-08,SZ002470,sell,59400,0.2669295777082443,15855.616915869712
2023-05-05,2023-05-08,SZ002482,sell,17600,0.2566401352286339,4516.8663800239565
2023-05-05,2023-05-08,SZ002538,sell,10800,1.4435094408988953,15589.90196170807
2023-05-05,2023-05-08,SZ002637,sell,9300,1.1371410394906998,10575.411667263508
2023-05-05,2023-05-08,SZ002650,sell,9600,1.4683623497486114,14096.27855758667
2023-05-05,2023-05-08,SZ002672,sell,13400,0.934408458173275,12521.073339521885
2023-05-05,2023-05-08,SZ002692,sell,2800,1.0246491451263429,2869.01760635376
2023-05-05,2023-05-08,SZ002694,sell,6900,1.0897269912958145,7519.1162399411205
2023-05-05,2023-05-08,SZ002734,sell,4100,2.0277122604846953,8313.620267987251
2023-05-05,2023-05-08,SZ002775,sell,700,0.7617968544960022,533.2577981472016
2023-05-05,2023-05-08,SZ300201,sell,17300,1.7040930655002593,29480.810033154485
2023-05-05,2023-05-08,SZ300097,buy,18800,0.6775300331115722,12737.564622497557
2023-05-05,2023-05-08,SZ002708,buy,11700,1.0473962329626083,12254.535925662518
2023-05-05,2023-05-08,SH603188,buy,22700,0.2680274702608585,6084.223574921488
2023-05-05,2023-05-08,SZ002290,buy,26200,0.7352088353037833,19262.471484959122
2023-05-05,2023-05-08,SZ002097,buy,14300,1.1173477922677992,15978.073429429529
2023-05-05,2023-05-08,SZ300321,buy,1900,1.417161122918129,2692.606133544445
2023-05-05,2023-05-08,SH600119,buy,3400,1.2009844211339948,4083.3470318555824
2023-05-05,2023-05-08,SH600889,buy,2100,2.1051155743598935,4420.742706155776
2023-05-05,2023-05-08,SZ300195,buy,23500,0.5236669120788574,12306.17243385315
2023-05-05,2023-05-08,SZ300222,buy,39900,1.4802651356458663,59062.578912270066
2023-05-05,2023-05-08,SH600722,buy,17700,0.47407652369141573,8391.154469338058
2023-05-05,2023-05-08,SH600692,buy,5600,1.645098006248474,9212.548834991454
2023-05-05,2023-05-08,SH600257,buy,10400,1.7843914755582808,18557.67134580612
2023-05-05,2023-05-08,SZ002178,buy,21000,1.0371511653661727,21780.174472689625
2023-05-05,2023-05-08,SZ000669,buy,8800,0.3690053043961525,3247.246678686142
2023-05-05,2023-05-08,SZ002144,buy,35600,0.36833992868661874,13112.901461243628
2023-05-05,2023-05-08,SZ300018,buy,22700,0.7216100999116897,16380.549267995355
2023-05-05,2023-05-08,SZ002529,buy,28100,0.7352692155241966,20661.064956229922
2023-05-05,2023-05-08,SH603020,buy,9100,0.6960668204426764,6334.2080660283555
2023-05-05,2023-05-08,SZ000903,buy,3500,3.5076858050823208,12276.900317788122
2023-05-05,2023-05-08,SH600227,buy,3800,1.4305039583444594,5435.915041708946
2023-05-05,2023-05-08,SZ300056,buy,19900,1.015594949364662,20210.339492356776
2023-05-05,2023-05-08,SZ300126,buy,9100,0.6187540650367737,5630.6619918346405
2023-05-05,2023-05-08,SH600973,buy,10100,4.699983469486236,47469.83304181098
2023-05-05,2023-05-08,SH603117,buy,16200,0.6181463846564292,10013.971431434155
2023-05-05,2023-05-08,SH603788,buy,5700,1.3275577111244201,7567.078953409195
2023-05-05,2023-05-08,SH600679,buy,3500,1.823113931417465,6380.898759961127
2023-05-05,2023-05-08,SH600865,buy,1400,3.14918218421936,4408.855057907104
2023-05-05,2023-05-08,SH603023,buy,4000,1.3604565782546996,5441.826313018798
2023-05-05,2023-05-08,SZ002715,buy,4800,1.3647738833427427,6550.9146400451655
2023-05-05,2023-05-08,SZ002141,buy,8500,1.1711676898002623,9954.925363302229
2023-05-05,2023-05-08,SH600448,buy,18100,0.6450667150020599,11675.707541537284
2023-05-05,2023-05-08,SH600630,buy,15800,0.9615599622130393,15192.64740296602
2023-05-05,2023-05-08,SZ300350,buy,9400,1.1221053001880645,10547.789821767807
2023-05-05,2023-05-08,SZ000570,buy,12900,1.1126708310842512,14353.453720986841
2023-05-05,2023-05-08,SH600693,buy,3800,3.1139292044639584,11832.930976963042
2023-05-05,2023-05-08,SH600638,buy,10200,0.7778635231852531,7934.207936489582
2023-05-05,2023-05-08,SH600220,buy,9000,1.1650910053253172,10485.819047927855
2023-05-05,2023-05-08,SZ300198,buy,9300,0.9178189673423766,8535.716396284102
2023-05-05,2023-05-08,SZ002196,buy,18700,0.7904971296787261,14782.296324992178
2023-05-05,2023-05-08,SZ002786,buy,19000,1.0769028295278549,20461.153761029243
2023-05-05,2023-05-08,SZ000020,buy,5800,1.5437144850492475,8953.544013285635
2023-05-05,2023-05-08,SZ002329,buy,21500,1.1940819834470748,25672.76264411211
2023-05-05,2023-05-08,SH600218,buy,7700,1.2155267466306685,9359.555949056148
2023-05-05,2023-05-08,SH603861,buy,27100,0.7134228522777557,19333.75929672718
2023-05-05,2023-05-08,SZ002501,buy,43300,0.2808070155084133,12158.943771514296
2023-05-05,2023-05-08,SZ002510,buy,24400,0.543334933578968,13257.37237932682
2023-05-05,2023-05-08,SZ000816,buy,9100,1.9291264437437055,17555.050638067718
2023-05-05,2023-05-08,SH603006,buy,5100,1.508018319249153,7690.89342817068
2023-05-05,2023-05-08,SZ300040,buy,13800,0.8485765176415443,11710.35594345331
2023-06-02,2023-06-05,SH600076,sell,5600,0.4737653184235096,2653.085783171654
2023-06-02,2023-06-05,SH600119,sell,3400,1.1512024816274642,3914.088437533378
2023-06-02,2023-06-05,SH600165,sell,4400,1.4935905114412307,6571.798250341415
2023-06-02,2023-06-05,SH600218,sell,7700,1.1892188934087753,9156.985479247569
2023-06-02,2023-06-05,SH600220,sell,8600,1.1012533628940582,9470.7789208889
2023-06-02,2023-06-05,SH600227,sell,3800,1.391778615474701,5288.758738803864
2023-06-02,2023-06-05,SH600257,sell,5300,1.78851804792881,9479.145654022694
2023-06-02,2023-06-05,SH600300,sell,4500,1.3387837679386139,6024.5269557237625
2023-06-02,2023-06-05,SH600448,sell,28300,0.6306185951828956,17846.506243675947
2023-06-02,2023-06-05,SH600565,sell,23200,0.7248599942922592,16816.751867580413
2023-06-02,2023-06-05,SH600609,sell,1800,1.3996766695976257,2519.4180052757265
2023-06-02,2023-06-05,SH600630,sell,15800,0.9594271404147148,15158.948818552493
2023-06-02,2023-06-05,SH600679,sell,3500,1.7849409391880036,6247.293287158012
2023-06-02,2023-06-05,SH600692,sell,5600,1.5963172574043274,8939.376641464234
2023-06-02,2023-06-05,SH600693,sell,2600,3.06871938085556,7978.670390224456
2023-06-02,2023-06-05,SH600746,sell,2900,1.4989948192834854,4347.084975922107
2023-06-02,2023-06-05,SH600865,sell,1400,3.1276439616680145,4378.70154633522
2023-06-02,2023-06-05,SH600889,sell,2100,2.0955762190818787,4400.710060071945
2023-06-02,2023-06-05,SH600917,sell,4200,1.6925020279884337,7108.508517551421
2023-06-02,2023-06-05,SH600960,sell,7300,0.9940050047636032,7256.236534774303
2023-06-02,2023-06-05,SH600973,sell,4500,4.757373846530914,21408.182309389114
2023-06-02,2023-06-05,SH601010,sell,15300,0.6743976568579674,10318.284149926902
2023-06-02,2023-06-05,SH601777,sell,45700,0.22361499711871147,10219.205368325114
2023-06-02,2023-06-05,SH603006,sell,5100,1.588428135037422,8100.983488690853
2023-06-02,2023-06-05,SH603020,sell,7800,0.6983481606245041,5447.115652871132
2023-06-02,2023-06-05,SH603023,sell,4000,1.3685399726629257,5474.159890651703
2023-06-02,2023-06-05,SH603117,sell,6500,0.6413430141806602,4168.729592174292
2023-06-02,2023-06-05,SH603188,sell,14400,0.2712702324986458,3906.2913479804993
2023-06-02,2023-06-05,SH603299,sell,1800,1.9201499809026719,3456.269965624809
2023-06-02,2023-06-05,SH603788,sell,5400,1.402159935951233,7571.663654136658
2023-06-02,2023-06-05,SH603861,sell,15600,0.7744685153961182,12081.708840179443
2023-06-02,2023-06-05,SZ000020,sell,5400,1.7401718816757201,9396.928161048889
