api,parameters,status,row_count,columns,content_sha256,elapsed_seconds,error
balancesheet,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20161231"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,2,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag",05f706e5fbf3da57417e84a0caf344e281777f058637f97a5361e981e23c8759,0.091,
balancesheet,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20170331"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag",90ce9123f5b27da76344606d9bbf71f0855fb325180ab8529daf92acb014195f,0.087,
balancesheet,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20170630"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,2,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag",0e45593cc3f62f5714262de64c98b24f2545688ccd6b62b3ec843a4f66d0561a,0.138,
balancesheet,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20170930"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag",845c26d1b26e929fd0029885a264b3b690ea3dcc6bbc3906b473ec2e6cd12265,0.068,
balancesheet,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20171231"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,2,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,total_assets,total_liab,total_hldr_eqy_exc_min_int,money_cap,total_cur_assets,total_cur_liab,update_flag",8ccab97750ae6fabd72f42d04abfa304acde044349c841e22eaa7b359a81b864,0.065,
cashflow,"{""end_date"": 20211231, ""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag"", ""limit"": 100, ""offset"": 0, ""start_date"": 19980101, ""ts_code"": ""000002.SZ""}",accessible_nonempty,71,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag",96581374a9e1ed1848b51d77dfc6969106f1d712fb2667fe0f45796a7c9145eb,0.088,
cashflow,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20100331"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag",7b2d2b874bfd6ec18a515fbac9fe7c21e664877a6887dc5eaa317159c40b1202,0.084,
cashflow,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20100630"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag",49aa968274ef84c7be26da772d8b93cb539405abbb712894e6b32d574c34480f,0.085,
cashflow,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20100930"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag",dbb841cb2637d40eb16c05b22983610543cdb7f26639c517da239a285e34ce33,0.093,
cashflow,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20101231"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag",4260a8899a8c2b8c43dd71ff8bf218bf4bd79e576625503e2867e4e4036e5307,0.081,
cashflow,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20110331"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag",1145e38687c4df9cbf8901e0b872f588d172463ad67eaa1e73210480f7335758,0.138,
cashflow,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20110630"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag",e2be40ef84ce7c9e1739f0bb808b8cb745550a55006c75bd17a10efdd9385eb6,0.086,
cashflow,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20110930"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag",048e2278a9503ebc39278c3c46d88c0f6d8d92a1da8f183150f8fe891bf2a4de,0.087,
cashflow,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20111231"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag",8471ff5108815dcdc290ce40b40be78b7bf1e36313c172d256e24cc3d36e3117,0.082,
cashflow,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20120331"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag",bacc0e9e773aee9674cb9b5b3feb4e4963c6f9fc8318f88873daa965c985794b,0.086,
cashflow,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20120630"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag",87a78f4b7b5b1d869302cf2b40f94b354553f7657e8165d2628fec4c53c14b5e,0.158,
cashflow,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20120930"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag",cf3308843b892ed9631a0adb5ffa6d5144fbe3bfc90cf314da2b258c7d057a12,0.086,
cashflow,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20121231"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag",2700b090287a2ca7538ba5c64bb8a7196df87ebf53d25ccd7c64e3da10a3db89,0.096,
cashflow,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20130331"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag",738382b5838420e5d4cc94459d88c0f00250cd9b2a31a29c2236e61b7a57cbd5,0.085,
cashflow,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20130630"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag",c8cff3c7b362639f3090fc8ba8712900c7148e4d1ce4298cc189724695174760,0.092,
cashflow,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20130930"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag",80d9a20874a901548efb26c99df89053f0939926f7f41f021b2cf7213d97338e,0.066,
cashflow,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20131231"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag",fbfcd35d9ae06b6147c0da9f3a73ec6f1808a773b2e6e06680af2698dd116a9a,0.092,
cashflow,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20140331"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag",797aa795cd0105a70b599d1771da422ae7255d78dd9353449a9071ec79df25a4,0.106,
cashflow,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20140630"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag",4557103dc038cff99eb81d5c50c891ae677f94d03df4871d2452be0668866d69,0.083,
cashflow,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20140930"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag",9cdab8643966889f8a283bcf4bd7fc88f6d9b999e1445bd8246245a4778d1e2c,0.083,
cashflow,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20141231"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag",c4eb29b728f699736bcbd341943b313a9de38ad7a6833777a8ed152b5c024f44,0.077,
cashflow,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20150331"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag",b75e545e49411259dfb9f151ccbe1703c96fbaf67547d94d2ecce769a4cbed02,0.096,
cashflow,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20150630"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag",90019662e09ee08ffc3d4c27f9f8d8ddf1c5871307f8ae9edd689df05478ceab,0.104,
cashflow,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20150930"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag",41f8b9b0cf00d52f108a25086ef2068de250d09efcddad373a0e8dfc197b514a,0.098,
cashflow,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20151231"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag",aee32893ca1d6f80d8ce9a00efa4ce2c70baee362c6f06b6c14cdae8bb8172ee,0.091,
cashflow,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20160331"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag",868e6abe7f68e9d9d21cfeb1f0ea0577530d18bf41756025cc2af277de9f0207,0.076,
cashflow,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20160630"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag",73e6950a8617152f38a1c63c7f2bbfd47770d30b3fc3f447cfd7b9a357df027d,0.088,
cashflow,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20160930"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag",ddb869d0d21c0b146569d877227893d33ef609463eebc86bcc8e95d9ed85db71,0.091,
cashflow,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20161231"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag",f3dfc57a28a26b8401d0ae8f89e2c6f8c3726a56ef4115f55758d699a081afe5,0.102,
cashflow,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20170331"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag",7ae539f4a3c2aab261c7a86b5614933f7f0d8b4e2969585866aebb7d13e150c4,0.261,
cashflow,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20170630"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag",d0e5569836f7b979935aed0714bf79f3b2dcbf12fbd0961275275b5bd9675a40,0.089,
cashflow,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20170930"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag",a2bbf63f054c88b87d1ec9b35953a228406188a6bcc2c73951b5d24b9d60f3bb,0.074,
cashflow,"{""fields"": ""ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag"", ""limit"": 100, ""offset"": 0, ""period"": ""20171231"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,1,"ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,n_cashflow_act,update_flag",80448c8f2785f5ad1d4959d0fd6019f8bbcdec7e87cbbabaf2763784025deed0,0.07,
fina_indicator,"{""end_date"": 20211231, ""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""start_date"": 19980101, ""ts_code"": ""000002.SZ""}",accessible_nonempty,100,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",14af5e24b25bb8985865635572a35a4f8b88c11f6203db27cf711859894cb884,0.071,
fina_indicator,"{""end_date"": 20211231, ""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 100, ""start_date"": 19980101, ""ts_code"": ""000002.SZ""}",accessible_nonempty,76,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",b647abb3f236a6a8463c9f1876d4522e8608b70a2a312e0722128b3b459e5021,0.074,
fina_indicator,"{""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""period"": ""20100331"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,2,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",31942e7afe27e8b9130b66ac7d2c4c620b7d6f3ec06fcd23d33a3d8e01ac17fe,0.083,
fina_indicator,"{""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""period"": ""20100630"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,2,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",f2c2f3be306c56774cdda8a460875ceddd28ff7656bfaa8ebb92241f08ddebf2,0.063,
fina_indicator,"{""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""period"": ""20100930"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,2,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",06c6e4649cf4ea119cadc493e3326e488f0268c35b4610b84d8ffda2308a6aa0,0.09,
fina_indicator,"{""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""period"": ""20101231"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,2,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",8021f82e7e70a315964aac8f91b871c1e05b2f837d9822ab119138bae38c6ccb,0.067,
fina_indicator,"{""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""period"": ""20110331"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,2,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",8b86e6b9d89df8138ca156c511910154845a9f02aa8ce376f9ccb449067bb64f,0.092,
fina_indicator,"{""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""period"": ""20110630"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,2,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",16790d6a5720769ef3f09a9b88ead9e50a618ec332c5bd026c96a6109f6c4ae9,0.075,
fina_indicator,"{""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""period"": ""20110930"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,2,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",52f36659945f9383eb862db3bd6d89fe041edfc52f4661e3c33b0c5ede247beb,0.067,
fina_indicator,"{""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""period"": ""20111231"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,2,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",aeeee11e2f7fde731c3192046f2318e65bf449d8198ebacfa5d2235af082c8f4,0.067,
fina_indicator,"{""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""period"": ""20120331"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,2,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",6192e15e8d6c21aad723354d3968fe948cd7b0e1ba2780a5a401f0694f7db252,0.068,
fina_indicator,"{""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""period"": ""20120630"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,2,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",7e6554f82d104d3398f95d73c30a351bdf7aabded5bbb28ed3b25c7dbef6649e,0.412,
fina_indicator,"{""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""period"": ""20120930"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,2,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",bed5eeb2e1f16e764d3ea3c571c658a0da4e2989f7d403f6ea139604d1edfb12,0.081,
fina_indicator,"{""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""period"": ""20121231"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,2,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",5c181bd1aca853bf588321dd118c80279fae04f27b25bc642ee7525964757e94,0.078,
fina_indicator,"{""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""period"": ""20130331"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,2,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",8c7f9e1d8e29111489fc4a71a07795cf4f0255ad3cea1fd2a939e52609e5b764,0.079,
fina_indicator,"{""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""period"": ""20130630"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,2,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",f883440d66b73fa62c0b5fdb107739b209ddc978fe206284f45890c12c90dcf5,0.08,
fina_indicator,"{""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""period"": ""20130930"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,2,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",c2b432eabda8c2e6dc54bbac61acd271f6023160345c802fcdcc3d5f62219ca2,0.063,
fina_indicator,"{""fields"": ""ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales"", ""limit"": 100, ""offset"": 0, ""period"": ""20131231"", ""ts_code"": ""000002.SZ""}",accessible_nonempty,2,"ts_code,ann_date,end_date,current_ratio,cash_ratio,roa,debt_to_assets,netprofit_margin,grossprofit_margin,assets_yoy,or_yoy,netprofit_yoy,q_ocf_to_sales",3b12175a4cf7eac1f64b806ee54ef2464f183f30f937587e01175df3c08e3083,0.082,
