window,sample,slice_type,slice_value,label,factor,category,expected_direction,coverage,missing_rate,mean_ic,icir,mean_rank_ic,directional_mean_rank_ic,rank_icir,directional_rank_icir,ic_win_rate,ic_dates,valid_rows
recent_oos_2024_2026,liquidity_bucket=5.0,liquidity_bucket,5.0,label_20d_t1,ret_20__raw,momentum,watch,0.9608431703204047,0.03915682967959533,-0.057112598170290636,-0.35052043895280593,-0.0980998600344456,,-0.5405837950226023,,,565,199423
recent_oos_2024_2026,liquidity_bucket=5.0,liquidity_bucket,5.0,label_20d_t1,rev_5__raw,reversal,positive,0.9613490725126476,0.03865092748735244,0.042401923593918825,0.27422759675024805,0.06139901736797131,0.06139901736797131,0.3514130670074313,0.3514130670074313,0.6336283185840708,565,199528
recent_oos_2024_2026,liquidity_bucket=5.0,liquidity_bucket,5.0,label_20d_t1,std_20__raw,risk,negative,0.956723681040713,0.043276318959286963,-0.053035665750085795,-0.23033237122737285,-0.11231730380683798,0.11231730380683798,-0.42796006477187803,0.42796006477187803,0.6902654867256637,565,198568
recent_oos_2024_2026,liquidity_bucket=5.0,liquidity_bucket,5.0,label_20d_t1,amplitude_20__raw,risk,negative,0.956964586846543,0.04303541315345705,-0.0574503350960374,-0.24147443934213908,-0.11794457590068834,0.11794457590068834,-0.4400464796037299,0.4400464796037299,0.695575221238938,565,198618
recent_oos_2024_2026,liquidity_bucket=5.0,liquidity_bucket,5.0,label_20d_t1,amount_mean_20__raw,liquidity,watch,0.956964586846543,0.04303541315345705,0.02098932556362951,0.19110649507399224,0.036126604391737,,0.2564027062500094,,,565,198618
recent_oos_2024_2026,volatility_bucket=1.0,volatility_bucket,1.0,label_20d_t1,ret_20__raw,momentum,watch,0.9632434312454549,0.03675656875454514,0.005635849790244701,0.0318955250644809,0.00021930622663368903,,0.0011625900520332954,,,565,121858
recent_oos_2024_2026,volatility_bucket=1.0,volatility_bucket,1.0,label_20d_t1,rev_5__raw,reversal,positive,0.963330382268315,0.03666961773168498,0.00280255558285166,0.017072623730615265,0.009348848630703597,0.009348848630703597,0.05306294712195853,0.05306294712195853,0.5008849557522124,565,121869
recent_oos_2024_2026,volatility_bucket=1.0,volatility_bucket,1.0,label_20d_t1,std_20__raw,risk,negative,0.9632434312454549,0.03675656875454514,0.024212898157852804,0.15311569957205765,0.003203333464392407,-0.003203333464392407,0.017882520572946863,-0.017882520572946863,0.49911504424778763,565,121858
recent_oos_2024_2026,volatility_bucket=1.0,volatility_bucket,1.0,label_20d_t1,amplitude_20__raw,risk,negative,0.963330382268315,0.03666961773168498,-0.0024268697758139533,-0.015130149561848948,-0.029513867797056715,0.029513867797056715,-0.17241886422417263,0.17241886422417263,0.5451327433628319,565,121869
recent_oos_2024_2026,volatility_bucket=1.0,volatility_bucket,1.0,label_20d_t1,amount_mean_20__raw,liquidity,watch,0.963330382268315,0.03666961773168498,0.012465148381517925,0.09876964231912198,0.021705656365646676,,0.12186403127721607,,,565,121869
recent_oos_2024_2026,volatility_bucket=2.0,volatility_bucket,2.0,label_20d_t1,ret_20__raw,momentum,watch,0.9631535138134686,0.03684648618653141,-0.0009832559460469042,-0.006232193156238385,-0.007521313365508829,,-0.044062458013305286,,,565,121497
recent_oos_2024_2026,volatility_bucket=2.0,volatility_bucket,2.0,label_20d_t1,rev_5__raw,reversal,positive,0.9633120615165088,0.03668793848349117,0.005387890779330461,0.035741619977368175,0.01588216676094813,0.01588216676094813,0.09820074483047474,0.09820074483047474,0.5132743362831859,565,121517
recent_oos_2024_2026,volatility_bucket=2.0,volatility_bucket,2.0,label_20d_t1,std_20__raw,risk,negative,0.9631535138134686,0.03684648618653141,0.0303169428408145,0.27409232960242097,0.035707130986219526,-0.035707130986219526,0.27647444028841056,-0.27647444028841056,0.3752212389380531,565,121497
recent_oos_2024_2026,volatility_bucket=2.0,volatility_bucket,2.0,label_20d_t1,amplitude_20__raw,risk,negative,0.9633120615165088,0.03668793848349117,0.01609477411821022,0.167892761946748,-0.0008895287886470769,0.0008895287886470769,-0.008913855401699056,0.008913855401699056,0.49557522123893805,565,121517
recent_oos_2024_2026,volatility_bucket=2.0,volatility_bucket,2.0,label_20d_t1,amount_mean_20__raw,liquidity,watch,0.9633120615165088,0.03668793848349117,0.009424847369385508,0.08060449764741837,0.015527845165273228,,0.0837298165697703,,,565,121517
recent_oos_2024_2026,volatility_bucket=3.0,volatility_bucket,3.0,label_20d_t1,ret_20__raw,momentum,watch,0.9627019485358236,0.03729805146417642,-0.016628710218820928,-0.11104259669689544,-0.03962438698686699,,-0.22394233456860038,,,565,121441
recent_oos_2024_2026,volatility_bucket=3.0,volatility_bucket,3.0,label_20d_t1,rev_5__raw,reversal,positive,0.9629556228497138,0.03704437715028619,0.016218678711836815,0.1108112528695346,0.03649883858784247,0.03649883858784247,0.22073983720806137,0.22073983720806137,0.6035398230088496,565,121473
recent_oos_2024_2026,volatility_bucket=3.0,volatility_bucket,3.0,label_20d_t1,std_20__raw,risk,negative,0.9627019485358236,0.03729805146417642,-0.0013752306120228025,-0.013656799383244921,0.0048626913857260905,-0.0048626913857260905,0.043218642123336676,-0.043218642123336676,0.48672566371681414,565,121441
recent_oos_2024_2026,volatility_bucket=3.0,volatility_bucket,3.0,label_20d_t1,amplitude_20__raw,risk,negative,0.9629556228497138,0.03704437715028619,0.00305792505436906,0.03724313870475893,-0.0065162227471393785,0.0065162227471393785,-0.07391128833525638,0.07391128833525638,0.5008849557522124,565,121473
recent_oos_2024_2026,volatility_bucket=3.0,volatility_bucket,3.0,label_20d_t1,amount_mean_20__raw,liquidity,watch,0.9629556228497138,0.03704437715028619,0.014357828518951215,0.10263107554730554,0.013842036439577635,,0.07010309829496897,,,565,121473
recent_oos_2024_2026,volatility_bucket=4.0,volatility_bucket,4.0,label_20d_t1,ret_20__raw,momentum,watch,0.9623369931428118,0.03766300685718815,-0.009221624166449744,-0.060510464816760305,-0.038737707810906664,,-0.22229922130594082,,,565,121394
recent_oos_2024_2026,volatility_bucket=4.0,volatility_bucket,4.0,label_20d_t1,rev_5__raw,reversal,positive,0.9627095802449562,0.03729041975504377,0.024555644169425416,0.17219274431723403,0.052451008224766275,0.052451008224766275,0.3412067104896959,0.3412067104896959,0.6407079646017699,565,121441
recent_oos_2024_2026,volatility_bucket=4.0,volatility_bucket,4.0,label_20d_t1,std_20__raw,risk,negative,0.9623369931428118,0.03766300685718815,-0.022241250177059496,-0.2303718130736721,-0.02364298897412594,0.02364298897412594,-0.2172848285957522,0.2172848285957522,0.584070796460177,565,121394
recent_oos_2024_2026,volatility_bucket=4.0,volatility_bucket,4.0,label_20d_t1,amplitude_20__raw,risk,negative,0.9627095802449562,0.03729041975504377,-0.007736494961198806,-0.09099043488081468,-0.02074564545764,0.02074564545764,-0.22417611652563008,0.22417611652563008,0.5911504424778761,565,121441
recent_oos_2024_2026,volatility_bucket=4.0,volatility_bucket,4.0,label_20d_t1,amount_mean_20__raw,liquidity,watch,0.9627095802449562,0.03729041975504377,0.011493300533611235,0.08424377854170889,0.015791108057044922,,0.07802497837782496,,,565,121441
recent_oos_2024_2026,volatility_bucket=5.0,volatility_bucket,5.0,label_20d_t1,ret_20__raw,momentum,watch,0.9609045520362707,0.039095447963729324,-0.0420320096981588,-0.299297018529837,-0.08323366613550405,,-0.5523797154719325,,,565,121442
recent_oos_2024_2026,volatility_bucket=5.0,volatility_bucket,5.0,label_20d_t1,rev_5__raw,reversal,positive,0.9616008482153454,0.038399151784654584,0.04001332847195039,0.3065040505809778,0.07032763221940305,0.07032763221940305,0.5198263710740473,0.5198263710740473,0.6884955752212389,565,121530
recent_oos_2024_2026,volatility_bucket=5.0,volatility_bucket,5.0,label_20d_t1,std_20__raw,risk,negative,0.9609045520362707,0.039095447963729324,-0.04666353696707987,-0.43683369151787715,-0.0679855788265808,0.0679855788265808,-0.6078198989780713,0.6078198989780713,0.7345132743362832,565,121442
recent_oos_2024_2026,volatility_bucket=5.0,volatility_bucket,5.0,label_20d_t1,amplitude_20__raw,risk,negative,0.9616008482153454,0.038399151784654584,-0.05103974797422892,-0.4583699485731187,-0.07175439780189106,0.07175439780189106,-0.6480127548282026,0.6480127548282026,0.7557522123893805,565,121530
recent_oos_2024_2026,volatility_bucket=5.0,volatility_bucket,5.0,label_20d_t1,amount_mean_20__raw,liquidity,watch,0.9616008482153454,0.038399151784654584,0.026024184638868957,0.172955526728074,-0.012275651389358365,,-0.06197072108647608,,,565,121530
recent_oos_2024_2026,market_state=down,market_state,down,label_20d_t1,ret_20__raw,momentum,watch,0.9513689566199974,0.04863104338000257,-0.1081042483934837,-0.6665264146638359,-0.15637090704595452,,-0.775352730365082,,,145,157443
recent_oos_2024_2026,market_state=down,market_state,down,label_20d_t1,rev_5__raw,reversal,positive,0.9518765370926515,0.04812346290734848,0.047456285973687756,0.2517802307121035,0.05966164998530767,0.05966164998530767,0.26660287704258684,0.26660287704258684,0.6,145,157527
recent_oos_2024_2026,market_state=down,market_state,down,label_20d_t1,std_20__raw,risk,negative,0.9478581916841399,0.05214180831586013,0.10848614715358319,0.6131066001565904,0.09938040402369558,-0.09938040402369558,0.4234332038965159,-0.4234332038965159,0.35172413793103446,145,156862
recent_oos_2024_2026,market_state=down,market_state,down,label_20d_t1,amplitude_20__raw,risk,negative,0.948111981920467,0.05188801807953303,0.11804793300047137,0.6266461702967753,0.10094619913519312,-0.10094619913519312,0.41016664952034754,-0.41016664952034754,0.35172413793103446,145,156904
recent_oos_2024_2026,market_state=down,market_state,down,label_20d_t1,amount_mean_20__raw,liquidity,watch,0.948111981920467,0.05188801807953303,0.03380025940517075,0.2934248666306925,0.02202554367746664,,0.12935441113102958,,,145,156904
recent_oos_2024_2026,market_state=sideways,market_state,sideways,label_20d_t1,ret_20__raw,momentum,watch,0.9117228218047232,0.0882771781952768,0.008232931395793331,0.0851098673827512,-0.013720339065964276,,-0.1123942370412555,,,116,126125
recent_oos_2024_2026,market_state=sideways,market_state,sideways,label_20d_t1,rev_5__raw,reversal,positive,0.9118818537339974,0.08811814626600256,0.013044478082713081,0.1308460412080458,0.028822575123394176,0.028822575123394176,0.2535427214815017,0.2535427214815017,0.5862068965517241,116,126147
recent_oos_2024_2026,market_state=sideways,market_state,sideways,label_20d_t1,std_20__raw,risk,negative,0.9074506458864946,0.0925493541135054,-0.02704526641946716,-0.16383403215861284,-0.06249527426484893,0.06249527426484893,-0.2962987840842481,0.2962987840842481,0.5431034482758621,116,125534
recent_oos_2024_2026,market_state=sideways,market_state,sideways,label_20d_t1,amplitude_20__raw,risk,negative,0.9077325661247533,0.09226743387524672,-0.016780810625187097,-0.10067899802897523,-0.061318781738902456,0.061318781738902456,-0.29443024431778336,0.29443024431778336,0.5431034482758621,116,125573
recent_oos_2024_2026,market_state=sideways,market_state,sideways,label_20d_t1,amount_mean_20__raw,liquidity,watch,0.9077325661247533,0.09226743387524672,-0.0029227508520082743,-0.028416844548626023,-0.020262675618304218,,-0.12115420087924454,,,116,125573
recent_oos_2024_2026,market_state=unknown,market_state,unknown,label_20d_t1,ret_20__raw,momentum,watch,0.9989353207346287,0.0010646792653713488,0.03576451365308474,0.5217591561209726,0.08816261358127686,,1.3341665928267477,,,10,11259
recent_oos_2024_2026,market_state=unknown,market_state,unknown,label_20d_t1,rev_5__raw,reversal,positive,0.9985804276461716,0.001419572353828391,-0.035300620274064255,-0.31702306231859395,-0.0751386812699151,-0.0751386812699151,-0.5922633760160699,-0.5922633760160699,0.4,10,11255
recent_oos_2024_2026,market_state=unknown,market_state,unknown,label_20d_t1,std_20__raw,risk,negative,0.9940555407683436,0.005944459231656429,-0.4236450439707563,-7.285732484493282,-0.4833186634986089,0.4833186634986089,-11.750168530203604,11.750168530203604,1.0,10,11204
recent_oos_2024_2026,market_state=unknown,market_state,unknown,label_20d_t1,amplitude_20__raw,risk,negative,0.994232987312572,0.005767012687427964,-0.44568210823672605,-8.200958546822577,-0.5297596502110344,0.5297596502110344,-11.822618159938663,11.822618159938663,1.0,10,11206
recent_oos_2024_2026,market_state=unknown,market_state,unknown,label_20d_t1,amount_mean_20__raw,liquidity,watch,0.994232987312572,0.005767012687427964,0.15091915974968242,3.127770831547124,0.18348390828613584,,2.324735675117473,,,10,11206
recent_oos_2024_2026,market_state=up,market_state,up,label_20d_t1,ret_20__raw,momentum,watch,0.9858886703505979,0.014111329649402093,-0.02559417358719715,-0.1824529727670218,-0.06179800608771582,,-0.387616693140843,,,294,315790
recent_oos_2024_2026,market_state=up,market_state,up,label_20d_t1,rev_5__raw,reversal,positive,0.9867066279541694,0.013293372045830587,0.018996574502471806,0.1678382135150808,0.029362858885861712,0.029362858885861712,0.20731947819655,0.20731947819655,0.5612244897959183,294,316052
recent_oos_2024_2026,market_state=up,market_state,up,label_20d_t1,std_20__raw,risk,negative,0.9804002372701446,0.01959976272985542,-0.07516509589754063,-0.39433465452618294,-0.13909367318895585,0.13909367318895585,-0.6203409446456741,0.6203409446456741,0.7755102040816326,294,314032
recent_oos_2024_2026,market_state=up,market_state,up,label_20d_t1,amplitude_20__raw,risk,negative,0.9807592644625519,0.019240735537448095,-0.07960910775980595,-0.3861813688281227,-0.15249074145359084,0.15249074145359084,-0.6622933715053912,0.6622933715053912,0.782312925170068,294,314147
recent_oos_2024_2026,market_state=up,market_state,up,label_20d_t1,amount_mean_20__raw,liquidity,watch,0.9807592644625519,0.019240735537448095,-0.007633240402293047,-0.07204321126512483,-0.05366256433349338,,-0.3850589637119007,,,294,314147
