window,sample,label,factor,category,expected_direction,quantile,mean_group_return,std_group_return,group_return_dates
main_research_2021_2023,tradable_only,label_20d_t1,std_20__cs_zscore,risk,negative,3,0.0008105369473041994,0.05281760514654317,726
main_research_2021_2023,tradable_only,label_20d_t1,std_20__cs_zscore,risk,negative,4,0.0003075879042879239,0.0576698071950888,726
main_research_2021_2023,tradable_only,label_20d_t1,std_20__cs_zscore,risk,negative,5,-0.008731226363873877,0.06244784604254721,726
main_research_2021_2023,tradable_only,label_20d_t1,std_20__liquidity_bucket_zscore,risk,negative,1,-0.00021620630425939492,0.0406234763564677,726
main_research_2021_2023,tradable_only,label_20d_t1,std_20__liquidity_bucket_zscore,risk,negative,2,-0.0002973049322037405,0.04780559640568403,726
main_research_2021_2023,tradable_only,label_20d_t1,std_20__liquidity_bucket_zscore,risk,negative,3,0.0009669662000661614,0.05396193348264471,726
main_research_2021_2023,tradable_only,label_20d_t1,std_20__liquidity_bucket_zscore,risk,negative,4,0.00032301158431392114,0.05940246656638113,726
main_research_2021_2023,tradable_only,label_20d_t1,std_20__liquidity_bucket_zscore,risk,negative,5,-0.004735365188000698,0.05992695198493831,726
main_research_2021_2023,tradable_only,label_20d_t1,std_20__liquidity_volatility_residual,risk,negative,1,-0.0034652740682796614,0.052543412787640714,726
main_research_2021_2023,tradable_only,label_20d_t1,std_20__liquidity_volatility_residual,risk,negative,2,-0.0010778641589348314,0.05057631327354137,726
main_research_2021_2023,tradable_only,label_20d_t1,std_20__liquidity_volatility_residual,risk,negative,3,0.0016039179901838607,0.05021161787378678,726
main_research_2021_2023,tradable_only,label_20d_t1,std_20__liquidity_volatility_residual,risk,negative,4,0.001892254573960935,0.04938258659179183,726
main_research_2021_2023,tradable_only,label_20d_t1,std_20__liquidity_volatility_residual,risk,negative,5,-0.0029074461132797256,0.050266363640150614,726
main_research_2021_2023,tradable_only,label_20d_t1,std_20__raw,risk,negative,1,0.002133546367976106,0.04170432016478322,726
main_research_2021_2023,tradable_only,label_20d_t1,std_20__raw,risk,negative,2,0.0015196997711244783,0.04872519869645725,726
main_research_2021_2023,tradable_only,label_20d_t1,std_20__raw,risk,negative,3,0.0008105369473041994,0.05281760514654317,726
main_research_2021_2023,tradable_only,label_20d_t1,std_20__raw,risk,negative,4,0.0003075879042879239,0.0576698071950888,726
main_research_2021_2023,tradable_only,label_20d_t1,std_20__raw,risk,negative,5,-0.008731226363873877,0.06244784604254721,726
main_research_2021_2023,tradable_only,label_20d_t1,std_20__volatility_bucket_zscore,risk,negative,1,-0.001036119790999193,0.0466327769635249,726
main_research_2021_2023,tradable_only,label_20d_t1,std_20__volatility_bucket_zscore,risk,negative,2,-0.0012048352386967757,0.051255712900995044,726
main_research_2021_2023,tradable_only,label_20d_t1,std_20__volatility_bucket_zscore,risk,negative,3,0.0002358536028212447,0.05223041370451053,726
main_research_2021_2023,tradable_only,label_20d_t1,std_20__volatility_bucket_zscore,risk,negative,4,0.00026152521947924893,0.05193679905196806,726
main_research_2021_2023,tradable_only,label_20d_t1,std_20__volatility_bucket_zscore,risk,negative,5,-0.002218996593953154,0.049360201763810924,726
recent_oos_2024_2026,tradable_only,label_20d_t1,amount_mean_20__amount_proxy_residual,liquidity,watch,1,0.017586495317245703,0.08345272856147923,565
