api,parameters_json,retrieval_time,row_count,raw_path,raw_sha256,status
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250217""}",2026-08-08T15:45:30.918536+00:00,5389,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250217.parquet,55cb15d7ff78cb842fc622a91fd6e8e44e3ba1cf9f47ff05b2ab7fe97dc28a45,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250218""}",2026-08-08T15:45:31.546118+00:00,5388,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250218.parquet,ae46cc9ef57c5478d06efe7b59cf6d5b385843bde93af53283c47b20a9bfc7d9,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250219""}",2026-08-08T15:45:32.175355+00:00,5388,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250219.parquet,02d66e9ae92f33af95e3ea55215d553f1ee992513422a882e582d90afacc709f,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250220""}",2026-08-08T15:45:32.772051+00:00,5387,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250220.parquet,cbf451ca8313c47d0d1f90bbf8fc71ff8d013892a7819509c50d9eff344f5740,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250221""}",2026-08-08T15:45:33.416034+00:00,5389,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250221.parquet,3461c266fa435acc3cc779160a308b28d75d42dcfbfb65591519deb387288f5c,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250224""}",2026-08-08T15:45:34.021586+00:00,5386,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250224.parquet,03660b407c0ba6ba1d88f4241844b19d6bbfc0c8c70cccc144964c141508e315,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250225""}",2026-08-08T15:45:34.612978+00:00,5384,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250225.parquet,b99ee4140f1bfbfda09b90dd173787793ad8f05f40194a01a5d63b7f68ee3edc,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250226""}",2026-08-08T15:45:35.219666+00:00,5385,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250226.parquet,677aa50bf1c899185453f88274f3352a26c159c1ec75b2bd45f4014b85907f81,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250227""}",2026-08-08T15:45:35.819129+00:00,5383,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250227.parquet,e38f112fcd575d0b0a882b05417dfeacbf343fe608372e1654c8e17cec1fe831,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250228""}",2026-08-08T15:45:36.419733+00:00,5383,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250228.parquet,bb9edf4ae0d2b71a3f5e5be95a789b1b3c64793b22c97f6476ce5aa23e7aa5cd,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250303""}",2026-08-08T15:45:37.021971+00:00,5381,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250303.parquet,e18e9a4c4b3e71b97dedf5584f252f8d8dd4c45e8148b3babac8185321a13473,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250304""}",2026-08-08T15:45:37.615703+00:00,5383,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250304.parquet,acf0211ed81644e91e09caffd09efbcdf51203b7d9058d8b07ace1c9229c0fd5,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250305""}",2026-08-08T15:45:38.254070+00:00,5382,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250305.parquet,3529e340f42bf83a88f524b278abdd2341059335015e6d8e235cfa17767baf0d,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250306""}",2026-08-08T15:45:38.841102+00:00,5380,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250306.parquet,b19db4dec33cf9de1c87ea63a45666cdb59d5a5ec49d0496adfdbd6087a26d39,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250307""}",2026-08-08T15:45:39.441955+00:00,5381,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250307.parquet,46c53eae71d358021667dbd16cf85a6f97ae62d690eebe0843a8c181df30f6d9,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250310""}",2026-08-08T15:45:40.050697+00:00,5381,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250310.parquet,b5498258b50589af34efb934886f38f6506e020d148c26e6bba8db15dba37031,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250311""}",2026-08-08T15:45:40.672987+00:00,5384,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250311.parquet,dd992de960f832ad57ebf4a28926a407d1ff5d64a784812c93baa54a5ca3ec00,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250312""}",2026-08-08T15:45:41.360620+00:00,5383,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250312.parquet,5b38b215164c3471de70cf8651eb59efbac2092072429e4accfc446f657e2ae2,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250313""}",2026-08-08T15:45:41.971922+00:00,5385,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250313.parquet,3f741a9986610ac52468d703a9478ffdd3d6763582b6f17234fcaed05ea56dde,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250314""}",2026-08-08T15:45:42.601887+00:00,5385,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250314.parquet,d31938b6e3c48585ca227ce35ad7a73b6f8dc1ad9383a4857333e1e37165b175,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250317""}",2026-08-08T15:45:43.206175+00:00,5380,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250317.parquet,4ff7fa8e4f073c746e4f4ede0d7b6afb7784501705d6fda70344ab1c6a98af5e,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250318""}",2026-08-08T15:45:43.797104+00:00,5387,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250318.parquet,7cff9f60bdbe474b0bd9fb2e9e3111c93bc0941ddc0563ddc5f6df08cfe8711a,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250319""}",2026-08-08T15:45:44.405899+00:00,5384,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250319.parquet,921fd293a239050d8cb0162c479d981bdb2e4f93c585712461ee9d7e3001d2af,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250320""}",2026-08-08T15:45:45.008763+00:00,5386,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250320.parquet,49269937da197fe979225caa7e51aa6e5c667e0deca7ca4c5d305d6b73460a75,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250321""}",2026-08-08T15:45:45.615212+00:00,5387,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250321.parquet,438b3812d7f6ea7c73bdb283cde1934cae5f938f66186f5770ceeaabc01bb787,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250324""}",2026-08-08T15:45:46.228404+00:00,5387,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250324.parquet,d9c05fa16af5b54d79a2433066f257c569d4ab1187b69d5abfb6fe09ddf8fec6,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250325""}",2026-08-08T15:45:46.845519+00:00,5390,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250325.parquet,e4041846c90703eb43dbcaba8c4d199ee3fc869d779af34f7c506feb3d198763,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250326""}",2026-08-08T15:45:47.458351+00:00,5391,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250326.parquet,d1ff372491832dafd570d5bbe4b74baa5b3cf313657f489bf28c1c2b0fd09819,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250327""}",2026-08-08T15:45:48.086877+00:00,5392,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250327.parquet,8e7cfc8255472c5731a63fc0683c0dcff1b18f9e5e48169a39610f192f9c13fd,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250328""}",2026-08-08T15:45:48.689382+00:00,5391,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250328.parquet,eba45b458368adff0e9b962231392c6e3e7cc52c7db745ce3af19f8438eb5120,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250331""}",2026-08-08T15:45:49.328184+00:00,5393,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250331.parquet,a21a1384162aa25f2d6e83323ed5e31e94eace92acdc932e9b4f06dd2d48c95e,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250401""}",2026-08-08T15:45:49.962648+00:00,5392,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250401.parquet,953235e3e6c4b8c05590c4fa4e996a4bd5de9d9c49f3196de9b572650d89bcbb,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250402""}",2026-08-08T15:45:50.554940+00:00,5394,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250402.parquet,59cf1efd65381c27182e24521f55f161a1f006dde44abb0928c20db2fce41e43,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250403""}",2026-08-08T15:45:51.178247+00:00,5393,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250403.parquet,f0bcf47b7ce5712fca5602ea8775995168023dfa156382ce147cea036cb7f073,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250407""}",2026-08-08T15:45:51.778605+00:00,5391,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250407.parquet,466dd2dbf6405fe22799acaed3acb32c283866ae30c8b1cf659e956f0a4cc99f,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250408""}",2026-08-08T15:45:52.388927+00:00,5392,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250408.parquet,b6a8cb69999b5082c59a01109f65e0e6e185c98bda34b7bbfc733354c789239b,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250409""}",2026-08-08T15:45:52.993663+00:00,5395,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250409.parquet,b8f1bccfb884ff3293325d48013378a8030bcd42afa533185855537c8fdbe7bf,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250410""}",2026-08-08T15:45:53.603116+00:00,5395,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250410.parquet,6df40caaff6a0fbfb6f00907f6da1d46057303b9e4893f25bbc87428f4f1395e,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250411""}",2026-08-08T15:45:54.218276+00:00,5394,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250411.parquet,546b8ae365a31b5bafbb384b94317376e26e75b29704661f0acb53a288330944,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250414""}",2026-08-08T15:45:54.839650+00:00,5393,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250414.parquet,c8d39d9b631d922ddeec524c9c2378570ce6f30a22bf01451ee10fc05e5b2da3,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250415""}",2026-08-08T15:45:55.442971+00:00,5391,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250415.parquet,4db73cb57f71d7136623946a4bd1f3d2492893101f0d3c2840fcc4047038abe2,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250416""}",2026-08-08T15:45:56.120521+00:00,5395,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250416.parquet,17b39e98a522c02c86a7be355ae21525dbb3291c63499d86dc91a5da1f90d426,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250417""}",2026-08-08T15:45:56.714870+00:00,5395,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250417.parquet,9553ca9982ff44a255f85449615afdd0b73a7b320f0957326ebf290f88c37a69,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250418""}",2026-08-08T15:45:57.311916+00:00,5394,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250418.parquet,c7bda209680ea02eed331f0d5dffb3360f2f56eaf469032b7b8784a8a8c6f688,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250421""}",2026-08-08T15:45:57.925779+00:00,5394,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250421.parquet,7a692f3cda5c9ec77143b7d182e215043144eb199b18c2d1e984e9da41078622,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250422""}",2026-08-08T15:45:58.554400+00:00,5392,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250422.parquet,572deb3f956564c3e518ffab9f9fad3ef2bda8ba069a5c4363508c32efe3a2a9,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250423""}",2026-08-08T15:45:59.157549+00:00,5394,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250423.parquet,85b2f631f019710ba0847ead79cf23e2d7f2a6391265e6ba57d9316e49aa8b72,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250424""}",2026-08-08T15:45:59.770545+00:00,5394,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250424.parquet,338010c96b11f69696b693275a1c6e12dcb8dfad30001da0c53e77fa775e1f56,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250425""}",2026-08-08T15:46:00.379248+00:00,5393,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250425.parquet,3eee953f7797864873b51e947e3590be0dcaed1c1800d7fa363f52e5f2efb3a5,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250428""}",2026-08-08T15:46:00.981321+00:00,5387,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250428.parquet,df0cb73d56aacc857c6acb63d869250857c5dc675fcc16a40a4632679afe849c,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250429""}",2026-08-08T15:46:01.595140+00:00,5361,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250429.parquet,0d6442f642d8311d40aafec4da28baea410f72e81b146e3e083169472a902cd6,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250430""}",2026-08-08T15:46:02.198404+00:00,5360,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250430.parquet,0aac37e0dbdbb5f99aa75c4b2bb4da99f87c4a76d03e84d2cc1297574ef18870,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250506""}",2026-08-08T15:46:02.821380+00:00,5386,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250506.parquet,ed0324c17ec2edf0366f5b9eca4f43e932ed7eadbcfe47a78d03d0a909d17dd2,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250507""}",2026-08-08T15:46:03.433892+00:00,5388,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250507.parquet,65e6e0b1394d7ada13e3c11f8e503253ca3a208cd738a324f7c043326ce9da16,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250508""}",2026-08-08T15:46:04.040630+00:00,5389,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250508.parquet,a237f61cfe91861d99ebdb3b163c09b9d62c904526c9ab1d5a49913acd62337b,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250509""}",2026-08-08T15:46:04.663919+00:00,5389,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250509.parquet,74fa0c5a7107ffeea7e9d399fe403258b10d0f0fc064948533a61baff66437ed,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250512""}",2026-08-08T15:46:05.270265+00:00,5389,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250512.parquet,f0946176ee7255e1d897f2bf136ccdf73281456f4c06c5cc782721983a37beb9,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250513""}",2026-08-08T15:46:05.865601+00:00,5391,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250513.parquet,b21688950c86a36fb794707c0a4d1d232daa0a0b60f66f3d1f5ce42090583f91,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250514""}",2026-08-08T15:46:06.460154+00:00,5391,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250514.parquet,87a3a1c3888f5a6cc15dbaf2c2487e6394e096ec5d026e481c514446e9fa3311,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250515""}",2026-08-08T15:46:07.092524+00:00,5390,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250515.parquet,f464a51d964b1785391ce6d625638cf0fe2a845ea3ed035ef360e69440c07320,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250516""}",2026-08-08T15:46:07.690242+00:00,5391,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250516.parquet,19a6499867be80445a6f05303c823e3198fc375a4b04d7e405c28f33a6d10ca7,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250519""}",2026-08-08T15:46:08.295123+00:00,5388,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250519.parquet,4efe9ae2e8b02410468736c5d7b17a461ee34741882d38bedbf1a366f09d8b29,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250520""}",2026-08-08T15:46:08.894666+00:00,5394,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250520.parquet,e6469df5c8247e0b4f053f58c1c83d5f46714fb9d10b23b31809b14af92724a7,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250521""}",2026-08-08T15:46:09.518722+00:00,5390,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250521.parquet,9fac8328908d830444d6cf2014230ab71338e32189e64d8452b9ae569ae57356,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250522""}",2026-08-08T15:46:10.126443+00:00,5386,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250522.parquet,0bed7a3e2b8c6bd76a289cacbde483664991e44e4ce81c2757b155e419b072eb,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250523""}",2026-08-08T15:46:10.758707+00:00,5388,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250523.parquet,67aaf1878d42a5435dc5da9bb9772d34224a1eed956fbb4456c86dc2cf51a3ea,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250526""}",2026-08-08T15:46:11.425414+00:00,5385,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250526.parquet,9ed4feabd6a39defc4313b3adcc352c105c715086276bf54688f1527eefc4e47,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250527""}",2026-08-08T15:46:12.065779+00:00,5385,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250527.parquet,0e3702027f83a1d5c606aa9d87b49af6e021ce9df7a894166a7412ad66c8429e,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250528""}",2026-08-08T15:46:12.684947+00:00,5383,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250528.parquet,1d16f50c5a2a6de2c78ae2ab832d4a8d974f50554a72120a1c742036a5f82203,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250529""}",2026-08-08T15:46:13.293767+00:00,5386,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250529.parquet,20e66a1b363f18c45ef2bc61b4fa873db7393987aab50c9f33e4d8399ef0646f,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250530""}",2026-08-08T15:46:13.910144+00:00,5384,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250530.parquet,65096952daa34dadc996a73c6f915e3dab805e7e90c56cf4531e2df8938bfe5c,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250603""}",2026-08-08T15:46:14.512251+00:00,5380,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250603.parquet,b4f4ff82ae8ce9efce4cf6bc23f35c037b5689ec8103513e19df3acd8a1bf845,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250604""}",2026-08-08T15:46:15.109040+00:00,5386,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250604.parquet,9b468b3ecf25eb40ad14397626d29dbfe87b5d1bdc05c8ad9e388047a72353f7,pass
daily_basic,"{""fields"": ""ts_code,trade_date,total_mv,circ_mv,total_share,float_share,close"", ""trade_date"": ""20250605""}",2026-08-08T15:46:15.724196+00:00,5388,E:/qlib_prj/qlib_baseline/outputs/external_pit_style_data_v1/runtime/raw/daily_basic/20250605.parquet,e45be93828ea8c5dcef655318570eee408328d91e9c7319d4732dc873207800f,pass
