api,segment,row_count,data_sha256,cache_hit,cache_root
daily_basic,20200108,3743,efea10882b6de00945b0bec511b86d55ee7dfe5e53e454b286fdba3a6f7b1e73,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20200108,3742,660c7db1cafbbe6ed1724b69dc34e6fcadabaa316a1ccab700d74cb58f6bb9e3,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20200109,3743,64d2f002222eda85319cdcefc835f81595521fed0505fc702603d79f5752434a,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20200109,3742,2593e81eb96cd917e77966b7656b0766e9da2548e632af99dd3a03945f34c62d,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20200110,3741,e5efb9b849833173f7f4d1cc6f0d565b256c6de61eea7aa7e60da8f20a24bd97,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20200110,3740,f648f7298bfd90537b63fe3180c0aa976e5fc4b01fd1efb7e7637ded151475a7,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20200113,3741,8ab3f3b5915e74cc08086591349b20b92be7636e694893021ce68fc594c5283a,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20200113,3740,2459ae9ab8450321c01b6502ad24eaebaa9283c0c7d0fd8eefeeade4f45fb51c,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20200114,3744,24e2b9e65eae411e4a697182e9546de7d5874f564ac396dd04a9302b1713958a,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20200114,3742,92297ac3a6aac98758b11add8346cc9516e36fa6a875d54617a8d37cdc87772c,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20200115,3744,297cd6c9afd3968179bbe1439512826288e53cac5e9811160a7376032ad9489d,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20200115,3742,4c06081369cab91b7e41ccf32253669c0df72d17ac785e8600f6814448afcaec,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20200116,3745,11d9ba103b3151f19badd18435ffad6dadd1c7930c7bce0ce731d0dcf856b60a,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
moneyflow,20200116,3744,227bb712f41952dab57c318cdc2d12530d9eb260de1640a8def59f0a3d64adfa,True,E:/qlib_prj/qlib_baseline/outputs/historical_data_engineering_extension_v1/raw
daily_basic,20200117,3749,7f8876613bad521b3e3029c0648c2f3dde57ad5dd865ccbb71dc9625cae689ec,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200117,3747,d1555d50e1a61bd74fd279b2f453abf7fe7db11f69ddd0754203e6ce78a8a815,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200120,3752,6d7d605f1f37ea8d05c63b42fc3d6d5ad67ad84622fc346ac318141a073f8914,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200120,3751,112e95eb318266f90d1cfe6b79b09a01a3cad86b36d21392493987abd987ac86,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200121,3754,bef9d180a8760d9dc750ee3c6d4ca9d63b80f295392bddb2abe4022d0925c7ef,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200121,3752,4a1f4a6d0f5a9905b2fe2f018f3f04011a567dcd673f197288c198b9fe5cbb95,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200122,3758,2dce3fdc3182f9f233fe4c0abdf01137dd13d4433e38ca76032c2022cc59fe8d,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200122,3756,f0f7a32147eff6563805c1243ddd5bc82d29937bba87e7d602a8980d4b7c8bc1,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200123,3761,96304f84e2619a4f511645b2fe5c37b7bad7c57e77a3d087939ee131a51b4acf,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200123,3759,fdf49d33f371498e708a9dcff4d1ce36ace822467e93f3abb0701bad6a113c8c,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200203,3761,ea1dc337c92c47741e671a192ff151825840b75749073718dbeaf111535acdb3,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200203,3756,b1eda106b78c7d8988457e856f6c7a8211a5465d63035c60ec0da86eaf61269f,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200204,3762,1c5f066877fd923ea7a1241b11467b34dd38e579db94067a429779e08b940099,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200204,3761,54f35534c20fe9897fecb0f2d2ad4eb6405a8db7a73e2bccd77220711f2127a7,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200205,3765,3596a56593bf262533aadad1895b1e2900814ae08a95e7014034438ffc817cb7,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200205,3764,61d4c474e5a141418aa2d34c84767a338e268bde2a9014baddff8eb6f785a3ee,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200206,3766,320520d14c54a0b4a8155de96e201ea6062a47523d950a650c628ccc8325db6c,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200206,3764,744e233a1b00c956ad96eab6a121955a759eb6f8c1720ea50505ba53242eda80,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200207,3767,491e26deb8301bfc782cba90a4677c31edb0c90db82febeee39d39dab47dbce4,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200207,3766,1dd5c3ab15d2af7d461abec80bf4551d0267d25a18179dd4a8e9f337f490a6b4,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200210,3768,7cd95a9d2b13a2fb07f63d3e5a2d8d2ef872c0ec51dbbf4a59f167ebf2a1fe38,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200210,3766,2be9217fa772b7ff8314fc5adfcb836a1af7d61ba3a2eb74c818949c9c06ec1b,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200211,3770,343fadc12613b923db7da056ea95fdea61dc8a4b1b9c5f55e1010af6eb0593a7,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200211,3769,741eacdfbee2a603419df9a05a4739682a0a6a4fba2b965bf1496bb21460bd50,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200212,3772,c4cc911cc72b4fb016fcff916ce0ab2e046f1de5eba99330ed1cdb887a0083d9,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200212,3771,eae45214b5811fdd941166a886226ed620bf15c8e99d01fead6ce25457fa65e9,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200213,3774,1ea9abcbadf11469513974f020d51405eb65b56bf7d38500d3e18c697edcefb5,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200213,3773,559ee027625c8ac6742259f51e71877927ad5f5f8a5abd161d5f20f2816f9ef6,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200214,3775,55300fd6d5ca6a12740a2ceeda3886d35f884ad70699f9512b4c115f168d1af5,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200214,3774,d8df36395aebbb5b84dada5654b472398bd24eba7cc3405e7a63bae2203c77af,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200217,3776,1e678c93ecb63439b067584e0581ea5b9a3069ceab81fe69fdb2275d814c756e,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200217,3775,e4814f2673141456cd3b9fc8fb33ed7bd323a57d8a9c05696506fe84db1f529b,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200218,3776,4124a2e2f8832036875bdd5993970dab5f120ecd42088266798226addf86634f,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200218,3775,78cf9211eb8e5bcf9b49e189194d66209429a53e0452d9916d662303e03e0205,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200219,3778,a07737b1dc455971143012ed49a20f0a94b81b8a9b66fd3be90243b44ee69721,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200219,3777,5c7655edf9bac5de333057b868176bb7c19057fe9358a5918f22bdf42855cdc9,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200220,3778,1258a403189133ad1415f55579a8452d2af22852e3bd67671103bfd9c24daf32,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200220,3777,39ddc7b4c09d4e1568d827db900447b674990bf2da702fcd44c442887225fd72,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200221,3781,592d51393d8af8f72dc13d9e2287f8aac566c9139101aeb8382247e2ce1f4c58,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200221,3780,263d17a70767260310e8667144588b338c7f82ccd27f967b8a4d3107302aa2cb,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200224,3782,4d8bdd28647122c6d9f06021d81805ff05f196a87c70864729ab42e50cf786b2,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200224,3781,cd5f8418a061448e4a609383a36acee6dfda5915af3112acf78651399a190f73,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200225,3782,d2cbe15db853f18cafa99088238d838dbfe4ee5db97b21d94fd1ab2b666a56b4,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200225,3781,cc180bfb7c05b3c9c5080b1c3ce0e83ca95ade7fbd77e7c4e683f99d531104f0,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200226,3783,92c78776ffaa51089c0c1647e347f3688a82c8ffd6244c6d63b2969cd15008aa,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200226,3781,9a3aff9abd80eab149ad652ba014908f7ea8f2b6c4d9f635e12f7ecc2e37e1d9,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200227,3783,20e30598344080306566b18976fe3b684f9d0b26103d2ef877ea5ffe6286e145,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200227,3782,94e301e6c78e36f3d1c1f9590ef749d092e77c4b61b171851dd3bad26de64772,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200228,3784,3b20053e1cb2f20a1824e5773bd71c47e71575db93b8de067c538185cc56cc3b,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200228,3783,be642af65c454ee502de7c8ef7c6ee7f37401117469e931cbabf673ae5d17546,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200302,3783,d305fa88167e02eefd63edcd2012a7596e07e8a91bf83d3df9e7d3366ccc88a5,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200302,3782,9a8c143cc797247c03a9b18a01e7530a08e8e1de3bee95b3fd06be3c0d398b81,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200303,3782,279d6fb113bb3fdef6a3d2bc99d9be902296a6e402ea0295f5cee9f2aa16c776,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200303,3781,a77112e5a23d4f6ccbd380a1bb3ca790f5856014dfcc81eb0826bff03d0d6b9b,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200304,3779,3e7da8686ee2cfb7ab04582e95372f74e5c6a7883ecdc64021b8ed2c6e71a273,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200304,3778,412958f339fc0aec9f4b68ba4b99431337d99a10874ab3c2e54d36011e9ed52c,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200305,3780,c1fdbccaa0051a9626e7d1eefff0dd776b2e3060b25060245ac2938b556453aa,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200305,3779,ae820e8edb281526e5db14841e8efd31d4e7dd71ae7ccab5a997cd932b12f8e3,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200306,3779,9f03a4262516e3d31049851b932af1c9722d6ed58ac3a647159f56f94a5ab552,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200306,3778,78c08af4b5abf0f65f88986b83655c9f7988753b3819097e60762e1f2fa2a2f5,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200309,3778,3cfdff9fbc7237443436809e5cefa468e50f7103fe894c32d807e81b93b2ea52,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200309,3777,f7f673b739e80ee6f53443ca77ec0d00397a35a21f3f1321c8bacbb6cbf46997,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200310,3779,d2a259f0c93e0a1f554d18ce9c2b09e39358a45ae23facb51a7b1c99f723c3d1,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200310,3778,4a4f69e429c413dd03d508640db3b063ac2f8a9b0ad2339d69ef4a66eb9c740d,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200311,3777,aa4f095f8f48a94e3e0fe9b7c7917d253649977f85b7a5829e3b7bccf58ac083,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200311,3776,f3d27fbecf150cf8540b915cdd1a9ea38e89ea7bcf5c58ad557bad4f58a676ad,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200312,3778,5357bb16da8f85a7dd75dcd0dd43f29e67943878af265d9060c2b20ef34a88d0,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200312,3777,f9c41740f899d455b9be32c15998bdc627e8d66a709e196fb36a411feb2202be,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200313,3779,b5eb043bf11121e8097b7a53a8a5ae94638365cb08eaa079178675b5ad671701,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200313,3778,657da26791bce6ed0db71bc9201dc1e5e4db0a3effa31640986ded34ce1831b0,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200316,3778,d307a6d8ecf95b85dad61bf1352e7416ded4dc312271b982d306ebd88ff9a779,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200316,3777,9b12852b5029741250a8059e7a241549bce8cc0990957414fda5a748be3382a1,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200317,3778,f3467de411b566d385620ca05378d7eec01b373de4d5afb238a0587c5d32e65b,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200317,3777,e7cb1e8215564f3ac9be302d20b8292c4ee7066c69180c6ce649922cf7c07f28,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200318,3778,9f12b6da81b63ec7b297790b3bbdd0adbe0578d0f2c36858477a76a678d94baa,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200318,3777,42ee0bb55985286c314bba2d59681aa49135f2c1108ed15c57c6edba85dd9898,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200319,3782,ceae0d333b2ac4b80f11187e24fab42df3440a1eb7fe8ed142e1ad2b3a440d2e,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200319,3781,3f980835be13d5a0455c8d7c3bd107bbcf9460982c077560bdb169b3b3212d1b,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200320,3784,1f1b636bf22c48eb08ac85b6900cecef1e0ab70310647cea4460603d160a4212,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200320,3782,c4b4eb7558e9893abc14b1edac7f9c062c0d17b77dea3cafb09de0ed020d78c1,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200323,3787,f286473e31bde4e203a4362d8082c8ac9296195d64e2ad99cab4d495eb863ef2,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200323,3785,10e2ec6de62caffc914850e176053e921948c5fea83fc8b0643dcb9001a3c0c7,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200324,3786,373e0978b2c197858beadf0e387f83a728abf97b9ea5e6a88b885eb93fcd3953,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200324,3784,05a93e56dac14024854264dfb43ca21008d92bfc7cc789053d7baa62964c22e6,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200325,3785,e8344320338cbfcaee82cff0475eebb0f508f4191dae27db891bc96a32abcbfb,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200325,3783,8a624eaa7ed2ce3630fb710e003c1c3887e1d240c81d5583dd1f4179210f9217,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200326,3788,3c69cacca4ed433ed686818c096facc407f0770496a2f7797d2690b22f1de9de,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200326,3787,8ee3deaebd9c58fa5febb2c2388b50657203264b729c259df3b009a6cdd7940d,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200327,3791,26693abf6ba6fbb92e66067b718bf951b6a6b78d5196de486629a4cc550ad5dd,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200327,3789,97f1d3b93be2fc81617b61b26ffd5416322148dfb539be525d0493eef083c1d7,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200330,3790,d7ef8248f21141fd10d949fee0e7ddac0e3035a27188fc912bcac9f134e01296,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200330,3789,2b6d3e03ca0ce8aa5396731b232744467a8262478f0feedd2baef7828f5c62e6,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200331,3790,32115fe610f21057aa32fb7029b6efd73f2e463b11b4a3f141b9513f8f63694f,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200331,3789,70471ade0a22ebc1b3910fc5bb6fa414f212e4a52e527e1ee1a6150b99cac5e6,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200401,3792,603e4423eba8459450b404bfb94ca3db9bd1dd044e22b1ff23917c8f872240de,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200401,3790,8df3b8dbe0ff5dc807d23dca51a8f7c813799a2976c4d015d063586540f6eb6d,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200402,3792,4a1bcb83a57251b6944c050726189eff8c9318777375df6b70f0946bacf9e1bf,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200402,3791,35f9e819a5101ec2eba1433546eba4d88d154d4be233f87065b6aa8228c054a2,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200403,3793,03870926da84e561933618d8818ac131af9782a51b82f9672e6cdd8e899a90fb,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200403,3792,ba40c467d35a19a3081e9dde4e5bd7c61aa0b6989b450619d7efea15f130fd11,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200407,3790,2d9cc2246c83719179be48eaac62027ccc6e9908ddc687eff56b87a237ce48cd,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200407,3789,f3748b293cc01fe6a5f227342cb0d15bd2c09af550aba23d59d8e30d5e049588,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200408,3790,832b21919ead8fe6fb92f8511d58a79ec06df264940d6da298e8b71e0e864108,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200408,3789,d22de352c6ff62e111578c79cc24d8af2b1d301bf21f71bd5e4d3a5104666c90,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200409,3792,083ad10d0a8a4a0dff77df55ee15350e0be9c11864b9e786f58ea6c62716c22b,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200409,3791,c3cf3afbb473efdfcd54488bf22161df153a5a593fa546778fdb0a1ff12298e7,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200410,3793,f17eaeb45fe4b4c5f1c208e7c9b950a7758247d8bddb1626cebddb64585ba5ab,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200410,3792,ebaf685bdba110787b20f317f30e5664f7990d134325eceb98544d5c7b1a6ae1,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200413,3792,cdf4592bb245adad1d1e39bb13b5b02d58144bb3ab8323712d506b6adfedab61,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200413,3791,46c5a83869385736ed4cf69d6d94c34865e95a5e64b295df276a267292eb4893,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200414,3793,19252321c0d312ef6282e45a41c9d59d465f09f392b0c6a8e78f6db91b367a30,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200414,3791,9707dc986901ab88726dfcd72c9cafb01c4846a7e29bbf0ff82caed7a13cb6a1,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200415,3792,9305cc1df49c7d282999a19f6fdfc630612960f482c4b7cb67dc94eb2f38446d,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200415,3790,3be7a88f69acb7b2a67e162a3f8686652396ce6d5ef0f237a8b7b492784c473f,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200416,3798,65e18950285f78fe672b873aaf2a25b4ff3af64cb1f1e35f978fc0328ea5bdb9,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200416,3797,029dc898a7dcab4f8cbf957e680f0b7321454e12e1f29ec201a32f62239705cc,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200417,3801,a7121b8ef02374d15fee76ebd79adeb8dbd6cedac09609cb562029af9bd08b51,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200417,3800,b38a818bd78acf00adedb34b1cca24e05824cf1efef6b2e3eeb511ffd3a176dd,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200420,3798,fb6de892f38cd51cf3e995071ffe8c546bb62b6655fdc736dddceac5f6d2e197,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
moneyflow,20200420,3796,74ae59e5839c2ec19ff804f57dbf0d377a04e950440bcbf4cde77035fcdf87b3,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
daily_basic,20200421,3799,d556784920fe93f8c44d846141f8bad9891a9e644c68f2e103247d96ad6c9e2d,True,E:/qlib_prj/qlib_baseline/outputs/factor_universe_v2_matrix_readiness/runtime/raw
