api,ts_code,offset,page_size,row_count,terminal,elapsed_seconds,status
income,603598.SH,0,100,34,True,0.0717871999986528,pass
balancesheet,603598.SH,0,100,42,True,0.08442969999669003,pass
cashflow,603598.SH,0,100,34,True,0.0889893999992637,pass
income,603599.SH,0,100,41,True,0.06909429999723216,pass
balancesheet,603599.SH,0,100,49,True,0.11111919999893871,pass
cashflow,603599.SH,0,100,38,True,0.09029889999874285,pass
income,603600.SH,0,100,38,True,0.07508290000259876,pass
balancesheet,603600.SH,0,100,45,True,0.09936590000143042,pass
cashflow,603600.SH,0,100,35,True,0.07681260000026668,pass
income,603601.SH,0,100,39,True,0.10566900000048918,pass
balancesheet,603601.SH,0,100,45,True,0.07148899999810965,pass
cashflow,603601.SH,0,100,34,True,0.08817090000229655,pass
income,603602.SH,0,100,33,True,0.09900439999910304,pass
balancesheet,603602.SH,0,100,33,True,0.0831343999998353,pass
cashflow,603602.SH,0,100,28,True,0.1021483000004082,pass
income,603603.SH,0,100,31,True,0.07047469999815803,pass
balancesheet,603603.SH,0,100,42,True,0.0774368999991566,pass
cashflow,603603.SH,0,100,30,True,0.0679392000020016,pass
income,603605.SH,0,100,26,True,0.07526729999881354,pass
balancesheet,603605.SH,0,100,30,True,0.10215360000074725,pass
cashflow,603605.SH,0,100,23,True,0.08670880000136094,pass
income,603606.SH,0,100,44,True,0.0708634999973583,pass
balancesheet,603606.SH,0,100,47,True,0.08208600000216393,pass
cashflow,603606.SH,0,100,38,True,0.07303630000023986,pass
income,603607.SH,0,100,28,True,0.07822239999950398,pass
balancesheet,603607.SH,0,100,32,True,0.14446030000181054,pass
cashflow,603607.SH,0,100,26,True,0.09618929999851389,pass
income,603608.SH,0,100,33,True,0.06591029999981401,pass
balancesheet,603608.SH,0,100,41,True,0.10477860000173678,pass
cashflow,603608.SH,0,100,32,True,0.07443099999727565,pass
income,603609.SH,0,100,41,True,0.08179699999891454,pass
balancesheet,603609.SH,0,100,52,True,0.09025780000229133,pass
cashflow,603609.SH,0,100,39,True,0.09520530000008876,pass
income,603610.SH,0,100,23,True,0.09529090000069118,pass
balancesheet,603610.SH,0,100,20,True,0.17840520000027027,pass
cashflow,603610.SH,0,100,17,True,0.10129840000081458,pass
income,603611.SH,0,100,39,True,0.06781260000207112,pass
balancesheet,603611.SH,0,100,45,True,0.0735305000016524,pass
cashflow,603611.SH,0,100,34,True,0.08247720000144909,pass
income,603612.SH,0,100,32,True,0.09358330000031856,pass
balancesheet,603612.SH,0,100,39,True,0.07981600000130129,pass
cashflow,603612.SH,0,100,30,True,0.07371559999955934,pass
income,603613.SH,0,100,33,True,0.08050460000231396,pass
balancesheet,603613.SH,0,100,36,True,0.07579600000099163,pass
cashflow,603613.SH,0,100,33,True,0.07121460000053048,pass
income,603615.SH,0,100,31,True,0.0815448000030301,pass
balancesheet,603615.SH,0,100,36,True,0.06667880000168225,pass
cashflow,603615.SH,0,100,26,True,0.07766279999850667,pass
income,603616.SH,0,100,36,True,0.08724109999820939,pass
balancesheet,603616.SH,0,100,41,True,0.07700610000028973,pass
cashflow,603616.SH,0,100,35,True,0.0842107999997097,pass
income,603617.SH,0,100,30,True,0.09306600000127219,pass
balancesheet,603617.SH,0,100,34,True,0.08219730000200798,pass
cashflow,603617.SH,0,100,29,True,0.08614089999900898,pass
income,603618.SH,0,100,36,True,0.06281949999902281,pass
balancesheet,603618.SH,0,100,43,True,0.07803249999778927,pass
cashflow,603618.SH,0,100,33,True,0.07978609999918262,pass
income,603619.SH,0,100,31,True,0.08295759999964503,pass
balancesheet,603619.SH,0,100,33,True,0.083820799998648,pass
cashflow,603619.SH,0,100,28,True,0.07976319999943371,pass
income,603626.SH,0,100,33,True,0.08750139999756357,pass
balancesheet,603626.SH,0,100,41,True,0.10545229999843286,pass
cashflow,603626.SH,0,100,31,True,0.06871329999921727,pass
income,603628.SH,0,100,30,True,0.07782010000300943,pass
balancesheet,603628.SH,0,100,36,True,0.06651789999887114,pass
cashflow,603628.SH,0,100,29,True,0.08387939999738592,pass
income,603629.SH,0,100,21,True,0.07727589999922202,pass
balancesheet,603629.SH,0,100,23,True,0.08095569999932195,pass
cashflow,603629.SH,0,100,19,True,0.07947870000134571,pass
income,603630.SH,0,100,29,True,0.07854860000225017,pass
balancesheet,603630.SH,0,100,35,True,0.07813520000127028,pass
cashflow,603630.SH,0,100,28,True,0.07869940000091447,pass
income,603633.SH,0,100,32,True,0.08169479999924079,pass
balancesheet,603633.SH,0,100,37,True,0.07907689999774448,pass
cashflow,603633.SH,0,100,29,True,0.060500399999000365,pass
income,603636.SH,0,100,37,True,0.09270720000131405,pass
balancesheet,603636.SH,0,100,45,True,0.07574899999963236,pass
cashflow,603636.SH,0,100,34,True,0.08996280000064871,pass
income,603637.SH,0,100,39,True,0.0937517000020307,pass
balancesheet,603637.SH,0,100,38,True,0.08323890000247047,pass
cashflow,603637.SH,0,100,30,True,0.08758719999968889,pass
income,603638.SH,0,100,30,True,0.0820841000022483,pass
balancesheet,603638.SH,0,100,39,True,0.07237800000075367,pass
cashflow,603638.SH,0,100,28,True,0.3333109000013792,pass
income,603639.SH,0,100,31,True,0.2961624999988999,pass
balancesheet,603639.SH,0,100,39,True,0.12402320000182954,pass
cashflow,603639.SH,0,100,30,True,0.14124269999956596,pass
income,603648.SH,0,100,28,True,0.08722439999837661,pass
balancesheet,603648.SH,0,100,33,True,0.08149060000141617,pass
cashflow,603648.SH,0,100,27,True,0.07674889999907464,pass
income,603650.SH,0,100,26,True,0.09921709999980521,pass
balancesheet,603650.SH,0,100,24,True,0.07133379999868339,pass
cashflow,603650.SH,0,100,20,True,0.08135540000148467,pass
income,603655.SH,0,100,26,True,0.0826993999980914,pass
balancesheet,603655.SH,0,100,29,True,0.09837250000055064,pass
cashflow,603655.SH,0,100,25,True,0.0813826000012341,pass
income,603656.SH,0,100,30,True,0.0837576000012632,pass
balancesheet,603656.SH,0,100,32,True,0.09386350000204402,pass
cashflow,603656.SH,0,100,26,True,0.07149930000014137,pass
income,603657.SH,0,100,29,True,0.0774693000021216,pass
balancesheet,603657.SH,0,100,27,True,0.08242940000127419,pass
cashflow,603657.SH,0,100,25,True,0.08411659999910626,pass
income,603658.SH,0,100,32,True,0.06985870000062278,pass
balancesheet,603658.SH,0,100,39,True,0.0701651999988826,pass
cashflow,603658.SH,0,100,29,True,0.08069490000343649,pass
income,603659.SH,0,100,31,True,0.08560249999936786,pass
balancesheet,603659.SH,0,100,33,True,0.06784400000105961,pass
cashflow,603659.SH,0,100,26,True,0.06888799999796902,pass
income,603660.SH,0,100,35,True,0.10716150000007474,pass
balancesheet,603660.SH,0,100,39,True,0.08577399999921909,pass
cashflow,603660.SH,0,100,32,True,0.09412719999818364,pass
income,603661.SH,0,100,30,True,0.09645239999736077,pass
balancesheet,603661.SH,0,100,31,True,0.08205889999953797,pass
cashflow,603661.SH,0,100,24,True,0.08404210000298917,pass
income,603662.SH,0,100,23,True,0.14333070000066073,pass
balancesheet,603662.SH,0,100,22,True,0.07626349999918602,pass
cashflow,603662.SH,0,100,21,True,0.09080049999829498,pass
income,603663.SH,0,100,35,True,0.09163899999839487,pass
balancesheet,603663.SH,0,100,42,True,0.07449019999694428,pass
cashflow,603663.SH,0,100,34,True,0.08897520000027725,pass
income,603665.SH,0,100,32,True,0.0822396999974444,pass
balancesheet,603665.SH,0,100,39,True,0.08308690000194474,pass
cashflow,603665.SH,0,100,30,True,0.06890019999991637,pass
income,603666.SH,0,100,25,True,0.07842650000020512,pass
balancesheet,603666.SH,0,100,25,True,0.08138340000004973,pass
cashflow,603666.SH,0,100,21,True,0.07801499999914085,pass
income,603667.SH,0,100,34,True,0.07980999999927008,pass
balancesheet,603667.SH,0,100,38,True,0.09856739999668207,pass
cashflow,603667.SH,0,100,30,True,0.0840976999970735,pass
income,603668.SH,0,100,34,True,0.10161970000262954,pass
balancesheet,603668.SH,0,100,39,True,0.06694429999697604,pass
cashflow,603668.SH,0,100,32,True,0.08497849999912432,pass
income,603669.SH,0,100,35,True,0.07635129999835044,pass
balancesheet,603669.SH,0,100,42,True,0.08086980000007316,pass
cashflow,603669.SH,0,100,32,True,0.08979860000181361,pass
income,603676.SH,0,100,27,True,0.0723796999991464,pass
balancesheet,603676.SH,0,100,33,True,0.08948919999966165,pass
cashflow,603676.SH,0,100,26,True,0.07580360000065411,pass
income,603677.SH,0,100,36,True,0.10594720000153757,pass
balancesheet,603677.SH,0,100,41,True,0.07735569999931613,pass
cashflow,603677.SH,0,100,31,True,0.07955750000110129,pass
income,603678.SH,0,100,39,True,0.08814069999789353,pass
balancesheet,603678.SH,0,100,45,True,0.08273080000071786,pass
cashflow,603678.SH,0,100,48,True,0.06650720000106958,pass
income,603679.SH,0,100,28,True,0.08035879999806639,pass
balancesheet,603679.SH,0,100,33,True,0.08179720000043744,pass
cashflow,603679.SH,0,100,27,True,0.08943919999728678,pass
income,603680.SH,0,100,27,True,0.09109850000095321,pass
balancesheet,603680.SH,0,100,33,True,0.06915679999656277,pass
cashflow,603680.SH,0,100,27,True,0.073406999999861,pass
income,603681.SH,0,100,26,True,0.0680343999993056,pass
balancesheet,603681.SH,0,100,33,True,0.06699809999918216,pass
cashflow,603681.SH,0,100,29,True,0.08316220000051544,pass
income,603682.SH,0,100,26,True,0.07946159999846714,pass
balancesheet,603682.SH,0,100,20,True,0.08879119999983232,pass
cashflow,603682.SH,0,100,22,True,0.08175219999975525,pass
income,603683.SH,0,100,30,True,0.09463010000035865,pass
balancesheet,603683.SH,0,100,33,True,0.08136589999776334,pass
cashflow,603683.SH,0,100,25,True,0.07472259999849484,pass
income,603685.SH,0,100,28,True,0.10193419999995967,pass
balancesheet,603685.SH,0,100,32,True,0.08491909999793279,pass
cashflow,603685.SH,0,100,24,True,0.08627119999800925,pass
income,603686.SH,0,100,43,True,0.06993299999885494,pass
balancesheet,603686.SH,0,100,52,True,0.10043060000316473,pass
cashflow,603686.SH,0,100,38,True,0.07557040000028792,pass
income,603687.SH,0,100,23,True,0.08881869999822811,pass
balancesheet,603687.SH,0,100,26,True,0.09018740000101388,pass
cashflow,603687.SH,0,100,25,True,0.08350979999886476,pass
income,603688.SH,0,100,44,True,0.086668699997972,pass
balancesheet,603688.SH,0,100,54,True,0.09348989999853075,pass
cashflow,603688.SH,0,100,40,True,0.08324960000027204,pass
income,603689.SH,0,100,34,True,0.08059010000215494,pass
balancesheet,603689.SH,0,100,42,True,0.08180949999950826,pass
cashflow,603689.SH,0,100,27,True,0.08388310000009369,pass
income,603690.SH,0,100,31,True,0.0801303000007465,pass
balancesheet,603690.SH,0,100,40,True,0.0840024999997695,pass
cashflow,603690.SH,0,100,30,True,0.06522060000133933,pass
income,603693.SH,0,100,44,True,0.1364817000030598,pass
balancesheet,603693.SH,0,100,54,True,0.06895039999653818,pass
cashflow,603693.SH,0,100,28,True,0.10159430000203429,pass
income,603696.SH,0,100,33,True,0.07072970000081114,pass
balancesheet,603696.SH,0,100,42,True,0.09332250000079512,pass
cashflow,603696.SH,0,100,31,True,0.08195899999918765,pass
income,603697.SH,0,100,28,True,0.08479710000028717,pass
balancesheet,603697.SH,0,100,29,True,0.07707329999902868,pass
cashflow,603697.SH,0,100,28,True,0.06379230000311509,pass
income,603698.SH,0,100,36,True,0.07157530000040424,pass
balancesheet,603698.SH,0,100,45,True,0.0839282999986608,pass
cashflow,603698.SH,0,100,33,True,0.08823189999748138,pass
income,603699.SH,0,100,44,True,0.08498839999811025,pass
balancesheet,603699.SH,0,100,53,True,0.08175240000127815,pass
cashflow,603699.SH,0,100,39,True,0.07174289999966277,pass
income,603700.SH,0,100,34,True,0.08299869999973453,pass
balancesheet,603700.SH,0,100,31,True,0.07779819999996107,pass
cashflow,603700.SH,0,100,26,True,0.0971888999993098,pass
income,603701.SH,0,100,34,True,0.08019310000236146,pass
balancesheet,603701.SH,0,100,40,True,0.07587240000066231,pass
cashflow,603701.SH,0,100,30,True,0.08840559999953257,pass
income,603703.SH,0,100,34,True,0.06991519999792217,pass
balancesheet,603703.SH,0,100,40,True,0.09117010000045411,pass
cashflow,603703.SH,0,100,32,True,0.0763818999985233,pass
income,603706.SH,0,100,27,True,0.10241419999874779,pass
balancesheet,603706.SH,0,100,26,True,0.07869090000167489,pass
cashflow,603706.SH,0,100,21,True,0.06269889999748557,pass
income,603707.SH,0,100,26,True,0.0773972999995749,pass
balancesheet,603707.SH,0,100,31,True,0.07985489999919082,pass
cashflow,603707.SH,0,100,26,True,0.08658260000083828,pass
income,603708.SH,0,100,39,True,0.10427089999939199,pass
balancesheet,603708.SH,0,100,35,True,0.09297819999846979,pass
cashflow,603708.SH,0,100,29,True,0.07254890000331216,pass
income,603709.SH,0,100,26,True,0.06783590000122786,pass
balancesheet,603709.SH,0,100,30,True,0.0783292000014626,pass
cashflow,603709.SH,0,100,24,True,0.06937459999971907,pass
income,603711.SH,0,100,29,True,0.09192519999851356,pass
balancesheet,603711.SH,0,100,31,True,0.07858210000267718,pass
cashflow,603711.SH,0,100,26,True,0.06902099999933853,pass
income,603712.SH,0,100,29,True,0.0984881000003952,pass
balancesheet,603712.SH,0,100,34,True,0.06996470000012778,pass
cashflow,603712.SH,0,100,26,True,0.07846060000156285,pass
income,603713.SH,0,100,29,True,0.06135329999960959,pass
balancesheet,603713.SH,0,100,28,True,0.06595839999863529,pass
cashflow,603713.SH,0,100,23,True,0.0877543999995396,pass
income,603716.SH,0,100,30,True,0.08860709999862593,pass
balancesheet,603716.SH,0,100,38,True,0.07011269999929937,pass
cashflow,603716.SH,0,100,30,True,0.07674380000025849,pass
income,603717.SH,0,100,29,True,0.08652889999939362,pass
balancesheet,603717.SH,0,100,36,True,0.09684790000028443,pass
cashflow,603717.SH,0,100,27,True,0.10456609999891953,pass
income,603718.SH,0,100,35,True,0.0895472999982303,pass
balancesheet,603718.SH,0,100,42,True,0.06538450000152807,pass
cashflow,603718.SH,0,100,33,True,0.06094710000252235,pass
income,603719.SH,0,100,24,True,0.08070589999988442,pass
balancesheet,603719.SH,0,100,16,True,0.08113249999951222,pass
cashflow,603719.SH,0,100,20,True,0.08123579999664798,pass
income,603721.SH,0,100,28,True,0.10070830000040587,pass
balancesheet,603721.SH,0,100,32,True,0.09625920000326005,pass
cashflow,603721.SH,0,100,24,True,0.06784269999843673,pass
income,603722.SH,0,100,38,True,0.08845739999742364,pass
balancesheet,603722.SH,0,100,42,True,0.06346960000155377,pass
cashflow,603722.SH,0,100,33,True,0.0847966000001179,pass
income,603725.SH,0,100,46,True,0.08231189999787603,pass
balancesheet,603725.SH,0,100,59,True,0.06953799999973853,pass
cashflow,603725.SH,0,100,41,True,0.07004759999836097,pass
income,603726.SH,0,100,34,True,0.07878880000134814,pass
balancesheet,603726.SH,0,100,39,True,0.06957849999889731,pass
cashflow,603726.SH,0,100,31,True,0.10871709999992163,pass
income,603727.SH,0,100,32,True,0.08844139999928302,pass
balancesheet,603727.SH,0,100,37,True,0.08627640000122483,pass
cashflow,603727.SH,0,100,27,True,0.10504690000016126,pass
income,603728.SH,0,100,29,True,0.06879060000210302,pass
balancesheet,603728.SH,0,100,32,True,0.08569309999802499,pass
cashflow,603728.SH,0,100,26,True,0.0663323999979184,pass
income,603729.SH,0,100,42,True,0.09773219999988214,pass
balancesheet,603729.SH,0,100,52,True,0.07624510000096052,pass
cashflow,603729.SH,0,100,39,True,0.08053849999851082,pass
income,603730.SH,0,100,29,True,0.06705739999961224,pass
balancesheet,603730.SH,0,100,35,True,0.10004699999990407,pass
cashflow,603730.SH,0,100,28,True,0.062324499998794636,pass
income,603733.SH,0,100,28,True,0.08019839999906253,pass
balancesheet,603733.SH,0,100,30,True,0.08096870000008494,pass
cashflow,603733.SH,0,100,25,True,0.07566240000232938,pass
income,603737.SH,0,100,33,True,0.08002690000284929,pass
balancesheet,603737.SH,0,100,40,True,0.06853450000198791,pass
cashflow,603737.SH,0,100,32,True,0.0823926000011852,pass
income,603738.SH,0,100,33,True,0.08789239999896381,pass
balancesheet,603738.SH,0,100,40,True,0.08219760000065435,pass
cashflow,603738.SH,0,100,30,True,0.09787310000319849,pass
income,603739.SH,0,100,20,True,0.09512230000109412,pass
balancesheet,603739.SH,0,100,24,True,0.09173269999882905,pass
cashflow,603739.SH,0,100,19,True,0.07438220000040019,pass
income,603755.SH,0,100,20,True,0.10092440000153147,pass
balancesheet,603755.SH,0,100,18,True,0.09497710000141524,pass
cashflow,603755.SH,0,100,20,True,0.08217109999895911,pass
income,603757.SH,0,100,32,True,0.0863312000001315,pass
balancesheet,603757.SH,0,100,34,True,0.08042150000255788,pass
cashflow,603757.SH,0,100,27,True,0.06636639999851468,pass
income,603758.SH,0,100,31,True,0.07004799999776878,pass
balancesheet,603758.SH,0,100,33,True,0.0836663000009139,pass
cashflow,603758.SH,0,100,27,True,0.10784010000134003,pass
income,603759.SH,0,100,10,True,0.066180700003315,pass
balancesheet,603759.SH,0,100,7,True,0.08685889999833307,pass
cashflow,603759.SH,0,100,5,True,0.10301379999873461,pass
income,603766.SH,0,100,46,True,0.08130249999885564,pass
balancesheet,603766.SH,0,100,58,True,0.08213880000039353,pass
cashflow,603766.SH,0,100,43,True,0.06302480000158539,pass
income,603767.SH,0,100,42,True,0.14608989999760524,pass
balancesheet,603767.SH,0,100,50,True,0.08104779999848688,pass
cashflow,603767.SH,0,100,39,True,0.08450820000143722,pass
income,603768.SH,0,100,30,True,0.08425239999996847,pass
balancesheet,603768.SH,0,100,37,True,0.08149219999904744,pass
cashflow,603768.SH,0,100,28,True,0.0631028999996488,pass
income,603773.SH,0,100,36,True,0.08260499999960302,pass
balancesheet,603773.SH,0,100,39,True,0.08342070000071544,pass
cashflow,603773.SH,0,100,30,True,0.08410379999986617,pass
income,603776.SH,0,100,30,True,0.0742478000029223,pass
balancesheet,603776.SH,0,100,33,True,0.10185589999673539,pass
cashflow,603776.SH,0,100,25,True,0.08218879999913042,pass
income,603777.SH,0,100,32,True,0.09542159999909927,pass
balancesheet,603777.SH,0,100,42,True,0.06608389999746578,pass
cashflow,603777.SH,0,100,32,True,0.09113760000036564,pass
income,603778.SH,0,100,34,True,0.07456289999754517,pass
balancesheet,603778.SH,0,100,41,True,0.12204420000125538,pass
cashflow,603778.SH,0,100,33,True,0.08284479999929317,pass
income,603779.SH,0,100,33,True,0.07062539999969886,pass
balancesheet,603779.SH,0,100,39,True,0.09021769999890239,pass
cashflow,603779.SH,0,100,32,True,0.07723199999963981,pass
income,603786.SH,0,100,38,True,0.07831649999934598,pass
balancesheet,603786.SH,0,100,47,True,0.07623489999969024,pass
cashflow,603786.SH,0,100,33,True,0.08994259999963106,pass
income,603787.SH,0,100,29,True,0.08388829999967129,pass
balancesheet,603787.SH,0,100,34,True,0.07453309999982594,pass
cashflow,603787.SH,0,100,26,True,0.0681655000007595,pass
income,603788.SH,0,100,36,True,0.06931669999903534,pass
balancesheet,603788.SH,0,100,45,True,0.08326350000061211,pass
cashflow,603788.SH,0,100,33,True,0.08722530000159168,pass
income,603789.SH,0,100,35,True,0.08600440000009257,pass
balancesheet,603789.SH,0,100,41,True,0.10196649999852525,pass
cashflow,603789.SH,0,100,34,True,0.08231829999931506,pass
income,603790.SH,0,100,28,True,0.08481380000011995,pass
balancesheet,603790.SH,0,100,23,True,0.07631659999969997,pass
cashflow,603790.SH,0,100,20,True,0.08013839999694028,pass
income,603797.SH,0,100,31,True,0.08490200000233017,pass
balancesheet,603797.SH,0,100,36,True,0.06234019999828888,pass
cashflow,603797.SH,0,100,28,True,0.1009200000007695,pass
income,603798.SH,0,100,34,True,0.08318720000170288,pass
balancesheet,603798.SH,0,100,39,True,0.0868432000024768,pass
cashflow,603798.SH,0,100,32,True,0.08862180000141962,pass
income,603799.SH,0,100,49,True,0.07533590000093682,pass
balancesheet,603799.SH,0,100,66,True,0.06997520000004442,pass
cashflow,603799.SH,0,100,48,True,0.07072020000123302,pass
income,603800.SH,0,100,35,True,0.08327160000044387,pass
balancesheet,603800.SH,0,100,42,True,0.08711009999751695,pass
cashflow,603800.SH,0,100,32,True,0.08523040000000037,pass
income,603801.SH,0,100,31,True,0.06931750000148895,pass
balancesheet,603801.SH,0,100,33,True,0.13002110000161338,pass
cashflow,603801.SH,0,100,29,True,0.0843176999987918,pass
income,603803.SH,0,100,31,True,0.0916864999999234,pass
balancesheet,603803.SH,0,100,36,True,0.08783620000031078,pass
cashflow,603803.SH,0,100,26,True,0.13056610000057844,pass
income,603806.SH,0,100,44,True,0.0848550000009709,pass
balancesheet,603806.SH,0,100,51,True,0.08904729999994743,pass
cashflow,603806.SH,0,100,40,True,0.17586049999954412,pass
income,603808.SH,0,100,36,True,0.07749550000153249,pass
balancesheet,603808.SH,0,100,45,True,0.10863249999965774,pass
cashflow,603808.SH,0,100,33,True,0.07865640000090934,pass
income,603809.SH,0,100,31,True,0.07823819999975967,pass
balancesheet,603809.SH,0,100,33,True,0.08160549999956856,pass
cashflow,603809.SH,0,100,26,True,0.08856369999921299,pass
income,603810.SH,0,100,27,True,0.08422269999937271,pass
balancesheet,603810.SH,0,100,25,True,0.13949530000172672,pass
cashflow,603810.SH,0,100,22,True,0.09968630000003031,pass
income,603811.SH,0,100,31,True,0.066192600002978,pass
balancesheet,603811.SH,0,100,38,True,0.08646729999964009,pass
cashflow,603811.SH,0,100,28,True,0.06882889999906183,pass
income,603813.SH,0,100,31,True,0.08299149999947986,pass
balancesheet,603813.SH,0,100,33,True,0.087420399999246,pass
cashflow,603813.SH,0,100,25,True,0.08037709999916842,pass
income,603815.SH,0,100,23,True,0.08588529999906314,pass
balancesheet,603815.SH,0,100,24,True,0.09729370000059134,pass
cashflow,603815.SH,0,100,16,True,0.08181400000103167,pass
income,603816.SH,0,100,33,True,0.08900880000146572,pass
balancesheet,603816.SH,0,100,38,True,0.08650340000167489,pass
cashflow,603816.SH,0,100,30,True,0.09546810000028927,pass
income,603817.SH,0,100,29,True,0.07645459999912418,pass
balancesheet,603817.SH,0,100,36,True,0.09176549999756389,pass
cashflow,603817.SH,0,100,27,True,0.08901719999994384,pass
income,603818.SH,0,100,36,True,0.07591129999855184,pass
balancesheet,603818.SH,0,100,42,True,0.1019047000008868,pass
cashflow,603818.SH,0,100,35,True,0.081442300001072,pass
income,603819.SH,0,100,30,True,0.12786740000228747,pass
balancesheet,603819.SH,0,100,38,True,0.13414140000168118,pass
cashflow,603819.SH,0,100,30,True,0.10352770000099554,pass
income,603822.SH,0,100,33,True,0.1678094000017154,pass
balancesheet,603822.SH,0,100,39,True,0.08770630000071833,pass
cashflow,603822.SH,0,100,36,True,0.0685178999992786,pass
income,603823.SH,0,100,30,True,0.13724569999976666,pass
balancesheet,603823.SH,0,100,39,True,0.10511680000126944,pass
cashflow,603823.SH,0,100,28,True,0.07056000000011409,pass
income,603825.SH,0,100,31,True,0.08137789999818779,pass
balancesheet,603825.SH,0,100,36,True,0.0978188000008231,pass
cashflow,603825.SH,0,100,29,True,0.14542680000158725,pass
income,603826.SH,0,100,31,True,0.08830630000011297,pass
balancesheet,603826.SH,0,100,33,True,0.08267160000104923,pass
cashflow,603826.SH,0,100,27,True,0.08385749999797554,pass
income,603828.SH,0,100,36,True,0.08760049999909825,pass
balancesheet,603828.SH,0,100,44,True,0.08855249999760417,pass
cashflow,603828.SH,0,100,35,True,0.08215449999988778,pass
income,603829.SH,0,100,23,True,0.10891009999977541,pass
balancesheet,603829.SH,0,100,30,True,0.0960395999973116,pass
cashflow,603829.SH,0,100,23,True,0.08194279999952414,pass
income,603833.SH,0,100,31,True,0.10692930000004708,pass
balancesheet,603833.SH,0,100,36,True,0.06980409999960102,pass
cashflow,603833.SH,0,100,28,True,0.08772719999979017,pass
income,603838.SH,0,100,37,True,0.0962839999992866,pass
balancesheet,603838.SH,0,100,42,True,0.08175040000060108,pass
cashflow,603838.SH,0,100,32,True,0.0726582999996026,pass
income,603839.SH,0,100,32,True,0.06741599999804748,pass
balancesheet,603839.SH,0,100,39,True,0.06506350000199745,pass
cashflow,603839.SH,0,100,29,True,0.07979700000214507,pass
income,603843.SH,0,100,33,True,0.11519339999722433,pass
balancesheet,603843.SH,0,100,39,True,0.07950309999796445,pass
cashflow,603843.SH,0,100,30,True,0.07893239999975776,pass
income,603848.SH,0,100,26,True,0.07952799999839044,pass
balancesheet,603848.SH,0,100,31,True,0.0879224999989674,pass
cashflow,603848.SH,0,100,23,True,0.07691799999884097,pass
income,603855.SH,0,100,29,True,0.08908009999868227,pass
balancesheet,603855.SH,0,100,33,True,0.11085479999746894,pass
cashflow,603855.SH,0,100,28,True,0.08211060000030557,pass
income,603856.SH,0,100,30,True,0.08092570000007981,pass
balancesheet,603856.SH,0,100,33,True,0.12987489999795798,pass
cashflow,603856.SH,0,100,26,True,0.07973990000027698,pass
income,603858.SH,0,100,32,True,0.07078259999980219,pass
balancesheet,603858.SH,0,100,38,True,0.08649650000006659,pass
cashflow,603858.SH,0,100,30,True,0.1231355000018084,pass
income,603859.SH,0,100,33,True,0.11322730000028969,pass
balancesheet,603859.SH,0,100,38,True,0.0841550000004645,pass
cashflow,603859.SH,0,100,30,True,0.0784235000028275,pass
income,603860.SH,0,100,35,True,0.0836457999976119,pass
balancesheet,603860.SH,0,100,39,True,0.06952699999965262,pass
cashflow,603860.SH,0,100,32,True,0.13355219999721157,pass
income,603861.SH,0,100,37,True,0.08094110000092769,pass
balancesheet,603861.SH,0,100,46,True,0.08508399999846006,pass
cashflow,603861.SH,0,100,36,True,0.08049659999960568,pass
income,603863.SH,0,100,33,True,0.09704740000233869,pass
balancesheet,603863.SH,0,100,32,True,0.09671419999722275,pass
cashflow,603863.SH,0,100,30,True,0.07384499999898253,pass
income,603866.SH,0,100,38,True,0.07373619999998482,pass
balancesheet,603866.SH,0,100,44,True,0.08172100000228966,pass
cashflow,603866.SH,0,100,35,True,0.07897170000069309,pass
income,603867.SH,0,100,32,True,0.08373190000202158,pass
balancesheet,603867.SH,0,100,24,True,0.08810660000017378,pass
cashflow,603867.SH,0,100,20,True,0.08336789999884786,pass
income,603868.SH,0,100,33,True,0.0806185999972513,pass
balancesheet,603868.SH,0,100,39,True,0.06169170000066515,pass
cashflow,603868.SH,0,100,30,True,0.0662025999990874,pass
income,603869.SH,0,100,36,True,0.06587500000023283,pass
balancesheet,603869.SH,0,100,45,True,0.08924019999903976,pass
cashflow,603869.SH,0,100,33,True,0.0683924000004481,pass
income,603871.SH,0,100,28,True,0.06673899999805144,pass
balancesheet,603871.SH,0,100,32,True,0.06787489999987883,pass
cashflow,603871.SH,0,100,24,True,0.08555129999876954,pass
income,603876.SH,0,100,29,True,0.10882480000145733,pass
balancesheet,603876.SH,0,100,27,True,0.06522209999820916,pass
cashflow,603876.SH,0,100,23,True,0.08162539999830187,pass
income,603877.SH,0,100,35,True,0.08057879999978468,pass
balancesheet,603877.SH,0,100,41,True,0.08280010000089533,pass
cashflow,603877.SH,0,100,33,True,0.07127310000214493,pass
income,603878.SH,0,100,30,True,0.08010559999820543,pass
balancesheet,603878.SH,0,100,36,True,0.1393290000014531,pass
cashflow,603878.SH,0,100,27,True,0.07367979999980889,pass
income,603879.SH,0,100,28,True,0.09568620000209194,pass
balancesheet,603879.SH,0,100,31,True,0.08256260000052862,pass
cashflow,603879.SH,0,100,33,True,0.06976439999925788,pass
income,603880.SH,0,100,27,True,0.08074009999836562,pass
balancesheet,603880.SH,0,100,33,True,0.08043700000052922,pass
cashflow,603880.SH,0,100,24,True,0.08358189999853494,pass
income,603881.SH,0,100,35,True,0.0687011000009079,pass
balancesheet,603881.SH,0,100,41,True,0.12603000000308384,pass
cashflow,603881.SH,0,100,31,True,0.18516989999989164,pass
income,603882.SH,0,100,29,True,0.07505700000183424,pass
