selection_date,effective_date,instrument,action
2021-03-31,2021-04-01,SZ000931,exit
2021-03-31,2021-04-01,SZ000948,exit
2021-03-31,2021-04-01,SZ000973,exit
2021-03-31,2021-04-01,SZ002107,exit
2021-03-31,2021-04-01,SZ002115,exit
2021-03-31,2021-04-01,SZ002161,exit
2021-03-31,2021-04-01,SZ002201,exit
2021-03-31,2021-04-01,SZ002215,exit
2021-03-31,2021-04-01,SZ002243,exit
2021-03-31,2021-04-01,SZ002279,exit
2021-03-31,2021-04-01,SZ002363,exit
2021-03-31,2021-04-01,SZ002391,exit
2021-03-31,2021-04-01,SZ002486,exit
2021-03-31,2021-04-01,SZ002526,exit
2021-03-31,2021-04-01,SZ002536,exit
2021-03-31,2021-04-01,SZ002562,exit
2021-03-31,2021-04-01,SZ002579,exit
2021-03-31,2021-04-01,SZ002589,exit
2021-03-31,2021-04-01,SZ002609,exit
2021-03-31,2021-04-01,SZ002688,exit
2021-03-31,2021-04-01,SZ002717,exit
2021-03-31,2021-04-01,SZ002746,exit
2021-03-31,2021-04-01,SZ002796,exit
2021-03-31,2021-04-01,SZ002905,exit
2021-03-31,2021-04-01,SZ002908,exit
2021-03-31,2021-04-01,SZ002965,exit
2021-03-31,2021-04-01,SZ002973,exit
2021-03-31,2021-04-01,SZ300039,exit
2021-03-31,2021-04-01,SZ300086,exit
2021-03-31,2021-04-01,SZ300173,exit
2021-03-31,2021-04-01,SZ300201,exit
2021-03-31,2021-04-01,SZ300215,exit
2021-03-31,2021-04-01,SZ300235,exit
2021-03-31,2021-04-01,SZ300279,exit
2021-03-31,2021-04-01,SZ300359,exit
2021-03-31,2021-04-01,SZ300399,exit
2021-03-31,2021-04-01,SZ300467,exit
2021-03-31,2021-04-01,SZ300545,exit
2021-03-31,2021-04-01,SZ300555,exit
2021-03-31,2021-04-01,SZ300606,exit
2021-03-31,2021-04-01,SZ300688,exit
2021-03-31,2021-04-01,SZ300772,exit
2021-03-31,2021-04-01,SZ300799,exit
2021-03-31,2021-04-01,SZ300812,exit
2021-04-30,2021-05-06,SH600023,enter
2021-04-30,2021-05-06,SH600121,enter
2021-04-30,2021-05-06,SH600307,enter
2021-04-30,2021-05-06,SH600397,enter
2021-04-30,2021-05-06,SH600398,enter
2021-04-30,2021-05-06,SH600428,enter
2021-04-30,2021-05-06,SH600481,enter
2021-04-30,2021-05-06,SH600499,enter
2021-04-30,2021-05-06,SH600509,enter
2021-04-30,2021-05-06,SH600573,enter
2021-04-30,2021-05-06,SH600616,enter
2021-04-30,2021-05-06,SH600868,enter
2021-04-30,2021-05-06,SH600980,enter
2021-04-30,2021-05-06,SH601005,enter
2021-04-30,2021-05-06,SH601015,enter
2021-04-30,2021-05-06,SH601218,enter
2021-04-30,2021-05-06,SH601918,enter
2021-04-30,2021-05-06,SH603002,enter
2021-04-30,2021-05-06,SH603025,enter
2021-04-30,2021-05-06,SH603060,enter
2021-04-30,2021-05-06,SH603076,enter
2021-04-30,2021-05-06,SH603439,enter
2021-04-30,2021-05-06,SH603808,enter
2021-04-30,2021-05-06,SH688027,enter
2021-04-30,2021-05-06,SH688050,enter
2021-04-30,2021-05-06,SH688180,enter
2021-04-30,2021-05-06,SH688256,enter
2021-04-30,2021-05-06,SH688311,enter
2021-04-30,2021-05-06,SH688508,enter
2021-04-30,2021-05-06,SH688561,enter
2021-04-30,2021-05-06,SH688567,enter
2021-04-30,2021-05-06,SH688568,enter
2021-04-30,2021-05-06,SH688580,enter
2021-04-30,2021-05-06,SH688586,enter
2021-04-30,2021-05-06,SH688981,enter
2021-04-30,2021-05-06,SZ000159,enter
2021-04-30,2021-05-06,SZ000532,enter
2021-04-30,2021-05-06,SZ000543,enter
2021-04-30,2021-05-06,SZ000552,enter
2021-04-30,2021-05-06,SZ000560,enter
2021-04-30,2021-05-06,SZ000600,enter
2021-04-30,2021-05-06,SZ000616,enter
2021-04-30,2021-05-06,SZ000657,enter
2021-04-30,2021-05-06,SZ000727,enter
2021-04-30,2021-05-06,SZ000751,enter
2021-04-30,2021-05-06,SZ000791,enter
2021-04-30,2021-05-06,SZ000798,enter
2021-04-30,2021-05-06,SZ000922,enter
2021-04-30,2021-05-06,SZ001896,enter
2021-04-30,2021-05-06,SZ002067,enter
2021-04-30,2021-05-06,SZ002176,enter
2021-04-30,2021-05-06,SZ002386,enter
2021-04-30,2021-05-06,SZ002404,enter
2021-04-30,2021-05-06,SZ002442,enter
2021-04-30,2021-05-06,SZ002549,enter
2021-04-30,2021-05-06,SZ002646,enter
2021-04-30,2021-05-06,SZ002730,enter
2021-04-30,2021-05-06,SZ002801,enter
2021-04-30,2021-05-06,SZ002805,enter
2021-04-30,2021-05-06,SZ002991,enter
2021-04-30,2021-05-06,SZ300086,enter
2021-04-30,2021-05-06,SZ300137,enter
2021-04-30,2021-05-06,SZ300518,enter
2021-04-30,2021-05-06,SZ300563,enter
2021-04-30,2021-05-06,SZ300799,enter
2021-04-30,2021-05-06,SZ300840,enter
2021-04-30,2021-05-06,SZ300847,enter
2021-04-30,2021-05-06,SZ300848,enter
2021-04-30,2021-05-06,SZ300850,enter
2021-04-30,2021-05-06,SZ300852,enter
2021-04-30,2021-05-06,SZ300855,enter
2021-04-30,2021-05-06,SZ300856,enter
2021-04-30,2021-05-06,SZ300857,enter
2021-04-30,2021-05-06,SZ300858,enter
2021-04-30,2021-05-06,SH600053,exit
2021-04-30,2021-05-06,SH600170,exit
2021-04-30,2021-05-06,SH600501,exit
2021-04-30,2021-05-06,SH600523,exit
2021-04-30,2021-05-06,SH600587,exit
2021-04-30,2021-05-06,SH600624,exit
2021-04-30,2021-05-06,SH600668,exit
2021-04-30,2021-05-06,SH600756,exit
2021-04-30,2021-05-06,SH601018,exit
2021-04-30,2021-05-06,SH601608,exit
2021-04-30,2021-05-06,SH603079,exit
2021-04-30,2021-05-06,SH603200,exit
2021-04-30,2021-05-06,SH603536,exit
2021-04-30,2021-05-06,SH603559,exit
2021-04-30,2021-05-06,SH603600,exit
2021-04-30,2021-05-06,SH603696,exit
2021-04-30,2021-05-06,SH603777,exit
2021-04-30,2021-05-06,SH603886,exit
2021-04-30,2021-05-06,SH688138,exit
2021-04-30,2021-05-06,SH688166,exit
2021-04-30,2021-05-06,SH688189,exit
2021-04-30,2021-05-06,SH688233,exit
2021-04-30,2021-05-06,SH688258,exit
2021-04-30,2021-05-06,SH688520,exit
2021-04-30,2021-05-06,SZ000025,exit
2021-04-30,2021-05-06,SZ000038,exit
2021-04-30,2021-05-06,SZ000810,exit
2021-04-30,2021-05-06,SZ000839,exit
2021-04-30,2021-05-06,SZ000917,exit
2021-04-30,2021-05-06,SZ002045,exit
2021-04-30,2021-05-06,SZ002083,exit
2021-04-30,2021-05-06,SZ002093,exit
2021-04-30,2021-05-06,SZ002170,exit
2021-04-30,2021-05-06,SZ002277,exit
2021-04-30,2021-05-06,SZ002321,exit
2021-04-30,2021-05-06,SZ002328,exit
2021-04-30,2021-05-06,SZ002343,exit
2021-04-30,2021-05-06,SZ002401,exit
2021-04-30,2021-05-06,SZ002417,exit
2021-04-30,2021-05-06,SZ002489,exit
2021-04-30,2021-05-06,SZ002606,exit
2021-04-30,2021-05-06,SZ002613,exit
2021-04-30,2021-05-06,SZ002660,exit
2021-04-30,2021-05-06,SZ002757,exit
2021-04-30,2021-05-06,SZ002886,exit
2021-04-30,2021-05-06,SZ002913,exit
2021-04-30,2021-05-06,SZ002989,exit
2021-04-30,2021-05-06,SZ300016,exit
2021-04-30,2021-05-06,SZ300050,exit
2021-04-30,2021-05-06,SZ300051,exit
2021-04-30,2021-05-06,SZ300081,exit
2021-04-30,2021-05-06,SZ300109,exit
2021-04-30,2021-05-06,SZ300155,exit
2021-04-30,2021-05-06,SZ300187,exit
2021-04-30,2021-05-06,SZ300199,exit
2021-04-30,2021-05-06,SZ300230,exit
2021-04-30,2021-05-06,SZ300249,exit
2021-04-30,2021-05-06,SZ300259,exit
2021-04-30,2021-05-06,SZ300266,exit
2021-04-30,2021-05-06,SZ300267,exit
2021-04-30,2021-05-06,SZ300283,exit
2021-04-30,2021-05-06,SZ300284,exit
2021-04-30,2021-05-06,SZ300341,exit
2021-04-30,2021-05-06,SZ300396,exit
2021-04-30,2021-05-06,SZ300411,exit
2021-04-30,2021-05-06,SZ300414,exit
2021-04-30,2021-05-06,SZ300480,exit
2021-04-30,2021-05-06,SZ300506,exit
2021-04-30,2021-05-06,SZ300513,exit
2021-04-30,2021-05-06,SZ300599,exit
2021-04-30,2021-05-06,SZ300643,exit
2021-04-30,2021-05-06,SZ300701,exit
2021-04-30,2021-05-06,SZ300805,exit
2021-04-30,2021-05-06,SZ300830,exit
2021-05-31,2021-06-01,SH600103,enter
2021-05-31,2021-06-01,SH600381,enter
2021-05-31,2021-06-01,SH600395,enter
2021-05-31,2021-06-01,SH600420,enter
2021-05-31,2021-06-01,SH600433,enter
2021-05-31,2021-06-01,SH600623,enter
2021-05-31,2021-06-01,SH600710,enter
2021-05-31,2021-06-01,SH600798,enter
2021-05-31,2021-06-01,SH601369,enter
2021-05-31,2021-06-01,SH601456,enter
2021-05-31,2021-06-01,SH601579,enter
2021-05-31,2021-06-01,SH601969,enter
2021-05-31,2021-06-01,SH603225,enter
2021-05-31,2021-06-01,SH603279,enter
2021-05-31,2021-06-01,SH603299,enter
2021-05-31,2021-06-01,SH603515,enter
2021-05-31,2021-06-01,SH603630,enter
2021-05-31,2021-06-01,SH603901,enter
2021-05-31,2021-06-01,SH603931,enter
2021-05-31,2021-06-01,SH605008,enter
2021-05-31,2021-06-01,SH605123,enter
2021-05-31,2021-06-01,SH605199,enter
2021-05-31,2021-06-01,SH605388,enter
2021-05-31,2021-06-01,SH688017,enter
2021-05-31,2021-06-01,SH688055,enter
2021-05-31,2021-06-01,SH688155,enter
2021-05-31,2021-06-01,SH688185,enter
2021-05-31,2021-06-01,SH688289,enter
2021-05-31,2021-06-01,SH688339,enter
2021-05-31,2021-06-01,SH688408,enter
2021-05-31,2021-06-01,SH688521,enter
2021-05-31,2021-06-01,SZ000545,enter
2021-05-31,2021-06-01,SZ000718,enter
2021-05-31,2021-06-01,SZ000812,enter
2021-05-31,2021-06-01,SZ000816,enter
2021-05-31,2021-06-01,SZ000862,enter
2021-05-31,2021-06-01,SZ000928,enter
2021-05-31,2021-06-01,SZ002172,enter
2021-05-31,2021-06-01,SZ002203,enter
2021-05-31,2021-06-01,SZ002536,enter
2021-05-31,2021-06-01,SZ002609,enter
2021-05-31,2021-06-01,SZ002630,enter
2021-05-31,2021-06-01,SZ002636,enter
2021-05-31,2021-06-01,SZ002807,enter
2021-05-31,2021-06-01,SZ002813,enter
2021-05-31,2021-06-01,SZ002993,enter
2021-05-31,2021-06-01,SZ002996,enter
2021-05-31,2021-06-01,SZ300016,enter
2021-05-31,2021-06-01,SZ300172,enter
2021-05-31,2021-06-01,SZ300199,enter
2021-05-31,2021-06-01,SZ300283,enter
2021-05-31,2021-06-01,SZ300290,enter
2021-05-31,2021-06-01,SZ300350,enter
2021-05-31,2021-06-01,SZ300490,enter
2021-05-31,2021-06-01,SZ300506,enter
2021-05-31,2021-06-01,SZ300554,enter
2021-05-31,2021-06-01,SZ300692,enter
2021-05-31,2021-06-01,SZ300697,enter
2021-05-31,2021-06-01,SZ300859,enter
2021-05-31,2021-06-01,SZ300860,enter
2021-05-31,2021-06-01,SZ300861,enter
2021-05-31,2021-06-01,SZ300862,enter
2021-05-31,2021-06-01,SZ300863,enter
2021-05-31,2021-06-01,SZ300864,enter
2021-05-31,2021-06-01,SZ300865,enter
2021-05-31,2021-06-01,SZ300866,enter
2021-05-31,2021-06-01,SZ300867,enter
2021-05-31,2021-06-01,SZ300868,enter
2021-05-31,2021-06-01,SZ300869,enter
2021-05-31,2021-06-01,SZ300870,enter
2021-05-31,2021-06-01,SZ300871,enter
2021-05-31,2021-06-01,SZ300872,enter
2021-05-31,2021-06-01,SZ300873,enter
2021-05-31,2021-06-01,SZ300875,enter
2021-05-31,2021-06-01,SZ300876,enter
2021-05-31,2021-06-01,SZ300877,enter
2021-05-31,2021-06-01,SH600107,exit
2021-05-31,2021-06-01,SH600303,exit
2021-05-31,2021-06-01,SH600312,exit
2021-05-31,2021-06-01,SH600375,exit
2021-05-31,2021-06-01,SH600491,exit
2021-05-31,2021-06-01,SH600550,exit
2021-05-31,2021-06-01,SH600695,exit
2021-05-31,2021-06-01,SH600868,exit
2021-05-31,2021-06-01,SH600990,exit
2021-05-31,2021-06-01,SH601106,exit
2021-05-31,2021-06-01,SH601992,exit
2021-05-31,2021-06-01,SH603002,exit
2021-05-31,2021-06-01,SH603018,exit
2021-05-31,2021-06-01,SH603118,exit
2021-05-31,2021-06-01,SH603598,exit
2021-05-31,2021-06-01,SH603636,exit
2021-05-31,2021-06-01,SH603700,exit
2021-05-31,2021-06-01,SH603808,exit
2021-05-31,2021-06-01,SH603815,exit
2021-05-31,2021-06-01,SH603856,exit
2021-05-31,2021-06-01,SH603949,exit
2021-05-31,2021-06-01,SH688051,exit
2021-05-31,2021-06-01,SH688066,exit
2021-05-31,2021-06-01,SH688085,exit
2021-05-31,2021-06-01,SH688086,exit
2021-05-31,2021-06-01,SH688123,exit
2021-05-31,2021-06-01,SH688299,exit
2021-05-31,2021-06-01,SZ000004,exit
2021-05-31,2021-06-01,SZ000006,exit
2021-05-31,2021-06-01,SZ000019,exit
2021-05-31,2021-06-01,SZ000058,exit
2021-05-31,2021-06-01,SZ000156,exit
2021-05-31,2021-06-01,SZ000532,exit
2021-05-31,2021-06-01,SZ000616,exit
2021-05-31,2021-06-01,SZ000721,exit
2021-05-31,2021-06-01,SZ000886,exit
2021-05-31,2021-06-01,SZ000935,exit
2021-05-31,2021-06-01,SZ000957,exit
2021-05-31,2021-06-01,SZ002117,exit
2021-05-31,2021-06-01,SZ002135,exit
2021-05-31,2021-06-01,SZ002204,exit
2021-05-31,2021-06-01,SZ002307,exit
2021-05-31,2021-06-01,SZ002308,exit
2021-05-31,2021-06-01,SZ002560,exit
2021-05-31,2021-06-01,SZ002734,exit
2021-05-31,2021-06-01,SZ002772,exit
2021-05-31,2021-06-01,SZ002776,exit
2021-05-31,2021-06-01,SZ002837,exit
2021-05-31,2021-06-01,SZ002852,exit
2021-05-31,2021-06-01,SZ002866,exit
2021-05-31,2021-06-01,SZ002919,exit
2021-05-31,2021-06-01,SZ002935,exit
2021-05-31,2021-06-01,SZ002980,exit
2021-05-31,2021-06-01,SZ300025,exit
2021-05-31,2021-06-01,SZ300066,exit
2021-05-31,2021-06-01,SZ300161,exit
2021-05-31,2021-06-01,SZ300198,exit
2021-05-31,2021-06-01,SZ300220,exit
2021-05-31,2021-06-01,SZ300365,exit
2021-05-31,2021-06-01,SZ300367,exit
2021-05-31,2021-06-01,SZ300381,exit
2021-05-31,2021-06-01,SZ300416,exit
2021-05-31,2021-06-01,SZ300422,exit
2021-05-31,2021-06-01,SZ300466,exit
2021-05-31,2021-06-01,SZ300562,exit
2021-05-31,2021-06-01,SZ300571,exit
2021-05-31,2021-06-01,SZ300575,exit
2021-05-31,2021-06-01,SZ300644,exit
2021-05-31,2021-06-01,SZ300678,exit
2021-05-31,2021-06-01,SZ300707,exit
2021-05-31,2021-06-01,SZ300765,exit
2021-05-31,2021-06-01,SZ300793,exit
2021-05-31,2021-06-01,SZ300798,exit
2021-05-31,2021-06-01,SZ300799,exit
2021-05-31,2021-06-01,SZ300801,exit
2021-05-31,2021-06-01,SZ300817,exit
2021-06-30,2021-07-01,SH600123,enter
2021-06-30,2021-07-01,SH600292,enter
2021-06-30,2021-07-01,SH600328,enter
2021-06-30,2021-07-01,SH600569,enter
2021-06-30,2021-07-01,SH600688,enter
2021-06-30,2021-07-01,SH600722,enter
2021-06-30,2021-07-01,SH600744,enter
2021-06-30,2021-07-01,SH600746,enter
2021-06-30,2021-07-01,SH600759,enter
2021-06-30,2021-07-01,SH600792,enter
2021-06-30,2021-07-01,SH600844,enter
2021-06-30,2021-07-01,SH601567,enter
2021-06-30,2021-07-01,SH601702,enter
2021-06-30,2021-07-01,SH601880,enter
2021-06-30,2021-07-01,SH601949,enter
2021-06-30,2021-07-01,SH603126,enter
2021-06-30,2021-07-01,SH603155,enter
2021-06-30,2021-07-01,SH603565,enter
2021-06-30,2021-07-01,SH603698,enter
2021-06-30,2021-07-01,SH605006,enter
2021-06-30,2021-07-01,SH605009,enter
2021-06-30,2021-07-01,SH605111,enter
2021-06-30,2021-07-01,SH605136,enter
2021-06-30,2021-07-01,SH605358,enter
2021-06-30,2021-07-01,SH605369,enter
2021-06-30,2021-07-01,SH688095,enter
2021-06-30,2021-07-01,SH688127,enter
2021-06-30,2021-07-01,SH688301,enter
2021-06-30,2021-07-01,SH688368,enter
2021-06-30,2021-07-01,SH688390,enter
2021-06-30,2021-07-01,SH688526,enter
2021-06-30,2021-07-01,SH688536,enter
2021-06-30,2021-07-01,SH688559,enter
2021-06-30,2021-07-01,SH688595,enter
2021-06-30,2021-07-01,SZ000767,enter
2021-06-30,2021-07-01,SZ000822,enter
2021-06-30,2021-07-01,SZ000883,enter
2021-06-30,2021-07-01,SZ000893,enter
2021-06-30,2021-07-01,SZ000993,enter
2021-06-30,2021-07-01,SZ002162,enter
2021-06-30,2021-07-01,SZ002284,enter
2021-06-30,2021-07-01,SZ002455,enter
2021-06-30,2021-07-01,SZ002984,enter
2021-06-30,2021-07-01,SZ002998,enter
2021-06-30,2021-07-01,SZ003006,enter
2021-06-30,2021-07-01,SZ003009,enter
2021-06-30,2021-07-01,SZ300025,enter
2021-06-30,2021-07-01,SZ300055,enter
2021-06-30,2021-07-01,SZ300061,enter
2021-06-30,2021-07-01,SZ300066,enter
2021-06-30,2021-07-01,SZ300266,enter
2021-06-30,2021-07-01,SZ300279,enter
2021-06-30,2021-07-01,SZ300411,enter
2021-06-30,2021-07-01,SZ300414,enter
2021-06-30,2021-07-01,SZ300549,enter
2021-06-30,2021-07-01,SZ300641,enter
2021-06-30,2021-07-01,SZ300772,enter
2021-06-30,2021-07-01,SZ300879,enter
2021-06-30,2021-07-01,SZ300880,enter
2021-06-30,2021-07-01,SZ300881,enter
2021-06-30,2021-07-01,SZ300882,enter
2021-06-30,2021-07-01,SZ300883,enter
2021-06-30,2021-07-01,SZ300885,enter
2021-06-30,2021-07-01,SZ300886,enter
2021-06-30,2021-07-01,SZ300887,enter
2021-06-30,2021-07-01,SZ300888,enter
2021-06-30,2021-07-01,SZ300890,enter
2021-06-30,2021-07-01,SZ300891,enter
2021-06-30,2021-07-01,SZ300892,enter
2021-06-30,2021-07-01,SZ300893,enter
2021-06-30,2021-07-01,SZ300895,enter
2021-06-30,2021-07-01,SZ300896,enter
2021-06-30,2021-07-01,SH600062,exit
2021-06-30,2021-07-01,SH600114,exit
2021-06-30,2021-07-01,SH600125,exit
2021-06-30,2021-07-01,SH600191,exit
2021-06-30,2021-07-01,SH600203,exit
2021-06-30,2021-07-01,SH600285,exit
2021-06-30,2021-07-01,SH600467,exit
2021-06-30,2021-07-01,SH600477,exit
2021-06-30,2021-07-01,SH600528,exit
2021-06-30,2021-07-01,SH600532,exit
2021-06-30,2021-07-01,SH600604,exit
2021-06-30,2021-07-01,SH600633,exit
2021-06-30,2021-07-01,SH600723,exit
2021-06-30,2021-07-01,SH600802,exit
2021-06-30,2021-07-01,SH600820,exit
2021-06-30,2021-07-01,SH600831,exit
2021-06-30,2021-07-01,SH600980,exit
2021-06-30,2021-07-01,SH603093,exit
2021-06-30,2021-07-01,SH603108,exit
2021-06-30,2021-07-01,SH603197,exit
2021-06-30,2021-07-01,SH603229,exit
2021-06-30,2021-07-01,SH603279,exit
2021-06-30,2021-07-01,SH603330,exit
2021-06-30,2021-07-01,SH603439,exit
2021-06-30,2021-07-01,SH603515,exit
2021-06-30,2021-07-01,SH603528,exit
2021-06-30,2021-07-01,SH603566,exit
2021-06-30,2021-07-01,SH688003,exit
2021-06-30,2021-07-01,SH688026,exit
2021-06-30,2021-07-01,SH688157,exit
2021-06-30,2021-07-01,SH688158,exit
2021-06-30,2021-07-01,SH688196,exit
2021-06-30,2021-07-01,SZ000061,exit
2021-06-30,2021-07-01,SZ000153,exit
2021-06-30,2021-07-01,SZ000563,exit
2021-06-30,2021-07-01,SZ000582,exit
2021-06-30,2021-07-01,SZ000627,exit
2021-06-30,2021-07-01,SZ000826,exit
2021-06-30,2021-07-01,SZ002012,exit
2021-06-30,2021-07-01,SZ002087,exit
2021-06-30,2021-07-01,SZ002189,exit
2021-06-30,2021-07-01,SZ002228,exit
2021-06-30,2021-07-01,SZ002301,exit
2021-06-30,2021-07-01,SZ002310,exit
2021-06-30,2021-07-01,SZ002364,exit
2021-06-30,2021-07-01,SZ002398,exit
2021-06-30,2021-07-01,SZ002419,exit
2021-06-30,2021-07-01,SZ002437,exit
2021-06-30,2021-07-01,SZ002464,exit
2021-06-30,2021-07-01,SZ002515,exit
2021-06-30,2021-07-01,SZ002522,exit
2021-06-30,2021-07-01,SZ002530,exit
2021-06-30,2021-07-01,SZ002536,exit
2021-06-30,2021-07-01,SZ002547,exit
2021-06-30,2021-07-01,SZ002609,exit
2021-06-30,2021-07-01,SZ002698,exit
2021-06-30,2021-07-01,SZ002777,exit
2021-06-30,2021-07-01,SZ002807,exit
2021-06-30,2021-07-01,SZ002815,exit
2021-06-30,2021-07-01,SZ002878,exit
2021-06-30,2021-07-01,SZ300043,exit
2021-06-30,2021-07-01,SZ300048,exit
2021-06-30,2021-07-01,SZ300097,exit
2021-06-30,2021-07-01,SZ300336,exit
2021-06-30,2021-07-01,SZ300504,exit
2021-06-30,2021-07-01,SZ300559,exit
2021-06-30,2021-07-01,SZ300560,exit
2021-06-30,2021-07-01,SZ300686,exit
2021-06-30,2021-07-01,SZ300768,exit
2021-06-30,2021-07-01,SZ300797,exit
2021-06-30,2021-07-01,SZ300816,exit
2021-06-30,2021-07-01,SZ300865,exit
2021-07-30,2021-08-02,SH600058,enter
2021-07-30,2021-08-02,SH600207,enter
2021-07-30,2021-08-02,SH600331,enter
2021-07-30,2021-08-02,SH600389,enter
2021-07-30,2021-08-02,SH600587,enter
2021-07-30,2021-08-02,SH600686,enter
2021-07-30,2021-08-02,SH600877,enter
2021-07-30,2021-08-02,SH600976,enter
2021-07-30,2021-08-02,SH600980,enter
2021-07-30,2021-08-02,SH601126,enter
2021-07-30,2021-08-02,SH601187,enter
2021-07-30,2021-08-02,SH601568,enter
2021-07-30,2021-08-02,SH601619,enter
2021-07-30,2021-08-02,SH601995,enter
2021-07-30,2021-08-02,SH603279,enter
2021-07-30,2021-08-02,SH603776,enter
2021-07-30,2021-08-02,SH603877,enter
2021-07-30,2021-08-02,SH605099,enter
2021-07-30,2021-08-02,SH605338,enter
2021-07-30,2021-08-02,SH688065,enter
2021-07-30,2021-08-02,SH688133,enter
2021-07-30,2021-08-02,SH688179,enter
2021-07-30,2021-08-02,SH688356,enter
2021-07-30,2021-08-02,SH688788,enter
2021-07-30,2021-08-02,SH689009,enter
2021-07-30,2021-08-02,SZ000408,enter
2021-07-30,2021-08-02,SZ000633,enter
2021-07-30,2021-08-02,SZ000821,enter
2021-07-30,2021-08-02,SZ000949,enter
2021-07-30,2021-08-02,SZ000966,enter
2021-07-30,2021-08-02,SZ002006,enter
2021-07-30,2021-08-02,SZ002088,enter
2021-07-30,2021-08-02,SZ002109,enter
2021-07-30,2021-08-02,SZ002269,enter
2021-07-30,2021-08-02,SZ002472,enter
2021-07-30,2021-08-02,SZ002679,enter
2021-07-30,2021-08-02,SZ003012,enter
2021-07-30,2021-08-02,SZ003016,enter
2021-07-30,2021-08-02,SZ300093,enter
2021-07-30,2021-08-02,SZ300108,enter
2021-07-30,2021-08-02,SZ300153,enter
2021-07-30,2021-08-02,SZ300162,enter
2021-07-30,2021-08-02,SZ300215,enter
2021-07-30,2021-08-02,SZ300247,enter
2021-07-30,2021-08-02,SZ300258,enter
2021-07-30,2021-08-02,SZ300269,enter
2021-07-30,2021-08-02,SZ300359,enter
2021-07-30,2021-08-02,SZ300405,enter
2021-07-30,2021-08-02,SZ300421,enter
2021-07-30,2021-08-02,SZ300491,enter
2021-07-30,2021-08-02,SZ300540,enter
2021-07-30,2021-08-02,SZ300547,enter
2021-07-30,2021-08-02,SZ300610,enter
2021-07-30,2021-08-02,SZ300645,enter
2021-07-30,2021-08-02,SZ300678,enter
2021-07-30,2021-08-02,SZ300898,enter
2021-07-30,2021-08-02,SZ300900,enter
2021-07-30,2021-08-02,SZ300901,enter
2021-07-30,2021-08-02,SZ300902,enter
2021-07-30,2021-08-02,SZ300903,enter
2021-07-30,2021-08-02,SZ300905,enter
2021-07-30,2021-08-02,SZ300906,enter
2021-07-30,2021-08-02,SZ300999,enter
2021-07-30,2021-08-02,SH600094,exit
2021-07-30,2021-08-02,SH600388,exit
2021-07-30,2021-08-02,SH600420,exit
2021-07-30,2021-08-02,SH600527,exit
2021-07-30,2021-08-02,SH600609,exit
2021-07-30,2021-08-02,SH600643,exit
2021-07-30,2021-08-02,SH600662,exit
2021-07-30,2021-08-02,SH600783,exit
2021-07-30,2021-08-02,SH600823,exit
2021-07-30,2021-08-02,SH600846,exit
2021-07-30,2021-08-02,SH601069,exit
2021-07-30,2021-08-02,SH601949,exit
2021-07-30,2021-08-02,SH603056,exit
2021-07-30,2021-08-02,SH603336,exit
2021-07-30,2021-08-02,SH603353,exit
2021-07-30,2021-08-02,SH603368,exit
2021-07-30,2021-08-02,SH603609,exit
2021-07-30,2021-08-02,SH603661,exit
2021-07-30,2021-08-02,SH603666,exit
2021-07-30,2021-08-02,SH603826,exit
2021-07-30,2021-08-02,SH603859,exit
2021-07-30,2021-08-02,SZ000030,exit
2021-07-30,2021-08-02,SZ000078,exit
2021-07-30,2021-08-02,SZ000088,exit
2021-07-30,2021-08-02,SZ000518,exit
2021-07-30,2021-08-02,SZ000812,exit
2021-07-30,2021-08-02,SZ000889,exit
2021-07-30,2021-08-02,SZ000922,exit
2021-07-30,2021-08-02,SZ002197,exit
2021-07-30,2021-08-02,SZ002302,exit
2021-07-30,2021-08-02,SZ002329,exit
2021-07-30,2021-08-02,SZ002369,exit
2021-07-30,2021-08-02,SZ002392,exit
2021-07-30,2021-08-02,SZ002404,exit
2021-07-30,2021-08-02,SZ002432,exit
2021-07-30,2021-08-02,SZ002498,exit
2021-07-30,2021-08-02,SZ002551,exit
2021-07-30,2021-08-02,SZ002565,exit
2021-07-30,2021-08-02,SZ002641,exit
2021-07-30,2021-08-02,SZ002782,exit
2021-07-30,2021-08-02,SZ002783,exit
2021-07-30,2021-08-02,SZ002799,exit
2021-07-30,2021-08-02,SZ002884,exit
2021-07-30,2021-08-02,SZ002897,exit
2021-07-30,2021-08-02,SZ002956,exit
2021-07-30,2021-08-02,SZ002987,exit
2021-07-30,2021-08-02,SZ300013,exit
2021-07-30,2021-08-02,SZ300016,exit
2021-07-30,2021-08-02,SZ300025,exit
2021-07-30,2021-08-02,SZ300199,exit
2021-07-30,2021-08-02,SZ300209,exit
2021-07-30,2021-08-02,SZ300290,exit
2021-07-30,2021-08-02,SZ300370,exit
2021-07-30,2021-08-02,SZ300375,exit
2021-07-30,2021-08-02,SZ300411,exit
2021-07-30,2021-08-02,SZ300439,exit
2021-07-30,2021-08-02,SZ300452,exit
2021-07-30,2021-08-02,SZ300538,exit
2021-07-30,2021-08-02,SZ300642,exit
2021-07-30,2021-08-02,SZ300785,exit
2021-07-30,2021-08-02,SZ300822,exit
2021-07-30,2021-08-02,SZ300828,exit
2021-07-30,2021-08-02,SZ300868,exit
2021-08-31,2021-09-01,SH600333,enter
2021-08-31,2021-09-01,SH600379,enter
