batch_id,factor,ic_days,mean_rank_ic,std_rank_ic,min_pair_count,median_pair_count,max_factor_missing_count,max_label_missing_count,rank_ic_ir
alpha360_010,alpha360_VOLUME1,1273,0.001163004780293095,0.08135378592296899,0,1993.0,24,2000,0.014295644229689604
alpha360_010,alpha360_VOLUME10,1273,0.014107952448725869,0.08829126349747948,0,1992.0,26,2000,0.1597887705970888
alpha360_010,alpha360_VOLUME11,1273,0.015790682376369252,0.0897963085212934,0,1992.0,24,2000,0.17585001695949234
alpha360_010,alpha360_VOLUME12,1273,0.017633354554881048,0.09126470185380137,0,1992.0,23,2000,0.19321111225595464
alpha360_010,alpha360_VOLUME13,1273,0.01899536668474427,0.09187720444277435,0,1992.0,23,2000,0.20674732976421287
alpha360_010,alpha360_VOLUME14,1273,0.020577430583430922,0.09156640259299939,0,1992.0,25,2000,0.224726864884
alpha360_010,alpha360_VOLUME15,1273,0.021650103205862713,0.09182041468279738,0,1992.0,24,2000,0.23578746927527083
alpha360_010,alpha360_VOLUME16,1273,0.022983164072699454,0.09274086058321536,0,1991.5,27,2000,0.2478213370909677
alpha360_010,alpha360_VOLUME17,1273,0.023791099394920617,0.09410764810790932,0,1991.0,25,2000,0.25280728902756505
alpha360_010,alpha360_VOLUME18,1273,0.025212659014310353,0.09477735560572031,0,1991.0,24,2000,0.26601986152891394
alpha360_010,alpha360_VOLUME19,1273,0.02645787161977824,0.09630211320942329,0,1991.0,23,2000,0.27473822471830556
alpha360_011,alpha360_VOLUME2,1273,0.003196032404261545,0.0844600821181636,0,1993.0,29,2000,0.037840744693927085
alpha360_011,alpha360_VOLUME20,1273,0.02753680973467108,0.09795848587202191,0,1991.0,24,2000,0.28110693514236845
alpha360_011,alpha360_VOLUME21,1273,0.028364271119711633,0.09738476544539883,0,1991.0,23,2000,0.2912598391543569
alpha360_011,alpha360_VOLUME22,1273,0.029075110543050106,0.09877736612217174,0,1991.0,25,2000,0.29434992736178917
alpha360_011,alpha360_VOLUME23,1273,0.03017924346380342,0.10031521332372523,0,1991.0,24,2000,0.30084413384451053
alpha360_011,alpha360_VOLUME24,1273,0.0311740508677066,0.10197576299000045,0,1991.0,25,2000,0.305700589568165
alpha360_011,alpha360_VOLUME25,1273,0.032399073367884314,0.10355508596366564,0,1991.0,24,2000,0.3128680070745359
alpha360_011,alpha360_VOLUME26,1273,0.03365822432500472,0.10442646066373715,0,1991.0,23,2000,0.32231509246863504
alpha360_011,alpha360_VOLUME27,1273,0.03517032220098501,0.10610411421662568,0,1991.0,23,2000,0.3314699195280978
alpha360_011,alpha360_VOLUME28,1273,0.03632999249154837,0.10821109856117114,0,1991.0,23,2000,0.33573259096904207
alpha360_011,alpha360_VOLUME29,1273,0.037638800475626136,0.10911910509286714,0,1991.0,23,2000,0.3449331851062486
alpha360_011,alpha360_VOLUME3,1273,0.005145065483408913,0.0859648685734901,0,1993.0,24,2000,0.059850792175765055
alpha360_011,alpha360_VOLUME30,1273,0.038753113271718424,0.1098849067954378,0,1991.0,24,2000,0.352670029050135
alpha360_011,alpha360_VOLUME31,1273,0.039250888325834295,0.11071390774798087,0,1991.0,23,2000,0.3545253629307482
alpha360_011,alpha360_VOLUME32,1273,0.0398399326277965,0.1116980311503132,0,1991.0,23,2000,0.35667533453820227
alpha360_011,alpha360_VOLUME33,1273,0.04059948474295637,0.11208544714154005,0,1991.0,24,2000,0.36221905500085005
alpha360_011,alpha360_VOLUME34,1273,0.041389353916448275,0.1126237476984833,0,1991.0,23,2000,0.3675011244276474
alpha360_011,alpha360_VOLUME35,1273,0.04198992218242149,0.11242977864567012,0,1991.0,23,2000,0.37347687319349354
alpha360_011,alpha360_VOLUME36,1273,0.04252102992379781,0.11267391806280501,0,1991.0,23,2000,0.37738130221136335
alpha360_011,alpha360_VOLUME37,1273,0.04355560638202921,0.11282800659424475,0,1991.0,23,2000,0.3860354152906832
alpha360_011,alpha360_VOLUME38,1273,0.04459267442676752,0.11228509450617216,0,1991.0,22,2000,0.39713796940622714
alpha360_011,alpha360_VOLUME39,1273,0.04524049571410152,0.11256594422804794,0,1991.0,22,2000,0.4019021563257939
alpha360_011,alpha360_VOLUME4,1273,0.006617954721467631,0.08673482961492389,0,1993.0,24,2000,0.07630100561503753
alpha360_011,alpha360_VOLUME40,1273,0.04608083885457108,0.11238047409558113,0,1991.0,23,2000,0.4100431078033956
alpha360_011,alpha360_VOLUME41,1273,0.04628165048199456,0.11236083185159777,0,1991.0,24,2000,0.4119019921739431
alpha360_012,alpha360_VOLUME42,1273,0.046885709073034534,0.11220290573351081,0,1991.0,23,2000,0.4178653731516645
alpha360_012,alpha360_VOLUME43,1273,0.04800534788187256,0.11188098327708344,0,1991.0,24,2000,0.4290751339124625
alpha360_012,alpha360_VOLUME44,1273,0.04862092037071135,0.1117044923584728,0,1991.0,24,2000,0.4352637870165608
alpha360_012,alpha360_VOLUME45,1273,0.04899672331708576,0.11133987490841486,0,1991.0,23,2000,0.44006447247573366
alpha360_012,alpha360_VOLUME46,1273,0.048967291286630674,0.1108467926893595,0,1991.0,24,2000,0.4417565010099853
alpha360_012,alpha360_VOLUME47,1273,0.049072856354839954,0.11095081989074558,0,1991.0,24,2000,0.44229376946616983
alpha360_012,alpha360_VOLUME48,1273,0.0489543634877772,0.1106415166603165,0,1991.0,23,2000,0.44245925910500045
alpha360_012,alpha360_VOLUME49,1273,0.049051289786080615,0.11021049045656679,0,1991.0,22,2000,0.4450691543325578
alpha360_012,alpha360_VOLUME5,1273,0.007627093987890137,0.086357253011846,0,1992.0,25,2000,0.08832024782960493
alpha360_012,alpha360_VOLUME50,1273,0.048998264227182356,0.1104369670645255,0,1991.0,23,2000,0.4436762936323117
alpha360_012,alpha360_VOLUME51,1273,0.04998197362981783,0.10996566467417764,0,1991.0,23,2000,0.45452345309703474
alpha360_012,alpha360_VOLUME52,1273,0.050404364096876896,0.10978744917515308,0,1991.0,22,2000,0.45910861829445193
alpha360_012,alpha360_VOLUME53,1273,0.050599680527850584,0.10954435064632534,0,1991.0,21,2000,0.4619104520617097
alpha360_012,alpha360_VOLUME54,1273,0.05071382804572144,0.1095184202026539,0,1991.0,22,2000,0.46306208537230636
alpha360_012,alpha360_VOLUME55,1273,0.051423722550256616,0.10960331639823932,0,1991.0,22,2000,0.4691803518372615
alpha360_012,alpha360_VOLUME56,1273,0.0515689011573416,0.1096842865781681,0,1991.0,22,2000,0.4701576020243362
alpha360_012,alpha360_VOLUME57,1273,0.05211838476253402,0.10901109609340183,0,1991.0,22,2000,0.4781016486420653
alpha360_012,alpha360_VOLUME58,1273,0.052375759956699644,0.10858427699848193,0,1991.0,22,2000,0.48235123357161447
alpha360_012,alpha360_VOLUME59,1273,0.052699708456794295,0.10892243491021393,0,1991.0,25,2000,0.4838278587899297
alpha360_012,alpha360_VOLUME6,1273,0.008874822244279098,0.08806466907073644,0,1992.0,27,2000,0.10077619478874722
alpha360_012,alpha360_VOLUME7,1273,0.01041038561092528,0.08704917736620124,0,1992.0,27,2000,0.11959200449569489
alpha360_012,alpha360_VOLUME8,1273,0.011634980522282732,0.08781196480610243,0,1992.0,26,2000,0.13249880637534908
alpha360_012,alpha360_VOLUME9,1273,0.013084266318928638,0.0882623521587494,0,1992.0,26,2000,0.14824289177559155
alpha360_012,alpha360_VWAP0,1273,0.008439200831986304,0.1356972563326536,0,1994.0,21,2000,0.06219138883175438
alpha360_012,alpha360_VWAP1,1273,0.011313843708765904,0.14923514237673483,0,1993.0,24,2000,0.07581219496011744
alpha360_013,alpha360_VWAP10,1273,0.04461635633799643,0.15228805937157766,0,1992.0,26,2000,0.2929734381152894
alpha360_013,alpha360_VWAP11,1273,0.047468311548068264,0.15266639595514261,0,1992.0,24,2000,0.3109283562442628
alpha360_013,alpha360_VWAP12,1273,0.049873241788255765,0.1538847176916648,0,1992.0,23,2000,0.3240948323938548
alpha360_013,alpha360_VWAP13,1273,0.051925435758182,0.1547974533064286,0,1992.0,23,2000,0.335441150025855
alpha360_013,alpha360_VWAP14,1273,0.05390993464289674,0.15549888489785335,0,1992.0,25,2000,0.34669016873214226
alpha360_013,alpha360_VWAP15,1273,0.05542429732594337,0.15659265360633592,0,1992.0,24,2000,0.3539393199458549
alpha360_013,alpha360_VWAP16,1273,0.057095232148204014,0.15767829522060658,0,1991.5,27,2000,0.3620995018263134
alpha360_013,alpha360_VWAP17,1273,0.05872847906905017,0.15862757993360976,0,1991.0,25,2000,0.370228677091523
alpha360_013,alpha360_VWAP18,1273,0.06076365323924394,0.15982484726188476,0,1991.0,24,2000,0.3801890274274952
alpha360_013,alpha360_VWAP19,1273,0.06255665703506313,0.1613982243781217,0,1991.0,23,2000,0.38759197801647555
alpha360_013,alpha360_VWAP2,1273,0.01655146458167181,0.14947862106958912,0,1993.0,29,2000,0.11072797208884037
alpha360_013,alpha360_VWAP20,1273,0.0642337681629353,0.16269771917427145,0,1991.0,24,2000,0.39480435551854404
alpha360_013,alpha360_VWAP21,1273,0.06615774048019057,0.1634379921151615,0,1991.0,23,2000,0.40478801546689697
alpha360_013,alpha360_VWAP22,1273,0.06793775162277993,0.1638894278383579,0,1991.0,25,2000,0.41453407043306106
alpha360_013,alpha360_VWAP23,1273,0.06950508205134058,0.16430113273728997,0,1991.0,24,2000,0.42303471006786086
alpha360_013,alpha360_VWAP24,1273,0.07109406672700481,0.16490439484337838,0,1991.0,25,2000,0.4311229351681499
alpha360_013,alpha360_VWAP25,1273,0.07273673957022607,0.1656698877515487,0,1991.0,24,2000,0.4390462295677273
alpha360_013,alpha360_VWAP26,1273,0.0738066346345462,0.16656506519276476,0,1991.0,23,2000,0.44310993154014755
alpha360_013,alpha360_VWAP27,1273,0.07486430564227049,0.16760558723559146,0,1991.0,23,2000,0.44666951070693706
alpha360_013,alpha360_VWAP28,1273,0.07574367388553532,0.16863068896050046,0,1991.0,23,2000,0.44916897601762923
alpha360_013,alpha360_VWAP29,1273,0.07649093804860875,0.16945342520212095,0,1991.0,23,2000,0.4513980048344951
alpha360_013,alpha360_VWAP3,1273,0.021369287188929584,0.15073294313405539,0,1993.0,24,2000,0.14176918956544662
alpha360_013,alpha360_VWAP30,1273,0.07685490932721924,0.1700896508953852,0,1991.0,24,2000,0.4518494154267468
alpha360_013,alpha360_VWAP31,1273,0.07729630784075986,0.17072238550424407,0,1991.0,23,2000,0.45276023769500523
alpha360_013,alpha360_VWAP32,1273,0.07767407614600906,0.17137896680750636,0,1991.0,23,2000,0.45322992426050124
alpha360_014,alpha360_VWAP33,1273,0.07786308890470518,0.1718337033204509,0,1991.0,24,2000,0.45313048255439803
alpha360_014,alpha360_VWAP34,1273,0.07823286113391799,0.17219036417279818,0,1991.0,23,2000,0.45433936741900943
alpha360_014,alpha360_VWAP35,1273,0.07864604276225352,0.17220911681845733,0,1991.0,23,2000,0.4566891940173069
alpha360_014,alpha360_VWAP36,1273,0.07901946455723902,0.17204712186572843,0,1991.0,23,2000,0.4592896626245719
alpha360_014,alpha360_VWAP37,1273,0.07918037640899006,0.17214234608248674,0,1991.0,23,2000,0.4599703571545877
alpha360_014,alpha360_VWAP38,1273,0.0789339326063144,0.17197793486609758,0,1991.0,22,2000,0.45897709300773115
alpha360_014,alpha360_VWAP39,1273,0.07830253486184412,0.17178567173572337,0,1991.0,22,2000,0.4558152846548544
alpha360_014,alpha360_VWAP4,1273,0.02540649961512351,0.15093867517484388,0,1993.0,24,2000,0.16832332459320454
alpha360_014,alpha360_VWAP40,1273,0.07760483432718776,0.17172061866375687,0,1991.0,23,2000,0.4519249635312835
alpha360_014,alpha360_VWAP41,1273,0.07687652710365768,0.1715906133200411,0,1991.0,24,2000,0.44802291696616253
alpha360_014,alpha360_VWAP42,1273,0.07637847401517527,0.17120372887734195,0,1991.0,23,2000,0.4461262293527277
alpha360_014,alpha360_VWAP43,1273,0.075912493032886,0.17092837361153884,0,1991.0,24,2000,0.44411873481818104
alpha360_014,alpha360_VWAP44,1273,0.07527236423818046,0.1704941402394223,0,1991.0,24,2000,0.44149531551334625
alpha360_014,alpha360_VWAP45,1273,0.0744875539373816,0.16994036527272022,0,1991.0,23,2000,0.4383158398997437
alpha360_014,alpha360_VWAP46,1273,0.07383265285221476,0.16974471911184905,0,1991.0,24,2000,0.4349628856704789
alpha360_014,alpha360_VWAP47,1273,0.0731471457579879,0.1695119635748488,0,1991.0,24,2000,0.43151612556059765
alpha360_014,alpha360_VWAP48,1273,0.0724943163588681,0.16934186474789298,0,1991.0,23,2000,0.428094473075478
alpha360_014,alpha360_VWAP49,1273,0.07202611475928879,0.16875213609782133,0,1991.0,22,2000,0.42681601800605995
alpha360_014,alpha360_VWAP5,1273,0.028465862009851975,0.1504775817790556,0,1992.0,25,2000,0.18917011872006326
alpha360_014,alpha360_VWAP50,1273,0.0717683797819526,0.16811577237970304,0,1991.0,23,2000,0.42689855190896614
alpha360_014,alpha360_VWAP51,1273,0.07151027662534737,0.16753248908820684,0,1991.0,23,2000,0.42684423191311144
alpha360_014,alpha360_VWAP52,1273,0.07101128793220277,0.16716540400572974,0,1991.0,22,2000,0.42479655616881584
alpha360_014,alpha360_VWAP53,1273,0.07040143714858674,0.16718806328790053,0,1991.0,21,2000,0.4210912894382557
alpha360_014,alpha360_VWAP54,1273,0.06970396141671704,0.16740589060877029,0,1991.0,22,2000,0.4163769934453268
alpha360_014,alpha360_VWAP55,1273,0.06891960508054976,0.1679369697962703,0,1991.0,22,2000,0.41038971445154887
alpha360_015,alpha360_VWAP56,1273,0.06809531311295876,0.16885950805562946,0,1991.0,22,2000,0.40326608727608804
alpha360_015,alpha360_VWAP57,1273,0.06742677762428734,0.16974207004696817,0,1991.0,22,2000,0.39723079614635387
alpha360_015,alpha360_VWAP58,1273,0.06702970572078754,0.17039204523427418,0,1991.0,22,2000,0.39338518197036454
alpha360_015,alpha360_VWAP59,1273,0.06685164843495899,0.17103350623848457,0,1991.0,25,2000,0.3908687245278292
alpha360_015,alpha360_VWAP6,1273,0.03228725118636738,0.1498948372911312,0,1992.0,27,2000,0.2153993544397924
alpha360_015,alpha360_VWAP7,1273,0.03567967441165381,0.15031039025558315,0,1992.0,27,2000,0.23737330700149997
alpha360_015,alpha360_VWAP8,1273,0.03885848458283341,0.15106090284887438,0,1992.0,26,2000,0.2572372059877634
alpha360_015,alpha360_VWAP9,1273,0.04196823917428038,0.15188568885331438,0,1992.0,26,2000,0.27631463827254826
project_basic_001,amount_cv_20,1273,-0.04066259237933358,0.08377953541252824,0,1985.0,45,2000,-0.48535232594824074
project_basic_001,amount_mean_20,1273,-0.08212992318029068,0.14212107262471782,0,1985.0,45,2000,-0.5778870202954447
project_basic_001,amount_std_20,1273,-0.08965240768804547,0.13287600759914658,0,1985.0,45,2000,-0.6747072651257268
project_basic_001,amplitude_20,1273,-0.08671643305266512,0.2351112510349093,0,1985.0,45,2000,-0.3688314900752643
project_basic_001,corr_ret_amount_20,1273,-0.02049262433958865,0.09008409843277994,0,1984.0,45,2000,-0.22748325948868867
project_basic_001,corr_ret_volume_20,1273,-0.02340309724537907,0.09232140373392186,0,1984.0,45,2000,-0.25349589909647374
project_basic_001,downside_std_20,1273,-0.05466249640763228,0.21373082557845782,0,1984.0,45,2000,-0.2557539197244451
project_basic_001,max_drawdown_20,1273,-0.023553602343687193,0.1882572958024687,0,1985.0,45,2000,-0.12511388864525655
project_basic_001,ret_10,1273,-0.043486954755640475,0.1521583991691793,0,1992.0,26,2000,-0.28580055385104924
project_basic_001,ret_20,1273,-0.06366641167693679,0.1622544167931537,0,1991.0,24,2000,-0.3923863087073953
project_basic_001,ret_5,1273,-0.02715528983002026,0.1504940461017034,0,1992.0,25,2000,-0.1804409578546968
project_basic_001,rev_20_exclude_5,1273,0.053827517123053836,0.15116467615140264,0,1990.0,24,2000,0.35608528720785
project_basic_001,rev_5,1273,0.02715528983002026,0.1504940461017034,0,1992.0,25,2000,0.1804409578546968
project_basic_001,std_20,1273,-0.07889330371678578,0.21857699462655786,0,1984.0,45,2000,-0.36094056399474334
project_basic_001,volume_ratio_5_20,1273,-0.02026434666602942,0.0975785256602459,0,1985.0,45,2000,-0.20767219558724326
ta_001,ta_momentum_ao,1273,-0.05461251274161115,0.1370570548415973,0,1978.0,57,2000,-0.39846553542777613
ta_001,ta_momentum_kama,1273,-0.023376473837412943,0.10001965578772078,0,1728.0,450,2000,-0.23371879910311416
ta_001,ta_momentum_ppo,1273,-0.07843083312591409,0.16911713364834302,0,1994.0,0,2000,-0.46376633422016694
ta_001,ta_momentum_ppo_hist,1273,-0.015733100077081338,0.14695786914507022,0,1994.0,0,2000,-0.10705857514544068
ta_001,ta_momentum_ppo_signal,1273,-0.07782824578536161,0.1681765213500596,0,1994.0,0,2000,-0.4627771175226181
ta_001,ta_momentum_pvo,1273,-0.04541067785792169,0.11917351058151207,0,1994.0,0,2000,-0.38104674131305194
ta_001,ta_momentum_pvo_hist,1273,0.0015223744980911993,0.09352199903061564,0,1994.0,0,2000,0.01627825018574325
ta_001,ta_momentum_pvo_signal,1273,-0.051043467067769605,0.1249617934848311,0,1994.0,0,2000,-0.408472587054904
ta_001,ta_momentum_roc,1273,-0.048938194483417706,0.15356967468324415,0,1992.0,23,2000,-0.3186709523501863
ta_001,ta_momentum_rsi,1273,-0.05553025107225525,0.1540733297130268,0,1994.0,0,2000,-0.36041442847820926
ta_001,ta_momentum_stoch,1273,-0.02795040930144539,0.13782907740165634,0,1988.0,39,2000,-0.20279036781181775
ta_001,ta_momentum_stoch_rsi,1273,-0.0047343067379047,0.1287010728970388,0,1994.0,3,2000,-0.03678529348152488
ta_001,ta_momentum_stoch_rsi_d,1273,-0.0042649669155924285,0.13053116211942012,0,1994.0,3,2000,-0.03267393660136499
ta_001,ta_momentum_stoch_rsi_k,1273,-0.004000416381113809,0.1301227518512566,0,1994.0,3,2000,-0.03074340439469561
ta_001,ta_momentum_stoch_signal,1273,-0.029627388383896953,0.14117509654570967,0,1987.0,40,2000,-0.2098627102713133
ta_001,ta_momentum_tsi,1273,-0.06539364989085464,0.16118602012714225,0,1994.0,0,2000,-0.40570298738856286
ta_001,ta_momentum_uo,1273,-0.03491924401332196,0.13153240202611016,0,1980.0,53,2000,-0.26548016667703084
ta_001,ta_momentum_wr,1273,-0.02795040930144539,0.13782907740165634,0,1988.0,39,2000,-0.20279036781181775
ta_001,ta_trend_adx,1273,-0.01385639685630356,0.11011448497670469,0,1729.0,449,2000,-0.1258362772094421
ta_001,ta_trend_adx_neg,1273,0.05381477045389242,0.14868876862596409,0,1729.0,449,2000,0.36192895368759725
ta_001,ta_trend_adx_pos,1273,-0.06070682358032123,0.14025526010236208,0,1729.0,449,2000,-0.43283099354716353
ta_001,ta_trend_aroon_down,1273,0.04264926470933856,0.1266923972186119,0,1982.0,50,2000,0.33663633845167407
ta_001,ta_trend_aroon_ind,1273,-0.05326530349694108,0.1328507248376011,0,1982.0,50,2000,-0.40094100775177144
ta_001,ta_trend_aroon_up,1273,-0.04875390922260842,0.11994373318132824,0,1982.0,50,2000,-0.40647316812211737
ta_001,ta_trend_cci,1273,-0.04178531000995529,0.13818166533245912,0,1985.0,45,2000,-0.302394025353665
ta_002,ta_trend_dpo,1273,0.019833878906301637,0.11157990164982787,0,1985.0,45,2000,0.17775494164304306
ta_002,ta_trend_ema_fast,1273,-0.023225020076880796,0.10144671966299308,0,1994.0,0,2000,-0.22893810814222995
ta_002,ta_trend_ema_slow,1273,-0.020854423585416195,0.10074792152082239,0,1994.0,0,2000,-0.2069960677164545
ta_002,ta_trend_ichimoku_a,1273,-0.02287555741563794,0.10091915108930462,0,1982.0,50,2000,-0.22667211494273343
ta_002,ta_trend_ichimoku_b,1273,-0.018992394260742763,0.09952450227775642,0,1994.0,1,2000,-0.19083134128858173
ta_002,ta_trend_ichimoku_base,1273,-0.02145437255876436,0.10062772773205494,0,1982.0,50,2000,-0.2132053763142867
ta_002,ta_trend_ichimoku_conv,1273,-0.024442090097681043,0.10130926091795553,0,1990.0,36,2000,-0.24126214993785483
ta_002,ta_trend_kst,1273,-0.07816167555798104,0.1685488691631987,0,1972.0,61,2000,-0.4637330166973735
ta_002,ta_trend_kst_diff,1273,-0.016986038887778374,0.1504250399189283,0,1972.0,61,2000,-0.11292028838372263
ta_002,ta_trend_kst_sig,1273,-0.07311759193104038,0.16597178562962803,0,1974.0,58,2000,-0.44054229852177945
ta_002,ta_trend_macd,1273,-0.061081654162792695,0.14090290703958253,0,1994.0,0,2000,-0.43350173141306164
ta_002,ta_trend_macd_diff,1273,-0.014807803864755668,0.11969116416793128,0,1994.0,0,2000,-0.12371676696184317
ta_002,ta_trend_macd_signal,1273,-0.06042141845463195,0.14132739580181075,0,1994.0,0,2000,-0.42752799704427724
ta_002,ta_trend_mass_index,1273,-0.05289918242747038,0.13163195088393972,0,1994.0,0,2000,-0.40187190170957615
ta_002,ta_trend_psar_down,1264,-0.030121799043031555,0.1077068736503679,0,1029.0,1997,2000,-0.2796645935598435
ta_002,ta_trend_psar_down_indicator,1269,-0.005054276572537465,0.0465953588734278,0,1994.0,0,2000,-0.10847167389067576
ta_002,ta_trend_psar_up,1270,-0.01116593302837893,0.10546234787319389,0,936.0,1912,2000,-0.10587601408044373
ta_002,ta_trend_psar_up_indicator,1271,-0.005410687667226903,0.048161350612337415,0,1994.0,0,2000,-0.11234501521310858
ta_002,ta_trend_sma_fast,1273,-0.023160044005154215,0.10124179415651338,0,1989.0,38,2000,-0.228759715274803
ta_002,ta_trend_sma_slow,1273,-0.020169906604764407,0.10077865575384874,0,1982.0,50,2000,-0.20014065928830488
ta_002,ta_trend_stc,1273,-0.015747632955037588,0.12370377794785035,0,1994.0,1,2000,-0.12730114808357992
ta_002,ta_trend_trix,1273,-0.0768709414720359,0.167386797158085,0,1994.0,0,2000,-0.45924136656630526
ta_002,ta_trend_vortex_ind_diff,1273,-0.04028246045803956,0.14628484543242237,0,1987.0,39,2000,-0.27537001757744217
ta_002,ta_trend_vortex_ind_neg,1273,0.04259270788633107,0.1443516194030763,0,1987.0,39,2000,0.2950622103337718
ta_002,ta_trend_vortex_ind_pos,1273,-0.03610656135598394,0.1443818695857852,0,1987.0,39,2000,-0.2500768376221299
ta_003,ta_volatility_atr,1273,-0.05446981522629128,0.10927959447458646,0,1723.0,454,2000,-0.4984445219455726
ta_003,ta_volatility_bbh,1273,-0.02392753530609698,0.09961408276543562,0,1985.0,45,2000,-0.24020233527060517
ta_003,ta_volatility_bbhi,1273,-0.02786172007421813,0.07085775982587295,0,1994.0,0,2000,-0.39320633537788935
ta_003,ta_volatility_bbl,1273,-0.017841739901314584,0.10321801296069404,0,1985.0,45,2000,-0.17285490574313625
ta_003,ta_volatility_bbm,1273,-0.021413531820639587,0.1008640333269445,0,1985.0,45,2000,-0.21230096709725013
ta_003,ta_volatility_bbp,1273,-0.041175745006357144,0.13970422898940357,0,1985.0,45,2000,-0.29473513653964106
ta_003,ta_volatility_bbw,1273,-0.05211389101938294,0.1912008047444414,0,1985.0,45,2000,-0.2725610443378534
ta_003,ta_volatility_dch,1273,-0.025260610678857758,0.09921237784512751,0,1985.0,45,2000,-0.2546114832394207
ta_003,ta_volatility_dcl,1273,-0.018819240038847107,0.1035419237915961,0,1985.0,45,2000,-0.18175478443616241
ta_003,ta_volatility_dcm,1273,-0.022521169685344913,0.10076285311984064,0,1985.0,45,2000,-0.22350666925399315
ta_003,ta_volatility_dcp,1273,-0.03440867489445297,0.1413198339433624,0,1985.0,45,2000,-0.2434808613505953
ta_003,ta_volatility_dcw,1273,-0.06252774138511837,0.2068907228030743,0,1985.0,45,2000,-0.30222593134170844
ta_003,ta_volatility_kcc,1273,-0.02350372318282562,0.1013391062655826,0,1990.0,37,2000,-0.2319314236029344
ta_003,ta_volatility_kch,1273,-0.024938384367057732,0.10092047807933215,0,1994.0,5,2000,-0.2471092571267253
ta_003,ta_volatility_kcl,1273,-0.021737601340519386,0.10199518413187997,0,1994.0,5,2000,-0.21312380114351895
ta_003,ta_volatility_kcli,1268,0.017519190107710105,0.10150032964031575,0,1994.0,0,2000,0.17260229764565724
ta_003,ta_volatility_kcp,1273,-0.029131485546908698,0.14206090073095198,0,1994.0,21,2000,-0.2050633594255508
ta_003,ta_volatility_kcw,1273,-0.08716236539981927,0.2243361070506339,0,1990.0,37,2000,-0.38853471492284675
ta_003,ta_volatility_ui,1273,-0.012123868365809648,0.17605873401681035,0,1988.0,39,2000,-0.0688626351513583
ta_003,ta_volume_adi,1273,-0.01635189725519513,0.11502324417716123,0,1994.0,21,2000,-0.14216167673039715
ta_003,ta_volume_cmf,1273,-0.03888550744798633,0.12180545906001765,0,1985.0,45,2000,-0.3192427313855131
ta_003,ta_volume_em,1273,-0.01013032360677568,0.10185330477487807,0,1993.0,24,2000,-0.09945994024608523
ta_003,ta_volume_fi,1273,-0.06065288742343415,0.13327976279426046,0,1994.0,0,2000,-0.4550794970806033
ta_003,ta_volume_mfi,1273,-0.034685845421228365,0.12913670703032332,0,1988.0,39,2000,-0.26859787754293274
ta_003,ta_volume_obv,1273,-0.0037326213183086344,0.09347831048600923,0,1994.0,21,2000,-0.039930346396956876
ta_004,ta_volume_sma_em,1273,-0.03185454884384147,0.1081918094575114,0,1987.0,39,2000,-0.2944266206801102
ta_004,ta_volume_vwap,1273,-0.023384226660414374,0.10071913213535018,0,1988.0,39,2000,-0.23217263855083428
