system,factor,return_mode,group_dimension,metric,group,quantile,horizon,value,source_file
jqfactor_analyzer,alpha158_ROC5,raw_return,index_segment,mean_information_coefficient_by_group,csi1000,,period_20,0.0217690605028744,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC5/raw_return/index_segment/mean_information_coefficient_by_group.csv
jqfactor_analyzer,alpha158_ROC5,raw_return,index_segment,mean_information_coefficient_by_group,csi300,,period_10,-0.0008264174760558,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC5/raw_return/index_segment/mean_information_coefficient_by_group.csv
jqfactor_analyzer,alpha158_ROC5,raw_return,index_segment,mean_information_coefficient_by_group,csi300,,period_20,0.0027894840568252,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC5/raw_return/index_segment/mean_information_coefficient_by_group.csv
jqfactor_analyzer,alpha158_ROC5,raw_return,index_segment,mean_information_coefficient_by_group,csi500,,period_10,0.0122035135061766,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC5/raw_return/index_segment/mean_information_coefficient_by_group.csv
jqfactor_analyzer,alpha158_ROC5,raw_return,index_segment,mean_information_coefficient_by_group,csi500,,period_20,0.0030114415530403,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC5/raw_return/index_segment/mean_information_coefficient_by_group.csv
jqfactor_analyzer,alpha158_ROC5,raw_return,index_segment,mean_information_coefficient_by_group,outside_major_indices,,period_10,0.043743237365453,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC5/raw_return/index_segment/mean_information_coefficient_by_group.csv
jqfactor_analyzer,alpha158_ROC5,raw_return,index_segment,mean_information_coefficient_by_group,outside_major_indices,,period_20,0.0368941943217581,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC5/raw_return/index_segment/mean_information_coefficient_by_group.csv
jqfactor_analyzer,alpha158_ROC5,raw_return,index_segment,mean_return_by_quantile_by_group,csi1000,1,period_10,-0.0021318575263022,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC5/raw_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC5,raw_return,index_segment,mean_return_by_quantile_by_group,csi1000,1,period_20,-0.0022635920870541,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC5/raw_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC5,raw_return,index_segment,mean_return_by_quantile_by_group,csi1000,2,period_10,0.0024235562071483,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC5/raw_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC5,raw_return,index_segment,mean_return_by_quantile_by_group,csi1000,2,period_20,0.0033656625984075,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC5/raw_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC5,raw_return,index_segment,mean_return_by_quantile_by_group,csi1000,3,period_10,0.0025162727917095,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC5/raw_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC5,raw_return,index_segment,mean_return_by_quantile_by_group,csi1000,3,period_20,0.0034499549464692,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC5/raw_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC5,raw_return,index_segment,mean_return_by_quantile_by_group,csi1000,4,period_10,0.0016947943174108,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC5/raw_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC5,raw_return,index_segment,mean_return_by_quantile_by_group,csi1000,4,period_20,0.000843902519243,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC5/raw_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC5,raw_return,index_segment,mean_return_by_quantile_by_group,csi1000,5,period_10,0.001711579942528,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC5/raw_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC5,raw_return,index_segment,mean_return_by_quantile_by_group,csi1000,5,period_20,0.0002665880235391,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC5/raw_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC5,raw_return,index_segment,mean_return_by_quantile_by_group,csi300,1,period_10,-0.0027890501067639,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC5/raw_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC5,raw_return,index_segment,mean_return_by_quantile_by_group,csi300,1,period_20,-0.0102446835206352,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC5/raw_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC5,raw_return,index_segment,mean_return_by_quantile_by_group,csi300,2,period_10,-0.0018286506176728,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC5/raw_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC5,raw_return,index_segment,mean_return_by_quantile_by_group,csi300,2,period_20,-0.0047712288192363,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC5/raw_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC5,raw_return,index_segment,mean_return_by_quantile_by_group,csi300,3,period_10,-0.0013834955357908,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC5/raw_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC5,raw_return,index_segment,mean_return_by_quantile_by_group,csi300,3,period_20,-0.0025769594678405,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC5/raw_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC5,raw_return,index_segment,mean_return_by_quantile_by_group,csi300,4,period_10,-0.0031355703872473,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC5/raw_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC5,raw_return,index_segment,mean_return_by_quantile_by_group,csi300,4,period_20,-0.0042484749943588,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC5/raw_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC5,raw_return,index_segment,mean_return_by_quantile_by_group,csi300,5,period_10,-0.0028834126347341,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC5/raw_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC5,raw_return,index_segment,mean_return_by_quantile_by_group,csi300,5,period_20,-0.0045290855784547,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC5/raw_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC5,raw_return,index_segment,mean_return_by_quantile_by_group,csi500,1,period_10,-0.0011944360969389,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC5/raw_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC5,raw_return,index_segment,mean_return_by_quantile_by_group,csi500,1,period_20,-0.0023636990101034,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC5/raw_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC5,raw_return,index_segment,mean_return_by_quantile_by_group,csi500,2,period_10,0.0018089479076112,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC5/raw_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC5,raw_return,index_segment,mean_return_by_quantile_by_group,csi500,2,period_20,0.0021400937056624,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC5/raw_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC5,raw_return,index_segment,mean_return_by_quantile_by_group,csi500,3,period_10,0.0011560584976538,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC5/raw_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC5,raw_return,index_segment,mean_return_by_quantile_by_group,csi500,3,period_20,0.0015052782203515,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC5/raw_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC5,raw_return,index_segment,mean_return_by_quantile_by_group,csi500,4,period_10,-0.0001151622062555,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC5/raw_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC5,raw_return,index_segment,mean_return_by_quantile_by_group,csi500,4,period_20,-0.0006874193707803,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC5/raw_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC5,raw_return,index_segment,mean_return_by_quantile_by_group,csi500,5,period_10,0.0004557333544507,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC5/raw_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC5,raw_return,index_segment,mean_return_by_quantile_by_group,csi500,5,period_20,0.0002388580130229,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC5/raw_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC5,raw_return,index_segment,mean_return_by_quantile_by_group,outside_major_indices,1,period_10,-0.0056898754368773,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC5/raw_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC5,raw_return,index_segment,mean_return_by_quantile_by_group,outside_major_indices,1,period_20,-0.007601107479624,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC5/raw_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC5,raw_return,index_segment,mean_return_by_quantile_by_group,outside_major_indices,2,period_10,0.000314875974692,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC5/raw_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC5,raw_return,index_segment,mean_return_by_quantile_by_group,outside_major_indices,2,period_20,0.0014235625138657,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC5/raw_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC5,raw_return,index_segment,mean_return_by_quantile_by_group,outside_major_indices,3,period_10,0.0014166138796805,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC5/raw_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC5,raw_return,index_segment,mean_return_by_quantile_by_group,outside_major_indices,3,period_20,0.001420081178858,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC5/raw_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC5,raw_return,index_segment,mean_return_by_quantile_by_group,outside_major_indices,4,period_10,0.0031832005924223,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC5/raw_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC5,raw_return,index_segment,mean_return_by_quantile_by_group,outside_major_indices,4,period_20,0.0016628507443318,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC5/raw_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC5,raw_return,index_segment,mean_return_by_quantile_by_group,outside_major_indices,5,period_10,0.0018750280671517,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC5/raw_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC5,raw_return,index_segment,mean_return_by_quantile_by_group,outside_major_indices,5,period_20,-0.0007379127475758,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC5/raw_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC60,benchmark_excess_return,index_segment,mean_information_coefficient_by_group,csi1000,,period_10,0.0612813170474101,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC60/benchmark_excess_return/index_segment/mean_information_coefficient_by_group.csv
jqfactor_analyzer,alpha158_ROC60,benchmark_excess_return,index_segment,mean_information_coefficient_by_group,csi1000,,period_20,0.0797552197793407,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC60/benchmark_excess_return/index_segment/mean_information_coefficient_by_group.csv
jqfactor_analyzer,alpha158_ROC60,benchmark_excess_return,index_segment,mean_information_coefficient_by_group,csi300,,period_10,0.0290939740870188,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC60/benchmark_excess_return/index_segment/mean_information_coefficient_by_group.csv
jqfactor_analyzer,alpha158_ROC60,benchmark_excess_return,index_segment,mean_information_coefficient_by_group,csi300,,period_20,0.0429706507007414,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC60/benchmark_excess_return/index_segment/mean_information_coefficient_by_group.csv
jqfactor_analyzer,alpha158_ROC60,benchmark_excess_return,index_segment,mean_information_coefficient_by_group,csi500,,period_10,0.0427434308509711,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC60/benchmark_excess_return/index_segment/mean_information_coefficient_by_group.csv
jqfactor_analyzer,alpha158_ROC60,benchmark_excess_return,index_segment,mean_information_coefficient_by_group,csi500,,period_20,0.0613049709719481,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC60/benchmark_excess_return/index_segment/mean_information_coefficient_by_group.csv
jqfactor_analyzer,alpha158_ROC60,benchmark_excess_return,index_segment,mean_information_coefficient_by_group,outside_major_indices,,period_10,0.0821187804526744,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC60/benchmark_excess_return/index_segment/mean_information_coefficient_by_group.csv
jqfactor_analyzer,alpha158_ROC60,benchmark_excess_return,index_segment,mean_information_coefficient_by_group,outside_major_indices,,period_20,0.0952059404210761,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC60/benchmark_excess_return/index_segment/mean_information_coefficient_by_group.csv
jqfactor_analyzer,alpha158_ROC60,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi1000,1,period_10,-0.0022781022288519,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC60/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC60,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi1000,1,period_20,-0.0042240235305625,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC60/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC60,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi1000,2,period_10,0.0023699467800854,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC60/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC60,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi1000,2,period_20,0.0039009422017669,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC60/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC60,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi1000,3,period_10,0.0029448162524683,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC60/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC60,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi1000,3,period_20,0.0050033334271827,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC60/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC60,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi1000,4,period_10,0.0038415937178852,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC60/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC60,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi1000,4,period_20,0.0067307653601455,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC60/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC60,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi1000,5,period_10,0.0050386306191466,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC60/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC60,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi1000,5,period_20,0.0102255817500383,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC60/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC60,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi300,1,period_10,0.0002029258189764,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC60/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC60,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi300,1,period_20,-0.000908188324646,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC60/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC60,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi300,2,period_10,0.0042298997838075,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC60/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC60,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi300,2,period_20,0.0074427527163416,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC60/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC60,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi300,3,period_10,0.002789026191852,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC60/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC60,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi300,3,period_20,0.0063528723259182,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC60/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC60,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi300,4,period_10,0.0049222150286578,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC60/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC60,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi300,4,period_20,0.010688789645269,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC60/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC60,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi300,5,period_10,0.0061393241225044,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC60/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC60,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi300,5,period_20,0.0123172009965225,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC60/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC60,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi500,1,period_10,-0.0034359667229213,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC60/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC60,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi500,1,period_20,-0.0072388225090404,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC60/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC60,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi500,2,period_10,0.0032423675139284,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC60/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC60,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi500,2,period_20,0.0059492944684553,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC60/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC60,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi500,3,period_10,0.0043446542996898,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC60/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC60,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi500,3,period_20,0.0091494341839453,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC60/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC60,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi500,4,period_10,0.004846221088631,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC60/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC60,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi500,4,period_20,0.0091978383274481,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC60/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
jqfactor_analyzer,alpha158_ROC60,benchmark_excess_return,index_segment,mean_return_by_quantile_by_group,csi500,5,period_10,0.0030066514908707,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/context/jqfactor_analyzer/alpha158_ROC60/benchmark_excess_return/index_segment/mean_return_by_quantile_by_group.csv
