datetime,holding_count,gross_return,turnover,cost,net_return,universe_return,excess_return,net_excess_return
2017-07-04,200,-0.0017620153,0.45499999999999996,0.00022749999999999997,-0.0019895153,0.001379572,-0.0031415871,-0.0033690874
2017-07-05,200,0.00050545664,0.38,0.00019,0.00031545665,0.004171692,-0.0036662351,-0.0038562352
2017-07-06,200,-0.001343323,0.355,0.0001775,-0.001520823,-0.003935764,0.0025924412,0.002414941
2017-07-07,200,-0.0012542275,0.375,0.0001875,-0.0014417275,-0.01189439,0.010640163,0.010452663
2017-07-10,200,-0.003882656,0.525,0.00026250000000000004,-0.004145156,-0.0017132259,-0.0021694303,-0.0024319303
2017-07-11,200,-0.00055157393,0.46499999999999997,0.00023249999999999999,-0.00078407396,0.0031172333,-0.0036688072,-0.0039013072
2017-07-12,200,-0.003961542,0.375,0.0001875,-0.004149042,-0.0043204525,0.0003589103,0.00017141039
2017-07-13,200,-0.06585598,0.44499999999999995,0.0002225,-0.06607848,-0.05237744,-0.01347854,-0.013701037
2017-07-14,200,0.008253237,0.4,0.0002,0.008053238,0.010502296,-0.0022490583,-0.002449058
2017-07-17,200,0.006809616,0.44499999999999995,0.0002225,0.006587116,0.017045202,-0.010235585,-0.010458086
2017-07-18,200,0.0032859284,0.375,0.0001875,0.0030984285,0.0058708587,-0.0025849303,-0.0027724302
2017-07-19,200,-0.0017758611,0.31999999999999995,0.00015999999999999999,-0.0019358611,0.0015414817,-0.0033173428,-0.003477343
2017-07-20,200,0.0034547604,0.245,0.0001225,0.0033322605,0.0064283884,-0.002973628,-0.0030961279
2017-07-21,200,0.0014606735,0.30500000000000005,0.00015250000000000002,0.0013081735,-0.0025778974,0.004038571,0.003886071
2017-07-24,200,-0.004014386,0.625,0.0003125,-0.004326886,0.0006864569,-0.004700843,-0.005013343
2017-07-25,200,0.015759213,0.375,0.0001875,0.0155717125,0.013871866,0.0018873466,0.0016998462
2017-07-26,200,0.0003450644,0.42000000000000004,0.00021000000000000004,0.00013506442,0.00018068825,0.00016437616,-4.5623834e-05
2017-07-27,200,0.008652148,0.47,0.000235,0.008417148,0.00925768,-0.00060553197,-0.00084053166
2017-07-28,200,0.0019026512,0.365,0.0001825,0.0017201512,0.001150021,0.0007526302,0.0005701302
2017-07-31,200,-0.009447865,0.39,0.00019500000000000002,-0.0096428655,-0.009477069,2.9203482e-05,-0.00016579684
2017-08-01,200,-0.0013704369,0.41500000000000004,0.00020750000000000003,-0.0015779368,0.0039818888,-0.0053523257,-0.0055598253
2017-08-02,200,0.009228723,0.43500000000000005,0.00021750000000000003,0.009011223,-0.0035827719,0.012811495,0.012593995
2017-08-03,200,0.0033354,0.41000000000000003,0.00020500000000000002,0.0031304,0.008854588,-0.0055191875,-0.0057241875
2017-08-04,200,0.0017931532,0.495,0.0002475,0.0015456532,0.0040696817,-0.0022765286,-0.0025240285
2017-08-07,200,0.0018200215,0.43500000000000005,0.00021750000000000003,0.0016025215,0.00368849,-0.0018684685,-0.0020859684
2017-08-08,200,-0.00581938,0.43999999999999995,0.00021999999999999998,-0.0060393796,-0.0076369317,0.0018175519,0.0015975521
2017-08-09,200,-0.011853929,0.45499999999999996,0.00022749999999999997,-0.012081428,-0.017770253,0.0059163244,0.0056888247
2017-08-10,200,0.016105507,0.43999999999999995,0.00021999999999999998,0.015885506,0.020473573,-0.004368067,-0.0045880675
2017-08-11,200,0.0033286053,0.52,0.00026000000000000003,0.0030686054,0.0033189738,9.631505e-06,-0.00025036838
2017-08-14,200,0.0011900711,0.45499999999999996,0.00022749999999999997,0.0009625711,0.005245953,-0.004055882,-0.0042833816
2017-08-15,200,0.010602922,0.43999999999999995,0.00021999999999999998,0.010382922,0.009786405,0.0008165175,0.0005965177
2017-08-16,200,-0.0027619817,0.42500000000000004,0.00021250000000000002,-0.0029744818,-0.0032806944,0.0005187127,0.00030621258
2017-08-17,200,0.010395556,0.41500000000000004,0.00020750000000000003,0.010188056,0.0077611613,0.0026343944,0.0024268948
2017-08-18,200,-0.0025096724,0.49,0.000245,-0.0027546724,-0.00658522,0.0040755477,0.0038305474
2017-08-21,200,-0.0018534407,0.4,0.0002,-0.0020534405,-0.005145835,0.0032923946,0.0030923947
2017-08-22,200,-0.008428907,0.485,0.00024249999999999999,-0.008671407,-0.0071985633,-0.0012303437,-0.0014728433
2017-08-23,200,0.009850421,0.48,0.00024,0.009610421,0.010940405,-0.0010899836,-0.0013299836
2017-08-24,200,0.0139911845,0.5700000000000001,0.00028500000000000004,0.013706185,0.011906266,0.0020849183,0.0017999187
2017-08-25,200,-0.0016641212,0.55,0.000275,-0.0019391212,-0.0024403294,0.00077620824,0.00050120824
2017-08-28,200,0.002087813,0.5449999999999999,0.00027249999999999996,0.0018153131,0.004087347,-0.001999534,-0.002272034
2017-08-29,200,0.0020201448,0.505,0.0002525,0.0017676449,0.0028566527,-0.0008365079,-0.0010890078
2017-08-30,200,0.0027262259,0.515,0.0002575,0.002468726,0.0068992153,-0.004172989,-0.0044304896
2017-08-31,200,0.005411874,0.5,0.00025,0.005161874,0.0070489757,-0.0016371016,-0.0018871017
2017-09-01,200,0.0019399365,0.38,0.00019,0.0017499365,0.0004942344,0.0014457022,0.0012557021
2017-09-04,200,0.0041091465,0.385,0.00019250000000000002,0.0039166464,0.005139647,-0.0010305005,-0.0012230007
2017-09-05,200,-0.00048650295,0.39,0.00019500000000000002,-0.000681503,-0.0049872687,0.004500766,0.004305766
2017-09-06,200,0.00055287004,0.405,0.00020250000000000002,0.00035037004,0.0028903482,-0.002337478,-0.0025399781
2017-09-07,200,0.0051563084,0.44999999999999996,0.000225,0.0049313083,0.009268498,-0.0041121896,-0.0043371897
