datetime,variant_id,rank_ic,n,outer_split_id
2024-11-06,value_low_risk,-0.04271031560333426,1994,split_001
2024-11-07,value_low_risk,0.09063153407050166,1995,split_001
2024-11-08,value_low_risk,0.27871139534405204,1997,split_001
2024-11-11,value_low_risk,0.19371061200156275,1996,split_001
2024-11-12,value_low_risk,0.17309721846168155,1995,split_001
2024-11-13,value_low_risk,0.08704761297194936,1995,split_001
2024-11-14,value_low_risk,-0.032967720220491985,1994,split_001
2024-11-15,value_low_risk,-0.21535430015286666,1993,split_001
2024-11-18,value_low_risk,0.04578015946577922,1993,split_001
2024-11-19,value_low_risk,0.10166401981419296,1994,split_001
2024-11-20,value_low_risk,0.053030193510611785,1994,split_001
2024-11-21,value_low_risk,-0.09237773172592235,1994,split_001
2024-11-22,value_low_risk,0.16057070358668077,1994,split_001
2024-11-25,value_low_risk,0.15271484697891316,1995,split_001
2024-11-26,value_low_risk,0.3016730046849308,1995,split_001
2024-11-27,value_low_risk,0.23485233881961348,1993,split_001
2024-11-28,value_low_risk,0.3066116313688142,1994,split_001
2024-11-29,value_low_risk,0.3812905930842656,1991,split_001
2024-12-02,value_low_risk,0.4290757241337925,1994,split_001
2024-12-03,value_low_risk,0.42290052447131954,1991,split_001
2024-12-04,value_low_risk,0.5575418510341316,1993,split_001
2024-12-05,value_low_risk,0.606748032725732,1991,split_001
2024-12-06,value_low_risk,0.5222196021240824,1995,split_001
2024-12-09,value_low_risk,0.5429099606667127,1994,split_001
2024-12-10,value_low_risk,0.5125465884473808,1993,split_001
2024-12-11,value_low_risk,0.5215556068891873,1993,split_001
2024-12-12,value_low_risk,0.5181533840377657,1994,split_001
2024-12-13,value_low_risk,0.3799849044891828,1996,split_001
2024-12-16,value_low_risk,0.29431743925538095,1994,split_001
2024-12-17,value_low_risk,0.32719795412877606,1995,split_001
2024-12-18,value_low_risk,0.3793274237904689,1996,split_001
2024-12-19,value_low_risk,0.44409877180058677,1996,split_001
2024-12-20,value_low_risk,0.23806639735848284,1995,split_001
2024-12-23,value_low_risk,0.228563383337319,1996,split_001
2024-12-24,value_low_risk,0.1479570728837779,1997,split_001
2024-12-25,value_low_risk,0.14469083170610372,1996,split_001
2024-12-26,value_low_risk,0.24834944991648475,1994,split_001
2024-12-27,value_low_risk,-0.0005425669320331992,1992,split_001
2024-12-30,value_low_risk,-0.2669334670018843,1993,split_001
2024-12-31,value_low_risk,-0.30758080507999563,1991,split_001
2025-01-02,value_low_risk,-0.536654196569754,1991,split_001
2025-01-03,value_low_risk,-0.5710680235843357,1988,split_001
2025-01-06,value_low_risk,-0.5185068597506272,1992,split_001
2025-01-07,value_low_risk,-0.4633965128706249,1991,split_001
2025-01-08,value_low_risk,-0.38183967952672526,1991,split_001
2025-01-09,value_low_risk,-0.5057423676952488,1990,split_001
2025-01-10,value_low_risk,-0.41141646390678943,1991,split_001
2025-01-13,value_low_risk,-0.37745790859081085,1992,split_001
2025-01-14,value_low_risk,-0.4109340125907583,1992,split_001
2025-01-15,value_low_risk,-0.4451046533560853,1994,split_001
2025-01-16,value_low_risk,-0.4717839188258829,1994,split_001
2025-01-17,value_low_risk,-0.49032801664200854,1993,split_001
2025-01-20,value_low_risk,-0.4695147858146605,1993,split_001
2025-01-21,value_low_risk,-0.44748353153367526,1993,split_001
2025-01-22,value_low_risk,-0.3496876583005409,1995,split_001
2025-01-23,value_low_risk,-0.27009492192753487,1993,split_001
2025-01-24,value_low_risk,-0.4353007669551409,1993,split_001
2025-01-27,value_low_risk,-0.34668673339850803,1993,split_001
2024-08-01,trend_flow_confirmation,-0.022644435258609565,1992,split_001
2024-08-02,trend_flow_confirmation,-0.04161091075099845,1992,split_001
2024-08-05,trend_flow_confirmation,-0.06347376030848745,1992,split_001
2024-08-06,trend_flow_confirmation,-0.03900716268747503,1993,split_001
2024-08-07,trend_flow_confirmation,-0.10547911826334383,1994,split_001
2024-08-08,trend_flow_confirmation,-0.10647162071404595,1993,split_001
2024-08-09,trend_flow_confirmation,-0.12170944760709576,1993,split_001
2024-08-12,trend_flow_confirmation,-0.21917634503541247,1993,split_001
2024-08-13,trend_flow_confirmation,-0.1623837439135985,1994,split_001
2024-08-14,trend_flow_confirmation,-0.11814524947706276,1994,split_001
2024-08-15,trend_flow_confirmation,-0.054681890532392696,1994,split_001
2024-08-16,trend_flow_confirmation,-0.0366957692200928,1993,split_001
2024-08-19,trend_flow_confirmation,-0.12808890500415882,1996,split_001
2024-08-20,trend_flow_confirmation,-0.136396899011974,1996,split_001
2024-08-21,trend_flow_confirmation,-0.18801254349589286,1995,split_001
2024-08-22,trend_flow_confirmation,-0.2647004612481347,1994,split_001
2024-08-23,trend_flow_confirmation,-0.212679123337711,1994,split_001
2024-08-26,trend_flow_confirmation,-0.28290630706993447,1994,split_001
2024-08-27,trend_flow_confirmation,-0.3502204790861763,1993,split_001
2024-08-28,trend_flow_confirmation,-0.3826876835865182,1992,split_001
2024-08-29,trend_flow_confirmation,-0.33977724145267457,1990,split_001
2024-08-30,trend_flow_confirmation,-0.24959436525695586,1988,split_001
2024-09-02,trend_flow_confirmation,-0.2788881452173767,1992,split_001
2024-09-03,trend_flow_confirmation,-0.15024215389377882,1993,split_001
2024-09-04,trend_flow_confirmation,-0.17109751895399405,1993,split_001
2024-09-05,trend_flow_confirmation,-0.1898245727279233,1993,split_001
2024-09-06,trend_flow_confirmation,-0.19687014307685832,1994,split_001
2024-09-09,trend_flow_confirmation,-0.16928576291498135,1995,split_001
2024-09-10,trend_flow_confirmation,-0.1169587537583434,1995,split_001
2024-09-11,trend_flow_confirmation,-0.18798800424656373,1995,split_001
2024-09-12,trend_flow_confirmation,-0.2524287872583048,1995,split_001
2024-09-13,trend_flow_confirmation,-0.3343693568108342,1993,split_001
2024-09-18,trend_flow_confirmation,-0.29254665287817017,1993,split_001
2024-09-19,trend_flow_confirmation,-0.3234909567545129,1996,split_001
2024-09-20,trend_flow_confirmation,-0.3758665083583218,1994,split_001
2024-09-23,trend_flow_confirmation,-0.35184464666137544,1995,split_001
2024-09-24,trend_flow_confirmation,-0.36550694079872953,1993,split_001
2024-09-25,trend_flow_confirmation,-0.36380424541091516,1993,split_001
2024-09-26,trend_flow_confirmation,-0.2573507072455654,1993,split_001
2024-09-27,trend_flow_confirmation,-0.1854404225590673,1994,split_001
2024-09-30,trend_flow_confirmation,-0.06941032334860732,1994,split_001
2024-10-08,trend_flow_confirmation,-0.21589960945516715,1993,split_001
2024-10-09,trend_flow_confirmation,-0.23956348579759945,1991,split_001
2024-10-10,trend_flow_confirmation,-0.3313970387842907,1994,split_001
2024-10-11,trend_flow_confirmation,-0.41170629833880334,1995,split_001
2024-10-14,trend_flow_confirmation,-0.364589110466117,1994,split_001
2024-10-15,trend_flow_confirmation,-0.328104458659419,1995,split_001
2024-10-16,trend_flow_confirmation,-0.3587375745043025,1995,split_001
2024-10-17,trend_flow_confirmation,-0.3331931068401007,1995,split_001
2024-10-18,trend_flow_confirmation,-0.24753026206444467,1993,split_001
2024-10-21,trend_flow_confirmation,-0.2472472838907665,1995,split_001
2024-10-22,trend_flow_confirmation,-0.19355328775327096,1995,split_001
2024-10-23,trend_flow_confirmation,-0.1565536599623256,1995,split_001
2024-10-24,trend_flow_confirmation,-0.16110049847265534,1995,split_001
2024-10-25,trend_flow_confirmation,-0.11070199881303239,1993,split_001
2024-10-28,trend_flow_confirmation,-0.09191186825816791,1993,split_001
2024-10-29,trend_flow_confirmation,-0.18221117417837537,1993,split_001
2024-10-30,trend_flow_confirmation,-0.21798571604200656,1991,split_001
2024-10-31,trend_flow_confirmation,-0.1662761894751909,1995,split_001
2024-11-01,trend_flow_confirmation,-0.29797847612019934,1994,split_001
2024-11-04,trend_flow_confirmation,-0.19329598864208247,1995,split_001
2024-11-05,trend_flow_confirmation,-0.16816948033455117,1994,split_001
2024-11-06,trend_flow_confirmation,-0.1676732553144564,1994,split_001
2024-11-07,trend_flow_confirmation,-0.10091110569463241,1994,split_001
2024-11-08,trend_flow_confirmation,-0.15238113718762625,1996,split_001
2024-11-11,trend_flow_confirmation,-0.08916087863454318,1996,split_001
2024-11-12,trend_flow_confirmation,-0.12581667693784904,1995,split_001
2024-11-13,trend_flow_confirmation,-0.1256432070362668,1995,split_001
2024-11-14,trend_flow_confirmation,-0.14707432890622787,1994,split_001
2024-11-15,trend_flow_confirmation,-0.11005251607815608,1993,split_001
