outer_split_id,inner_split_id,factor,selected,selection_eligible,selection_reason,frozen_direction,fdr_bh_q_value
split_001,split_001_inner_001,alpha360_LOW17,True,True,selected,1,0.0043398160281277
split_001,split_001_inner_001,alpha360_LOW18,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_LOW19,True,True,selected,1,0.0056320084409972
split_001,split_001_inner_001,alpha360_LOW2,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_LOW20,True,True,selected,1,0.0056320084409972
split_001,split_001_inner_001,alpha360_LOW21,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_LOW22,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_LOW23,True,True,selected,1,0.0043398160281277
split_001,split_001_inner_001,alpha360_LOW24,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_LOW25,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_LOW26,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_LOW27,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_LOW28,True,True,selected,1,0.0043398160281277
split_001,split_001_inner_001,alpha360_LOW29,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_LOW3,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_LOW30,True,True,selected,1,0.0043398160281277
split_001,split_001_inner_001,alpha360_LOW31,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_LOW32,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_LOW33,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_LOW34,True,True,selected,1,0.0043398160281277
split_001,split_001_inner_001,alpha360_LOW35,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_LOW36,True,True,selected,1,0.0043398160281277
split_001,split_001_inner_001,alpha360_LOW37,True,True,selected,1,0.0043398160281277
split_001,split_001_inner_001,alpha360_LOW38,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_LOW39,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_LOW4,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_LOW40,True,True,selected,1,0.0030657415978516
split_001,split_001_inner_001,alpha360_LOW41,True,True,selected,1,0.0030657415978516
