outer_split_id,left_factor,right_factor,exposure_correlation
split_001,alpha158_SUMP60,alpha360_OPEN49,-0.834632474969673
split_001,alpha158_VMA30,alpha360_OPEN49,0.09868011062369343
split_001,alpha158_VMA60,alpha360_OPEN49,0.26626677573835567
split_001,alpha158_VSTD60,alpha360_OPEN49,0.19521409261252043
split_001,alpha158_VSUMD20,alpha360_OPEN49,-0.06782916437616819
split_001,alpha158_VSUMD30,alpha360_OPEN49,-0.185947697649058
split_001,alpha158_VSUMD60,alpha360_OPEN49,-0.3765952648021774
split_001,alpha158_VSUMN20,alpha360_OPEN49,0.06782916437616819
split_001,alpha158_VSUMN30,alpha360_OPEN49,0.1859476753924258
split_001,alpha158_VSUMN60,alpha360_OPEN49,0.3765952844598688
split_001,alpha158_VSUMP20,alpha360_OPEN49,-0.06782916437616819
split_001,alpha158_VSUMP30,alpha360_OPEN49,-0.1859476753924258
split_001,alpha158_VSUMP60,alpha360_OPEN49,-0.3765952648021774
split_001,alpha360_CLOSE10,alpha360_OPEN49,0.3733294737543229
split_001,alpha360_CLOSE11,alpha360_OPEN49,0.4157454217872556
split_001,alpha360_CLOSE12,alpha360_OPEN49,0.43467171675933824
split_001,alpha360_CLOSE13,alpha360_OPEN49,0.4210947774246061
split_001,alpha360_CLOSE14,alpha360_OPEN49,0.4356871314077957
split_001,alpha360_CLOSE15,alpha360_OPEN49,0.4516972417137862
split_001,alpha360_CLOSE16,alpha360_OPEN49,0.49101827128925
split_001,alpha360_CLOSE17,alpha360_OPEN49,0.5028418299127793
split_001,alpha360_CLOSE18,alpha360_OPEN49,0.5083010700788899
split_001,alpha360_CLOSE19,alpha360_OPEN49,0.5340159221880952
split_001,alpha360_CLOSE2,alpha360_OPEN49,0.19549438143340875
split_001,alpha360_CLOSE20,alpha360_OPEN49,0.5381038253507956
split_001,alpha360_CLOSE21,alpha360_OPEN49,0.5542376253064244
split_001,alpha360_CLOSE22,alpha360_OPEN49,0.5648824186276592
split_001,alpha360_CLOSE23,alpha360_OPEN49,0.5907642472731581
split_001,alpha360_CLOSE24,alpha360_OPEN49,0.5896448085648828
split_001,alpha360_CLOSE25,alpha360_OPEN49,0.6136001361261365
split_001,alpha360_CLOSE26,alpha360_OPEN49,0.6236720860685881
split_001,alpha360_CLOSE27,alpha360_OPEN49,0.6626313582308627
split_001,alpha360_CLOSE28,alpha360_OPEN49,0.6597931469651543
split_001,alpha360_CLOSE29,alpha360_OPEN49,0.6780832653908452
split_001,alpha360_CLOSE3,alpha360_OPEN49,0.19655130498313142
split_001,alpha360_CLOSE35,alpha360_OPEN49,0.7671952779193284
split_001,alpha360_CLOSE36,alpha360_OPEN49,0.784957029029171
split_001,alpha360_CLOSE37,alpha360_OPEN49,0.797552858119636
split_001,alpha360_CLOSE38,alpha360_OPEN49,0.8135494904526043
split_001,alpha360_CLOSE39,alpha360_OPEN49,0.8297456501167195
split_001,alpha360_CLOSE4,alpha360_OPEN49,0.1854744858915654
split_001,alpha360_CLOSE40,alpha360_OPEN49,0.8433670140085066
split_001,alpha360_CLOSE41,alpha360_OPEN49,0.8625254035217027
split_001,alpha360_CLOSE42,alpha360_OPEN49,0.8732432776545525
split_001,alpha360_CLOSE43,alpha360_OPEN49,0.8938776691515791
split_001,alpha360_CLOSE44,alpha360_OPEN49,0.9070176455650336
split_001,alpha360_CLOSE45,alpha360_OPEN49,0.9244425711026217
split_001,alpha360_CLOSE46,alpha360_OPEN49,0.9385360726127141
split_001,alpha360_CLOSE47,alpha360_OPEN49,0.9545579599390195
split_001,alpha360_CLOSE48,alpha360_OPEN49,0.96935618501715
split_001,alpha360_CLOSE49,alpha360_OPEN49,0.9854695870330636
split_001,alpha360_CLOSE5,alpha360_OPEN49,0.23369331551795966
split_001,alpha360_CLOSE50,alpha360_OPEN49,0.9976331507757321
split_001,alpha360_CLOSE51,alpha360_OPEN49,0.9823985316972144
split_001,alpha360_CLOSE52,alpha360_OPEN49,0.967410736793751
split_001,alpha360_CLOSE53,alpha360_OPEN49,0.952634795838503
split_001,alpha360_CLOSE54,alpha360_OPEN49,0.9400172622833879
split_001,alpha360_CLOSE55,alpha360_OPEN49,0.923268890759483
split_001,alpha360_CLOSE56,alpha360_OPEN49,0.9133045649688907
split_001,alpha360_CLOSE57,alpha360_OPEN49,0.9017643151501193
split_001,alpha360_CLOSE58,alpha360_OPEN49,0.8875088574242394
split_001,alpha360_CLOSE59,alpha360_OPEN49,0.8791695180687379
split_001,alpha360_CLOSE6,alpha360_OPEN49,0.2793475371267197
split_001,alpha360_CLOSE7,alpha360_OPEN49,0.32344597483034526
split_001,alpha360_CLOSE8,alpha360_OPEN49,0.3557993529910851
split_001,alpha360_CLOSE9,alpha360_OPEN49,0.3485229371278888
split_001,alpha360_HIGH0,alpha360_OPEN49,-0.09584362997084084
split_001,alpha360_HIGH10,alpha360_OPEN49,0.36634649685292553
split_001,alpha360_HIGH11,alpha360_OPEN49,0.39184600224760613
split_001,alpha360_HIGH12,alpha360_OPEN49,0.3927347351204536
split_001,alpha360_HIGH13,alpha360_OPEN49,0.3948708335267287
split_001,alpha360_HIGH14,alpha360_OPEN49,0.41982561093900955
split_001,alpha360_HIGH15,alpha360_OPEN49,0.44207618556664097
split_001,alpha360_HIGH16,alpha360_OPEN49,0.47067053265835546
split_001,alpha360_HIGH17,alpha360_OPEN49,0.4978361422756913
split_001,alpha360_HIGH18,alpha360_OPEN49,0.5035920587593816
split_001,alpha360_HIGH19,alpha360_OPEN49,0.5202515889876596
split_001,alpha360_HIGH20,alpha360_OPEN49,0.5145515401301584
split_001,alpha360_HIGH21,alpha360_OPEN49,0.528913454578803
split_001,alpha360_HIGH22,alpha360_OPEN49,0.5392828754084349
split_001,alpha360_HIGH23,alpha360_OPEN49,0.5596864163762256
split_001,alpha360_HIGH24,alpha360_OPEN49,0.5727238281804229
split_001,alpha360_HIGH25,alpha360_OPEN49,0.5939875209697876
split_001,alpha360_HIGH26,alpha360_OPEN49,0.6202145266243186
split_001,alpha360_HIGH27,alpha360_OPEN49,0.6408405242293296
split_001,alpha360_HIGH28,alpha360_OPEN49,0.6521007131325958
split_001,alpha360_HIGH33,alpha360_OPEN49,0.7422232642140694
split_001,alpha360_HIGH34,alpha360_OPEN49,0.7470248929392673
split_001,alpha360_HIGH35,alpha360_OPEN49,0.759425426709678
split_001,alpha360_HIGH36,alpha360_OPEN49,0.7735538704534151
split_001,alpha360_HIGH37,alpha360_OPEN49,0.792077000502144
split_001,alpha360_HIGH38,alpha360_OPEN49,0.8132735706121166
split_001,alpha360_HIGH39,alpha360_OPEN49,0.8189202730392016
split_001,alpha360_HIGH40,alpha360_OPEN49,0.8385995638167835
split_001,alpha360_HIGH41,alpha360_OPEN49,0.8569897019332418
split_001,alpha360_HIGH42,alpha360_OPEN49,0.8753924304974474
split_001,alpha360_HIGH43,alpha360_OPEN49,0.8907544928794014
split_001,alpha360_HIGH44,alpha360_OPEN49,0.9084418221518754
split_001,alpha360_HIGH45,alpha360_OPEN49,0.9238852188316877
split_001,alpha360_HIGH46,alpha360_OPEN49,0.9406468386279938
split_001,alpha360_HIGH47,alpha360_OPEN49,0.9577547498925858
split_001,alpha360_HIGH48,alpha360_OPEN49,0.9731710803633793
split_001,alpha360_HIGH49,alpha360_OPEN49,0.9899993102723268
split_001,alpha360_HIGH50,alpha360_OPEN49,0.992401776521145
split_001,alpha360_HIGH51,alpha360_OPEN49,0.9764178073536038
split_001,alpha360_HIGH52,alpha360_OPEN49,0.9607777106626161
split_001,alpha360_HIGH53,alpha360_OPEN49,0.9489725252824723
split_001,alpha360_HIGH54,alpha360_OPEN49,0.9341094787413211
split_001,alpha360_HIGH55,alpha360_OPEN49,0.9205066913597828
split_001,alpha360_HIGH56,alpha360_OPEN49,0.9099263859716382
split_001,alpha360_HIGH57,alpha360_OPEN49,0.8972734533634765
split_001,alpha360_HIGH58,alpha360_OPEN49,0.8873583443655304
split_001,alpha360_HIGH59,alpha360_OPEN49,0.8652950917536839
split_001,alpha360_HIGH9,alpha360_OPEN49,0.3333084894537532
split_001,alpha360_LOW0,alpha360_OPEN49,0.22485837135125264
split_001,alpha360_LOW1,alpha360_OPEN49,0.23447193654904097
split_001,alpha360_LOW10,alpha360_OPEN49,0.4228841782124636
split_001,alpha360_LOW11,alpha360_OPEN49,0.4453796343275727
split_001,alpha360_LOW12,alpha360_OPEN49,0.45999588761063537
split_001,alpha360_LOW13,alpha360_OPEN49,0.47363684207428414
split_001,alpha360_LOW14,alpha360_OPEN49,0.46925558450453964
split_001,alpha360_LOW15,alpha360_OPEN49,0.48911223678249643
split_001,alpha360_LOW16,alpha360_OPEN49,0.5139473346288125
split_001,alpha360_LOW17,alpha360_OPEN49,0.525878896847894
split_001,alpha360_LOW18,alpha360_OPEN49,0.5299508112407397
split_001,alpha360_LOW19,alpha360_OPEN49,0.5506859292803673
split_001,alpha360_LOW2,alpha360_OPEN49,0.24964516348744492
split_001,alpha360_LOW20,alpha360_OPEN49,0.5716109606871629
split_001,alpha360_LOW21,alpha360_OPEN49,0.5841110471374876
split_001,alpha360_LOW22,alpha360_OPEN49,0.5912152215603955
split_001,alpha360_LOW23,alpha360_OPEN49,0.6056617248451666
split_001,alpha360_LOW24,alpha360_OPEN49,0.6158244347083361
split_001,alpha360_LOW25,alpha360_OPEN49,0.6284201566414276
split_001,alpha360_LOW26,alpha360_OPEN49,0.6478524907242218
split_001,alpha360_LOW27,alpha360_OPEN49,0.6766183448020762
split_001,alpha360_LOW28,alpha360_OPEN49,0.6862301459568145
split_001,alpha360_LOW29,alpha360_OPEN49,0.7055940316540538
split_001,alpha360_LOW3,alpha360_OPEN49,0.2752438757986545
split_001,alpha360_LOW30,alpha360_OPEN49,0.705410277023865
split_001,alpha360_LOW35,alpha360_OPEN49,0.7858881837973479
split_001,alpha360_LOW36,alpha360_OPEN49,0.7978704741276262
split_001,alpha360_LOW37,alpha360_OPEN49,0.8158395605282164
split_001,alpha360_LOW38,alpha360_OPEN49,0.8281831987483501
split_001,alpha360_LOW39,alpha360_OPEN49,0.8491244412618417
split_001,alpha360_LOW4,alpha360_OPEN49,0.25604911057103624
split_001,alpha360_LOW40,alpha360_OPEN49,0.8623494793895687
split_001,alpha360_LOW41,alpha360_OPEN49,0.8743545675985644
split_001,alpha360_LOW42,alpha360_OPEN49,0.8870558755765846
split_001,alpha360_LOW43,alpha360_OPEN49,0.9038608708157039
split_001,alpha360_LOW44,alpha360_OPEN49,0.9202610165324334
split_001,alpha360_LOW45,alpha360_OPEN49,0.9342699504633054
split_001,alpha360_LOW46,alpha360_OPEN49,0.9486482953503651
split_001,alpha360_LOW47,alpha360_OPEN49,0.9652820229837168
split_001,alpha360_LOW48,alpha360_OPEN49,0.9800633751622234
split_001,alpha360_LOW49,alpha360_OPEN49,0.994488351922575
split_001,alpha360_LOW5,alpha360_OPEN49,0.29743236189092626
split_001,alpha360_LOW50,alpha360_OPEN49,0.9895166528964888
split_001,alpha360_LOW51,alpha360_OPEN49,0.9771214693534628
split_001,alpha360_LOW52,alpha360_OPEN49,0.9596242081044822
split_001,alpha360_LOW53,alpha360_OPEN49,0.9441935839064028
split_001,alpha360_LOW54,alpha360_OPEN49,0.9316715557762565
split_001,alpha360_LOW55,alpha360_OPEN49,0.9205121679325627
split_001,alpha360_LOW56,alpha360_OPEN49,0.9084070005028053
split_001,alpha360_LOW57,alpha360_OPEN49,0.8962305543164202
split_001,alpha360_LOW58,alpha360_OPEN49,0.8848689592431418
split_001,alpha360_LOW59,alpha360_OPEN49,0.8738612064957805
split_001,alpha360_LOW6,alpha360_OPEN49,0.3308461776082843
split_001,alpha360_LOW7,alpha360_OPEN49,0.3886916736197348
split_001,alpha360_LOW8,alpha360_OPEN49,0.4046824417990452
split_001,alpha360_LOW9,alpha360_OPEN49,0.3966834558644824
split_001,alpha360_OPEN0,alpha360_OPEN49,0.1581824546715214
split_001,alpha360_OPEN1,alpha360_OPEN49,0.19288885471727452
split_001,alpha360_OPEN10,alpha360_OPEN49,0.4154336965923332
split_001,alpha360_OPEN11,alpha360_OPEN49,0.4380364314666836
split_001,alpha360_OPEN12,alpha360_OPEN49,0.42020403101305753
split_001,alpha360_OPEN13,alpha360_OPEN49,0.4372441537564713
split_001,alpha360_OPEN14,alpha360_OPEN49,0.44447957363424084
split_001,alpha360_OPEN15,alpha360_OPEN49,0.4842696913193318
split_001,alpha360_OPEN16,alpha360_OPEN49,0.5046747773647606
split_001,alpha360_OPEN17,alpha360_OPEN49,0.5169236172301237
split_001,alpha360_OPEN18,alpha360_OPEN49,0.5278261541412127
split_001,alpha360_OPEN19,alpha360_OPEN49,0.5349009004981817
split_001,alpha360_OPEN2,alpha360_OPEN49,0.20560360448356102
split_001,alpha360_OPEN20,alpha360_OPEN49,0.549177944791849
split_001,alpha360_OPEN21,alpha360_OPEN49,0.5650615557199452
split_001,alpha360_OPEN22,alpha360_OPEN49,0.5893510303814299
split_001,alpha360_OPEN23,alpha360_OPEN49,0.5914484650158859
split_001,alpha360_OPEN24,alpha360_OPEN49,0.6138021391611663
split_001,alpha360_OPEN25,alpha360_OPEN49,0.6264519393811161
split_001,alpha360_OPEN26,alpha360_OPEN49,0.6523360477942889
split_001,alpha360_OPEN27,alpha360_OPEN49,0.657936840330329
split_001,alpha360_OPEN28,alpha360_OPEN49,0.6771012190578041
split_001,alpha360_OPEN3,alpha360_OPEN49,0.1966442766618553
split_001,alpha360_OPEN34,alpha360_OPEN49,0.7667240520321779
split_001,alpha360_OPEN35,alpha360_OPEN49,0.7824124417290443
split_001,alpha360_OPEN36,alpha360_OPEN49,0.7953693646811706
split_001,alpha360_OPEN37,alpha360_OPEN49,0.815668198893475
split_001,alpha360_OPEN38,alpha360_OPEN49,0.8286247225488664
split_001,alpha360_OPEN39,alpha360_OPEN49,0.846748467928943
split_001,alpha360_OPEN4,alpha360_OPEN49,0.23825457654813098
split_001,alpha360_OPEN40,alpha360_OPEN49,0.8619255005577091
split_001,alpha360_OPEN41,alpha360_OPEN49,0.8715759187325407
split_001,alpha360_OPEN42,alpha360_OPEN49,0.8917484061121222
split_001,alpha360_OPEN43,alpha360_OPEN49,0.9067686622793698
split_001,alpha360_OPEN44,alpha360_OPEN49,0.922874903946013
split_001,alpha360_OPEN45,alpha360_OPEN49,0.9370055266800017
split_001,alpha360_OPEN46,alpha360_OPEN49,0.9525340652634224
split_001,alpha360_OPEN47,alpha360_OPEN49,0.967508574774609
split_001,alpha360_OPEN48,alpha360_OPEN49,0.9832206617455559
split_001,alpha360_OPEN49,alpha360_OPEN49,1.0
split_001,alpha360_OPEN5,alpha360_OPEN49,0.28011905496064926
split_001,alpha360_OPEN50,alpha360_OPEN49,0.9836746949428529
split_001,alpha360_OPEN51,alpha360_OPEN49,0.9698234606927669
split_001,alpha360_OPEN52,alpha360_OPEN49,0.9540002909166305
split_001,alpha360_OPEN53,alpha360_OPEN49,0.940351706772564
split_001,alpha360_OPEN54,alpha360_OPEN49,0.924847305340339
split_001,alpha360_OPEN55,alpha360_OPEN49,0.9164903719599159
split_001,alpha360_OPEN56,alpha360_OPEN49,0.9045581594590794
split_001,alpha360_OPEN57,alpha360_OPEN49,0.888757384122326
split_001,alpha360_OPEN58,alpha360_OPEN49,0.8813317017052871
split_001,alpha360_OPEN59,alpha360_OPEN49,0.8604282270664111
split_001,alpha360_OPEN6,alpha360_OPEN49,0.32604122280093045
split_001,alpha360_OPEN7,alpha360_OPEN49,0.3581721511272528
split_001,alpha360_OPEN8,alpha360_OPEN49,0.3558167236115248
split_001,alpha360_OPEN9,alpha360_OPEN49,0.380753488402685
split_001,alpha360_VOLUME13,alpha360_OPEN49,0.061741831591847256
split_001,alpha360_VOLUME14,alpha360_OPEN49,0.09027703439155896
split_001,alpha360_VOLUME15,alpha360_OPEN49,0.08739525167765314
split_001,alpha360_VOLUME16,alpha360_OPEN49,0.09592305280495071
split_001,alpha360_VOLUME17,alpha360_OPEN49,0.10256641359553131
split_001,alpha360_VOLUME18,alpha360_OPEN49,0.10549952855066017
split_001,alpha360_VOLUME19,alpha360_OPEN49,0.10520836185427745
split_001,alpha360_VOLUME20,alpha360_OPEN49,0.08529422575173463
split_001,alpha360_VOLUME21,alpha360_OPEN49,0.1038528213908549
split_001,alpha360_VOLUME22,alpha360_OPEN49,0.1289780508506309
split_001,alpha360_VOLUME23,alpha360_OPEN49,0.13626884275204337
split_001,alpha360_VOLUME24,alpha360_OPEN49,0.1363455553224923
split_001,alpha360_VOLUME25,alpha360_OPEN49,0.13242900088961465
split_001,alpha360_VOLUME26,alpha360_OPEN49,0.1538867741900399
split_001,alpha360_VOLUME27,alpha360_OPEN49,0.15394016422495516
split_001,alpha360_VOLUME28,alpha360_OPEN49,0.17732322908693435
split_001,alpha360_VOLUME29,alpha360_OPEN49,0.18463318299888876
split_001,alpha360_VOLUME30,alpha360_OPEN49,0.1917012185526203
split_001,alpha360_VOLUME31,alpha360_OPEN49,0.2016360224868452
split_001,alpha360_VOLUME32,alpha360_OPEN49,0.20997153757621273
split_001,alpha360_VOLUME33,alpha360_OPEN49,0.19727124141954594
split_001,alpha360_VOLUME34,alpha360_OPEN49,0.21459999844583239
split_001,alpha360_VOLUME35,alpha360_OPEN49,0.2329868281618636
split_001,alpha360_VOLUME36,alpha360_OPEN49,0.2317204568202093
split_001,alpha360_VOLUME37,alpha360_OPEN49,0.23170351348831805
split_001,alpha360_VOLUME38,alpha360_OPEN49,0.25364661333189187
split_001,alpha360_VOLUME39,alpha360_OPEN49,0.2603882949309636
split_001,alpha360_VOLUME40,alpha360_OPEN49,0.25343720790921753
split_001,alpha360_VOLUME41,alpha360_OPEN49,0.28794669467731837
split_001,alpha360_VOLUME42,alpha360_OPEN49,0.3000447183365624
split_001,alpha360_VOLUME43,alpha360_OPEN49,0.31987838533385415
split_001,alpha360_VOLUME44,alpha360_OPEN49,0.33669075449389163
split_001,alpha360_VOLUME45,alpha360_OPEN49,0.338873459180007
split_001,alpha360_VOLUME46,alpha360_OPEN49,0.36963173050504194
split_001,alpha360_VOLUME47,alpha360_OPEN49,0.38228838273127996
split_001,alpha360_VOLUME48,alpha360_OPEN49,0.389065518926211
split_001,alpha360_VOLUME49,alpha360_OPEN49,0.42015516239602646
split_001,alpha360_VOLUME50,alpha360_OPEN49,0.42917900715575996
split_001,alpha360_VOLUME51,alpha360_OPEN49,0.4173883978301116
split_001,alpha360_VOLUME52,alpha360_OPEN49,0.42254033412641623
split_001,alpha360_VOLUME53,alpha360_OPEN49,0.41734840332919654
split_001,alpha360_VOLUME54,alpha360_OPEN49,0.4116874390305904
split_001,alpha360_VOLUME55,alpha360_OPEN49,0.4028071572229148
split_001,alpha360_VOLUME56,alpha360_OPEN49,0.40334367027652074
split_001,alpha360_VOLUME57,alpha360_OPEN49,0.40725603516744735
split_001,alpha360_VOLUME58,alpha360_OPEN49,0.4059200135523245
split_001,alpha360_VOLUME59,alpha360_OPEN49,0.39447857197023495
split_001,alpha360_VWAP10,alpha360_OPEN49,0.38304203227748523
split_001,alpha360_VWAP11,alpha360_OPEN49,0.4143379755666106
split_001,alpha360_VWAP12,alpha360_OPEN49,0.42884781168444885
split_001,alpha360_VWAP13,alpha360_OPEN49,0.42234219876253914
split_001,alpha360_VWAP14,alpha360_OPEN49,0.44076228981992704
split_001,alpha360_VWAP15,alpha360_OPEN49,0.46142589610490237
split_001,alpha360_VWAP16,alpha360_OPEN49,0.4945482818359754
split_001,alpha360_VWAP17,alpha360_OPEN49,0.5141003579663523
split_001,alpha360_VWAP18,alpha360_OPEN49,0.5098727140347752
split_001,alpha360_VWAP19,alpha360_OPEN49,0.5312016270199046
split_001,alpha360_VWAP20,alpha360_OPEN49,0.5377406560110957
split_001,alpha360_VWAP21,alpha360_OPEN49,0.5533722865495212
split_001,alpha360_VWAP22,alpha360_OPEN49,0.5693206383892241
split_001,alpha360_VWAP23,alpha360_OPEN49,0.5921794762380179
split_001,alpha360_VWAP24,alpha360_OPEN49,0.5916928321804084
split_001,alpha360_VWAP25,alpha360_OPEN49,0.6104505474859402
split_001,alpha360_VWAP26,alpha360_OPEN49,0.6293563245753031
split_001,alpha360_VWAP27,alpha360_OPEN49,0.6600674017187966
split_001,alpha360_VWAP28,alpha360_OPEN49,0.6649034624774246
split_001,alpha360_VWAP29,alpha360_OPEN49,0.6885231382669005
split_001,alpha360_VWAP3,alpha360_OPEN49,0.19415641419302254
split_001,alpha360_VWAP34,alpha360_OPEN49,0.7557797475913037
split_001,alpha360_VWAP35,alpha360_OPEN49,0.7706132568655985
split_001,alpha360_VWAP36,alpha360_OPEN49,0.7885275642900575
split_001,alpha360_VWAP37,alpha360_OPEN49,0.8052855325599164
split_001,alpha360_VWAP38,alpha360_OPEN49,0.8182773078307869
split_001,alpha360_VWAP39,alpha360_OPEN49,0.8335921075386439
split_001,alpha360_VWAP4,alpha360_OPEN49,0.19597998963925967
split_001,alpha360_VWAP40,alpha360_OPEN49,0.8464853586494111
split_001,alpha360_VWAP41,alpha360_OPEN49,0.8647698675797553
split_001,alpha360_VWAP42,alpha360_OPEN49,0.8786752112450369
split_001,alpha360_VWAP43,alpha360_OPEN49,0.8950445355244545
split_001,alpha360_VWAP44,alpha360_OPEN49,0.9132561259091528
split_001,alpha360_VWAP45,alpha360_OPEN49,0.9300583697044045
split_001,alpha360_VWAP46,alpha360_OPEN49,0.9423734824954464
split_001,alpha360_VWAP47,alpha360_OPEN49,0.9596794980190075
split_001,alpha360_VWAP48,alpha360_OPEN49,0.9750377108046675
split_001,alpha360_VWAP49,alpha360_OPEN49,0.9911596992210623
split_001,alpha360_VWAP5,alpha360_OPEN49,0.24821999379904144
split_001,alpha360_VWAP50,alpha360_OPEN49,0.9954939750859848
split_001,alpha360_VWAP51,alpha360_OPEN49,0.9803054241296933
split_001,alpha360_VWAP52,alpha360_OPEN49,0.9652175566364412
split_001,alpha360_VWAP53,alpha360_OPEN49,0.9520230736403699
split_001,alpha360_VWAP54,alpha360_OPEN49,0.9373415769936851
split_001,alpha360_VWAP55,alpha360_OPEN49,0.924370152062538
split_001,alpha360_VWAP56,alpha360_OPEN49,0.9119658221994851
split_001,alpha360_VWAP57,alpha360_OPEN49,0.9031392156988524
split_001,alpha360_VWAP58,alpha360_OPEN49,0.8876793470361836
split_001,alpha360_VWAP59,alpha360_OPEN49,0.8753538845531692
split_001,alpha360_VWAP6,alpha360_OPEN49,0.297006220567654
split_001,alpha360_VWAP7,alpha360_OPEN49,0.3412482148541588
split_001,alpha360_VWAP8,alpha360_OPEN49,0.3589697414361518
split_001,alpha360_VWAP9,alpha360_OPEN49,0.3630276872083244
split_001,amount_cv_20,alpha360_OPEN49,-0.1449423501043312
split_001,amount_std_20,alpha360_OPEN49,-0.3426681124678771
split_001,amplitude_20,alpha360_OPEN49,-0.2735281839170575
split_001,corr_ret_amount_20,alpha360_OPEN49,-0.23931046269658363
split_001,corr_ret_volume_20,alpha360_OPEN49,-0.23647594348049877
split_001,downside_std_20,alpha360_OPEN49,-0.014337087578853889
split_001,kunquant_alpha101_alpha003,alpha360_OPEN49,0.12262854841749349
split_001,kunquant_alpha101_alpha004,alpha360_OPEN49,0.2563518724415854
split_001,kunquant_alpha101_alpha011,alpha360_OPEN49,0.09580649518751932
split_001,kunquant_alpha101_alpha012,alpha360_OPEN49,0.08477548965771532
split_001,kunquant_alpha101_alpha013,alpha360_OPEN49,0.16517821623774082
split_001,kunquant_alpha101_alpha015,alpha360_OPEN49,0.09785986044918646
split_001,kunquant_alpha101_alpha016,alpha360_OPEN49,0.14351365230045104
split_001,kunquant_alpha101_alpha020,alpha360_OPEN49,-0.014298963814478358
split_001,kunquant_alpha101_alpha029,alpha360_OPEN49,0.06759461097894331
split_001,kunquant_alpha101_alpha033,alpha360_OPEN49,0.1581824546715214
split_001,kunquant_alpha101_alpha034,alpha360_OPEN49,0.07567863716657179
split_001,kunquant_alpha101_alpha035,alpha360_OPEN49,-0.25326101078765656
split_001,kunquant_alpha101_alpha040,alpha360_OPEN49,0.24468238737546574
split_001,kunquant_alpha101_alpha044,alpha360_OPEN49,0.12205996167943844
split_001,kunquant_alpha101_alpha045,alpha360_OPEN49,0.05414625931230593
split_001,kunquant_alpha101_alpha050,alpha360_OPEN49,0.12593755173338267
split_001,kunquant_alpha101_alpha055,alpha360_OPEN49,0.11680699213448445
split_001,kunquant_alpha101_alpha062,alpha360_OPEN49,0.08048158249393109
split_001,kunquant_alpha101_alpha083,alpha360_OPEN49,0.24434013771621416
split_001,kunquant_alpha101_alpha084,alpha360_OPEN49,-0.2300048301990044
split_001,kunquant_alpha101_alpha088,alpha360_OPEN49,0.3525359686783758
split_001,kunquant_alpha101_alpha094,alpha360_OPEN49,0.30734202548474393
split_001,kunquant_alpha101_alpha101,alpha360_OPEN49,-0.16191348893703883
split_001,ret_10,alpha360_OPEN49,-0.3733302175368842
split_001,ret_20,alpha360_OPEN49,-0.5381034172651311
split_001,ret_5,alpha360_OPEN49,-0.23369430863378568
split_001,rev_20_exclude_5,alpha360_OPEN49,0.4534628821580004
split_001,rev_5,alpha360_OPEN49,0.23369430863378568
split_001,std_20,alpha360_OPEN49,-0.25200420017856184
split_001,ta_momentum_ppo_signal,alpha360_OPEN49,-0.8203236532569642
split_001,ta_momentum_pvo,alpha360_OPEN49,-0.21088274159936285
split_001,ta_momentum_pvo_signal,alpha360_OPEN49,-0.27289123825415973
split_001,ta_momentum_roc,alpha360_OPEN49,-0.4346712932292419
split_001,ta_momentum_stoch,alpha360_OPEN49,-0.3657642455018235
split_001,ta_momentum_tsi,alpha360_OPEN49,-0.7693503796636505
split_001,ta_momentum_uo,alpha360_OPEN49,-0.31560774588000895
split_001,ta_trend_adx_neg,alpha360_OPEN49,0.6225401391733658
split_001,ta_trend_adx_pos,alpha360_OPEN49,-0.5468914500786803
split_001,ta_trend_aroon_down,alpha360_OPEN49,0.39812102604556776
split_001,ta_trend_aroon_ind,alpha360_OPEN49,-0.4813442488810087
split_001,ta_trend_aroon_up,alpha360_OPEN49,-0.4249220357578016
split_001,ta_trend_cci,alpha360_OPEN49,-0.4141163488705593
split_001,ta_trend_kst_sig,alpha360_OPEN49,-0.778254828224533
split_001,ta_trend_macd,alpha360_OPEN49,-0.6654713388270084
split_001,ta_trend_macd_signal,alpha360_OPEN49,-0.7057722716144503
split_001,ta_trend_mass_index,alpha360_OPEN49,-0.4407677478427677
split_001,ta_trend_trix,alpha360_OPEN49,-0.807761330450007
split_001,ta_trend_vortex_ind_diff,alpha360_OPEN49,-0.4316403138250835
split_001,ta_trend_vortex_ind_neg,alpha360_OPEN49,0.4212946303314853
split_001,ta_volatility_bbhi,alpha360_OPEN49,-0.16993376245573646
split_001,ta_volatility_bbp,alpha360_OPEN49,-0.4078205894387894
split_001,ta_volatility_bbw,alpha360_OPEN49,-0.15684713863000205
split_001,ta_volatility_dcp,alpha360_OPEN49,-0.4307061781342807
split_001,ta_volatility_dcw,alpha360_OPEN49,-0.19345785052789216
split_001,ta_volatility_kcw,alpha360_OPEN49,-0.31113949076406155
split_001,ta_volume_cmf,alpha360_OPEN49,-0.3559101963341511
split_001,ta_volume_fi,alpha360_OPEN49,-0.40079627676976565
split_001,ta_volume_sma_em,alpha360_OPEN49,-0.3250463063336908
split_001,volume_ratio_5_20,alpha360_OPEN49,-0.07079848454668554
split_001,alpha158_BETA10,alpha360_OPEN5,-0.8104044756483896
split_001,alpha158_BETA20,alpha360_OPEN5,-0.333440589511777
split_001,alpha158_BETA30,alpha360_OPEN5,-0.16907806121347912
split_001,alpha158_BETA5,alpha360_OPEN5,-0.7816998621586182
split_001,alpha158_BETA60,alpha360_OPEN5,-0.04396815608448781
