year,factor,dates,universe_rows,finite_cells,n_below_100_dates,rank_suppressed_cells,infinite_cells,all_missing_dates,constant_dates,below_rank_min_dates,raw_U_not_ranked_dates,finite_rate
2020,alpha158_CORD5,243,485973,485062,0,0,0,0,0,0,0,0.9981254102594177
2020,alpha158_CORD60,243,485973,485948,0,0,0,0,0,0,0,0.999948556812827
2020,alpha158_CORR10,243,485973,485578,0,0,0,0,0,0,0,0.9991871976426674
2020,alpha158_CORR20,243,485973,485784,0,0,0,0,0,0,0,0.9996110895049725
2020,alpha158_CORR30,243,485973,485861,0,0,0,0,0,0,0,0.9997695345214652
2020,alpha158_CORR5,243,485973,485160,0,0,0,0,0,0,0,0.9983270675531357
2020,alpha158_CORR60,243,485973,485948,0,0,0,0,0,0,0,0.999948556812827
2020,alpha158_IMAX20,243,485973,485800,0,0,0,0,0,0,0,0.9996440131447631
2020,alpha158_IMAX30,243,485973,485871,0,0,0,0,0,0,0,0.9997901117963344
2020,alpha158_IMAX60,243,485973,485949,0,0,0,0,0,0,0,0.999950614540314
2020,alpha158_IMIN20,243,485973,485800,0,0,0,0,0,0,0,0.9996440131447631
2020,alpha158_IMIN30,243,485973,485871,0,0,0,0,0,0,0,0.9997901117963344
2020,alpha158_IMIN60,243,485973,485949,0,0,0,0,0,0,0,0.999950614540314
2020,alpha158_IMXD20,243,485973,485800,0,0,0,0,0,0,0,0.9996440131447631
2020,alpha158_IMXD30,243,485973,485871,0,0,0,0,0,0,0,0.9997901117963344
2020,alpha158_IMXD60,243,485973,485949,0,0,0,0,0,0,0,0.999950614540314
2020,alpha158_KLEN,243,485973,484827,0,0,0,0,0,0,0,0.9976418442999919
2020,alpha158_KLOW,243,485973,484827,0,0,0,0,0,0,0,0.9976418442999919
2020,alpha158_KUP,243,485973,484827,0,0,0,0,0,0,0,0.9976418442999919
2020,alpha158_LOW0,243,485973,484827,0,0,0,0,0,0,0,0.9976418442999919
2020,alpha158_MA10,243,485973,484827,0,0,0,0,0,0,0,0.9976418442999919
2020,alpha158_MA20,243,485973,484827,0,0,0,0,0,0,0,0.9976418442999919
2020,alpha158_MA30,243,485973,484827,0,0,0,0,0,0,0,0.9976418442999919
2020,alpha158_MA5,243,485973,484827,0,0,0,0,0,0,0,0.9976418442999919
2020,alpha158_MA60,243,485973,484827,0,0,0,0,0,0,0,0.9976418442999919
2020,alpha158_MAX5,243,485973,484827,0,0,0,0,0,0,0,0.9976418442999919
2020,alpha158_MIN10,243,485973,484827,0,0,0,0,0,0,0,0.9976418442999919
2020,alpha158_MIN20,243,485973,484827,0,0,0,0,0,0,0,0.9976418442999919
2020,alpha158_MIN30,243,485973,484827,0,0,0,0,0,0,0,0.9976418442999919
2020,alpha158_MIN5,243,485973,484827,0,0,0,0,0,0,0,0.9976418442999919
2020,alpha158_MIN60,243,485973,484827,0,0,0,0,0,0,0,0.9976418442999919
2020,alpha158_QTLD10,243,485973,484827,0,0,0,0,0,0,0,0.9976418442999919
2020,alpha158_QTLD20,243,485973,484827,0,0,0,0,0,0,0,0.9976418442999919
2020,alpha158_QTLD30,243,485973,484827,0,0,0,0,0,0,0,0.9976418442999919
2020,alpha158_QTLD5,243,485973,484827,0,0,0,0,0,0,0,0.9976418442999919
2020,alpha158_QTLD60,243,485973,484827,0,0,0,0,0,0,0,0.9976418442999919
2020,alpha158_QTLU20,243,485973,484827,0,0,0,0,0,0,0,0.9976418442999919
2020,alpha158_QTLU30,243,485973,484827,0,0,0,0,0,0,0,0.9976418442999919
2020,alpha158_QTLU60,243,485973,484827,0,0,0,0,0,0,0,0.9976418442999919
2020,alpha158_RANK10,243,485973,484827,0,0,0,0,0,0,0,0.9976418442999919
2020,alpha158_RANK20,243,485973,484827,0,0,0,0,0,0,0,0.9976418442999919
2020,alpha158_RANK30,243,485973,484827,0,0,0,0,0,0,0,0.9976418442999919
2020,alpha158_RANK60,243,485973,484827,0,0,0,0,0,0,0,0.9976418442999919
2020,alpha158_RESI60,243,485973,484827,0,0,0,0,0,0,0,0.9976418442999919
2020,alpha158_ROC10,243,485973,483933,0,0,0,0,0,0,0,0.9958022359266873
2020,alpha158_ROC20,243,485973,483824,0,0,0,0,0,0,0,0.9955779436306132
2020,alpha158_ROC30,243,485973,483773,0,0,0,0,0,0,0,0.9954729995287804
2020,alpha158_ROC5,243,485973,484195,0,0,0,0,0,0,0,0.9963413605282598
2020,alpha158_ROC60,243,485973,483780,0,0,0,0,0,0,0,0.9954874036211888
2020,alpha158_RSV20,243,485973,484827,0,0,0,0,0,0,0,0.9976418442999919
2020,alpha158_RSV30,243,485973,484827,0,0,0,0,0,0,0,0.9976418442999919
2020,alpha158_RSV60,243,485973,484827,0,0,0,0,0,0,0,0.9976418442999919
2020,alpha158_STD10,243,485973,484782,0,0,0,0,0,0,0,0.9975492465630806
2020,alpha158_STD5,243,485973,484731,0,0,0,0,0,0,0,0.9974443024612478
2020,alpha158_SUMD10,243,485973,485624,0,0,0,0,0,0,0,0.9992818531070656
2020,alpha158_SUMD20,243,485973,485793,0,0,0,0,0,0,0,0.9996296090523548
2020,alpha158_SUMD30,243,485973,485867,0,0,0,0,0,0,0,0.9997818808863866
2020,alpha158_SUMD60,243,485973,485949,0,0,0,0,0,0,0,0.999950614540314
2020,alpha158_SUMN10,243,485973,485624,0,0,0,0,0,0,0,0.9992818531070656
2020,alpha158_SUMN20,243,485973,485793,0,0,0,0,0,0,0,0.9996296090523548
2020,alpha158_SUMN30,243,485973,485867,0,0,0,0,0,0,0,0.9997818808863866
2020,alpha158_SUMN60,243,485973,485949,0,0,0,0,0,0,0,0.999950614540314
2020,alpha158_SUMP10,243,485973,485624,0,0,0,0,0,0,0,0.9992818531070656
2020,alpha158_SUMP20,243,485973,485793,0,0,0,0,0,0,0,0.9996296090523548
2020,alpha158_SUMP30,243,485973,485867,0,0,0,0,0,0,0,0.9997818808863866
2020,alpha158_SUMP60,243,485973,485949,0,0,0,0,0,0,0,0.999950614540314
2020,alpha158_VSUMD20,243,485973,485793,0,0,0,0,0,0,0,0.9996296090523548
2020,alpha158_VSUMD30,243,485973,485867,0,0,0,0,0,0,0,0.9997818808863866
2020,alpha158_VSUMD60,243,485973,485949,0,0,0,0,0,0,0,0.999950614540314
2020,alpha158_VSUMN20,243,485973,485793,0,0,0,0,0,0,0,0.9996296090523548
2020,alpha158_VSUMN30,243,485973,485867,0,0,0,0,0,0,0,0.9997818808863866
2020,alpha158_VSUMN60,243,485973,485949,0,0,0,0,0,0,0,0.999950614540314
2020,alpha158_VSUMP20,243,485973,485793,0,0,0,0,0,0,0,0.9996296090523548
2020,alpha158_VSUMP30,243,485973,485867,0,0,0,0,0,0,0,0.9997818808863866
2020,alpha158_VSUMP60,243,485973,485949,0,0,0,0,0,0,0,0.999950614540314
2020,alpha360_CLOSE11,243,485973,483919,0,0,0,0,0,0,0,0.9957734277418704
2020,alpha360_CLOSE12,243,485973,483910,0,0,0,0,0,0,0,0.9957549081944882
2020,alpha360_CLOSE13,243,485973,483901,0,0,0,0,0,0,0,0.9957363886471059
2020,alpha360_CLOSE14,243,485973,483890,0,0,0,0,0,0,0,0.9957137536447498
2020,alpha360_CLOSE15,243,485973,483880,0,0,0,0,0,0,0,0.9956931763698806
2020,alpha360_CLOSE16,243,485973,483870,0,0,0,0,0,0,0,0.9956725990950115
2020,alpha360_CLOSE17,243,485973,483859,0,0,0,0,0,0,0,0.9956499640926554
2020,alpha360_CLOSE18,243,485973,483847,0,0,0,0,0,0,0,0.9956252713628123
2020,alpha360_CLOSE19,243,485973,483838,0,0,0,0,0,0,0,0.9956067518154301
2020,alpha360_CLOSE21,243,485973,483817,0,0,0,0,0,0,0,0.9955635395382048
2020,alpha360_CLOSE22,243,485973,483809,0,0,0,0,0,0,0,0.9955470777183094
2020,alpha360_CLOSE23,243,485973,483803,0,0,0,0,0,0,0,0.995534731353388
2020,alpha360_CLOSE24,243,485973,483796,0,0,0,0,0,0,0,0.9955203272609795
2020,alpha360_CLOSE25,243,485973,483791,0,0,0,0,0,0,0,0.9955100386235449
2020,alpha360_CLOSE26,243,485973,483785,0,0,0,0,0,0,0,0.9954976922586234
2020,alpha360_CLOSE27,243,485973,483782,0,0,0,0,0,0,0,0.9954915190761626
2020,alpha360_CLOSE28,243,485973,483780,0,0,0,0,0,0,0,0.9954874036211888
2020,alpha360_CLOSE29,243,485973,483777,0,0,0,0,0,0,0,0.995481230438728
2020,alpha360_CLOSE3,243,485973,484384,0,0,0,0,0,0,0,0.9967302710232873
2020,alpha360_CLOSE31,243,485973,483772,0,0,0,0,0,0,0,0.9954709418012935
2020,alpha360_CLOSE32,243,485973,483769,0,0,0,0,0,0,0,0.9954647686188327
2020,alpha360_CLOSE33,243,485973,483764,0,0,0,0,0,0,0,0.9954544799813981
2020,alpha360_CLOSE34,243,485973,483762,0,0,0,0,0,0,0,0.9954503645264243
2020,alpha360_CLOSE35,243,485973,483756,0,0,0,0,0,0,0,0.9954380181615028
2020,alpha360_CLOSE36,243,485973,483758,0,0,0,0,0,0,0,0.9954421336164766
2020,alpha360_CLOSE37,243,485973,483755,0,0,0,0,0,0,0,0.9954359604340158
2020,alpha360_CLOSE38,243,485973,483755,0,0,0,0,0,0,0,0.9954359604340158
2020,alpha360_CLOSE39,243,485973,483755,0,0,0,0,0,0,0,0.9954359604340158
2020,alpha360_CLOSE4,243,485973,484287,0,0,0,0,0,0,0,0.9965306714570562
2020,alpha360_CLOSE40,243,485973,483757,0,0,0,0,0,0,0,0.9954400758889898
2020,alpha360_CLOSE41,243,485973,483761,0,0,0,0,0,0,0,0.9954483067989374
2020,alpha360_CLOSE42,243,485973,483764,0,0,0,0,0,0,0,0.9954544799813981
2020,alpha360_CLOSE43,243,485973,483767,0,0,0,0,0,0,0,0.9954606531638589
2020,alpha360_CLOSE44,243,485973,483767,0,0,0,0,0,0,0,0.9954606531638589
2020,alpha360_CLOSE45,243,485973,483767,0,0,0,0,0,0,0,0.9954606531638589
2020,alpha360_CLOSE46,243,485973,483769,0,0,0,0,0,0,0,0.9954647686188327
2020,alpha360_CLOSE47,243,485973,483772,0,0,0,0,0,0,0,0.9954709418012935
2020,alpha360_CLOSE48,243,485973,483776,0,0,0,0,0,0,0,0.9954791727112412
2020,alpha360_CLOSE49,243,485973,483779,0,0,0,0,0,0,0,0.995485345893702
2020,alpha360_CLOSE50,243,485973,483781,0,0,0,0,0,0,0,0.9954894613486758
2020,alpha360_CLOSE51,243,485973,483783,0,0,0,0,0,0,0,0.9954935768036496
2020,alpha360_CLOSE52,243,485973,483781,0,0,0,0,0,0,0,0.9954894613486758
2020,alpha360_CLOSE53,243,485973,483784,0,0,0,0,0,0,0,0.9954956345311365
2020,alpha360_CLOSE54,243,485973,483785,0,0,0,0,0,0,0,0.9954976922586234
2020,alpha360_CLOSE55,243,485973,483786,0,0,0,0,0,0,0,0.9954997499861103
2020,alpha360_CLOSE56,243,485973,483785,0,0,0,0,0,0,0,0.9954976922586234
2020,alpha360_CLOSE57,243,485973,483786,0,0,0,0,0,0,0,0.9954997499861103
2020,alpha360_CLOSE58,243,485973,483783,0,0,0,0,0,0,0,0.9954935768036496
2020,alpha360_CLOSE59,243,485973,483783,0,0,0,0,0,0,0,0.9954935768036496
2020,alpha360_CLOSE6,243,485973,484130,0,0,0,0,0,0,0,0.9962076082416101
2020,alpha360_CLOSE7,243,485973,484075,0,0,0,0,0,0,0,0.9960944332298296
2020,alpha360_CLOSE8,243,485973,484026,0,0,0,0,0,0,0,0.9959936045829707
2020,alpha360_CLOSE9,243,485973,483977,0,0,0,0,0,0,0,0.9958927759361117
2020,alpha360_HIGH10,243,485973,483933,0,0,0,0,0,0,0,0.9958022359266873
2020,alpha360_HIGH11,243,485973,483919,0,0,0,0,0,0,0,0.9957734277418704
2020,alpha360_HIGH12,243,485973,483910,0,0,0,0,0,0,0,0.9957549081944882
2020,alpha360_HIGH13,243,485973,483901,0,0,0,0,0,0,0,0.9957363886471059
2020,alpha360_HIGH14,243,485973,483890,0,0,0,0,0,0,0,0.9957137536447498
2020,alpha360_HIGH15,243,485973,483880,0,0,0,0,0,0,0,0.9956931763698806
2020,alpha360_HIGH16,243,485973,483870,0,0,0,0,0,0,0,0.9956725990950115
2020,alpha360_HIGH17,243,485973,483859,0,0,0,0,0,0,0,0.9956499640926554
2020,alpha360_HIGH18,243,485973,483847,0,0,0,0,0,0,0,0.9956252713628123
2020,alpha360_HIGH19,243,485973,483838,0,0,0,0,0,0,0,0.9956067518154301
2020,alpha360_HIGH20,243,485973,483824,0,0,0,0,0,0,0,0.9955779436306132
2020,alpha360_HIGH21,243,485973,483817,0,0,0,0,0,0,0,0.9955635395382048
2020,alpha360_HIGH22,243,485973,483809,0,0,0,0,0,0,0,0.9955470777183094
2020,alpha360_HIGH23,243,485973,483803,0,0,0,0,0,0,0,0.995534731353388
2020,alpha360_HIGH24,243,485973,483796,0,0,0,0,0,0,0,0.9955203272609795
2020,alpha360_HIGH25,243,485973,483791,0,0,0,0,0,0,0,0.9955100386235449
2020,alpha360_HIGH26,243,485973,483785,0,0,0,0,0,0,0,0.9954976922586234
2020,alpha360_HIGH27,243,485973,483782,0,0,0,0,0,0,0,0.9954915190761626
2020,alpha360_HIGH28,243,485973,483780,0,0,0,0,0,0,0,0.9954874036211888
2020,alpha360_HIGH29,243,485973,483777,0,0,0,0,0,0,0,0.995481230438728
2020,alpha360_HIGH30,243,485973,483773,0,0,0,0,0,0,0,0.9954729995287804
2020,alpha360_HIGH31,243,485973,483772,0,0,0,0,0,0,0,0.9954709418012935
2020,alpha360_HIGH32,243,485973,483769,0,0,0,0,0,0,0,0.9954647686188327
2020,alpha360_HIGH33,243,485973,483764,0,0,0,0,0,0,0,0.9954544799813981
2020,alpha360_HIGH34,243,485973,483762,0,0,0,0,0,0,0,0.9954503645264243
2020,alpha360_HIGH35,243,485973,483756,0,0,0,0,0,0,0,0.9954380181615028
2020,alpha360_HIGH36,243,485973,483758,0,0,0,0,0,0,0,0.9954421336164766
2020,alpha360_HIGH37,243,485973,483755,0,0,0,0,0,0,0,0.9954359604340158
2020,alpha360_HIGH38,243,485973,483755,0,0,0,0,0,0,0,0.9954359604340158
2020,alpha360_HIGH39,243,485973,483755,0,0,0,0,0,0,0,0.9954359604340158
2020,alpha360_HIGH40,243,485973,483757,0,0,0,0,0,0,0,0.9954400758889898
2020,alpha360_HIGH41,243,485973,483761,0,0,0,0,0,0,0,0.9954483067989374
2020,alpha360_HIGH42,243,485973,483764,0,0,0,0,0,0,0,0.9954544799813981
2020,alpha360_HIGH43,243,485973,483767,0,0,0,0,0,0,0,0.9954606531638589
2020,alpha360_HIGH44,243,485973,483767,0,0,0,0,0,0,0,0.9954606531638589
2020,alpha360_HIGH45,243,485973,483767,0,0,0,0,0,0,0,0.9954606531638589
2020,alpha360_HIGH46,243,485973,483769,0,0,0,0,0,0,0,0.9954647686188327
2020,alpha360_HIGH47,243,485973,483772,0,0,0,0,0,0,0,0.9954709418012935
2020,alpha360_HIGH48,243,485973,483776,0,0,0,0,0,0,0,0.9954791727112412
2020,alpha360_HIGH49,243,485973,483779,0,0,0,0,0,0,0,0.995485345893702
2020,alpha360_HIGH5,243,485973,484195,0,0,0,0,0,0,0,0.9963413605282598
2020,alpha360_HIGH50,243,485973,483781,0,0,0,0,0,0,0,0.9954894613486758
2020,alpha360_HIGH51,243,485973,483783,0,0,0,0,0,0,0,0.9954935768036496
2020,alpha360_HIGH52,243,485973,483781,0,0,0,0,0,0,0,0.9954894613486758
2020,alpha360_HIGH53,243,485973,483784,0,0,0,0,0,0,0,0.9954956345311365
2020,alpha360_HIGH54,243,485973,483785,0,0,0,0,0,0,0,0.9954976922586234
2020,alpha360_HIGH55,243,485973,483786,0,0,0,0,0,0,0,0.9954997499861103
2020,alpha360_HIGH56,243,485973,483785,0,0,0,0,0,0,0,0.9954976922586234
2020,alpha360_HIGH57,243,485973,483786,0,0,0,0,0,0,0,0.9954997499861103
2020,alpha360_HIGH58,243,485973,483783,0,0,0,0,0,0,0,0.9954935768036496
2020,alpha360_HIGH59,243,485973,483783,0,0,0,0,0,0,0,0.9954935768036496
2020,alpha360_HIGH6,243,485973,484130,0,0,0,0,0,0,0,0.9962076082416101
2020,alpha360_HIGH7,243,485973,484075,0,0,0,0,0,0,0,0.9960944332298296
2020,alpha360_HIGH8,243,485973,484026,0,0,0,0,0,0,0,0.9959936045829707
2020,alpha360_HIGH9,243,485973,483977,0,0,0,0,0,0,0,0.9958927759361117
2020,alpha360_LOW1,243,485973,484601,0,0,0,0,0,0,0,0.9971767978879486
2020,alpha360_LOW10,243,485973,483933,0,0,0,0,0,0,0,0.9958022359266873
2020,alpha360_LOW11,243,485973,483919,0,0,0,0,0,0,0,0.9957734277418704
2020,alpha360_LOW12,243,485973,483910,0,0,0,0,0,0,0,0.9957549081944882
2020,alpha360_LOW13,243,485973,483901,0,0,0,0,0,0,0,0.9957363886471059
2020,alpha360_LOW14,243,485973,483890,0,0,0,0,0,0,0,0.9957137536447498
2020,alpha360_LOW15,243,485973,483880,0,0,0,0,0,0,0,0.9956931763698806
2020,alpha360_LOW16,243,485973,483870,0,0,0,0,0,0,0,0.9956725990950115
2020,alpha360_LOW17,243,485973,483859,0,0,0,0,0,0,0,0.9956499640926554
2020,alpha360_LOW18,243,485973,483847,0,0,0,0,0,0,0,0.9956252713628123
2020,alpha360_LOW19,243,485973,483838,0,0,0,0,0,0,0,0.9956067518154301
2020,alpha360_LOW2,243,485973,484489,0,0,0,0,0,0,0,0.9969463324094137
2020,alpha360_LOW20,243,485973,483824,0,0,0,0,0,0,0,0.9955779436306132
2020,alpha360_LOW21,243,485973,483817,0,0,0,0,0,0,0,0.9955635395382048
2020,alpha360_LOW22,243,485973,483809,0,0,0,0,0,0,0,0.9955470777183094
2020,alpha360_LOW23,243,485973,483803,0,0,0,0,0,0,0,0.995534731353388
2020,alpha360_LOW24,243,485973,483796,0,0,0,0,0,0,0,0.9955203272609795
2020,alpha360_LOW25,243,485973,483791,0,0,0,0,0,0,0,0.9955100386235449
2020,alpha360_LOW26,243,485973,483785,0,0,0,0,0,0,0,0.9954976922586234
2020,alpha360_LOW27,243,485973,483782,0,0,0,0,0,0,0,0.9954915190761626
2020,alpha360_LOW28,243,485973,483780,0,0,0,0,0,0,0,0.9954874036211888
2020,alpha360_LOW29,243,485973,483777,0,0,0,0,0,0,0,0.995481230438728
2020,alpha360_LOW3,243,485973,484384,0,0,0,0,0,0,0,0.9967302710232873
2020,alpha360_LOW30,243,485973,483773,0,0,0,0,0,0,0,0.9954729995287804
2020,alpha360_LOW31,243,485973,483772,0,0,0,0,0,0,0,0.9954709418012935
2020,alpha360_LOW32,243,485973,483769,0,0,0,0,0,0,0,0.9954647686188327
2020,alpha360_LOW33,243,485973,483764,0,0,0,0,0,0,0,0.9954544799813981
2020,alpha360_LOW34,243,485973,483762,0,0,0,0,0,0,0,0.9954503645264243
2020,alpha360_LOW35,243,485973,483756,0,0,0,0,0,0,0,0.9954380181615028
2020,alpha360_LOW36,243,485973,483758,0,0,0,0,0,0,0,0.9954421336164766
2020,alpha360_LOW37,243,485973,483755,0,0,0,0,0,0,0,0.9954359604340158
2020,alpha360_LOW38,243,485973,483755,0,0,0,0,0,0,0,0.9954359604340158
2020,alpha360_LOW39,243,485973,483755,0,0,0,0,0,0,0,0.9954359604340158
2020,alpha360_LOW4,243,485973,484287,0,0,0,0,0,0,0,0.9965306714570562
2020,alpha360_LOW40,243,485973,483757,0,0,0,0,0,0,0,0.9954400758889898
2020,alpha360_LOW41,243,485973,483761,0,0,0,0,0,0,0,0.9954483067989374
2020,alpha360_LOW42,243,485973,483764,0,0,0,0,0,0,0,0.9954544799813981
2020,alpha360_LOW43,243,485973,483767,0,0,0,0,0,0,0,0.9954606531638589
2020,alpha360_LOW44,243,485973,483767,0,0,0,0,0,0,0,0.9954606531638589
2020,alpha360_LOW45,243,485973,483767,0,0,0,0,0,0,0,0.9954606531638589
2020,alpha360_LOW46,243,485973,483769,0,0,0,0,0,0,0,0.9954647686188327
2020,alpha360_LOW47,243,485973,483772,0,0,0,0,0,0,0,0.9954709418012935
2020,alpha360_LOW48,243,485973,483776,0,0,0,0,0,0,0,0.9954791727112412
2020,alpha360_LOW49,243,485973,483779,0,0,0,0,0,0,0,0.995485345893702
2020,alpha360_LOW5,243,485973,484195,0,0,0,0,0,0,0,0.9963413605282598
2020,alpha360_LOW50,243,485973,483781,0,0,0,0,0,0,0,0.9954894613486758
2020,alpha360_LOW51,243,485973,483783,0,0,0,0,0,0,0,0.9954935768036496
2020,alpha360_LOW52,243,485973,483781,0,0,0,0,0,0,0,0.9954894613486758
2020,alpha360_LOW53,243,485973,483784,0,0,0,0,0,0,0,0.9954956345311365
2020,alpha360_LOW54,243,485973,483785,0,0,0,0,0,0,0,0.9954976922586234
2020,alpha360_LOW55,243,485973,483786,0,0,0,0,0,0,0,0.9954997499861103
2020,alpha360_LOW56,243,485973,483785,0,0,0,0,0,0,0,0.9954976922586234
2020,alpha360_LOW57,243,485973,483786,0,0,0,0,0,0,0,0.9954997499861103
2020,alpha360_LOW58,243,485973,483783,0,0,0,0,0,0,0,0.9954935768036496
2020,alpha360_LOW59,243,485973,483783,0,0,0,0,0,0,0,0.9954935768036496
2020,alpha360_LOW6,243,485973,484130,0,0,0,0,0,0,0,0.9962076082416101
2020,alpha360_LOW7,243,485973,484075,0,0,0,0,0,0,0,0.9960944332298296
2020,alpha360_LOW8,243,485973,484026,0,0,0,0,0,0,0,0.9959936045829707
2020,alpha360_LOW9,243,485973,483977,0,0,0,0,0,0,0,0.9958927759361117
2020,alpha360_OPEN10,243,485973,483933,0,0,0,0,0,0,0,0.9958022359266873
2020,alpha360_OPEN11,243,485973,483919,0,0,0,0,0,0,0,0.9957734277418704
2020,alpha360_OPEN12,243,485973,483910,0,0,0,0,0,0,0,0.9957549081944882
2020,alpha360_OPEN13,243,485973,483901,0,0,0,0,0,0,0,0.9957363886471059
2020,alpha360_OPEN14,243,485973,483890,0,0,0,0,0,0,0,0.9957137536447498
2020,alpha360_OPEN15,243,485973,483880,0,0,0,0,0,0,0,0.9956931763698806
2020,alpha360_OPEN16,243,485973,483870,0,0,0,0,0,0,0,0.9956725990950115
2020,alpha360_OPEN17,243,485973,483859,0,0,0,0,0,0,0,0.9956499640926554
2020,alpha360_OPEN18,243,485973,483847,0,0,0,0,0,0,0,0.9956252713628123
2020,alpha360_OPEN19,243,485973,483838,0,0,0,0,0,0,0,0.9956067518154301
2020,alpha360_OPEN2,243,485973,484489,0,0,0,0,0,0,0,0.9969463324094137
2020,alpha360_OPEN20,243,485973,483824,0,0,0,0,0,0,0,0.9955779436306132
2020,alpha360_OPEN21,243,485973,483817,0,0,0,0,0,0,0,0.9955635395382048
2020,alpha360_OPEN22,243,485973,483809,0,0,0,0,0,0,0,0.9955470777183094
2020,alpha360_OPEN23,243,485973,483803,0,0,0,0,0,0,0,0.995534731353388
2020,alpha360_OPEN24,243,485973,483796,0,0,0,0,0,0,0,0.9955203272609795
2020,alpha360_OPEN25,243,485973,483791,0,0,0,0,0,0,0,0.9955100386235449
2020,alpha360_OPEN26,243,485973,483785,0,0,0,0,0,0,0,0.9954976922586234
2020,alpha360_OPEN27,243,485973,483782,0,0,0,0,0,0,0,0.9954915190761626
2020,alpha360_OPEN28,243,485973,483780,0,0,0,0,0,0,0,0.9954874036211888
2020,alpha360_OPEN29,243,485973,483777,0,0,0,0,0,0,0,0.995481230438728
2020,alpha360_OPEN3,243,485973,484384,0,0,0,0,0,0,0,0.9967302710232873
2020,alpha360_OPEN30,243,485973,483773,0,0,0,0,0,0,0,0.9954729995287804
2020,alpha360_OPEN31,243,485973,483772,0,0,0,0,0,0,0,0.9954709418012935
2020,alpha360_OPEN32,243,485973,483769,0,0,0,0,0,0,0,0.9954647686188327
2020,alpha360_OPEN33,243,485973,483764,0,0,0,0,0,0,0,0.9954544799813981
2020,alpha360_OPEN34,243,485973,483762,0,0,0,0,0,0,0,0.9954503645264243
2020,alpha360_OPEN35,243,485973,483756,0,0,0,0,0,0,0,0.9954380181615028
2020,alpha360_OPEN36,243,485973,483758,0,0,0,0,0,0,0,0.9954421336164766
2020,alpha360_OPEN37,243,485973,483755,0,0,0,0,0,0,0,0.9954359604340158
2020,alpha360_OPEN38,243,485973,483755,0,0,0,0,0,0,0,0.9954359604340158
2020,alpha360_OPEN39,243,485973,483755,0,0,0,0,0,0,0,0.9954359604340158
2020,alpha360_OPEN4,243,485973,484287,0,0,0,0,0,0,0,0.9965306714570562
2020,alpha360_OPEN40,243,485973,483757,0,0,0,0,0,0,0,0.9954400758889898
2020,alpha360_OPEN41,243,485973,483761,0,0,0,0,0,0,0,0.9954483067989374
2020,alpha360_OPEN42,243,485973,483764,0,0,0,0,0,0,0,0.9954544799813981
2020,alpha360_OPEN43,243,485973,483767,0,0,0,0,0,0,0,0.9954606531638589
2020,alpha360_OPEN44,243,485973,483767,0,0,0,0,0,0,0,0.9954606531638589
2020,alpha360_OPEN45,243,485973,483767,0,0,0,0,0,0,0,0.9954606531638589
2020,alpha360_OPEN46,243,485973,483769,0,0,0,0,0,0,0,0.9954647686188327
2020,alpha360_OPEN47,243,485973,483772,0,0,0,0,0,0,0,0.9954709418012935
2020,alpha360_OPEN48,243,485973,483776,0,0,0,0,0,0,0,0.9954791727112412
2020,alpha360_OPEN49,243,485973,483779,0,0,0,0,0,0,0,0.995485345893702
2020,alpha360_OPEN5,243,485973,484195,0,0,0,0,0,0,0,0.9963413605282598
2020,alpha360_OPEN50,243,485973,483781,0,0,0,0,0,0,0,0.9954894613486758
2020,alpha360_OPEN51,243,485973,483783,0,0,0,0,0,0,0,0.9954935768036496
2020,alpha360_OPEN52,243,485973,483781,0,0,0,0,0,0,0,0.9954894613486758
2020,alpha360_OPEN53,243,485973,483784,0,0,0,0,0,0,0,0.9954956345311365
2020,alpha360_OPEN54,243,485973,483785,0,0,0,0,0,0,0,0.9954976922586234
2020,alpha360_OPEN55,243,485973,483786,0,0,0,0,0,0,0,0.9954997499861103
2020,alpha360_OPEN56,243,485973,483785,0,0,0,0,0,0,0,0.9954976922586234
2020,alpha360_OPEN57,243,485973,483786,0,0,0,0,0,0,0,0.9954997499861103
2020,alpha360_OPEN58,243,485973,483783,0,0,0,0,0,0,0,0.9954935768036496
2020,alpha360_OPEN59,243,485973,483783,0,0,0,0,0,0,0,0.9954935768036496
2020,alpha360_OPEN6,243,485973,484130,0,0,0,0,0,0,0,0.9962076082416101
2020,alpha360_OPEN7,243,485973,484075,0,0,0,0,0,0,0,0.9960944332298296
2020,alpha360_OPEN8,243,485973,484026,0,0,0,0,0,0,0,0.9959936045829707
2020,alpha360_OPEN9,243,485973,483977,0,0,0,0,0,0,0,0.9958927759361117
2020,alpha360_VWAP10,243,485973,483933,0,0,0,0,0,0,0,0.9958022359266873
2020,alpha360_VWAP11,243,485973,483919,0,0,0,0,0,0,0,0.9957734277418704
2020,alpha360_VWAP12,243,485973,483910,0,0,0,0,0,0,0,0.9957549081944882
2020,alpha360_VWAP13,243,485973,483901,0,0,0,0,0,0,0,0.9957363886471059
2020,alpha360_VWAP14,243,485973,483890,0,0,0,0,0,0,0,0.9957137536447498
2020,alpha360_VWAP15,243,485973,483880,0,0,0,0,0,0,0,0.9956931763698806
2020,alpha360_VWAP16,243,485973,483870,0,0,0,0,0,0,0,0.9956725990950115
2020,alpha360_VWAP17,243,485973,483859,0,0,0,0,0,0,0,0.9956499640926554
2020,alpha360_VWAP18,243,485973,483847,0,0,0,0,0,0,0,0.9956252713628123
2020,alpha360_VWAP19,243,485973,483838,0,0,0,0,0,0,0,0.9956067518154301
