universe,instrument,start,end
all_stock_shsz_liquid2000,SZ300380,2014-01-28,2026-06-09
all_stock_shsz_liquid2000,SZ300381,2014-01-28,2026-06-09
all_stock_shsz_liquid2000,SZ300383,2014-01-29,2026-06-09
all_stock_shsz_liquid2000,SZ300384,2014-08-01,2026-06-09
all_stock_shsz_liquid2000,SZ300386,2014-06-26,2026-06-09
all_stock_shsz_liquid2000,SZ300388,2014-08-01,2026-06-09
all_stock_shsz_liquid2000,SZ300389,2014-08-01,2026-06-09
all_stock_shsz_liquid2000,SZ300390,2014-07-31,2026-06-09
all_stock_shsz_liquid2000,SZ300394,2015-02-17,2026-06-09
all_stock_shsz_liquid2000,SZ300395,2014-09-10,2026-06-09
all_stock_shsz_liquid2000,SZ300397,2014-09-10,2026-06-09
all_stock_shsz_liquid2000,SZ300399,2014-10-09,2026-06-09
all_stock_shsz_liquid2000,SZ300400,2014-10-10,2026-06-09
all_stock_shsz_liquid2000,SZ300401,2014-10-09,2026-06-09
all_stock_shsz_liquid2000,SZ300403,2014-10-30,2026-06-09
all_stock_shsz_liquid2000,SZ300406,2014-10-30,2026-06-09
all_stock_shsz_liquid2000,SZ300408,2014-12-03,2026-06-09
all_stock_shsz_liquid2000,SZ300409,2014-12-03,2026-06-09
all_stock_shsz_liquid2000,SZ300418,2015-01-21,2026-06-09
all_stock_shsz_liquid2000,SZ300419,2015-01-22,2026-06-09
all_stock_shsz_liquid2000,SZ300420,2015-02-17,2026-06-09
all_stock_shsz_liquid2000,SZ300421,2015-02-17,2026-06-09
all_stock_shsz_liquid2000,SZ300422,2015-02-17,2026-06-09
all_stock_shsz_liquid2000,SZ300425,2015-02-16,2026-06-09
all_stock_shsz_liquid2000,SZ300426,2015-02-17,2026-06-09
all_stock_shsz_liquid2000,SZ300429,2015-03-24,2026-06-09
all_stock_shsz_liquid2000,SZ300433,2015-03-18,2026-06-09
all_stock_shsz_liquid2000,SZ300435,2015-03-26,2026-06-09
all_stock_shsz_liquid2000,SZ300436,2015-04-22,2026-06-09
all_stock_shsz_liquid2000,SZ300438,2015-04-24,2026-06-09
all_stock_shsz_liquid2000,SZ300439,2015-04-22,2026-06-09
all_stock_shsz_liquid2000,SZ300440,2015-04-23,2026-06-09
all_stock_shsz_liquid2000,SZ300442,2015-04-24,2026-06-09
all_stock_shsz_liquid2000,SZ300443,2015-04-22,2026-06-09
all_stock_shsz_liquid2000,SZ300444,2015-04-23,2026-06-09
all_stock_shsz_liquid2000,SZ300446,2015-04-23,2026-06-09
all_stock_shsz_liquid2000,SZ300448,2015-04-24,2026-06-09
all_stock_shsz_liquid2000,SZ300449,2015-04-22,2026-06-09
all_stock_shsz_liquid2000,SZ300453,2015-05-15,2026-06-09
all_stock_shsz_liquid2000,SZ300455,2015-05-15,2026-06-09
all_stock_shsz_liquid2000,SZ300456,2015-05-14,2026-06-09
all_stock_shsz_liquid2000,SZ300457,2015-05-14,2026-06-09
all_stock_shsz_liquid2000,SZ300458,2015-05-15,2026-06-09
all_stock_shsz_liquid2000,SZ300459,2015-05-15,2026-06-09
all_stock_shsz_liquid2000,SZ300460,2015-05-15,2026-06-09
all_stock_shsz_liquid2000,SZ300463,2015-05-28,2026-06-09
all_stock_shsz_liquid2000,SZ300464,2015-06-10,2026-06-09
all_stock_shsz_liquid2000,SZ300467,2015-05-27,2026-06-09
all_stock_shsz_liquid2000,SZ300468,2015-05-27,2026-06-09
all_stock_shsz_liquid2000,SZ300469,2015-06-11,2026-06-09
all_stock_shsz_liquid2000,SZ300470,2015-06-12,2026-06-09
all_stock_shsz_liquid2000,SZ300471,2015-06-11,2026-06-09
all_stock_shsz_liquid2000,SZ300473,2015-06-12,2026-06-09
all_stock_shsz_liquid2000,SZ300474,2016-03-31,2026-06-09
all_stock_shsz_liquid2000,SZ300476,2015-06-11,2026-06-09
all_stock_shsz_liquid2000,SZ300478,2015-06-10,2026-06-09
all_stock_shsz_liquid2000,SZ300479,2015-06-12,2026-06-09
all_stock_shsz_liquid2000,SZ300480,2015-07-02,2026-06-09
all_stock_shsz_liquid2000,SZ300481,2015-06-30,2026-06-09
all_stock_shsz_liquid2000,SZ300482,2015-06-30,2026-06-09
all_stock_shsz_liquid2000,SZ300483,2015-06-30,2026-06-09
all_stock_shsz_liquid2000,SZ300484,2016-03-22,2026-06-09
all_stock_shsz_liquid2000,SZ300485,2015-06-26,2026-06-09
all_stock_shsz_liquid2000,SZ300486,2015-06-30,2026-06-09
all_stock_shsz_liquid2000,SZ300487,2015-07-02,2026-06-09
all_stock_shsz_liquid2000,SZ300489,2015-07-01,2026-06-09
all_stock_shsz_liquid2000,SZ300490,2015-12-31,2026-06-09
all_stock_shsz_liquid2000,SZ300491,2015-12-31,2026-06-09
all_stock_shsz_liquid2000,SZ300492,2015-12-23,2026-06-09
all_stock_shsz_liquid2000,SZ300493,2015-12-10,2026-06-09
all_stock_shsz_liquid2000,SZ300494,2015-12-31,2026-06-09
all_stock_shsz_liquid2000,SZ300495,2015-12-22,2024-05-08
all_stock_shsz_liquid2000,SZ300496,2015-12-10,2026-06-09
all_stock_shsz_liquid2000,SZ300497,2015-12-22,2026-06-09
all_stock_shsz_liquid2000,SZ300498,2015-11-02,2026-06-09
all_stock_shsz_liquid2000,SZ300499,2016-02-02,2026-06-09
all_stock_shsz_liquid2000,SZ300500,2016-02-04,2026-06-09
all_stock_shsz_liquid2000,SZ300501,2016-02-04,2026-06-09
all_stock_shsz_liquid2000,SZ300502,2016-03-03,2026-06-09
all_stock_shsz_liquid2000,SZ300503,2016-03-09,2026-06-09
all_stock_shsz_liquid2000,SZ300505,2016-03-15,2026-06-09
all_stock_shsz_liquid2000,SZ300506,2016-03-24,2026-06-09
