instrument,datetime,listing_date_proxy,listing_age_days,listing_age_bucket
SH688058,2023-12-29,2019-11-01,1519.0,501_plus
SH688059,2023-12-29,2021-02-08,1054.0,501_plus
SH688060,2023-12-29,2020-07-10,1267.0,501_plus
SH688061,2023-12-29,2022-10-18,437.0,251_500
SH688062,2023-12-29,2022-01-18,710.0,501_plus
SH688063,2023-12-29,2020-12-30,1094.0,501_plus
SH688065,2023-12-29,2020-08-12,1234.0,501_plus
SH688066,2023-12-29,2019-07-22,1621.0,501_plus
SH688067,2023-12-29,2021-06-16,926.0,501_plus
SH688068,2023-12-29,2019-09-30,1551.0,501_plus
SH688069,2023-12-29,2020-07-22,1255.0,501_plus
SH688070,2023-12-29,2021-02-10,1052.0,501_plus
SH688071,2023-12-29,2021-07-29,883.0,501_plus
SH688072,2023-12-29,2022-04-20,618.0,501_plus
SH688073,2023-12-29,2022-10-11,444.0,251_500
SH688075,2023-12-29,2021-11-18,771.0,501_plus
SH688076,2023-12-29,2021-05-20,953.0,501_plus
SH688077,2023-12-29,2020-07-22,1255.0,501_plus
SH688078,2023-12-29,2019-12-30,1460.0,501_plus
SH688079,2023-12-29,2021-03-02,1032.0,501_plus
SH688080,2023-12-29,2020-02-12,1416.0,501_plus
SH688081,2023-12-29,2020-01-06,1453.0,501_plus
SH688082,2023-12-29,2021-11-18,771.0,501_plus
SH688083,2023-12-29,2021-03-11,1023.0,501_plus
SH688084,2023-12-29,2022-12-08,386.0,251_500
SH688085,2023-12-29,2020-04-09,1359.0,501_plus
SH688087,2023-12-29,2021-07-09,903.0,501_plus
SH688088,2023-12-29,2019-07-22,1621.0,501_plus
SH688089,2023-12-29,2019-12-19,1471.0,501_plus
SH688090,2023-12-29,2020-02-17,1411.0,501_plus
SH688091,2023-12-29,2021-09-09,841.0,501_plus
SH688092,2023-12-29,2021-03-19,1015.0,501_plus
SH688093,2023-12-29,2020-09-30,1185.0,501_plus
SH688095,2023-12-29,2020-09-08,1207.0,501_plus
SH688096,2023-12-29,2020-04-09,1359.0,501_plus
SH688097,2023-12-29,2021-05-12,961.0,501_plus
SH688098,2023-12-29,2019-10-28,1523.0,501_plus
SH688099,2023-12-29,2019-08-08,1604.0,501_plus
SH688100,2023-12-29,2020-01-21,1438.0,501_plus
SH688101,2023-12-29,2019-11-15,1505.0,501_plus
SH688102,2023-12-29,2022-03-16,653.0,501_plus
SH688103,2023-12-29,2021-09-10,840.0,501_plus
SH688105,2023-12-29,2021-11-15,774.0,501_plus
SH688106,2023-12-29,2020-06-16,1291.0,501_plus
SH688107,2023-12-29,2021-11-12,777.0,501_plus
SH688108,2023-12-29,2019-10-30,1521.0,501_plus
SH688109,2023-12-29,2021-03-30,1004.0,501_plus
SH688110,2023-12-29,2021-12-10,749.0,501_plus
SH688111,2023-12-29,2019-11-18,1502.0,501_plus
SH688112,2023-12-29,2021-12-01,758.0,501_plus
SH688113,2023-12-29,2021-05-06,967.0,501_plus
SH688114,2023-12-29,2022-09-09,476.0,251_500
SH688115,2023-12-29,2022-03-14,655.0,501_plus
SH688116,2023-12-29,2019-09-25,1556.0,501_plus
SH688117,2023-12-29,2021-06-03,939.0,501_plus
SH688118,2023-12-29,2019-12-04,1486.0,501_plus
SH688119,2023-12-29,2022-06-06,571.0,501_plus
SH688120,2023-12-29,2022-06-08,569.0,501_plus
SH688121,2023-12-29,2021-09-06,844.0,501_plus
SH688122,2023-12-29,2019-07-22,1621.0,501_plus
SH688123,2023-12-29,2019-12-23,1467.0,501_plus
SH688125,2023-12-29,2022-04-15,623.0,501_plus
SH688126,2023-12-29,2020-04-20,1348.0,501_plus
SH688127,2023-12-29,2020-09-21,1194.0,501_plus
SH688128,2023-12-29,2019-11-05,1515.0,501_plus
SH688129,2023-12-29,2020-10-23,1162.0,501_plus
SH688130,2023-12-29,2022-07-29,518.0,501_plus
SH688131,2023-12-29,2021-06-08,934.0,501_plus
SH688132,2023-12-29,2022-09-23,462.0,251_500
SH688133,2023-12-29,2020-10-30,1155.0,501_plus
SH688135,2023-12-29,2020-11-11,1143.0,501_plus
SH688136,2023-12-29,2020-12-14,1110.0,501_plus
SH688137,2023-12-29,2022-09-29,456.0,251_500
SH688138,2023-12-29,2019-11-20,1500.0,501_plus
SH688139,2023-12-29,2019-10-25,1526.0,501_plus
SH688141,2023-12-29,2022-12-23,371.0,251_500
SH688143,2023-12-29,2022-12-12,382.0,251_500
SH688146,2023-12-29,2023-04-21,252.0,251_500
SH688147,2023-12-29,2022-12-23,371.0,251_500
SH688148,2023-12-29,2021-08-06,875.0,501_plus
SH688150,2023-12-29,2022-03-18,651.0,501_plus
SH688151,2023-12-29,2021-12-06,753.0,501_plus
SH688152,2023-12-29,2022-10-28,427.0,251_500
SH688153,2023-12-29,2022-04-12,626.0,501_plus
SH688155,2023-12-29,2020-08-11,1235.0,501_plus
SH688156,2023-12-29,2020-09-22,1193.0,501_plus
SH688157,2023-12-29,2020-06-09,1298.0,501_plus
SH688158,2023-12-29,2020-01-20,1439.0,501_plus
SH688159,2023-12-29,2020-01-23,1436.0,501_plus
SH688160,2023-12-29,2020-11-12,1142.0,501_plus
SH688161,2023-12-29,2021-06-30,912.0,501_plus
SH688162,2023-12-29,2021-11-10,779.0,501_plus
SH688163,2023-12-29,2022-03-11,658.0,501_plus
SH688165,2023-12-29,2020-07-15,1262.0,501_plus
SH688166,2023-12-29,2019-11-08,1512.0,501_plus
SH688167,2023-12-29,2021-12-24,735.0,501_plus
SH688168,2023-12-29,2019-09-06,1575.0,501_plus
SH688169,2023-12-29,2020-02-21,1407.0,501_plus
SH688170,2023-12-29,2022-04-29,609.0,501_plus
SH688171,2023-12-29,2022-01-27,701.0,501_plus
SH688172,2023-12-29,2022-12-16,378.0,251_500
SH688173,2023-12-29,2022-01-21,707.0,501_plus
SH688175,2023-12-29,2022-03-15,654.0,501_plus
SH688176,2023-12-29,2022-01-07,721.0,501_plus
SH688177,2023-12-29,2020-02-21,1407.0,501_plus
SH688178,2023-12-29,2020-01-14,1445.0,501_plus
SH688179,2023-12-29,2020-10-26,1159.0,501_plus
SH688180,2023-12-29,2020-07-15,1262.0,501_plus
SH688181,2023-12-29,2020-01-06,1453.0,501_plus
SH688182,2023-12-29,2021-11-16,773.0,501_plus
SH688183,2023-12-29,2021-02-25,1037.0,501_plus
SH688184,2023-12-29,2022-09-19,466.0,251_500
SH688185,2023-12-29,2020-08-13,1233.0,501_plus
SH688186,2023-12-29,2020-02-11,1417.0,501_plus
SH688187,2023-12-29,2021-09-07,843.0,501_plus
SH688188,2023-12-29,2019-08-08,1604.0,501_plus
SH688189,2023-12-29,2020-03-26,1373.0,501_plus
SH688190,2023-12-29,2021-11-26,763.0,501_plus
SH688191,2023-12-29,2021-04-08,995.0,501_plus
SH688192,2023-12-29,2021-12-10,749.0,501_plus
SH688193,2023-12-29,2022-03-30,639.0,501_plus
SH688195,2023-12-29,2021-03-26,1008.0,501_plus
SH688196,2023-12-29,2019-11-21,1499.0,501_plus
SH688197,2023-12-29,2022-03-23,646.0,501_plus
SH688198,2023-12-29,2019-12-09,1481.0,501_plus
SH688199,2023-12-29,2019-11-05,1515.0,501_plus
SH688200,2023-12-29,2020-02-18,1410.0,501_plus
SH688201,2023-12-29,2021-04-21,982.0,501_plus
SH688202,2023-12-29,2019-11-05,1515.0,501_plus
SH688203,2023-12-29,2022-08-16,500.0,251_500
SH688205,2023-12-29,2022-08-09,507.0,501_plus
SH688206,2023-12-29,2021-12-28,731.0,501_plus
SH688207,2023-12-29,2022-03-17,652.0,501_plus
SH688208,2023-12-29,2020-02-13,1415.0,501_plus
SH688209,2023-12-29,2022-04-19,619.0,501_plus
SH688210,2023-12-29,2021-12-27,732.0,501_plus
SH688211,2023-12-29,2021-10-26,794.0,501_plus
SH688212,2023-12-29,2021-11-15,774.0,501_plus
SH688213,2023-12-29,2022-05-20,588.0,501_plus
SH688215,2023-12-29,2020-08-28,1218.0,501_plus
SH688216,2023-12-29,2021-06-23,919.0,501_plus
SH688217,2023-12-29,2021-05-17,956.0,501_plus
SH688218,2023-12-29,2019-12-11,1479.0,501_plus
SH688219,2023-12-29,2020-11-18,1136.0,501_plus
SH688220,2023-12-29,2022-01-14,714.0,501_plus
SH688221,2023-12-29,2020-10-28,1157.0,501_plus
SH688222,2023-12-29,2020-04-16,1352.0,501_plus
SH688223,2023-12-29,2022-01-26,702.0,501_plus
SH688225,2023-12-29,2022-02-09,688.0,501_plus
SH688226,2023-12-29,2021-07-07,905.0,501_plus
SH688227,2023-12-29,2021-12-30,729.0,501_plus
SH688228,2023-12-29,2020-03-27,1372.0,501_plus
SH688229,2023-12-29,2020-08-17,1229.0,501_plus
SH688230,2023-12-29,2021-12-01,758.0,501_plus
SH688231,2023-12-29,2022-07-22,525.0,501_plus
SH688232,2023-12-29,2021-11-17,772.0,501_plus
SH688233,2023-12-29,2020-02-21,1407.0,501_plus
SH688234,2023-12-29,2022-01-12,716.0,501_plus
SH688235,2023-12-29,2021-12-15,744.0,501_plus
SH688236,2023-12-29,2021-12-30,729.0,501_plus
SH688237,2023-12-29,2022-07-01,546.0,501_plus
SH688238,2023-12-29,2022-03-22,647.0,501_plus
SH688239,2023-12-29,2021-07-05,907.0,501_plus
SH688244,2023-12-29,2022-10-19,436.0,251_500
SH688246,2023-12-29,2021-12-14,745.0,501_plus
SH688247,2023-12-29,2022-08-25,491.0,251_500
SH688248,2023-12-29,2021-12-22,737.0,501_plus
SH688249,2023-12-29,2023-05-05,238.0,121_250
SH688251,2023-12-29,2022-06-06,571.0,501_plus
SH688252,2023-12-29,2022-09-27,458.0,251_500
SH688253,2023-12-29,2022-07-28,519.0,501_plus
SH688255,2023-12-29,2021-10-25,795.0,501_plus
SH688256,2023-12-29,2020-07-20,1257.0,501_plus
SH688257,2023-12-29,2021-10-27,793.0,501_plus
SH688258,2023-12-29,2019-12-09,1481.0,501_plus
SH688259,2023-12-29,2022-01-12,716.0,501_plus
SH688260,2023-12-29,2021-04-06,997.0,501_plus
SH688261,2023-12-29,2022-02-10,687.0,501_plus
SH688262,2023-12-29,2022-01-06,722.0,501_plus
SH688265,2023-12-29,2021-12-28,731.0,501_plus
SH688266,2023-12-29,2020-01-23,1436.0,501_plus
SH688267,2023-12-29,2022-02-16,681.0,501_plus
SH688268,2023-12-29,2019-12-26,1464.0,501_plus
SH688269,2023-12-29,2021-06-09,933.0,501_plus
SH688270,2023-12-29,2022-01-27,701.0,501_plus
SH688271,2023-12-29,2022-08-22,494.0,251_500
SH688272,2023-12-29,2021-10-18,802.0,501_plus
SH688273,2023-12-29,2022-08-11,505.0,501_plus
SH688275,2023-12-29,2022-09-29,456.0,251_500
SH688276,2023-12-29,2021-06-25,917.0,501_plus
SH688277,2023-12-29,2020-07-07,1270.0,501_plus
SH688278,2023-12-29,2020-01-17,1442.0,501_plus
SH688279,2023-12-29,2022-04-20,618.0,501_plus
SH688280,2023-12-29,2021-10-27,793.0,501_plus
SH688281,2023-12-29,2022-03-07,662.0,501_plus
SH688282,2023-12-29,2022-03-18,651.0,501_plus
SH688283,2023-12-29,2022-02-15,682.0,501_plus
SH688285,2023-12-29,2021-10-20,800.0,501_plus
SH688286,2023-12-29,2020-08-10,1236.0,501_plus
SH688287,2023-12-29,2022-05-25,583.0,501_plus
SH688288,2023-12-29,2019-11-06,1514.0,501_plus
SH688289,2023-12-29,2020-08-28,1218.0,501_plus
SH688290,2023-12-29,2022-04-29,609.0,501_plus
SH688291,2023-12-29,2022-10-26,429.0,251_500
SH688292,2023-12-29,2022-08-18,498.0,251_500
SH688293,2023-12-29,2022-09-02,483.0,251_500
SH688295,2023-12-29,2022-04-06,632.0,501_plus
SH688296,2023-12-29,2021-07-27,885.0,501_plus
SH688297,2023-12-29,2022-06-29,548.0,501_plus
SH688298,2023-12-29,2020-02-05,1423.0,501_plus
SH688299,2023-12-29,2019-11-06,1514.0,501_plus
SH688300,2023-12-29,2019-11-15,1505.0,501_plus
SH688301,2023-12-29,2020-09-18,1197.0,501_plus
SH688302,2023-12-29,2022-04-12,626.0,501_plus
SH688303,2023-12-29,2021-07-22,890.0,501_plus
SH688305,2023-12-29,2021-07-09,903.0,501_plus
SH688306,2023-12-29,2022-03-22,647.0,501_plus
SH688307,2023-12-29,2023-02-16,316.0,251_500
SH688308,2023-12-29,2020-12-10,1114.0,501_plus
SH688309,2023-12-29,2020-07-14,1263.0,501_plus
SH688310,2023-12-29,2019-12-03,1487.0,501_plus
SH688311,2023-12-29,2020-07-31,1246.0,501_plus
SH688312,2023-12-29,2020-06-08,1299.0,501_plus
SH688313,2023-12-29,2020-08-12,1234.0,501_plus
SH688314,2023-12-29,2021-05-18,955.0,501_plus
SH688315,2023-12-29,2021-04-13,990.0,501_plus
SH688316,2023-12-29,2021-03-16,1018.0,501_plus
SH688317,2023-12-29,2021-01-18,1075.0,501_plus
SH688318,2023-12-29,2020-04-27,1341.0,501_plus
SH688319,2023-12-29,2021-06-08,934.0,501_plus
SH688320,2023-12-29,2022-04-28,610.0,501_plus
SH688321,2023-12-29,2019-08-12,1600.0,501_plus
SH688322,2023-12-29,2022-07-07,540.0,501_plus
SH688323,2023-12-29,2021-04-28,975.0,501_plus
SH688325,2023-12-29,2022-04-22,616.0,501_plus
SH688326,2023-12-29,2022-04-19,619.0,501_plus
SH688327,2023-12-29,2022-05-27,581.0,501_plus
SH688328,2023-12-29,2021-03-09,1025.0,501_plus
SH688329,2023-12-29,2021-03-29,1005.0,501_plus
SH688330,2023-12-29,2020-10-15,1170.0,501_plus
SH688331,2023-12-29,2022-03-31,638.0,501_plus
SH688332,2023-12-29,2022-07-15,532.0,501_plus
SH688333,2023-12-29,2019-07-22,1621.0,501_plus
SH688334,2023-12-29,2023-06-19,193.0,121_250
SH688335,2023-12-29,2020-08-17,1229.0,501_plus
SH688336,2023-12-29,2020-07-22,1255.0,501_plus
SH688337,2023-12-29,2022-04-08,630.0,501_plus
SH688338,2023-12-29,2020-08-06,1240.0,501_plus
SH688339,2023-12-29,2020-08-10,1236.0,501_plus
SH688343,2023-12-29,2023-04-04,269.0,251_500
SH688345,2023-12-29,2021-06-11,931.0,501_plus
SH688347,2023-12-29,2023-08-07,144.0,121_250
SH688348,2023-12-29,2022-06-08,569.0,501_plus
SH688349,2023-12-29,2022-06-22,555.0,501_plus
SH688350,2023-12-29,2021-01-28,1065.0,501_plus
SH688351,2023-12-29,2022-08-31,485.0,251_500
SH688352,2023-12-29,2023-04-20,253.0,251_500
SH688353,2023-12-29,2022-07-13,534.0,501_plus
SH688355,2023-12-29,2021-05-12,961.0,501_plus
SH688356,2023-12-29,2020-08-26,1220.0,501_plus
SH688357,2023-12-29,2019-12-04,1486.0,501_plus
SH688358,2023-12-29,2019-12-03,1487.0,501_plus
SH688359,2023-12-29,2021-05-21,952.0,501_plus
SH688360,2023-12-29,2020-06-02,1305.0,501_plus
SH688361,2023-12-29,2023-05-19,224.0,121_250
SH688362,2023-12-29,2022-11-16,408.0,251_500
SH688363,2023-12-29,2019-11-06,1514.0,501_plus
SH688365,2023-12-29,2020-04-29,1339.0,501_plus
SH688366,2023-12-29,2019-10-30,1521.0,501_plus
SH688367,2023-12-29,2021-06-28,914.0,501_plus
SH688368,2023-12-29,2019-10-14,1537.0,501_plus
SH688369,2023-12-29,2019-10-31,1520.0,501_plus
SH688370,2023-12-29,2022-08-25,491.0,251_500
SH688371,2023-12-29,2022-08-02,514.0,501_plus
SH688372,2023-12-29,2022-10-26,429.0,251_500
SH688373,2023-12-29,2022-08-05,511.0,501_plus
SH688375,2023-12-29,2022-07-22,525.0,501_plus
SH688376,2023-12-29,2022-11-18,406.0,251_500
SH688377,2023-12-29,2020-07-08,1269.0,501_plus
SH688378,2023-12-29,2020-09-03,1212.0,501_plus
SH688379,2023-12-29,2020-08-19,1227.0,501_plus
SH688380,2023-12-29,2022-08-05,511.0,501_plus
SH688381,2023-12-29,2022-08-23,493.0,251_500
SH688382,2023-12-29,2022-07-25,522.0,501_plus
SH688383,2023-12-29,2021-04-28,975.0,501_plus
SH688385,2023-12-29,2021-08-04,877.0,501_plus
SH688386,2023-12-29,2020-10-16,1169.0,501_plus
SH688387,2023-12-29,2022-09-26,459.0,251_500
SH688388,2023-12-29,2019-07-22,1621.0,501_plus
SH688389,2023-12-29,2019-11-05,1515.0,501_plus
SH688390,2023-12-29,2020-09-04,1211.0,501_plus
SH688391,2023-12-29,2022-09-13,472.0,251_500
SH688392,2023-12-29,2022-09-27,458.0,251_500
SH688393,2023-12-29,2020-08-20,1226.0,501_plus
SH688395,2023-12-29,2021-04-29,974.0,501_plus
SH688396,2023-12-29,2020-02-27,1401.0,501_plus
SH688398,2023-12-29,2020-02-11,1417.0,501_plus
SH688399,2023-12-29,2019-12-05,1485.0,501_plus
SH688400,2023-12-29,2022-07-06,541.0,501_plus
SH688401,2023-12-29,2022-08-17,499.0,251_500
SH688403,2023-12-29,2022-08-18,498.0,251_500
SH688408,2023-12-29,2020-08-28,1218.0,501_plus
SH688409,2023-12-29,2022-10-10,445.0,251_500
SH688410,2023-12-29,2022-12-26,368.0,251_500
SH688416,2023-12-29,2022-08-29,487.0,251_500
SH688418,2023-12-29,2020-07-22,1255.0,501_plus
SH688419,2023-12-29,2022-11-08,416.0,251_500
SH688420,2023-12-29,2022-12-09,385.0,251_500
SH688425,2023-12-29,2021-06-22,920.0,501_plus
SH688426,2023-12-29,2022-10-25,430.0,251_500
SH688428,2023-12-29,2022-09-21,464.0,251_500
SH688429,2023-12-29,2023-06-29,183.0,121_250
SH688432,2023-12-29,2022-11-10,414.0,251_500
SH688433,2023-12-29,2023-04-17,256.0,251_500
SH688435,2023-12-29,2023-01-19,344.0,251_500
SH688439,2023-12-29,2022-08-26,490.0,251_500
SH688443,2023-12-29,2023-06-20,192.0,121_250
SH688448,2023-12-29,2022-09-21,464.0,251_500
SH688450,2023-12-29,2023-07-24,158.0,121_250
SH688455,2023-12-29,2022-09-15,470.0,251_500
SH688456,2023-12-29,2021-03-17,1017.0,501_plus
SH688458,2023-12-29,2023-05-22,221.0,121_250
SH688459,2023-12-29,2022-10-12,443.0,251_500
SH688466,2023-12-29,2020-05-08,1330.0,501_plus
SH688468,2023-12-29,2021-04-09,994.0,501_plus
SH688469,2023-12-29,2023-05-10,233.0,121_250
SH688472,2023-12-29,2023-06-09,203.0,121_250
SH688475,2023-12-29,2022-12-28,366.0,251_500
SH688478,2023-12-29,2023-04-24,249.0,121_250
SH688479,2023-12-29,2023-05-11,232.0,121_250
SH688480,2023-12-29,2022-11-25,399.0,251_500
SH688484,2023-12-29,2023-04-07,266.0,251_500
SH688485,2023-12-29,2023-01-18,345.0,251_500
SH688486,2023-12-29,2023-02-21,311.0,251_500
SH688488,2023-12-29,2020-07-20,1257.0,501_plus
SH688489,2023-12-29,2022-12-02,392.0,251_500
SH688496,2023-12-29,2022-12-28,366.0,251_500
SH688498,2023-12-29,2022-12-21,373.0,251_500
SH688499,2023-12-29,2021-07-01,911.0,501_plus
SH688500,2023-12-29,2020-07-16,1261.0,501_plus
SH688501,2023-12-29,2021-07-16,896.0,501_plus
SH688502,2023-12-29,2023-03-09,295.0,251_500
SH688503,2023-12-29,2022-12-09,385.0,251_500
SH688505,2023-12-29,2020-06-19,1288.0,501_plus
SH688506,2023-12-29,2023-01-06,357.0,251_500
SH688507,2023-12-29,2023-04-18,255.0,251_500
SH688508,2023-12-29,2020-07-22,1255.0,501_plus
SH688509,2023-12-29,2021-07-30,882.0,501_plus
SH688510,2023-12-29,2020-12-16,1108.0,501_plus
SH688511,2023-12-29,2021-07-30,882.0,501_plus
SH688512,2023-12-29,2023-05-16,227.0,121_250
SH688513,2023-12-29,2020-09-02,1213.0,501_plus
SH688515,2023-12-29,2023-02-10,322.0,251_500
SH688516,2023-12-29,2020-05-21,1317.0,501_plus
SH688517,2023-12-29,2021-06-18,924.0,501_plus
SH688518,2023-12-29,2020-06-22,1285.0,501_plus
SH688519,2023-12-29,2020-08-18,1228.0,501_plus
SH688520,2023-12-29,2020-06-22,1285.0,501_plus
SH688521,2023-12-29,2020-08-18,1228.0,501_plus
SH688522,2023-12-29,2023-03-01,303.0,251_500
SH688523,2023-12-29,2023-06-02,210.0,121_250
SH688525,2023-12-29,2022-12-30,364.0,251_500
SH688526,2023-12-29,2020-09-22,1193.0,501_plus
SH688528,2023-12-29,2020-07-01,1276.0,501_plus
SH688529,2023-12-29,2020-11-09,1145.0,501_plus
SH688531,2023-12-29,2023-03-31,273.0,251_500
SH688533,2023-12-29,2021-04-19,984.0,501_plus
SH688535,2023-12-29,2023-04-04,269.0,251_500
SH688536,2023-12-29,2020-09-21,1194.0,501_plus
SH688538,2023-12-29,2021-05-28,945.0,501_plus
SH688539,2023-12-29,2023-04-18,255.0,251_500
SH688543,2023-12-29,2023-06-21,191.0,121_250
SH688548,2023-12-29,2023-08-15,136.0,121_250
SH688549,2023-12-29,2023-09-08,112.0,61_120
SH688550,2023-12-29,2020-09-02,1213.0,501_plus
SH688551,2023-12-29,2020-09-10,1205.0,501_plus
SH688552,2023-12-29,2023-05-18,225.0,121_250
SH688553,2023-12-29,2021-10-26,794.0,501_plus
SH688556,2023-12-29,2020-08-07,1239.0,501_plus
SH688557,2023-12-29,2020-12-02,1122.0,501_plus
SH688558,2023-12-29,2020-06-30,1277.0,501_plus
SH688559,2023-12-29,2020-09-09,1206.0,501_plus
SH688560,2023-12-29,2020-12-24,1100.0,501_plus
SH688561,2023-12-29,2020-07-22,1255.0,501_plus
SH688562,2023-12-29,2023-05-24,219.0,121_250
SH688563,2023-12-29,2023-07-19,163.0,121_250
SH688565,2023-12-29,2021-05-13,960.0,501_plus
SH688566,2023-12-29,2020-05-18,1320.0,501_plus
SH688567,2023-12-29,2020-07-17,1260.0,501_plus
SH688568,2023-12-29,2020-07-08,1269.0,501_plus
SH688569,2023-12-29,2020-08-31,1215.0,501_plus
SH688570,2023-12-29,2023-06-05,207.0,121_250
SH688571,2023-12-29,2020-12-11,1113.0,501_plus
SH688573,2023-12-29,2023-08-17,134.0,121_250
SH688575,2023-12-29,2021-05-17,956.0,501_plus
SH688576,2023-12-29,2023-06-06,206.0,121_250
SH688577,2023-12-29,2020-09-16,1199.0,501_plus
SH688578,2023-12-29,2020-12-02,1122.0,501_plus
SH688579,2023-12-29,2020-07-17,1260.0,501_plus
SH688580,2023-12-29,2020-07-21,1256.0,501_plus
SH688581,2023-12-29,2023-05-19,224.0,121_250
SH688582,2023-12-29,2023-06-30,182.0,121_250
SH688585,2023-12-29,2020-09-28,1187.0,501_plus
SH688586,2023-12-29,2020-07-31,1246.0,501_plus
SH688588,2023-12-29,2020-05-11,1327.0,501_plus
SH688589,2023-12-29,2020-07-22,1255.0,501_plus
SH688590,2023-12-29,2020-12-07,1117.0,501_plus
SH688591,2023-12-29,2023-08-25,126.0,121_250
SH688592,2023-12-29,2023-08-16,135.0,121_250
SH688593,2023-12-29,2023-06-01,211.0,121_250
SH688595,2023-12-29,2020-09-28,1187.0,501_plus
SH688596,2023-12-29,2020-08-20,1226.0,501_plus
SH688597,2023-12-29,2021-06-17,925.0,501_plus
SH688598,2023-12-29,2020-05-18,1320.0,501_plus
SH688599,2023-12-29,2020-06-10,1297.0,501_plus
SH688600,2023-12-29,2020-07-03,1274.0,501_plus
SH688601,2023-12-29,2021-06-28,914.0,501_plus
SH688602,2023-12-29,2023-07-20,162.0,121_250
SH688603,2023-12-29,2023-07-10,172.0,121_250
SH688606,2023-12-29,2021-03-25,1009.0,501_plus
SH688607,2023-12-29,2021-02-01,1061.0,501_plus
SH688608,2023-12-29,2020-12-16,1108.0,501_plus
SH688609,2023-12-29,2021-03-23,1011.0,501_plus
SH688610,2023-12-29,2023-07-19,163.0,121_250
SH688611,2023-12-29,2021-04-12,991.0,501_plus
SH688612,2023-12-29,2023-07-26,156.0,121_250
SH688613,2023-12-29,2021-05-21,952.0,501_plus
SH688616,2023-12-29,2021-03-18,1016.0,501_plus
SH688617,2023-12-29,2021-01-07,1086.0,501_plus
SH688618,2023-12-29,2020-12-30,1094.0,501_plus
SH688619,2023-12-29,2021-02-23,1039.0,501_plus
SH688620,2023-12-29,2023-06-27,185.0,121_250
SH688621,2023-12-29,2021-06-21,921.0,501_plus
SH688622,2023-12-29,2021-09-13,837.0,501_plus
SH688623,2023-12-29,2023-06-08,204.0,121_250
SH688625,2023-12-29,2021-06-07,935.0,501_plus
SH688626,2023-12-29,2021-03-31,1003.0,501_plus
SH688627,2023-12-29,2023-07-18,164.0,121_250
SH688628,2023-12-29,2021-02-01,1061.0,501_plus
SH688629,2023-12-29,2023-06-27,185.0,121_250
SH688630,2023-12-29,2021-04-01,1002.0,501_plus
SH688631,2023-12-29,2023-06-28,184.0,121_250
SH688633,2023-12-29,2021-03-24,1010.0,501_plus
SH688636,2023-12-29,2021-04-08,995.0,501_plus
SH688638,2023-12-29,2023-07-12,170.0,121_250
SH688639,2023-12-29,2021-04-22,981.0,501_plus
SH688646,2023-12-29,2023-07-28,154.0,121_250
SH688648,2023-12-29,2023-11-13,46.0,0_60
SH688651,2023-12-29,2023-07-26,156.0,121_250
SH688652,2023-12-29,2023-11-29,30.0,0_60
SH688653,2023-12-29,2023-11-17,42.0,0_60
SH688655,2023-12-29,2021-05-11,962.0,501_plus
SH688656,2023-12-29,2021-01-13,1080.0,501_plus
SH688657,2023-12-29,2023-10-10,80.0,61_120
SH688658,2023-12-29,2020-12-24,1100.0,501_plus
SH688659,2023-12-29,2021-03-31,1003.0,501_plus
SH688660,2023-12-29,2021-05-19,954.0,501_plus
SH688661,2023-12-29,2021-03-29,1005.0,501_plus
SH688662,2023-12-29,2021-04-01,1002.0,501_plus
SH688663,2023-12-29,2021-04-13,990.0,501_plus
SH688665,2023-12-29,2021-02-09,1053.0,501_plus
SH688667,2023-12-29,2021-03-12,1022.0,501_plus
SH688668,2023-12-29,2020-12-21,1103.0,501_plus
SH688669,2023-12-29,2021-01-25,1068.0,501_plus
SH688670,2023-12-29,2021-08-02,879.0,501_plus
SH688671,2023-12-29,2023-08-09,142.0,121_250
SH688676,2023-12-29,2021-03-09,1025.0,501_plus
SH688677,2023-12-29,2021-02-26,1036.0,501_plus
SH688678,2023-12-29,2020-12-23,1101.0,501_plus
SH688679,2023-12-29,2020-12-25,1099.0,501_plus
SH688680,2023-12-29,2021-01-22,1071.0,501_plus
SH688681,2023-12-29,2021-06-16,926.0,501_plus
SH688682,2023-12-29,2021-04-20,983.0,501_plus
SH688683,2023-12-29,2021-04-12,991.0,501_plus
SH688685,2023-12-29,2021-05-13,960.0,501_plus
SH688686,2023-12-29,2020-12-31,1093.0,501_plus
SH688687,2023-12-29,2021-02-08,1054.0,501_plus
SH688689,2023-12-29,2021-01-27,1066.0,501_plus
SH688690,2023-12-29,2021-06-23,919.0,501_plus
SH688693,2023-12-29,2023-08-18,133.0,121_250
SH688696,2023-12-29,2021-03-03,1031.0,501_plus
SH688697,2023-12-29,2021-09-17,833.0,501_plus
SH688698,2023-12-29,2020-12-29,1095.0,501_plus
SH688699,2023-12-29,2020-12-18,1106.0,501_plus
SH688700,2023-12-29,2021-06-15,927.0,501_plus
