stage,execution_class,execution_profile,outer_split_id,policy_id,fold,batch_index,structural_row_id,candidate_sha256,boosting_round,feature_count,train_rows,validation_rows,output_rows,wall_seconds,cpu_seconds,rss_before_mib,rss_after_mib,peak_rss_mib,execution_dtype,thread_count,cache_hit,dataset_identity_sha256,cache_key,input_date_count,cache_status,repeat
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_02,,,,1372311.0,,,10.773253999999724,118.578125,8652.375,9544.98828125,9544.98828125,float64,1.0,,,,,,1.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_02,,800.0,,1372311.0,,,1258.580113,1276.859375,9545.01171875,9544.02734375,9545.01171875,float64,1.0,,,,,,1.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_03,,,,1372311.0,,,11.033977200000663,121.046875,8653.8984375,9550.00390625,9550.00390625,float64,1.0,,,,,,1.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_03,,800.0,,1372311.0,,,766.934487100003,781.328125,9550.02734375,9550.03515625,9550.03515625,float64,1.0,,,,,,1.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_04,,,,1372311.0,,,10.888524300000427,117.703125,8660.328125,9556.5,9556.5,float64,1.0,,,,,,1.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_04,,800.0,,1372311.0,,,1455.514295699999,1476.515625,9556.5234375,9556.34765625,9556.5234375,float64,1.0,,,,,,1.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_01,,,,1372311.0,,,11.035778800000116,119.828125,8671.4140625,9562.33203125,9562.33203125,float64,2.0,,,,,,0.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_01,,800.0,,1372311.0,,,546.4055712000008,1097.09375,9562.3515625,9561.453125,9562.3515625,float64,2.0,,,,,,0.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_02,,,,1372311.0,,,11.943574999997509,126.265625,8670.921875,9567.6015625,9567.6015625,float64,2.0,,,,,,0.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_02,,800.0,,1372311.0,,,914.9420868999987,1835.203125,9567.625,9566.64453125,9567.625,float64,2.0,,,,,,0.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_03,,,,1372311.0,,,10.839116499999363,118.953125,8678.1171875,9573.88671875,9573.88671875,float64,2.0,,,,,,0.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_03,,800.0,,1372311.0,,,549.1690586000004,1102.171875,9573.90625,9574.4140625,9574.4140625,float64,2.0,,,,,,0.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_04,,,,1372311.0,,,10.98887250000189,119.59375,8683.5546875,9579.61328125,9579.61328125,float64,2.0,,,,,,0.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_04,,800.0,,1372311.0,,,1053.1263240000007,2111.671875,9579.6328125,9579.5,9579.6328125,float64,2.0,,,,,,0.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_01,,,,1372311.0,,,10.929412199999206,121.015625,8689.62890625,9584.7890625,9584.7890625,float64,2.0,,,,,,1.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_01,,800.0,,1372311.0,,,544.9790164000005,1093.359375,9584.8125,9587.31640625,9587.31640625,float64,2.0,,,,,,1.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_02,,,,1372311.0,,,11.218669400004728,118.546875,8698.83984375,9592.02734375,9592.02734375,float64,2.0,,,,,,1.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_02,,800.0,,1372311.0,,,910.5005511999989,1828.734375,9592.046875,9590.14453125,9592.046875,float64,2.0,,,,,,1.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_03,,,,1372311.0,,,10.956737100001192,120.046875,8702.421875,9598.7421875,9598.7421875,float64,2.0,,,,,,1.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_03,,800.0,,1372311.0,,,549.442186100001,1104.609375,9598.76171875,9598.3828125,9598.76171875,float64,2.0,,,,,,1.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_04,,,,1372311.0,,,11.160037000001466,120.90625,8706.61328125,9603.81640625,9603.81640625,float64,2.0,,,,,,1.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_04,,800.0,,1372311.0,,,1056.6074659000005,2129.140625,9603.8359375,9603.46484375,9603.8359375,float64,2.0,,,,,,1.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_01,,,,1372311.0,,,11.291725200004294,121.09375,8718.70703125,9610.6953125,9610.6953125,float64,4.0,,,,,,0.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_01,,800.0,,1372311.0,,,307.1630131999991,1230.46875,9610.71484375,9608.80078125,9610.71484375,float64,4.0,,,,,,0.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_02,,,,1372311.0,,,11.012590900005307,120.46875,8719.0234375,9614.546875,9614.546875,float64,4.0,,,,,,0.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_02,,800.0,,1372311.0,,,509.8688073000012,2037.921875,9614.5703125,9615.7578125,9615.7578125,float64,4.0,,,,,,0.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_03,,,,1372311.0,,,10.973047899999074,119.984375,8729.703125,9620.8515625,9620.8515625,float64,4.0,,,,,,0.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_03,,800.0,,1372311.0,,,308.2103644000017,1231.703125,9620.875,9619.26171875,9620.875,float64,4.0,,,,,,0.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_04,,,,1372311.0,,,11.220953299998655,121.359375,8731.94921875,9625.5234375,9625.5234375,float64,4.0,,,,,,0.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_04,,800.0,,1372311.0,,,593.04565,2369.84375,9625.546875,9627.26953125,9627.26953125,float64,4.0,,,,,,0.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_01,,,,1372311.0,,,11.201746800004912,120.828125,8744.24609375,9636.765625,9636.765625,float64,4.0,,,,,,1.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_01,,800.0,,1372311.0,,,306.6928315999976,1224.234375,9636.78515625,9634.97265625,9636.78515625,float64,4.0,,,,,,1.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_02,,,,1372311.0,,,11.142988700004935,122.125,8743.3984375,9637.3671875,9637.3671875,float64,4.0,,,,,,1.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_02,,800.0,,1372311.0,,,510.61390799999936,2038.296875,9637.390625,9638.74609375,9638.74609375,float64,4.0,,,,,,1.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_03,,,,1372311.0,,,11.227918199998385,120.53125,8749.8203125,9646.55078125,9646.55078125,float64,4.0,,,,,,1.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_03,,800.0,,1372311.0,,,308.6454389000064,1236.65625,9646.5703125,9645.53515625,9646.5703125,float64,4.0,,,,,,1.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_04,,,,1372311.0,,,11.125315100005537,119.03125,8756.5625,9649.37109375,9649.37109375,float64,4.0,,,,,,1.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_04,,800.0,,1372311.0,,,594.543465900002,2382.90625,9649.390625,9651.44140625,9651.44140625,float64,4.0,,,,,,1.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_01,,,,1372311.0,,,10.980133800003387,118.78125,8766.4921875,9659.6328125,9659.6328125,float64,8.0,,,,,,0.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_01,,800.0,,1372311.0,,,180.6874714000005,1439.265625,9659.65234375,9661.21484375,9661.21484375,float64,8.0,,,,,,0.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_02,,,,1372311.0,,,11.237409700006538,122.296875,8774.10546875,9662.6953125,9662.6953125,float64,8.0,,,,,,0.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_02,,800.0,,1372311.0,,,303.6653521000044,2416.140625,9662.71484375,9659.52734375,9662.71484375,float64,8.0,,,,,,0.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_03,,,,1372311.0,,,11.215010100000654,121.625,8772.48828125,9669.50390625,9669.50390625,float64,8.0,,,,,,0.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_03,,800.0,,1372311.0,,,182.51418630000262,1451.859375,9669.5234375,9671.83203125,9671.83203125,float64,8.0,,,,,,0.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_04,,,,1372311.0,,,11.129739600000903,120.15625,8781.83203125,9673.42578125,9673.42578125,float64,8.0,,,,,,0.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_04,,800.0,,1372311.0,,,362.02118309999787,2879.171875,9673.4453125,9675.734375,9675.734375,float64,8.0,,,,,,0.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_01,,,,1372311.0,,,11.221689600002719,120.75,8789.8125,10140.64453125,10140.64453125,float64,8.0,,,,,,1.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_01,,800.0,,1372311.0,,,181.5545509999938,1443.078125,10140.6640625,10135.7421875,10140.6640625,float64,8.0,,,,,,1.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_02,,,,1372311.0,,,11.436333300000115,123.671875,8791.93359375,9682.22265625,9682.22265625,float64,8.0,,,,,,1.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_02,,800.0,,1372311.0,,,303.85896250000224,2418.078125,9682.2421875,9683.50390625,9683.50390625,float64,8.0,,,,,,1.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_03,,,,1372311.0,,,11.192866599994886,121.53125,8794.29296875,9691.890625,9691.890625,float64,8.0,,,,,,1.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_03,,800.0,,1372311.0,,,182.80484029999934,1453.953125,9691.91015625,9695.21875,9695.21875,float64,8.0,,,,,,1.0
lightgbm_dataset_build,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_04,,,,1372311.0,,,11.132331499997235,121.15625,8803.640625,9699.8359375,9699.8359375,float64,8.0,,,,,,1.0
lightgbm_training,diagnostic_thread_audit,lightgbm_thread_determinism_audit_v1,split_001,broad_data_qualified,,,structure_04,,800.0,,1372311.0,,,362.5412503999978,2883.265625,9699.85546875,9698.62109375,9699.85546875,float64,8.0,,,,,,1.0
