system,factor,autocorr_window,rank_autocorr_mean,rank_autocorr_median,rank_autocorr_count,source_file
alphalens_reloaded,alpha158_VSUMN10,5D,0.3370080139045933,0.33770851301718174,406,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_013/alphalens_reloaded/alpha158_VSUMN10/rank_autocorrelation.csv
alphalens_reloaded,alpha158_VSUMN20,10D,0.28999215162617714,0.2828306388828823,396,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_014/alphalens_reloaded/alpha158_VSUMN20/rank_autocorrelation.csv
alphalens_reloaded,alpha158_VSUMN20,1D,0.6828257168345079,0.6855252802305493,573,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_014/alphalens_reloaded/alpha158_VSUMN20/rank_autocorrelation.csv
alphalens_reloaded,alpha158_VSUMN20,5D,0.4691290386169415,0.47789641157534996,406,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_014/alphalens_reloaded/alpha158_VSUMN20/rank_autocorrelation.csv
alphalens_reloaded,alpha158_VSUMN30,10D,0.37721892532308293,0.37578335201678775,396,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_014/alphalens_reloaded/alpha158_VSUMN30/rank_autocorrelation.csv
alphalens_reloaded,alpha158_VSUMN30,1D,0.7182090420038569,0.7219530365570684,573,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_014/alphalens_reloaded/alpha158_VSUMN30/rank_autocorrelation.csv
alphalens_reloaded,alpha158_VSUMN30,5D,0.5285756160653462,0.5355456423269007,406,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_014/alphalens_reloaded/alpha158_VSUMN30/rank_autocorrelation.csv
alphalens_reloaded,alpha158_VSUMN5,10D,-0.0598601725788242,-0.0519149719550505,396,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_013/alphalens_reloaded/alpha158_VSUMN5/rank_autocorrelation.csv
alphalens_reloaded,alpha158_VSUMN5,1D,0.5101971289835707,0.5086454786119861,573,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_013/alphalens_reloaded/alpha158_VSUMN5/rank_autocorrelation.csv
alphalens_reloaded,alpha158_VSUMN5,5D,0.13204818075598612,0.12714963924324768,406,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_013/alphalens_reloaded/alpha158_VSUMN5/rank_autocorrelation.csv
alphalens_reloaded,alpha158_VSUMN60,10D,0.4861236911045944,0.4807027765468004,396,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_014/alphalens_reloaded/alpha158_VSUMN60/rank_autocorrelation.csv
alphalens_reloaded,alpha158_VSUMN60,1D,0.764546664091034,0.766139447252432,573,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_014/alphalens_reloaded/alpha158_VSUMN60/rank_autocorrelation.csv
alphalens_reloaded,alpha158_VSUMN60,5D,0.6088693019501159,0.6055464882101075,406,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_014/alphalens_reloaded/alpha158_VSUMN60/rank_autocorrelation.csv
alphalens_reloaded,alpha158_VSUMP10,10D,0.058001430463125586,0.04663718752069945,396,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_013/alphalens_reloaded/alpha158_VSUMP10/rank_autocorrelation.csv
alphalens_reloaded,alpha158_VSUMP10,1D,0.6071198105862462,0.6086862008214624,573,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_013/alphalens_reloaded/alpha158_VSUMP10/rank_autocorrelation.csv
alphalens_reloaded,alpha158_VSUMP10,5D,0.3370079756613951,0.33770851301718174,406,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_013/alphalens_reloaded/alpha158_VSUMP10/rank_autocorrelation.csv
alphalens_reloaded,alpha158_VSUMP20,10D,0.28999216269035616,0.2828306388828823,396,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_013/alphalens_reloaded/alpha158_VSUMP20/rank_autocorrelation.csv
alphalens_reloaded,alpha158_VSUMP20,1D,0.6828256782572792,0.6855252802305493,573,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_013/alphalens_reloaded/alpha158_VSUMP20/rank_autocorrelation.csv
alphalens_reloaded,alpha158_VSUMP20,5D,0.4691289806895396,0.4778982849988523,406,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_013/alphalens_reloaded/alpha158_VSUMP20/rank_autocorrelation.csv
alphalens_reloaded,alpha158_VSUMP30,10D,0.3772189252010555,0.37578335201678775,396,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_013/alphalens_reloaded/alpha158_VSUMP30/rank_autocorrelation.csv
alphalens_reloaded,alpha158_VSUMP30,1D,0.7182090380916651,0.7219541603580881,573,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_013/alphalens_reloaded/alpha158_VSUMP30/rank_autocorrelation.csv
alphalens_reloaded,alpha158_VSUMP30,5D,0.5285756537230814,0.5355457547800786,406,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_013/alphalens_reloaded/alpha158_VSUMP30/rank_autocorrelation.csv
alphalens_reloaded,alpha158_VSUMP5,10D,-0.059860180414268035,-0.0519149719550505,396,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_013/alphalens_reloaded/alpha158_VSUMP5/rank_autocorrelation.csv
alphalens_reloaded,alpha158_VSUMP5,1D,0.510197146408769,0.5086454786119861,573,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_013/alphalens_reloaded/alpha158_VSUMP5/rank_autocorrelation.csv
alphalens_reloaded,alpha158_VSUMP5,5D,0.13204819185418934,0.12714963924324768,406,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_013/alphalens_reloaded/alpha158_VSUMP5/rank_autocorrelation.csv
alphalens_reloaded,alpha158_VSUMP60,10D,0.4861236452931832,0.4807010686006507,396,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_013/alphalens_reloaded/alpha158_VSUMP60/rank_autocorrelation.csv
alphalens_reloaded,alpha158_VSUMP60,1D,0.7645466839376597,0.7661412176781885,573,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_013/alphalens_reloaded/alpha158_VSUMP60/rank_autocorrelation.csv
alphalens_reloaded,alpha158_VSUMP60,5D,0.6088693379410138,0.6055450016151813,406,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_013/alphalens_reloaded/alpha158_VSUMP60/rank_autocorrelation.csv
alphalens_reloaded,alpha158_VWAP0,10D,-0.005579848847400773,-1.661512313749986e-06,396,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/alphalens_reloaded/alpha158_VWAP0/rank_autocorrelation.csv
alphalens_reloaded,alpha158_VWAP0,1D,-0.030869254431928804,-0.0236600017508848,573,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/alphalens_reloaded/alpha158_VWAP0/rank_autocorrelation.csv
alphalens_reloaded,alpha158_VWAP0,5D,0.005739967790754979,0.00584110216471375,406,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/alphalens_reloaded/alpha158_VWAP0/rank_autocorrelation.csv
alphalens_reloaded,alpha158_WVMA10,10D,0.20599043671972325,0.1880448108626303,396,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_012/alphalens_reloaded/alpha158_WVMA10/rank_autocorrelation.csv
alphalens_reloaded,alpha158_WVMA10,1D,0.8594031207010772,0.8692752285002033,573,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_012/alphalens_reloaded/alpha158_WVMA10/rank_autocorrelation.csv
alphalens_reloaded,alpha158_WVMA10,5D,0.5837657196621652,0.5851177485821206,406,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_012/alphalens_reloaded/alpha158_WVMA10/rank_autocorrelation.csv
alphalens_reloaded,alpha158_WVMA20,10D,0.5547607492504273,0.5481168105614114,396,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_013/alphalens_reloaded/alpha158_WVMA20/rank_autocorrelation.csv
alphalens_reloaded,alpha158_WVMA20,1D,0.9363357619518995,0.9414197407975584,573,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_013/alphalens_reloaded/alpha158_WVMA20/rank_autocorrelation.csv
alphalens_reloaded,alpha158_WVMA20,5D,0.795205698729443,0.8001339139217276,406,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_013/alphalens_reloaded/alpha158_WVMA20/rank_autocorrelation.csv
alphalens_reloaded,alpha158_WVMA30,10D,0.6999034257444416,0.7038594946655369,396,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_013/alphalens_reloaded/alpha158_WVMA30/rank_autocorrelation.csv
alphalens_reloaded,alpha158_WVMA30,1D,0.9607580915665194,0.9644846833059638,573,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_013/alphalens_reloaded/alpha158_WVMA30/rank_autocorrelation.csv
alphalens_reloaded,alpha158_WVMA30,5D,0.8676101008985867,0.8724904519754568,406,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_013/alphalens_reloaded/alpha158_WVMA30/rank_autocorrelation.csv
alphalens_reloaded,alpha158_WVMA5,10D,0.02143714907879011,0.01457954605099415,396,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_012/alphalens_reloaded/alpha158_WVMA5/rank_autocorrelation.csv
alphalens_reloaded,alpha158_WVMA5,1D,0.6934299429197947,0.7034439631780901,573,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_012/alphalens_reloaded/alpha158_WVMA5/rank_autocorrelation.csv
alphalens_reloaded,alpha158_WVMA5,5D,0.23859070509887234,0.2360202908545351,406,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_012/alphalens_reloaded/alpha158_WVMA5/rank_autocorrelation.csv
alphalens_reloaded,alpha158_WVMA60,10D,0.8592115046389965,0.8637330852916096,396,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_013/alphalens_reloaded/alpha158_WVMA60/rank_autocorrelation.csv
alphalens_reloaded,alpha158_WVMA60,1D,0.9832298718119655,0.9848173185895872,573,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_013/alphalens_reloaded/alpha158_WVMA60/rank_autocorrelation.csv
alphalens_reloaded,alpha158_WVMA60,5D,0.9415527145684467,0.9447842433800167,406,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_013/alphalens_reloaded/alpha158_WVMA60/rank_autocorrelation.csv
