outer_split_id,factor,importance_type,importance,importance_std
split_002,kunquant_alpha101_alpha062,conditional_shap:volatility_proxy:q3,0.0,
split_002,kunquant_alpha101_alpha077,conditional_shap:volatility_proxy:q3,0.000974494577571395,
split_002,kunquant_alpha101_alpha083,conditional_shap:volatility_proxy:q3,0.012182206615776561,
split_002,kunquant_alpha101_alpha085,conditional_shap:volatility_proxy:q3,2.6888375308177183e-05,
split_002,kunquant_alpha101_alpha094,conditional_shap:volatility_proxy:q3,0.0007874261453741033,
split_002,ta_momentum_ao,conditional_shap:volatility_proxy:q3,0.0021186309839369027,
split_002,ta_trend_dpo,conditional_shap:volatility_proxy:q3,0.0,
split_002,ta_volatility_atr,conditional_shap:volatility_proxy:q3,0.001409452113367683,
split_002,ta_volatility_bbhi,conditional_shap:volatility_proxy:q3,1.165556296985248e-06,
split_002,ta_volume_cmf,conditional_shap:volatility_proxy:q3,0.0003261389258086344,
split_002,ta_volume_em,conditional_shap:volatility_proxy:q3,0.00017728333706890887,
split_002,ta_volume_sma_em,conditional_shap:volatility_proxy:q3,0.0007807964116713672,
split_002,alpha158_CNTP10,conditional_shap:momentum_proxy:q2,0.0,
split_002,alpha158_CNTP5,conditional_shap:momentum_proxy:q2,5.036608603514508e-05,
split_002,alpha158_CORD10,conditional_shap:momentum_proxy:q2,1.4223390967092416e-05,
split_002,alpha158_CORD20,conditional_shap:momentum_proxy:q2,0.00022000137047588873,
split_002,alpha158_CORD5,conditional_shap:momentum_proxy:q2,0.0,
split_002,alpha158_CORR5,conditional_shap:momentum_proxy:q2,1.5135442137828948e-05,
split_002,alpha158_HIGH0,conditional_shap:momentum_proxy:q2,9.832818344600726e-05,
split_002,alpha158_IMAX10,conditional_shap:momentum_proxy:q2,0.000772372818044292,
split_002,alpha158_IMAX20,conditional_shap:momentum_proxy:q2,0.0006396697438719951,
split_002,alpha158_IMAX60,conditional_shap:momentum_proxy:q2,0.00020442532349330562,
split_002,alpha158_IMIN5,conditional_shap:momentum_proxy:q2,4.708128892069268e-05,
split_002,alpha158_KLEN,conditional_shap:momentum_proxy:q2,0.014239081817371668,
split_002,alpha158_KLOW,conditional_shap:momentum_proxy:q2,0.0011995894925567224,
split_002,alpha158_KUP,conditional_shap:momentum_proxy:q2,0.0003504045416638621,
split_002,alpha158_LOW0,conditional_shap:momentum_proxy:q2,1.1487250871135006e-05,
split_002,alpha158_MIN10,conditional_shap:momentum_proxy:q2,0.0014816883329888248,
split_002,alpha158_STD10,conditional_shap:momentum_proxy:q2,0.0035770742338116393,
split_002,alpha158_VMA60,conditional_shap:momentum_proxy:q2,0.0003923856887126281,
split_002,alpha158_VSTD5,conditional_shap:momentum_proxy:q2,3.83379335392016e-06,
split_002,alpha158_VSUMD20,conditional_shap:momentum_proxy:q2,0.00022112632058604256,
split_002,alpha158_VSUMD60,conditional_shap:momentum_proxy:q2,0.00022872134464861968,
split_002,alpha360_HIGH34,conditional_shap:momentum_proxy:q2,0.0032680032168208974,
split_002,alpha360_LOW1,conditional_shap:momentum_proxy:q2,0.00016696418816878532,
split_002,amount_cv_20,conditional_shap:momentum_proxy:q2,0.0015995558782570577,
split_002,kunquant_alpha101_alpha002,conditional_shap:momentum_proxy:q2,0.0,
split_002,kunquant_alpha101_alpha011,conditional_shap:momentum_proxy:q2,0.0029417033107937023,
split_002,kunquant_alpha101_alpha012,conditional_shap:momentum_proxy:q2,0.0,
split_002,kunquant_alpha101_alpha013,conditional_shap:momentum_proxy:q2,4.037022500935191e-05,
split_002,kunquant_alpha101_alpha020,conditional_shap:momentum_proxy:q2,5.894613310598334e-05,
split_002,kunquant_alpha101_alpha026,conditional_shap:momentum_proxy:q2,5.972604060726817e-06,
split_002,kunquant_alpha101_alpha029,conditional_shap:momentum_proxy:q2,0.0,
split_002,kunquant_alpha101_alpha034,conditional_shap:momentum_proxy:q2,0.0,
split_002,kunquant_alpha101_alpha050,conditional_shap:momentum_proxy:q2,1.7912986933436723e-05,
split_002,kunquant_alpha101_alpha055,conditional_shap:momentum_proxy:q2,0.0,
split_002,kunquant_alpha101_alpha062,conditional_shap:momentum_proxy:q2,0.0,
split_002,kunquant_alpha101_alpha077,conditional_shap:momentum_proxy:q2,0.0006047161263311834,
split_002,kunquant_alpha101_alpha083,conditional_shap:momentum_proxy:q2,0.012425424725126786,
split_002,kunquant_alpha101_alpha085,conditional_shap:momentum_proxy:q2,1.1228193343788846e-05,
split_002,kunquant_alpha101_alpha094,conditional_shap:momentum_proxy:q2,0.0004332754529925302,
split_002,ta_momentum_ao,conditional_shap:momentum_proxy:q2,0.0010727270553785393,
split_002,ta_trend_dpo,conditional_shap:momentum_proxy:q2,0.0,
split_002,ta_volatility_atr,conditional_shap:momentum_proxy:q2,0.0020357648581625816,
split_002,ta_volatility_bbhi,conditional_shap:momentum_proxy:q2,4.073815107500261e-07,
split_002,ta_volume_cmf,conditional_shap:momentum_proxy:q2,0.00014004126403878366,
split_002,ta_volume_em,conditional_shap:momentum_proxy:q2,0.00010127293765987658,
split_002,ta_volume_sma_em,conditional_shap:momentum_proxy:q2,0.0012531859056676329,
split_002,alpha158_CNTP10,conditional_shap:momentum_proxy:q1,0.0,
split_002,alpha158_CNTP5,conditional_shap:momentum_proxy:q1,5.4007946899163604e-05,
split_002,alpha158_CORD10,conditional_shap:momentum_proxy:q1,4.232993071634782e-05,
split_002,alpha158_CORD20,conditional_shap:momentum_proxy:q1,0.000224484673708691,
split_002,alpha158_CORD5,conditional_shap:momentum_proxy:q1,0.0,
split_002,alpha158_CORR5,conditional_shap:momentum_proxy:q1,3.084802064709405e-05,
split_002,alpha158_HIGH0,conditional_shap:momentum_proxy:q1,6.372994901891899e-05,
split_002,alpha158_IMAX10,conditional_shap:momentum_proxy:q1,0.0004903824053710469,
split_002,alpha158_IMAX20,conditional_shap:momentum_proxy:q1,0.00044185961798750336,
split_002,alpha158_IMAX60,conditional_shap:momentum_proxy:q1,0.00026745990680161037,
split_002,alpha158_IMIN5,conditional_shap:momentum_proxy:q1,3.904784975883277e-05,
split_002,alpha158_KLEN,conditional_shap:momentum_proxy:q1,0.010756024596993732,
split_002,alpha158_KLOW,conditional_shap:momentum_proxy:q1,0.0010291522783402768,
split_002,alpha158_KUP,conditional_shap:momentum_proxy:q1,0.0002891451843218958,
split_002,alpha158_LOW0,conditional_shap:momentum_proxy:q1,1.8082885661578856e-05,
split_002,alpha158_MIN10,conditional_shap:momentum_proxy:q1,0.0013782337268314398,
split_002,alpha158_STD10,conditional_shap:momentum_proxy:q1,0.002553555965462208,
split_002,alpha158_VMA60,conditional_shap:momentum_proxy:q1,0.0002856224029018609,
split_002,alpha158_VSTD5,conditional_shap:momentum_proxy:q1,1.2997893638517298e-06,
split_002,alpha158_VSUMD20,conditional_shap:momentum_proxy:q1,0.00019060907276367177,
split_002,alpha158_VSUMD60,conditional_shap:momentum_proxy:q1,0.00025271465376951527,
split_002,alpha360_HIGH34,conditional_shap:momentum_proxy:q1,0.00670763672541144,
split_002,alpha360_LOW1,conditional_shap:momentum_proxy:q1,0.00017567433767130643,
split_002,amount_cv_20,conditional_shap:momentum_proxy:q1,0.0016572624963564011,
split_002,kunquant_alpha101_alpha002,conditional_shap:momentum_proxy:q1,0.0,
split_002,kunquant_alpha101_alpha011,conditional_shap:momentum_proxy:q1,0.0029166645262001544,
split_002,kunquant_alpha101_alpha012,conditional_shap:momentum_proxy:q1,0.0,
split_002,kunquant_alpha101_alpha013,conditional_shap:momentum_proxy:q1,4.3945085681290574e-05,
split_002,kunquant_alpha101_alpha020,conditional_shap:momentum_proxy:q1,6.574836792321473e-05,
split_002,kunquant_alpha101_alpha026,conditional_shap:momentum_proxy:q1,2.1069892862265698e-05,
split_002,kunquant_alpha101_alpha029,conditional_shap:momentum_proxy:q1,0.0,
split_002,kunquant_alpha101_alpha034,conditional_shap:momentum_proxy:q1,0.0,
split_002,kunquant_alpha101_alpha050,conditional_shap:momentum_proxy:q1,2.114147208008927e-05,
split_002,kunquant_alpha101_alpha055,conditional_shap:momentum_proxy:q1,0.0,
split_002,kunquant_alpha101_alpha062,conditional_shap:momentum_proxy:q1,0.0,
split_002,kunquant_alpha101_alpha077,conditional_shap:momentum_proxy:q1,0.000648566868631013,
split_002,kunquant_alpha101_alpha083,conditional_shap:momentum_proxy:q1,0.011461577210332159,
split_002,kunquant_alpha101_alpha085,conditional_shap:momentum_proxy:q1,1.4143279443304762e-05,
split_002,kunquant_alpha101_alpha094,conditional_shap:momentum_proxy:q1,0.0004978494177283197,
split_002,ta_momentum_ao,conditional_shap:momentum_proxy:q1,0.0018322369734006419,
split_002,ta_trend_dpo,conditional_shap:momentum_proxy:q1,0.0,
split_002,ta_volatility_atr,conditional_shap:momentum_proxy:q1,0.001654156128900037,
split_002,ta_volatility_bbhi,conditional_shap:momentum_proxy:q1,6.722416923975677e-07,
split_002,ta_volume_cmf,conditional_shap:momentum_proxy:q1,0.0003118544400165351,
split_002,ta_volume_em,conditional_shap:momentum_proxy:q1,9.450208590899157e-05,
split_002,ta_volume_sma_em,conditional_shap:momentum_proxy:q1,0.0010885262134944322,
split_002,alpha158_CNTP10,conditional_shap:momentum_proxy:q3,0.0,
split_002,alpha158_CNTP5,conditional_shap:momentum_proxy:q3,6.99426363270337e-05,
split_002,alpha158_CORD10,conditional_shap:momentum_proxy:q3,1.9452111694107166e-05,
split_002,alpha158_CORD20,conditional_shap:momentum_proxy:q3,0.0003291650239763432,
split_002,alpha158_CORD5,conditional_shap:momentum_proxy:q3,0.0,
split_002,alpha158_CORR5,conditional_shap:momentum_proxy:q3,2.7308952717129865e-05,
split_002,alpha158_HIGH0,conditional_shap:momentum_proxy:q3,0.00010338454778816601,
split_002,alpha158_IMAX10,conditional_shap:momentum_proxy:q3,0.0006795540212102435,
split_002,alpha158_IMAX20,conditional_shap:momentum_proxy:q3,0.0006560525978621974,
split_002,alpha158_IMAX60,conditional_shap:momentum_proxy:q3,0.00033375368438410543,
split_002,alpha158_IMIN5,conditional_shap:momentum_proxy:q3,4.1180951117997236e-05,
split_002,alpha158_KLEN,conditional_shap:momentum_proxy:q3,0.014960336364468661,
split_002,alpha158_KLOW,conditional_shap:momentum_proxy:q3,0.001328236864584452,
split_002,alpha158_KUP,conditional_shap:momentum_proxy:q3,0.0006249853307720804,
split_002,alpha158_LOW0,conditional_shap:momentum_proxy:q3,2.306500430915374e-05,
split_002,alpha158_MIN10,conditional_shap:momentum_proxy:q3,0.0022489614257435752,
split_002,alpha158_STD10,conditional_shap:momentum_proxy:q3,0.0029459494568712615,
split_002,alpha158_VMA60,conditional_shap:momentum_proxy:q3,0.000551038852547203,
split_002,alpha158_VSTD5,conditional_shap:momentum_proxy:q3,3.124839709895952e-06,
split_002,alpha158_VSUMD20,conditional_shap:momentum_proxy:q3,0.00033695723208483787,
split_002,alpha158_VSUMD60,conditional_shap:momentum_proxy:q3,0.0004454930925305257,
split_002,alpha360_HIGH34,conditional_shap:momentum_proxy:q3,0.004959526503573932,
split_002,alpha360_LOW1,conditional_shap:momentum_proxy:q3,0.0004359932201935166,
split_002,amount_cv_20,conditional_shap:momentum_proxy:q3,0.0010171067782499728,
split_002,kunquant_alpha101_alpha002,conditional_shap:momentum_proxy:q3,0.0,
split_002,kunquant_alpha101_alpha011,conditional_shap:momentum_proxy:q3,0.0033082401669065234,
split_002,kunquant_alpha101_alpha012,conditional_shap:momentum_proxy:q3,0.0,
split_002,kunquant_alpha101_alpha013,conditional_shap:momentum_proxy:q3,6.30748378195361e-05,
split_002,kunquant_alpha101_alpha020,conditional_shap:momentum_proxy:q3,0.0001011025691787837,
split_002,kunquant_alpha101_alpha026,conditional_shap:momentum_proxy:q3,8.624354134139896e-06,
split_002,kunquant_alpha101_alpha029,conditional_shap:momentum_proxy:q3,0.0,
split_002,kunquant_alpha101_alpha034,conditional_shap:momentum_proxy:q3,0.0,
split_002,kunquant_alpha101_alpha050,conditional_shap:momentum_proxy:q3,2.881933024157909e-05,
split_002,kunquant_alpha101_alpha055,conditional_shap:momentum_proxy:q3,0.0,
split_002,kunquant_alpha101_alpha062,conditional_shap:momentum_proxy:q3,0.0,
split_002,kunquant_alpha101_alpha077,conditional_shap:momentum_proxy:q3,0.0008021592510797241,
split_002,kunquant_alpha101_alpha083,conditional_shap:momentum_proxy:q3,0.012987409662243217,
split_002,kunquant_alpha101_alpha085,conditional_shap:momentum_proxy:q3,2.498259345765036e-05,
split_002,kunquant_alpha101_alpha094,conditional_shap:momentum_proxy:q3,0.0007924958514000116,
split_002,ta_momentum_ao,conditional_shap:momentum_proxy:q3,0.0013569888074461097,
split_002,ta_trend_dpo,conditional_shap:momentum_proxy:q3,0.0,
split_002,ta_volatility_atr,conditional_shap:momentum_proxy:q3,0.00171082658177941,
split_002,ta_volatility_bbhi,conditional_shap:momentum_proxy:q3,1.0388476239487952e-06,
split_002,ta_volume_cmf,conditional_shap:momentum_proxy:q3,0.0002178034534732635,
split_002,ta_volume_em,conditional_shap:momentum_proxy:q3,0.00018866179839549012,
split_002,ta_volume_sma_em,conditional_shap:momentum_proxy:q3,0.0007058958944663421,
split_003,alpha158_CORD10,gain,0.1092300435047946,
split_003,alpha158_CORD20,gain,0.2624423905085677,
split_003,alpha158_CORD5,gain,0.0184308030511601,
split_003,alpha158_CORR10,gain,0.3313904273090884,
split_003,alpha158_CORR20,gain,0.3398713425307758,
split_003,alpha158_CORR5,gain,0.0237657300458522,
split_003,alpha158_HIGH0,gain,0.0146898631537624,
split_003,alpha158_IMAX30,gain,0.691668405335804,
split_003,alpha158_IMAX60,gain,0.3026520103449002,
split_003,alpha158_IMIN20,gain,0.9115694984229776,
split_003,alpha158_IMIN5,gain,0.0435518211161252,
split_003,alpha158_KLEN,gain,3.853620776033495,
split_003,alpha158_KLOW,gain,0.2865888383385027,
split_003,alpha158_KMID,gain,0.0149496157537214,
split_003,alpha158_KUP,gain,0.0961958017614961,
split_003,alpha158_LOW0,gain,0.0248985298094339,
split_003,alpha158_MAX5,gain,1.099306786584053,
split_003,alpha158_MIN10,gain,2.7472997499652365,
split_003,alpha158_QTLD10,gain,0.0655191365491418,
split_003,alpha158_QTLD5,gain,0.0716294621652195,
split_003,alpha158_RSQR30,gain,0.9207724671626636,
split_003,alpha158_STD60,gain,2.0254445061653144,
split_003,alpha158_VMA60,gain,0.1227854548378672,
split_003,alpha158_VSTD5,gain,0.0120700041588861,
split_003,alpha158_VSUMD20,gain,0.0477270780811522,
split_003,alpha158_VSUMD60,gain,0.1793155225643659,
split_003,alpha360_VOLUME12,gain,0.0334459908190183,
split_003,alpha360_VOLUME38,gain,0.0609158801089506,
split_003,amount_cv_20,gain,0.3140626740496373,
split_003,amount_mean_20,gain,10.27143009800966,
split_003,corr_ret_amount_20,gain,0.2564182019814325,
split_003,kunquant_alpha101_alpha002,gain,0.0,
split_003,kunquant_alpha101_alpha003,gain,0.0358199024740315,
split_003,kunquant_alpha101_alpha005,gain,0.3393215342439362,
split_003,kunquant_alpha101_alpha011,gain,0.2382291764952242,
split_003,kunquant_alpha101_alpha012,gain,0.0022103899682406,
split_003,kunquant_alpha101_alpha013,gain,0.8202053065906512,
split_003,kunquant_alpha101_alpha020,gain,0.059062663000077,
split_003,kunquant_alpha101_alpha024,gain,0.3384170528515824,
split_003,kunquant_alpha101_alpha026,gain,0.0304192880139453,
split_003,kunquant_alpha101_alpha043,gain,0.003054441032873,
split_003,kunquant_alpha101_alpha050,gain,0.0379798495614522,
split_003,kunquant_alpha101_alpha055,gain,0.0210487497970461,
split_003,kunquant_alpha101_alpha062,gain,0.020880373660475,
split_003,kunquant_alpha101_alpha071,gain,0.6206327569889254,
split_003,kunquant_alpha101_alpha072,gain,0.3677776128497498,
split_003,kunquant_alpha101_alpha094,gain,0.5205057677849254,
split_003,ta_trend_adx_pos,gain,1.6252710345834205,
split_003,ta_trend_dpo,gain,0.0482031273531902,
split_003,ta_trend_mass_index,gain,0.2190578361844473,
split_003,ta_volatility_bbhi,gain,0.0,
split_003,ta_volume_em,gain,0.0769378326249352,
split_003,alpha158_CORD10,split,70.0,
split_003,alpha158_CORD20,split,105.0,
split_003,alpha158_CORD5,split,22.0,
split_003,alpha158_CORR10,split,78.0,
split_003,alpha158_CORR20,split,144.0,
split_003,alpha158_CORR5,split,14.0,
split_003,alpha158_HIGH0,split,15.0,
split_003,alpha158_IMAX30,split,149.0,
split_003,alpha158_IMAX60,split,179.0,
split_003,alpha158_IMIN20,split,215.0,
split_003,alpha158_IMIN5,split,29.0,
split_003,alpha158_KLEN,split,351.0,
split_003,alpha158_KLOW,split,84.0,
split_003,alpha158_KMID,split,14.0,
split_003,alpha158_KUP,split,55.0,
split_003,alpha158_LOW0,split,20.0,
split_003,alpha158_MAX5,split,273.0,
split_003,alpha158_MIN10,split,319.0,
split_003,alpha158_QTLD10,split,42.0,
split_003,alpha158_QTLD5,split,40.0,
split_003,alpha158_RSQR30,split,274.0,
split_003,alpha158_STD60,split,610.0,
split_003,alpha158_VMA60,split,56.0,
split_003,alpha158_VSTD5,split,14.0,
split_003,alpha158_VSUMD20,split,42.0,
split_003,alpha158_VSUMD60,split,72.0,
split_003,alpha360_VOLUME12,split,25.0,
split_003,alpha360_VOLUME38,split,52.0,
split_003,amount_cv_20,split,139.0,
split_003,amount_mean_20,split,431.0,
split_003,corr_ret_amount_20,split,152.0,
split_003,kunquant_alpha101_alpha002,split,0.0,
split_003,kunquant_alpha101_alpha003,split,34.0,
split_003,kunquant_alpha101_alpha005,split,199.0,
split_003,kunquant_alpha101_alpha011,split,86.0,
split_003,kunquant_alpha101_alpha012,split,4.0,
split_003,kunquant_alpha101_alpha013,split,126.0,
split_003,kunquant_alpha101_alpha020,split,33.0,
split_003,kunquant_alpha101_alpha024,split,170.0,
split_003,kunquant_alpha101_alpha026,split,28.0,
split_003,kunquant_alpha101_alpha043,split,9.0,
split_003,kunquant_alpha101_alpha050,split,39.0,
split_003,kunquant_alpha101_alpha055,split,18.0,
split_003,kunquant_alpha101_alpha062,split,11.0,
split_003,kunquant_alpha101_alpha071,split,186.0,
split_003,kunquant_alpha101_alpha072,split,164.0,
split_003,kunquant_alpha101_alpha094,split,138.0,
split_003,ta_trend_adx_pos,split,330.0,
split_003,ta_trend_dpo,split,41.0,
split_003,ta_trend_mass_index,split,147.0,
split_003,ta_volatility_bbhi,split,0.0,
split_003,ta_volume_em,split,55.0,
split_003,alpha158_CORD10,daily_rank_ic_permutation,-3.0469863928170304e-05,6.193652574640851e-05
split_003,alpha158_CORD20,daily_rank_ic_permutation,0.0010950547455646081,0.0002784186684747745
split_003,alpha158_CORD5,daily_rank_ic_permutation,0.00011548923219951758,1.40607620734295e-05
split_003,alpha158_CORR10,daily_rank_ic_permutation,0.0007864645688943234,0.0003834611752731602
split_003,alpha158_CORR20,daily_rank_ic_permutation,0.0007179824329880425,0.0005302087673924691
split_003,alpha158_CORR5,daily_rank_ic_permutation,-1.511296526667677e-05,4.945814600126084e-05
split_003,alpha158_HIGH0,daily_rank_ic_permutation,7.120264447459344e-05,1.3084982975015543e-05
split_003,alpha158_IMAX30,daily_rank_ic_permutation,0.0014890671934630086,0.0006480096433969432
split_003,alpha158_IMAX60,daily_rank_ic_permutation,8.470744261276456e-06,0.00013136376948563142
split_003,alpha158_IMIN20,daily_rank_ic_permutation,0.00223332111267713,0.00014794013421828606
split_003,alpha158_IMIN5,daily_rank_ic_permutation,-7.882301468014007e-05,3.0736062053654924e-05
split_003,alpha158_KLEN,daily_rank_ic_permutation,-0.0010164365086287482,0.0006051506836291159
split_003,alpha158_KLOW,daily_rank_ic_permutation,-0.00033345082820591027,0.0005703192525240243
split_003,alpha158_KMID,daily_rank_ic_permutation,-3.3507312364548327e-08,1.2023627413848204e-05
split_003,alpha158_KUP,daily_rank_ic_permutation,0.0007929420312728618,0.00013420752808557474
split_003,alpha158_LOW0,daily_rank_ic_permutation,-7.967873792067333e-05,1.4947934993047839e-05
split_003,alpha158_MAX5,daily_rank_ic_permutation,0.0012456315963503574,0.000700976930024845
split_003,alpha158_MIN10,daily_rank_ic_permutation,-0.004527656397737337,0.0014644217049963593
split_003,alpha158_QTLD10,daily_rank_ic_permutation,0.00021417400036885295,7.081817834011663e-05
split_003,alpha158_QTLD5,daily_rank_ic_permutation,-0.00020790983153553405,9.287638038759391e-05
split_003,alpha158_RSQR30,daily_rank_ic_permutation,0.002576492691294283,0.00044653371287882643
split_003,alpha158_STD60,daily_rank_ic_permutation,-0.0010883368956601015,0.0006621948051446861
split_003,alpha158_VMA60,daily_rank_ic_permutation,0.00027492172004067034,8.637629550033789e-05
split_003,alpha158_VSTD5,daily_rank_ic_permutation,-3.0332839344532347e-05,2.1045605538778926e-05
split_003,alpha158_VSUMD20,daily_rank_ic_permutation,0.00010215514003667168,5.459714419215707e-05
split_003,alpha158_VSUMD60,daily_rank_ic_permutation,0.00037404779295155166,0.00014643120837605158
split_003,alpha360_VOLUME12,daily_rank_ic_permutation,-2.8516191064751246e-05,2.6144033071237872e-05
split_003,alpha360_VOLUME38,daily_rank_ic_permutation,0.00011687140829387312,4.48489720865714e-05
split_003,amount_cv_20,daily_rank_ic_permutation,0.0007434423069313014,9.977442259637376e-05
split_003,amount_mean_20,daily_rank_ic_permutation,0.0006755267926940844,0.0010977265297804327
split_003,corr_ret_amount_20,daily_rank_ic_permutation,0.0014254541560338684,0.00032797303915098986
split_003,kunquant_alpha101_alpha002,daily_rank_ic_permutation,0.0,0.0
split_003,kunquant_alpha101_alpha003,daily_rank_ic_permutation,-1.6150189309944534e-05,1.022875711093339e-05
split_003,kunquant_alpha101_alpha005,daily_rank_ic_permutation,-0.0005429156232357341,0.00021499412908209696
split_003,kunquant_alpha101_alpha011,daily_rank_ic_permutation,8.921051037794753e-05,0.00017630995702981082
split_003,kunquant_alpha101_alpha012,daily_rank_ic_permutation,8.78372133685662e-06,3.2578774588556815e-06
split_003,kunquant_alpha101_alpha013,daily_rank_ic_permutation,0.001687832327180563,0.0002443982805255516
split_003,kunquant_alpha101_alpha020,daily_rank_ic_permutation,0.0007516314945828171,2.6770064665576116e-05
split_003,kunquant_alpha101_alpha024,daily_rank_ic_permutation,0.0011191883418016889,0.0002974049326025545
split_003,kunquant_alpha101_alpha026,daily_rank_ic_permutation,0.00031029300124277753,7.92393205450389e-05
split_003,kunquant_alpha101_alpha043,daily_rank_ic_permutation,-1.270431048267425e-05,5.209847930510315e-06
split_003,kunquant_alpha101_alpha050,daily_rank_ic_permutation,0.00022837880182468434,4.4163345894060455e-05
split_003,kunquant_alpha101_alpha055,daily_rank_ic_permutation,7.936145741807797e-05,2.8819593341402252e-05
split_003,kunquant_alpha101_alpha062,daily_rank_ic_permutation,0.00020265005461391392,2.507422982601981e-05
split_003,kunquant_alpha101_alpha071,daily_rank_ic_permutation,0.00044865705607401857,0.00019853619192570523
split_003,kunquant_alpha101_alpha072,daily_rank_ic_permutation,0.0019444597195996047,4.524377719574046e-05
split_003,kunquant_alpha101_alpha094,daily_rank_ic_permutation,-0.00030359019202688453,0.000467673309097028
split_003,ta_trend_adx_pos,daily_rank_ic_permutation,0.0011867779447650602,0.0010778071590885393
split_003,ta_trend_dpo,daily_rank_ic_permutation,-9.517388180441816e-05,4.716990457942949e-05
split_003,ta_trend_mass_index,daily_rank_ic_permutation,-0.00028057613601192394,0.00012005970966319035
split_003,ta_volatility_bbhi,daily_rank_ic_permutation,0.0,0.0
split_003,ta_volume_em,daily_rank_ic_permutation,0.00014079133580797293,6.954718408651768e-05
split_003,alpha158_CORD10,mean_abs_shap,0.00020576566642627737,
split_003,alpha158_CORD20,mean_abs_shap,0.0009851824889008619,
split_003,alpha158_CORD5,mean_abs_shap,9.812009997131102e-05,
split_003,alpha158_CORR10,mean_abs_shap,0.0014653830413053261,
split_003,alpha158_CORR20,mean_abs_shap,0.001458030505965738,
split_003,alpha158_CORR5,mean_abs_shap,0.00010239703358907877,
split_003,alpha158_HIGH0,mean_abs_shap,7.346718754392712e-05,
split_003,alpha158_IMAX30,mean_abs_shap,0.0028474868695713305,
split_003,alpha158_IMAX60,mean_abs_shap,0.0008053888693275631,
split_003,alpha158_IMIN20,mean_abs_shap,0.002062495408780984,
split_003,alpha158_IMIN5,mean_abs_shap,0.0005538791114974572,
split_003,alpha158_KLEN,mean_abs_shap,0.01058041094209929,
split_003,alpha158_KLOW,mean_abs_shap,0.0025735719209909725,
split_003,alpha158_KMID,mean_abs_shap,2.4420624309183574e-05,
split_003,alpha158_KUP,mean_abs_shap,0.0007558214955752683,
split_003,alpha158_LOW0,mean_abs_shap,0.00017568485129127446,
split_003,alpha158_MAX5,mean_abs_shap,0.004836619011810208,
split_003,alpha158_MIN10,mean_abs_shap,0.008070253153914348,
split_003,alpha158_QTLD10,mean_abs_shap,0.0001283413228379095,
split_003,alpha158_QTLD5,mean_abs_shap,0.0003321419284331805,
split_003,alpha158_RSQR30,mean_abs_shap,0.0025900443687001196,
split_003,alpha158_STD60,mean_abs_shap,0.005037863301889988,
split_003,alpha158_VMA60,mean_abs_shap,0.0005885045539467089,
split_003,alpha158_VSTD5,mean_abs_shap,9.047131382173186e-05,
split_003,alpha158_VSUMD20,mean_abs_shap,0.00025102084822128896,
split_003,alpha158_VSUMD60,mean_abs_shap,0.0006876154023688396,
split_003,alpha360_VOLUME12,mean_abs_shap,0.00011500860415174741,
split_003,alpha360_VOLUME38,mean_abs_shap,0.0002655456099634603,
split_003,amount_cv_20,mean_abs_shap,0.0014218257842412855,
split_003,amount_mean_20,mean_abs_shap,0.024000967896985595,
split_003,corr_ret_amount_20,mean_abs_shap,0.0006379687326023885,
split_003,kunquant_alpha101_alpha002,mean_abs_shap,0.0,
split_003,kunquant_alpha101_alpha003,mean_abs_shap,0.00014360079736424735,
split_003,kunquant_alpha101_alpha005,mean_abs_shap,0.0010995032200100349,
split_003,kunquant_alpha101_alpha011,mean_abs_shap,0.00130963451637371,
split_003,kunquant_alpha101_alpha012,mean_abs_shap,1.0309517259261506e-05,
split_003,kunquant_alpha101_alpha013,mean_abs_shap,0.002660229483453433,
split_003,kunquant_alpha101_alpha020,mean_abs_shap,0.0008366269500415573,
split_003,kunquant_alpha101_alpha024,mean_abs_shap,0.0016406147523998057,
split_003,kunquant_alpha101_alpha026,mean_abs_shap,0.00024679240911415105,
split_003,kunquant_alpha101_alpha043,mean_abs_shap,1.4852393988042741e-05,
split_003,kunquant_alpha101_alpha050,mean_abs_shap,0.00023904176433906874,
split_003,kunquant_alpha101_alpha055,mean_abs_shap,7.920874662646378e-05,
split_003,kunquant_alpha101_alpha062,mean_abs_shap,0.0001205517146476667,
split_003,kunquant_alpha101_alpha071,mean_abs_shap,0.0015577910555415408,
split_003,kunquant_alpha101_alpha072,mean_abs_shap,0.002132143621277477,
split_003,kunquant_alpha101_alpha094,mean_abs_shap,0.002654100378491488,
split_003,ta_trend_adx_pos,mean_abs_shap,0.005084754032692582,
split_003,ta_trend_dpo,mean_abs_shap,0.00013001020407420435,
split_003,ta_trend_mass_index,mean_abs_shap,0.0008413814124289875,
split_003,ta_volatility_bbhi,mean_abs_shap,0.0,
split_003,ta_volume_em,mean_abs_shap,0.00023795612100985583,
split_003,alpha158_CORD10,conditional_shap:liquidity_proxy:q3,0.0002199603078385231,
split_003,alpha158_CORD20,conditional_shap:liquidity_proxy:q3,0.001391548870556265,
split_003,alpha158_CORD5,conditional_shap:liquidity_proxy:q3,8.452161265000163e-05,
split_003,alpha158_CORR10,conditional_shap:liquidity_proxy:q3,0.0017648744924620564,
split_003,alpha158_CORR20,conditional_shap:liquidity_proxy:q3,0.0018365791807179142,
split_003,alpha158_CORR5,conditional_shap:liquidity_proxy:q3,0.0001294956108352565,
