datetime,batch_id,factor,rank_ic,pair_count,factor_missing_count,label_missing_count,tie_method
2025-12-04,alpha158_001,alpha158_CNTD5,0.06335036645928717,1989,0,11,average
2025-12-04,alpha158_001,alpha158_CNTD60,0.05114007567303928,1989,0,11,average
2025-12-05,alpha158_001,alpha158_CNTD10,0.13465404025146796,1989,0,11,average
2025-12-05,alpha158_001,alpha158_CNTD20,-0.04706415597068381,1989,0,11,average
2025-12-05,alpha158_001,alpha158_CNTD30,-0.027591257722147017,1989,0,11,average
2025-12-05,alpha158_001,alpha158_CNTD5,0.09895617046670692,1989,0,11,average
2025-12-05,alpha158_001,alpha158_CNTD60,0.10253929170493624,1989,0,11,average
2025-12-08,alpha158_001,alpha158_CNTD10,0.10963490535442715,1990,0,10,average
2025-12-08,alpha158_001,alpha158_CNTD20,0.019759717110502395,1990,0,10,average
2025-12-08,alpha158_001,alpha158_CNTD30,-0.04427636884417967,1990,0,10,average
2025-12-08,alpha158_001,alpha158_CNTD5,0.13216753610897072,1990,0,10,average
2025-12-08,alpha158_001,alpha158_CNTD60,0.09269582303473657,1990,0,10,average
2025-12-09,alpha158_001,alpha158_CNTD10,0.08162997053025929,1992,0,8,average
2025-12-09,alpha158_001,alpha158_CNTD20,0.06015362268299112,1992,0,8,average
2025-12-09,alpha158_001,alpha158_CNTD30,-0.06315488954146938,1992,0,8,average
2025-12-09,alpha158_001,alpha158_CNTD5,0.1606404748957457,1992,0,8,average
2025-12-09,alpha158_001,alpha158_CNTD60,0.05951155571845179,1992,0,8,average
2025-12-10,alpha158_001,alpha158_CNTD10,0.053868137976360704,1991,0,9,average
2025-12-10,alpha158_001,alpha158_CNTD20,0.10166517451748099,1991,0,9,average
2025-12-10,alpha158_001,alpha158_CNTD30,-0.09069458333837807,1991,0,9,average
2025-12-10,alpha158_001,alpha158_CNTD5,0.148843044199015,1991,0,9,average
2025-12-10,alpha158_001,alpha158_CNTD60,0.06605919235453815,1991,0,9,average
2025-12-11,alpha158_001,alpha158_CNTD10,0.018326449190608017,1987,0,13,average
2025-12-11,alpha158_001,alpha158_CNTD20,0.02647031140707955,1987,0,13,average
2025-12-11,alpha158_001,alpha158_CNTD30,-0.06479344007587431,1987,0,13,average
2025-12-11,alpha158_001,alpha158_CNTD5,0.06522558962374332,1987,0,13,average
2025-12-11,alpha158_001,alpha158_CNTD60,0.027783408613952645,1987,0,13,average
2025-12-12,alpha158_001,alpha158_CNTD10,-0.014694139787566098,1986,0,14,average
2025-12-12,alpha158_001,alpha158_CNTD20,0.09207482131446022,1986,0,14,average
2025-12-12,alpha158_001,alpha158_CNTD30,-0.09313602325813793,1986,0,14,average
2025-12-12,alpha158_001,alpha158_CNTD5,0.03559454141631616,1986,0,14,average
2025-12-12,alpha158_001,alpha158_CNTD60,0.018871515090439987,1986,0,14,average
2025-12-15,alpha158_001,alpha158_CNTD10,-0.0242029526112804,1986,0,14,average
2025-12-15,alpha158_001,alpha158_CNTD20,0.032200025026114874,1986,0,14,average
2025-12-15,alpha158_001,alpha158_CNTD30,-0.06986080801257447,1986,0,14,average
2025-12-15,alpha158_001,alpha158_CNTD5,-0.08980594104816868,1986,0,14,average
2025-12-15,alpha158_001,alpha158_CNTD60,0.036189530897282204,1986,0,14,average
2025-12-16,alpha158_001,alpha158_CNTD10,0.022322954908957134,1985,0,15,average
2025-12-16,alpha158_001,alpha158_CNTD20,0.010557124953147255,1985,0,15,average
2025-12-16,alpha158_001,alpha158_CNTD30,-0.04200184898296263,1985,0,15,average
2025-12-16,alpha158_001,alpha158_CNTD5,-0.10394013707757173,1985,0,15,average
2025-12-16,alpha158_001,alpha158_CNTD60,0.05024171738365114,1985,0,15,average
2025-12-17,alpha158_001,alpha158_CNTD10,0.1186352255132507,1986,0,14,average
2025-12-17,alpha158_001,alpha158_CNTD20,0.07959994774043752,1986,0,14,average
2025-12-17,alpha158_001,alpha158_CNTD30,0.011155452910275074,1986,0,14,average
2025-12-17,alpha158_001,alpha158_CNTD5,0.0005412256103228826,1986,0,14,average
2025-12-17,alpha158_001,alpha158_CNTD60,0.08980854400264086,1986,0,14,average
2025-12-18,alpha158_001,alpha158_CNTD10,0.05041663707991316,1990,0,10,average
2025-12-18,alpha158_001,alpha158_CNTD20,0.08987529967789054,1990,0,10,average
2025-12-18,alpha158_001,alpha158_CNTD30,-0.03778589349163163,1990,0,10,average
2025-12-18,alpha158_001,alpha158_CNTD5,-0.002809152226661659,1990,0,10,average
2025-12-18,alpha158_001,alpha158_CNTD60,0.07458475699356773,1990,0,10,average
2025-12-19,alpha158_001,alpha158_CNTD10,-0.005190448481483097,1991,0,9,average
2025-12-19,alpha158_001,alpha158_CNTD20,0.0646834942159416,1991,0,9,average
2025-12-19,alpha158_001,alpha158_CNTD30,-0.04245794314126677,1991,0,9,average
2025-12-19,alpha158_001,alpha158_CNTD5,-0.08793997017255976,1991,0,9,average
2025-12-19,alpha158_001,alpha158_CNTD60,0.039785341438783255,1991,0,9,average
2025-12-22,alpha158_001,alpha158_CNTD10,0.019442775814475278,1992,0,8,average
2025-12-22,alpha158_001,alpha158_CNTD20,0.0733849214810446,1992,0,8,average
2025-12-22,alpha158_001,alpha158_CNTD30,0.05958734166445289,1992,0,8,average
2025-12-22,alpha158_001,alpha158_CNTD5,0.07351325095925335,1992,0,8,average
2025-12-22,alpha158_001,alpha158_CNTD60,0.07235789966311992,1992,0,8,average
2025-12-23,alpha158_001,alpha158_CNTD10,0.030170599754103595,1994,0,6,average
2025-12-23,alpha158_001,alpha158_CNTD20,0.05324650100931314,1994,0,6,average
2025-12-23,alpha158_001,alpha158_CNTD30,0.05747140704106087,1994,0,6,average
2025-12-23,alpha158_001,alpha158_CNTD5,0.09825842194069391,1994,0,6,average
2025-12-23,alpha158_001,alpha158_CNTD60,0.060052489307390954,1994,0,6,average
2025-12-24,alpha158_001,alpha158_CNTD10,0.11948536047100511,1996,0,4,average
2025-12-24,alpha158_001,alpha158_CNTD20,0.08070767303491488,1996,0,4,average
2025-12-24,alpha158_001,alpha158_CNTD30,0.05518500615751325,1996,0,4,average
2025-12-24,alpha158_001,alpha158_CNTD5,0.11096350870395659,1996,0,4,average
2025-12-24,alpha158_001,alpha158_CNTD60,0.09060456435283332,1996,0,4,average
2025-12-25,alpha158_001,alpha158_CNTD10,0.11266473721061666,1996,0,4,average
2025-12-25,alpha158_001,alpha158_CNTD20,0.09510913640409599,1996,0,4,average
2025-12-25,alpha158_001,alpha158_CNTD30,0.08090442516177458,1996,0,4,average
2025-12-25,alpha158_001,alpha158_CNTD5,0.07733957588574113,1996,0,4,average
2025-12-25,alpha158_001,alpha158_CNTD60,0.04151708586120608,1996,0,4,average
2025-12-26,alpha158_001,alpha158_CNTD10,0.08614535133863803,1996,0,4,average
2025-12-26,alpha158_001,alpha158_CNTD20,0.09366972767207116,1996,0,4,average
2025-12-26,alpha158_001,alpha158_CNTD30,0.09961065377997258,1996,0,4,average
2025-12-26,alpha158_001,alpha158_CNTD5,0.12932423827623005,1996,0,4,average
2025-12-26,alpha158_001,alpha158_CNTD60,0.04976351487227574,1996,0,4,average
2025-12-29,alpha158_001,alpha158_CNTD10,0.03740486489691456,1995,0,5,average
2025-12-29,alpha158_001,alpha158_CNTD20,0.03847735884181711,1995,0,5,average
2025-12-29,alpha158_001,alpha158_CNTD30,0.01984480631242702,1995,0,5,average
2025-12-29,alpha158_001,alpha158_CNTD5,-0.001406417207429441,1995,0,5,average
2025-12-29,alpha158_001,alpha158_CNTD60,0.027930046920538725,1995,0,5,average
2025-12-30,alpha158_001,alpha158_CNTD10,0.05717126477360192,1994,0,6,average
2025-12-30,alpha158_001,alpha158_CNTD20,0.047203735397695464,1994,0,6,average
2025-12-30,alpha158_001,alpha158_CNTD30,0.015617211248401503,1994,0,6,average
2025-12-30,alpha158_001,alpha158_CNTD5,-0.028679826819861066,1994,0,6,average
2025-12-30,alpha158_001,alpha158_CNTD60,0.008065557291092835,1994,0,6,average
2025-12-31,alpha158_001,alpha158_CNTD10,0.009848464940081746,1994,0,6,average
2025-12-31,alpha158_001,alpha158_CNTD20,0.029082272336494214,1994,0,6,average
2025-12-31,alpha158_001,alpha158_CNTD30,0.0007857975086004164,1994,0,6,average
2025-12-31,alpha158_001,alpha158_CNTD5,-0.005723022616899966,1994,0,6,average
2025-12-31,alpha158_001,alpha158_CNTD60,0.029349370974453868,1994,0,6,average
2026-01-05,alpha158_001,alpha158_CNTD10,0.04338776980499648,1991,0,9,average
2026-01-05,alpha158_001,alpha158_CNTD20,0.08966834581580416,1991,0,9,average
2026-01-05,alpha158_001,alpha158_CNTD30,0.07156187789625969,1991,0,9,average
2026-01-05,alpha158_001,alpha158_CNTD5,0.06594527283931882,1991,0,9,average
2026-01-05,alpha158_001,alpha158_CNTD60,0.03823170301074038,1991,0,9,average
2026-01-06,alpha158_001,alpha158_CNTD10,0.033941339216614436,1994,0,6,average
2026-01-06,alpha158_001,alpha158_CNTD20,0.05476605800520996,1994,0,6,average
2026-01-06,alpha158_001,alpha158_CNTD30,0.0301667365430294,1994,0,6,average
2026-01-06,alpha158_001,alpha158_CNTD5,0.053829956028370304,1994,0,6,average
2026-01-06,alpha158_001,alpha158_CNTD60,0.04556634725615528,1994,0,6,average
2026-01-07,alpha158_001,alpha158_CNTD10,-0.0077261144356472996,1994,0,6,average
2026-01-07,alpha158_001,alpha158_CNTD20,0.0658568006826897,1994,0,6,average
2026-01-07,alpha158_001,alpha158_CNTD30,0.013394295286395665,1994,0,6,average
2026-01-07,alpha158_001,alpha158_CNTD5,0.07611627447170738,1994,0,6,average
2026-01-07,alpha158_001,alpha158_CNTD60,0.04751793328629107,1994,0,6,average
2026-01-08,alpha158_001,alpha158_CNTD10,-0.09070406738167949,1993,0,7,average
2026-01-08,alpha158_001,alpha158_CNTD20,0.018817229472176955,1993,0,7,average
2026-01-08,alpha158_001,alpha158_CNTD30,-0.016778517917009076,1993,0,7,average
2026-01-08,alpha158_001,alpha158_CNTD5,-0.0310637188043303,1993,0,7,average
2026-01-08,alpha158_001,alpha158_CNTD60,0.017773706617817638,1993,0,7,average
2026-01-09,alpha158_001,alpha158_CNTD10,-0.1536214393797163,1991,0,9,average
2026-01-09,alpha158_001,alpha158_CNTD20,-0.046241851039329096,1991,0,9,average
2026-01-09,alpha158_001,alpha158_CNTD30,-0.033840242479024236,1991,0,9,average
2026-01-09,alpha158_001,alpha158_CNTD5,-0.06904022453958973,1991,0,9,average
2026-01-09,alpha158_001,alpha158_CNTD60,-0.009260930720980262,1991,0,9,average
2026-01-12,alpha158_001,alpha158_CNTD10,-0.11617897367427785,1989,0,11,average
2026-01-12,alpha158_001,alpha158_CNTD20,-0.04831491392594044,1989,0,11,average
2026-01-12,alpha158_001,alpha158_CNTD30,-0.04131625160100793,1989,0,11,average
2026-01-12,alpha158_001,alpha158_CNTD5,-0.11672466409321641,1989,0,11,average
2026-01-12,alpha158_001,alpha158_CNTD60,-0.01814104647093851,1989,0,11,average
2026-01-13,alpha158_001,alpha158_CNTD10,-0.19462686225000866,1989,0,11,average
2026-01-13,alpha158_001,alpha158_CNTD20,-0.10788842957124829,1989,0,11,average
2026-01-13,alpha158_001,alpha158_CNTD30,-0.0666803501477579,1989,0,11,average
2026-01-13,alpha158_001,alpha158_CNTD5,-0.19050178837004533,1989,0,11,average
2026-01-13,alpha158_001,alpha158_CNTD60,-0.048839697845737634,1989,0,11,average
2026-01-14,alpha158_001,alpha158_CNTD10,-0.1404556063743233,1989,0,11,average
2026-01-14,alpha158_001,alpha158_CNTD20,-0.07655907909020813,1989,0,11,average
2026-01-14,alpha158_001,alpha158_CNTD30,-0.03855169798715205,1989,0,11,average
2026-01-14,alpha158_001,alpha158_CNTD5,-0.1724248039709434,1989,0,11,average
2026-01-14,alpha158_001,alpha158_CNTD60,-0.023322046880500852,1989,0,11,average
2026-01-15,alpha158_001,alpha158_CNTD10,-0.03121998176251068,1988,0,12,average
2026-01-15,alpha158_001,alpha158_CNTD20,0.024452535215381356,1988,0,12,average
2026-01-15,alpha158_001,alpha158_CNTD30,-0.0077016861350763625,1988,0,12,average
2026-01-15,alpha158_001,alpha158_CNTD5,-0.009272577783830312,1988,0,12,average
2026-01-15,alpha158_001,alpha158_CNTD60,0.012949571843974704,1988,0,12,average
2026-01-16,alpha158_001,alpha158_CNTD10,0.02541293636687599,1988,0,12,average
2026-01-16,alpha158_001,alpha158_CNTD20,0.014381190707764906,1988,0,12,average
2026-01-16,alpha158_001,alpha158_CNTD30,-0.014561922528535403,1988,0,12,average
2026-01-16,alpha158_001,alpha158_CNTD5,0.056808149492755096,1988,0,12,average
2026-01-16,alpha158_001,alpha158_CNTD60,0.013656387820780483,1988,0,12,average
2026-01-19,alpha158_001,alpha158_CNTD10,0.07613058059461114,1991,0,9,average
2026-01-19,alpha158_001,alpha158_CNTD20,0.07800947502577234,1991,0,9,average
2026-01-19,alpha158_001,alpha158_CNTD30,0.08487899858579005,1991,0,9,average
2026-01-19,alpha158_001,alpha158_CNTD5,0.15628896524292762,1991,0,9,average
2026-01-19,alpha158_001,alpha158_CNTD60,0.09715893862884381,1991,0,9,average
2026-01-20,alpha158_001,alpha158_CNTD10,0.08577460913841647,1992,0,8,average
2026-01-20,alpha158_001,alpha158_CNTD20,0.09630649534006547,1992,0,8,average
2026-01-20,alpha158_001,alpha158_CNTD30,0.10173706854056314,1992,0,8,average
2026-01-20,alpha158_001,alpha158_CNTD5,0.1340908884864605,1992,0,8,average
2026-01-20,alpha158_001,alpha158_CNTD60,0.11407178763432067,1992,0,8,average
2026-01-21,alpha158_001,alpha158_CNTD10,0.10199071515953283,1992,0,8,average
2026-01-21,alpha158_001,alpha158_CNTD20,0.11592765250874419,1992,0,8,average
2026-01-21,alpha158_001,alpha158_CNTD30,0.14660132394742273,1992,0,8,average
2026-01-21,alpha158_001,alpha158_CNTD5,0.16923919510281368,1992,0,8,average
2026-01-21,alpha158_001,alpha158_CNTD60,0.11823543348691243,1992,0,8,average
2026-01-22,alpha158_001,alpha158_CNTD10,0.18086714696090953,1991,0,8,average
2026-01-22,alpha158_001,alpha158_CNTD20,0.07408305683041529,1991,0,8,average
2026-01-22,alpha158_001,alpha158_CNTD30,0.14788259286136407,1991,0,8,average
2026-01-22,alpha158_001,alpha158_CNTD5,0.23289808515947055,1991,0,8,average
2026-01-22,alpha158_001,alpha158_CNTD60,0.13315736741097486,1991,0,8,average
2026-01-23,alpha158_001,alpha158_CNTD10,0.08232381018909303,1993,0,6,average
2026-01-23,alpha158_001,alpha158_CNTD20,-0.02997487058890099,1993,0,6,average
2026-01-23,alpha158_001,alpha158_CNTD30,0.0360433431446197,1993,0,6,average
2026-01-23,alpha158_001,alpha158_CNTD5,0.14134631875720252,1993,0,6,average
2026-01-23,alpha158_001,alpha158_CNTD60,0.04208781479828887,1993,0,6,average
2026-01-26,alpha158_001,alpha158_CNTD10,0.1510147822021192,1992,0,7,average
2026-01-26,alpha158_001,alpha158_CNTD20,0.04282695288168313,1992,0,7,average
2026-01-26,alpha158_001,alpha158_CNTD30,0.058125916194694,1992,0,7,average
2026-01-26,alpha158_001,alpha158_CNTD5,0.12487384735544788,1992,0,7,average
2026-01-26,alpha158_001,alpha158_CNTD60,0.0633182106159427,1992,0,7,average
2026-01-27,alpha158_001,alpha158_CNTD10,0.061213055038148084,1992,0,7,average
2026-01-27,alpha158_001,alpha158_CNTD20,-0.021678007875348317,1992,0,7,average
2026-01-27,alpha158_001,alpha158_CNTD30,0.00019712698255388553,1992,0,7,average
2026-01-27,alpha158_001,alpha158_CNTD5,0.013685493933461695,1992,0,7,average
2026-01-27,alpha158_001,alpha158_CNTD60,0.04727881656458696,1992,0,7,average
2026-01-28,alpha158_001,alpha158_CNTD10,0.12299982182996134,1993,0,6,average
2026-01-28,alpha158_001,alpha158_CNTD20,-0.0008089520212968014,1993,0,6,average
2026-01-28,alpha158_001,alpha158_CNTD30,0.0077217996802129985,1993,0,6,average
2026-01-28,alpha158_001,alpha158_CNTD5,0.019005147197030538,1993,0,6,average
2026-01-28,alpha158_001,alpha158_CNTD60,0.04976729438319677,1993,0,6,average
2026-01-29,alpha158_001,alpha158_CNTD10,0.06632508089184845,1994,0,5,average
2026-01-29,alpha158_001,alpha158_CNTD20,0.03988127268506624,1994,0,5,average
2026-01-29,alpha158_001,alpha158_CNTD30,0.038409164934965837,1994,0,5,average
2026-01-29,alpha158_001,alpha158_CNTD5,-0.0282017301175939,1994,0,5,average
2026-01-29,alpha158_001,alpha158_CNTD60,0.014778151645560126,1994,0,5,average
2026-01-30,alpha158_001,alpha158_CNTD10,0.1351764440735072,1994,0,5,average
2026-01-30,alpha158_001,alpha158_CNTD20,0.15080046435604683,1994,0,5,average
2026-01-30,alpha158_001,alpha158_CNTD30,0.12734177023485962,1994,0,5,average
2026-01-30,alpha158_001,alpha158_CNTD5,0.04130432441412338,1994,0,5,average
2026-01-30,alpha158_001,alpha158_CNTD60,0.08729944028325749,1994,0,5,average
2026-02-02,alpha158_001,alpha158_CNTD10,0.06692212078397684,1995,0,5,average
2026-02-02,alpha158_001,alpha158_CNTD20,0.08657823306273225,1995,0,5,average
2026-02-02,alpha158_001,alpha158_CNTD30,0.0726570307077593,1995,0,5,average
2026-02-02,alpha158_001,alpha158_CNTD5,-0.03319235555122324,1995,0,5,average
2026-02-02,alpha158_001,alpha158_CNTD60,0.004456036726320585,1995,0,5,average
2026-02-03,alpha158_001,alpha158_CNTD10,0.07467407540110958,1995,0,5,average
2026-02-03,alpha158_001,alpha158_CNTD20,0.10072464736918178,1995,0,5,average
2026-02-03,alpha158_001,alpha158_CNTD30,0.1004907303766976,1995,0,5,average
2026-02-03,alpha158_001,alpha158_CNTD5,0.01173438873265732,1995,0,5,average
2026-02-03,alpha158_001,alpha158_CNTD60,0.0013763183527202968,1995,0,5,average
2026-02-04,alpha158_001,alpha158_CNTD10,0.05364038538528949,1995,0,5,average
2026-02-04,alpha158_001,alpha158_CNTD20,0.11323349449526564,1995,0,5,average
2026-02-04,alpha158_001,alpha158_CNTD30,0.11188885295178648,1995,0,5,average
2026-02-04,alpha158_001,alpha158_CNTD5,-0.03292470779622621,1995,0,5,average
2026-02-04,alpha158_001,alpha158_CNTD60,0.035484267440669966,1995,0,5,average
2026-02-05,alpha158_001,alpha158_CNTD10,-0.04332503725133176,1995,0,5,average
2026-02-05,alpha158_001,alpha158_CNTD20,0.07319529956291645,1995,0,5,average
2026-02-05,alpha158_001,alpha158_CNTD30,0.008339410931014767,1995,0,5,average
2026-02-05,alpha158_001,alpha158_CNTD5,-0.061100713256610054,1995,0,5,average
2026-02-05,alpha158_001,alpha158_CNTD60,-0.020623987312088112,1995,0,5,average
2026-02-06,alpha158_001,alpha158_CNTD10,0.055601058108448426,1993,0,7,average
2026-02-06,alpha158_001,alpha158_CNTD20,0.0930363224512552,1993,0,7,average
2026-02-06,alpha158_001,alpha158_CNTD30,-0.013395590430239716,1993,0,7,average
2026-02-06,alpha158_001,alpha158_CNTD5,0.030195530328701328,1993,0,7,average
2026-02-06,alpha158_001,alpha158_CNTD60,-0.0749165339007015,1993,0,7,average
2026-02-09,alpha158_001,alpha158_CNTD10,0.019802297050081272,1995,0,5,average
2026-02-09,alpha158_001,alpha158_CNTD20,0.13701134521412311,1995,0,5,average
2026-02-09,alpha158_001,alpha158_CNTD30,0.039471180079603395,1995,0,5,average
2026-02-09,alpha158_001,alpha158_CNTD5,0.029367747435711238,1995,0,5,average
2026-02-09,alpha158_001,alpha158_CNTD60,-0.03113159992028714,1995,0,5,average
2026-02-10,alpha158_001,alpha158_CNTD10,0.0008081180053414849,1995,0,5,average
2026-02-10,alpha158_001,alpha158_CNTD20,0.04393540601704012,1995,0,5,average
2026-02-10,alpha158_001,alpha158_CNTD30,-0.04876033638997482,1995,0,5,average
2026-02-10,alpha158_001,alpha158_CNTD5,0.0014832298797324136,1995,0,5,average
2026-02-10,alpha158_001,alpha158_CNTD60,-0.10707108612646077,1995,0,5,average
2026-02-11,alpha158_001,alpha158_CNTD10,0.035920765976798226,1996,0,4,average
2026-02-11,alpha158_001,alpha158_CNTD20,0.07639243109516451,1996,0,4,average
2026-02-11,alpha158_001,alpha158_CNTD30,-0.06173684203728795,1996,0,4,average
2026-02-11,alpha158_001,alpha158_CNTD5,-0.018500994798900435,1996,0,4,average
2026-02-11,alpha158_001,alpha158_CNTD60,-0.12134161367922057,1996,0,4,average
2026-02-12,alpha158_001,alpha158_CNTD10,0.04242892703984696,1996,0,4,average
2026-02-12,alpha158_001,alpha158_CNTD20,0.0847234238784852,1996,0,4,average
2026-02-12,alpha158_001,alpha158_CNTD30,-0.014797965808832823,1996,0,4,average
2026-02-12,alpha158_001,alpha158_CNTD5,-0.021308306354712845,1996,0,4,average
2026-02-12,alpha158_001,alpha158_CNTD60,-0.06543114480532178,1996,0,4,average
2026-02-13,alpha158_001,alpha158_CNTD10,0.018173350927823923,1997,0,3,average
2026-02-13,alpha158_001,alpha158_CNTD20,0.02099776458045298,1997,0,3,average
2026-02-13,alpha158_001,alpha158_CNTD30,-0.027371939026692965,1997,0,3,average
2026-02-13,alpha158_001,alpha158_CNTD5,-0.07458404088876927,1997,0,3,average
2026-02-13,alpha158_001,alpha158_CNTD60,-0.1362194835320875,1997,0,3,average
2026-02-24,alpha158_001,alpha158_CNTD10,0.07583008717015924,1996,0,4,average
2026-02-24,alpha158_001,alpha158_CNTD20,0.052610515886313304,1996,0,4,average
2026-02-24,alpha158_001,alpha158_CNTD30,-0.0013578618358358542,1996,0,4,average
2026-02-24,alpha158_001,alpha158_CNTD5,0.03278223365522054,1996,0,4,average
2026-02-24,alpha158_001,alpha158_CNTD60,-0.1105425454682999,1996,0,4,average
2026-02-25,alpha158_001,alpha158_CNTD10,0.06760753605513622,1996,0,4,average
2026-02-25,alpha158_001,alpha158_CNTD20,-0.007900460654562614,1996,0,4,average
2026-02-25,alpha158_001,alpha158_CNTD30,-0.06273093508769134,1996,0,4,average
2026-02-25,alpha158_001,alpha158_CNTD5,-0.03529138554246034,1996,0,4,average
2026-02-25,alpha158_001,alpha158_CNTD60,-0.1547792535505572,1996,0,4,average
2026-02-26,alpha158_001,alpha158_CNTD10,-0.00829739980652707,1996,0,4,average
2026-02-26,alpha158_001,alpha158_CNTD20,0.006199776517685024,1996,0,4,average
2026-02-26,alpha158_001,alpha158_CNTD30,-0.06774053221133296,1996,0,4,average
2026-02-26,alpha158_001,alpha158_CNTD5,-0.08457637585082964,1996,0,4,average
2026-02-26,alpha158_001,alpha158_CNTD60,-0.14989211105706501,1996,0,4,average
2026-02-27,alpha158_001,alpha158_CNTD10,-0.0707061596009667,1994,0,6,average
2026-02-27,alpha158_001,alpha158_CNTD20,-0.019771367495028506,1994,0,6,average
2026-02-27,alpha158_001,alpha158_CNTD30,-0.08661840053893652,1994,0,6,average
2026-02-27,alpha158_001,alpha158_CNTD5,-0.054663877459267866,1994,0,6,average
2026-02-27,alpha158_001,alpha158_CNTD60,-0.20157442422143812,1994,0,6,average
2026-03-02,alpha158_001,alpha158_CNTD10,-0.1255760132223277,1995,0,5,average
2026-03-02,alpha158_001,alpha158_CNTD20,-0.06981661984386171,1995,0,5,average
2026-03-02,alpha158_001,alpha158_CNTD30,-0.11771117080215839,1995,0,5,average
2026-03-02,alpha158_001,alpha158_CNTD5,-0.09568362449922498,1995,0,5,average
2026-03-02,alpha158_001,alpha158_CNTD60,-0.176111060425792,1995,0,5,average
2026-03-03,alpha158_001,alpha158_CNTD10,-0.16008775846687123,1995,0,5,average
2026-03-03,alpha158_001,alpha158_CNTD20,-0.11159362380241739,1995,0,5,average
2026-03-03,alpha158_001,alpha158_CNTD30,-0.12833843559139227,1995,0,5,average
2026-03-03,alpha158_001,alpha158_CNTD5,-0.14621147164232204,1995,0,5,average
2026-03-03,alpha158_001,alpha158_CNTD60,-0.22022787872793803,1995,0,5,average
2026-03-04,alpha158_001,alpha158_CNTD10,-0.18145270120434065,1995,0,5,average
2026-03-04,alpha158_001,alpha158_CNTD20,-0.061815254790312635,1995,0,5,average
2026-03-04,alpha158_001,alpha158_CNTD30,-0.13184345667872693,1995,0,5,average
2026-03-04,alpha158_001,alpha158_CNTD5,-0.1358064891513767,1995,0,5,average
2026-03-04,alpha158_001,alpha158_CNTD60,-0.21926295787305555,1995,0,5,average
2026-03-05,alpha158_001,alpha158_CNTD10,-0.16196809259597225,1994,0,6,average
2026-03-05,alpha158_001,alpha158_CNTD20,-0.022814731282612456,1994,0,6,average
2026-03-05,alpha158_001,alpha158_CNTD30,-0.0671771298204934,1994,0,6,average
2026-03-05,alpha158_001,alpha158_CNTD5,-0.08532375601752644,1994,0,6,average
2026-03-05,alpha158_001,alpha158_CNTD60,-0.180396322371133,1994,0,6,average
2026-03-06,alpha158_001,alpha158_CNTD10,-0.10978157613855796,1995,0,5,average
2026-03-06,alpha158_001,alpha158_CNTD20,-0.03363821928411537,1995,0,5,average
2026-03-06,alpha158_001,alpha158_CNTD30,-0.04938747480153702,1995,0,5,average
2026-03-06,alpha158_001,alpha158_CNTD5,-0.08582947668782749,1995,0,5,average
2026-03-06,alpha158_001,alpha158_CNTD60,-0.1773178255565541,1995,0,5,average
2026-03-09,alpha158_001,alpha158_CNTD10,-0.1230540124694808,1996,0,4,average
2026-03-09,alpha158_001,alpha158_CNTD20,-0.10019315463081238,1996,0,4,average
2026-03-09,alpha158_001,alpha158_CNTD30,-0.0784820898147501,1996,0,4,average
2026-03-09,alpha158_001,alpha158_CNTD5,-0.09319155350672956,1996,0,4,average
2026-03-09,alpha158_001,alpha158_CNTD60,-0.1783340520495234,1996,0,4,average
2026-03-10,alpha158_001,alpha158_CNTD10,-0.13797796873602253,1997,0,3,average
2026-03-10,alpha158_001,alpha158_CNTD20,-0.09845292982573338,1997,0,3,average
2026-03-10,alpha158_001,alpha158_CNTD30,-0.048176065355610136,1997,0,3,average
2026-03-10,alpha158_001,alpha158_CNTD5,-0.11139139579278289,1997,0,3,average
2026-03-10,alpha158_001,alpha158_CNTD60,-0.1250374724997542,1997,0,3,average
2026-03-11,alpha158_001,alpha158_CNTD10,-0.1259452352894398,1997,0,3,average
2026-03-11,alpha158_001,alpha158_CNTD20,-0.09338217890870444,1997,0,3,average
2026-03-11,alpha158_001,alpha158_CNTD30,-0.08294772716048086,1997,0,3,average
2026-03-11,alpha158_001,alpha158_CNTD5,-0.008434968426227546,1997,0,3,average
2026-03-11,alpha158_001,alpha158_CNTD60,-0.11409197452606319,1997,0,3,average
2026-03-12,alpha158_001,alpha158_CNTD10,-0.10787944641196072,1998,0,2,average
2026-03-12,alpha158_001,alpha158_CNTD20,-0.029246183370837918,1998,0,2,average
2026-03-12,alpha158_001,alpha158_CNTD30,-0.04062585687100104,1998,0,2,average
2026-03-12,alpha158_001,alpha158_CNTD5,-0.04140860317835857,1998,0,2,average
2026-03-12,alpha158_001,alpha158_CNTD60,-0.05535886749842043,1998,0,2,average
2026-03-13,alpha158_001,alpha158_CNTD10,-0.06433863903945462,1999,0,1,average
2026-03-13,alpha158_001,alpha158_CNTD20,-0.021890720073240333,1999,0,1,average
2026-03-13,alpha158_001,alpha158_CNTD30,0.0015046193748829448,1999,0,1,average
2026-03-13,alpha158_001,alpha158_CNTD5,-0.000766149385242685,1999,0,1,average
2026-03-13,alpha158_001,alpha158_CNTD60,-0.027247128884120137,1999,0,1,average
2026-03-16,alpha158_001,alpha158_CNTD10,-0.06304261648609226,1998,0,2,average
2026-03-16,alpha158_001,alpha158_CNTD20,0.014746977363359597,1998,0,2,average
2026-03-16,alpha158_001,alpha158_CNTD30,0.05159404302290162,1998,0,2,average
2026-03-16,alpha158_001,alpha158_CNTD5,0.028204075438849077,1998,0,2,average
